,ALBO
2019-01-29,22.579999923706055
2019-01-30,24.280000686645508
2019-01-31,26.0
2019-02-01,26.399999618530273
2019-02-04,26.520000457763672
2019-02-05,26.5
2019-02-06,26.600000381469727
2019-02-07,25.389999389648438
2019-02-08,24.84000015258789
2019-02-11,25.450000762939453
2019-02-12,25.8799991607666
2019-02-13,26.0
2019-02-14,25.81999969482422
2019-02-15,26.3799991607666
2019-02-19,26.079999923706055
2019-02-20,25.90999984741211
2019-02-21,25.290000915527344
2019-02-22,26.469999313354492
2019-02-25,26.079999923706055
2019-02-26,26.770000457763672
2019-02-27,26.799999237060547
2019-02-28,28.1200008392334
2019-03-01,30.979999542236328
2019-03-04,32.16999816894531
2019-03-05,30.790000915527344
2019-03-06,31.0
2019-03-07,28.899999618530273
2019-03-08,28.959999084472656
2019-03-11,30.729999542236328
2019-03-12,29.209999084472656
2019-03-13,29.6299991607666
2019-03-14,30.389999389648438
2019-03-15,31.6299991607666
2019-03-18,31.0
2019-03-19,30.450000762939453
2019-03-20,30.579999923706055
2019-03-21,30.06999969482422
2019-03-22,28.399999618530273
2019-03-25,28.760000228881836
2019-03-26,31.540000915527344
2019-03-27,32.04999923706055
2019-03-28,31.81999969482422
2019-03-29,32.209999084472656
2019-04-01,33.810001373291016
2019-04-02,33.52000045776367
2019-04-03,34.540000915527344
2019-04-04,34.70000076293945
2019-04-05,34.900001525878906
2019-04-08,34.75
2019-04-09,33.81999969482422
2019-04-10,32.84000015258789
2019-04-11,33.119998931884766
2019-04-12,34.59000015258789
2019-04-15,31.959999084472656
2019-04-16,32.97999954223633
2019-04-17,30.75
2019-04-18,31.049999237060547
2019-04-22,30.670000076293945
2019-04-23,31.899999618530273
2019-04-24,30.799999237060547
2019-04-25,31.8799991607666
2019-04-26,33.099998474121094
2019-04-29,33.619998931884766
2019-04-30,34.41999816894531
2019-05-01,35.16999816894531
2019-05-02,35.06999969482422
2019-05-03,36.36000061035156
2019-05-06,36.20000076293945
2019-05-07,35.599998474121094
2019-05-08,36.2599983215332
2019-05-09,34.20000076293945
2019-05-10,34.45000076293945
2019-05-13,33.599998474121094
2019-05-14,35.900001525878906
2019-05-15,37.86000061035156
2019-05-16,37.7599983215332
2019-05-17,35.97999954223633
2019-05-20,35.61000061035156
2019-05-21,35.75
2019-05-22,34.75
2019-05-23,33.75
2019-05-24,33.61000061035156
2019-05-28,33.470001220703125
2019-05-29,33.119998931884766
2019-05-30,32.900001525878906
2019-05-31,32.900001525878906
2019-06-03,32.970001220703125
2019-06-04,32.79999923706055
2019-06-05,32.099998474121094
2019-06-06,31.969999313354492
2019-06-07,32.45000076293945
2019-06-10,32.77000045776367
2019-06-11,32.689998626708984
2019-06-12,32.720001220703125
2019-06-13,33.060001373291016
2019-06-14,32.630001068115234
2019-06-17,31.8700008392334
2019-06-18,32.38999938964844
2019-06-19,32.0
2019-06-20,31.790000915527344
2019-06-21,31.219999313354492
2019-06-24,31.360000610351562
2019-06-25,31.100000381469727
2019-06-26,31.209999084472656
2019-06-27,31.770000457763672
2019-06-28,32.2400016784668
2019-07-01,31.860000610351562
2019-07-02,31.06999969482422
2019-07-03,31.329999923706055
2019-07-05,31.8700008392334
2019-07-08,31.600000381469727
2019-07-09,31.8799991607666
2019-07-10,30.809999465942383
2019-07-11,29.440000534057617
2019-07-12,28.43000030517578
2019-07-15,28.84000015258789
2019-07-16,28.760000228881836
2019-07-17,29.43000030517578
2019-07-18,29.040000915527344
2019-07-19,28.219999313354492
2019-07-22,28.6200008392334
2019-07-23,28.010000228881836
2019-07-24,28.309999465942383
2019-07-25,27.15999984741211
2019-07-26,26.940000534057617
2019-07-29,26.799999237060547
2019-07-30,28.030000686645508
2019-07-31,25.889999389648438
2019-08-01,25.59000015258789
2019-08-02,25.489999771118164
2019-08-05,24.90999984741211
2019-08-06,24.799999237060547
2019-08-07,24.56999969482422
2019-08-08,24.75
2019-08-09,22.860000610351562
2019-08-12,22.3700008392334
2019-08-13,22.670000076293945
2019-08-14,23.530000686645508
2019-08-15,22.219999313354492
2019-08-16,23.43000030517578
2019-08-19,25.030000686645508
2019-08-20,25.3799991607666
2019-08-21,26.399999618530273
2019-08-22,26.020000457763672
2019-08-23,23.799999237060547
2019-08-26,23.3700008392334
2019-08-27,22.59000015258789
2019-08-28,23.209999084472656
2019-08-29,24.450000762939453
2019-08-30,24.450000762939453
2019-09-03,24.06999969482422
2019-09-04,24.010000228881836
2019-09-05,25.559999465942383
2019-09-06,25.260000228881836
2019-09-09,25.31999969482422
2019-09-10,25.700000762939453
2019-09-11,25.989999771118164
2019-09-12,25.059999465942383
2019-09-13,24.979999542236328
2019-09-16,25.770000457763672
2019-09-17,25.450000762939453
2019-09-18,24.90999984741211
2019-09-19,23.3799991607666
2019-09-20,23.489999771118164
2019-09-23,23.579999923706055
2019-09-24,22.850000381469727
2019-09-25,23.459999084472656
2019-09-26,22.56999969482422
2019-09-27,21.06999969482422
2019-09-30,20.0
2019-10-01,19.18000030517578
2019-10-02,18.920000076293945
2019-10-03,19.25
2019-10-04,19.639999389648438
2019-10-07,18.299999237060547
2019-10-08,17.5
2019-10-09,17.06999969482422
2019-10-10,17.139999389648438
2019-10-11,16.940000534057617
2019-10-14,16.920000076293945
2019-10-15,17.8700008392334
2019-10-16,17.959999084472656
2019-10-17,17.8799991607666
2019-10-18,17.610000610351562
2019-10-21,18.06999969482422
2019-10-22,17.739999771118164
2019-10-23,17.420000076293945
2019-10-24,17.81999969482422
2019-10-25,17.440000534057617
2019-10-28,18.079999923706055
2019-10-29,17.969999313354492
2019-10-30,19.290000915527344
2019-10-31,18.3700008392334
2019-11-01,19.25
2019-11-04,19.31999969482422
2019-11-05,20.280000686645508
2019-11-06,19.010000228881836
2019-11-07,19.010000228881836
2019-11-08,18.940000534057617
2019-11-11,18.420000076293945
2019-11-12,18.389999389648438
2019-11-13,18.420000076293945
2019-11-14,18.34000015258789
2019-11-15,18.239999771118164
2019-11-18,17.700000762939453
2019-11-19,18.639999389648438
2019-11-20,18.81999969482422
2019-11-21,19.200000762939453
2019-11-22,19.020000457763672
2019-11-25,20.1200008392334
2019-11-26,19.729999542236328
2019-11-27,22.040000915527344
2019-11-29,22.6200008392334
2019-12-02,20.729999542236328
2019-12-03,20.950000762939453
2019-12-04,21.34000015258789
2019-12-05,21.399999618530273
2019-12-06,20.809999465942383
2019-12-09,20.31999969482422
2019-12-10,21.59000015258789
2019-12-11,21.329999923706055
2019-12-12,21.0
2019-12-13,20.239999771118164
2019-12-16,20.799999237060547
2019-12-17,20.81999969482422
2019-12-18,20.829999923706055
2019-12-19,23.309999465942383
2019-12-20,24.459999084472656
2019-12-23,28.959999084472656
2019-12-24,27.829999923706055
2019-12-26,27.299999237060547
2019-12-27,26.100000381469727
2019-12-30,24.790000915527344
2019-12-31,25.420000076293945
2020-01-02,24.6299991607666
2020-01-03,23.969999313354492
2020-01-06,24.040000915527344
2020-01-07,24.93000030517578
2020-01-08,25.979999542236328
2020-01-09,26.139999389648438
2020-01-10,26.719999313354492
2020-01-13,27.229999542236328
2020-01-14,26.56999969482422
2020-01-15,25.639999389648438
2020-01-16,25.969999313354492
2020-01-17,24.969999313354492
2020-01-21,24.670000076293945
2020-01-22,24.030000686645508
2020-01-23,23.649999618530273
2020-01-24,23.149999618530273
2020-01-27,23.239999771118164
2020-01-28,24.270000457763672
2020-01-29,23.829999923706055
2020-01-30,21.809999465942383
2020-01-31,22.700000762939453
2020-02-03,22.760000228881836
2020-02-04,22.790000915527344
2020-02-05,23.469999313354492
2020-02-06,23.450000762939453
2020-02-07,22.780000686645508
2020-02-10,24.010000228881836
2020-02-11,24.739999771118164
2020-02-12,25.239999771118164
2020-02-13,24.690000534057617
2020-02-14,24.739999771118164
2020-02-18,24.450000762939453
2020-02-19,26.020000457763672
2020-02-20,25.610000610351562
2020-02-21,24.920000076293945
2020-02-24,24.510000228881836
2020-02-25,24.309999465942383
2020-02-26,23.329999923706055
2020-02-27,22.719999313354492
2020-02-28,23.3799991607666
2020-03-02,24.219999313354492
2020-03-03,23.270000457763672
2020-03-04,23.899999618530273
2020-03-05,22.3700008392334
2020-03-06,22.219999313354492
2020-03-09,20.270000457763672
2020-03-10,19.260000228881836
2020-03-11,17.6299991607666
2020-03-12,13.390000343322754
2020-03-13,14.380000114440918
2020-03-16,11.670000076293945
2020-03-17,14.579999923706055
2020-03-18,12.09000015258789
2020-03-19,13.649999618530273
2020-03-20,15.359999656677246
2020-03-23,15.619999885559082
2020-03-24,17.600000381469727
2020-03-25,17.8799991607666
2020-03-26,18.610000610351562
2020-03-27,16.559999465942383
2020-03-30,16.290000915527344
2020-03-31,16.3700008392334
2020-04-01,14.819999694824219
2020-04-02,15.65999984741211
2020-04-03,15.739999771118164
2020-04-06,15.949999809265137
2020-04-07,14.890000343322754
2020-04-08,16.399999618530273
2020-04-09,17.110000610351562
2020-04-13,16.790000915527344
2020-04-14,18.1299991607666
2020-04-15,18.170000076293945
2020-04-16,17.809999465942383
2020-04-17,18.290000915527344
2020-04-20,18.25
2020-04-21,17.43000030517578
2020-04-22,18.829999923706055
2020-04-23,19.06999969482422
2020-04-24,19.889999389648438
2020-04-27,21.329999923706055
2020-04-28,21.31999969482422
2020-04-29,23.079999923706055
2020-04-30,22.459999084472656
2020-05-01,21.329999923706055
2020-05-04,24.149999618530273
2020-05-05,23.959999084472656
2020-05-06,24.860000610351562
2020-05-07,24.290000915527344
2020-05-08,25.440000534057617
2020-05-11,26.639999389648438
2020-05-12,25.889999389648438
2020-05-13,26.139999389648438
2020-05-14,25.8700008392334
2020-05-15,26.010000228881836
2020-05-18,26.229999542236328
2020-05-19,25.270000457763672
2020-05-20,25.639999389648438
2020-05-21,25.450000762939453
2020-05-22,25.56999969482422
2020-05-26,27.100000381469727
2020-05-27,27.329999923706055
2020-05-28,27.020000457763672
2020-05-29,26.760000228881836
2020-06-01,27.290000915527344
2020-06-02,27.43000030517578
2020-06-03,26.40999984741211
2020-06-04,25.770000457763672
2020-06-05,26.6299991607666
2020-06-08,26.979999542236328
2020-06-09,27.719999313354492
2020-06-10,27.15999984741211
2020-06-11,25.030000686645508
2020-06-12,25.690000534057617
2020-06-15,26.1200008392334
2020-06-16,26.059999465942383
2020-06-17,25.739999771118164
2020-06-18,26.350000381469727
2020-06-19,27.889999389648438
2020-06-22,28.219999313354492
2020-06-23,27.5
2020-06-24,26.610000610351562
2020-06-25,29.920000076293945
2020-06-26,29.440000534057617
2020-06-29,27.25
2020-06-30,26.489999771118164
2020-07-01,26.209999084472656
2020-07-02,25.950000762939453
2020-07-06,26.34000015258789
2020-07-07,25.56999969482422
2020-07-08,25.5
2020-07-09,25.329999923706055
2020-07-10,25.139999389648438
2020-07-13,23.190000534057617
2020-07-14,24.530000686645508
2020-07-15,23.84000015258789
2020-07-16,24.1200008392334
2020-07-17,25.940000534057617
2020-07-20,26.670000076293945
2020-07-21,25.81999969482422
2020-07-22,26.229999542236328
2020-07-23,26.260000228881836
2020-07-24,25.25
2020-07-27,25.389999389648438
2020-07-28,25.540000915527344
2020-07-29,25.549999237060547
2020-07-30,27.06999969482422
2020-07-31,28.260000228881836
2020-08-03,26.219999313354492
2020-08-04,24.75
2020-08-05,24.18000030517578
2020-08-06,24.829999923706055
2020-08-07,24.81999969482422
2020-08-10,26.670000076293945
2020-08-11,26.829999923706055
2020-08-12,24.479999542236328
2020-08-13,23.6200008392334
2020-08-14,25.31999969482422
2020-08-17,26.979999542236328
2020-08-18,27.010000228881836
2020-08-19,27.600000381469727
2020-08-20,29.010000228881836
2020-08-21,30.09000015258789
2020-08-24,28.059999465942383
2020-08-25,28.75
2020-08-26,28.329999923706055
2020-08-27,27.450000762939453
2020-08-28,27.049999237060547
2020-08-31,27.81999969482422
2020-09-01,27.670000076293945
2020-09-02,27.829999923706055
2020-09-03,27.09000015258789
2020-09-04,27.3700008392334
2020-09-08,39.619998931884766
2020-09-09,41.61000061035156
2020-09-10,40.0
2020-09-11,38.47999954223633
2020-09-14,39.97999954223633
2020-09-15,39.75
2020-09-16,39.84000015258789
2020-09-17,39.04999923706055
2020-09-18,38.900001525878906
2020-09-21,37.619998931884766
2020-09-22,36.0099983215332
2020-09-23,35.15999984741211
2020-09-24,32.540000915527344
2020-09-25,33.310001373291016
2020-09-28,32.900001525878906
2020-09-29,32.63999938964844
2020-09-30,33.369998931884766
2020-10-01,34.2400016784668
2020-10-02,33.59000015258789
2020-10-05,35.29999923706055
2020-10-06,35.63999938964844
2020-10-07,36.880001068115234
2020-10-08,37.29999923706055
2020-10-09,37.65999984741211
2020-10-12,37.2400016784668
2020-10-13,36.779998779296875
2020-10-14,35.349998474121094
2020-10-15,34.29999923706055
2020-10-16,34.63999938964844
2020-10-19,34.310001373291016
2020-10-20,34.880001068115234
2020-10-21,34.47999954223633
2020-10-22,35.16999816894531
2020-10-23,34.810001373291016
2020-10-26,33.02000045776367
2020-10-27,32.650001525878906
2020-10-28,32.220001220703125
2020-10-29,32.709999084472656
2020-10-30,31.559999465942383
2020-11-02,31.690000534057617
2020-11-03,32.41999816894531
2020-11-04,34.59000015258789
2020-11-05,34.790000915527344
2020-11-06,32.84000015258789
2020-11-09,33.02000045776367
2020-11-10,34.5099983215332
2020-11-11,34.130001068115234
2020-11-12,34.59000015258789
2020-11-13,35.369998931884766
2020-11-16,34.900001525878906
2020-11-17,35.58000183105469
2020-11-18,34.47999954223633
2020-11-19,34.849998474121094
2020-11-20,35.18000030517578
2020-11-23,34.279998779296875
2020-11-24,35.77000045776367
2020-11-25,36.95000076293945
2020-11-27,36.310001373291016
2020-11-30,37.209999084472656
2020-12-01,37.75
2020-12-02,37.650001525878906
2020-12-03,37.709999084472656
2020-12-04,38.47999954223633
2020-12-07,39.810001373291016
2020-12-08,40.91999816894531
2020-12-09,39.77000045776367
2020-12-10,41.7400016784668
2020-12-11,40.470001220703125
2020-12-14,41.02000045776367
2020-12-15,42.15999984741211
2020-12-16,41.84000015258789
2020-12-17,41.25
2020-12-18,40.779998779296875
2020-12-21,40.13999938964844
2020-12-22,39.779998779296875
2020-12-23,38.63999938964844
2020-12-24,38.939998626708984
2020-12-28,37.02000045776367
2020-12-29,37.58000183105469
2020-12-30,38.20000076293945
2020-12-31,37.5099983215332
2021-01-04,36.97999954223633
2021-01-05,36.63999938964844
2021-01-06,37.150001525878906
2021-01-07,37.619998931884766
2021-01-08,37.56999969482422
2021-01-11,37.220001220703125
2021-01-12,37.20000076293945
2021-01-13,37.040000915527344
2021-01-14,37.2599983215332
2021-01-15,35.599998474121094
2021-01-19,35.810001373291016
2021-01-20,36.41999816894531
2021-01-21,34.880001068115234
2021-01-22,35.060001373291016
2021-01-25,36.380001068115234
2021-01-26,37.72999954223633
2021-01-27,37.0
2021-01-28,37.130001068115234
2021-01-29,36.66999816894531
2021-02-01,39.04999923706055
2021-02-02,41.2599983215332
2021-02-03,41.11000061035156
2021-02-04,42.5
2021-02-05,41.95000076293945
2021-02-08,42.849998474121094
2021-02-09,42.77000045776367
2021-02-10,41.709999084472656
2021-02-11,39.95000076293945
2021-02-12,37.84000015258789
2021-02-16,38.38999938964844
2021-02-17,37.599998474121094
2021-02-18,37.0
2021-02-19,37.91999816894531
2021-02-22,36.63999938964844
2021-02-23,36.779998779296875
2021-02-24,36.68000030517578
2021-02-25,35.08000183105469
2021-02-26,34.86000061035156
2021-03-01,37.2400016784668
2021-03-02,35.77000045776367
2021-03-03,34.470001220703125
2021-03-04,33.869998931884766
2021-03-05,34.849998474121094
2021-03-08,33.849998474121094
2021-03-09,36.7400016784668
2021-03-10,35.27000045776367
2021-03-11,37.790000915527344
2021-03-12,37.34000015258789
2021-03-15,37.61000061035156
2021-03-16,36.849998474121094
2021-03-17,36.810001373291016
2021-03-18,34.63999938964844
2021-03-19,35.97999954223633
2021-03-22,35.959999084472656
2021-03-23,33.84000015258789
2021-03-24,32.029998779296875
2021-03-25,33.70000076293945
2021-03-26,34.91999816894531
2021-03-29,34.20000076293945
2021-03-30,33.81999969482422
2021-03-31,35.25
2021-04-01,35.47999954223633
2021-04-05,35.400001525878906
2021-04-06,34.150001525878906
2021-04-07,33.4900016784668
2021-04-08,33.68000030517578
2021-04-09,32.880001068115234
2021-04-12,31.940000534057617
2021-04-13,32.56999969482422
2021-04-14,32.38999938964844
2021-04-15,32.91999816894531
2021-04-16,32.599998474121094
2021-04-19,32.900001525878906
2021-04-20,31.510000228881836
2021-04-21,31.790000915527344
2021-04-22,32.13999938964844
2021-04-23,31.360000610351562
2021-04-26,31.899999618530273
2021-04-27,31.170000076293945
2021-04-28,32.540000915527344
2021-04-29,32.25
2021-04-30,32.099998474121094
2021-05-03,31.56999969482422
2021-05-04,30.3700008392334
2021-05-05,30.399999618530273
2021-05-06,30.190000534057617
2021-05-07,29.90999984741211
2021-05-10,28.899999618530273
2021-05-11,29.719999313354492
2021-05-12,29.670000076293945
2021-05-13,29.40999984741211
2021-05-14,29.899999618530273
