,ALLT
2014-05-21,13.59000015258789
2014-05-22,13.720000267028809
2014-05-23,13.739999771118164
2014-05-27,13.869999885559082
2014-05-28,13.460000038146973
2014-05-29,13.59000015258789
2014-05-30,13.279999732971191
2014-06-02,13.029999732971191
2014-06-03,12.430000305175781
2014-06-04,12.470000267028809
2014-06-05,13.15999984741211
2014-06-06,13.779999732971191
2014-06-09,13.649999618530273
2014-06-10,13.359999656677246
2014-06-11,13.569999694824219
2014-06-12,13.279999732971191
2014-06-13,13.170000076293945
2014-06-16,13.199999809265137
2014-06-17,13.390000343322754
2014-06-18,13.699999809265137
2014-06-19,13.210000038146973
2014-06-20,13.15999984741211
2014-06-23,13.170000076293945
2014-06-24,12.75
2014-06-25,12.819999694824219
2014-06-26,13.0
2014-06-27,13.3100004196167
2014-06-30,13.050000190734863
2014-07-01,13.260000228881836
2014-07-02,13.369999885559082
2014-07-03,13.5600004196167
2014-07-07,12.989999771118164
2014-07-08,12.6899995803833
2014-07-09,12.5600004196167
2014-07-10,12.619999885559082
2014-07-11,13.09000015258789
2014-07-14,13.039999961853027
2014-07-15,13.149999618530273
2014-07-16,13.100000381469727
2014-07-17,12.75
2014-07-18,12.84000015258789
2014-07-21,12.90999984741211
2014-07-22,12.859999656677246
2014-07-23,13.020000457763672
2014-07-24,13.09000015258789
2014-07-25,12.949999809265137
2014-07-28,12.729999542236328
2014-07-29,13.079999923706055
2014-07-30,13.430000305175781
2014-07-31,12.930000305175781
2014-08-01,12.3100004196167
2014-08-04,12.75
2014-08-05,10.600000381469727
2014-08-06,10.890000343322754
2014-08-07,10.6899995803833
2014-08-08,10.890000343322754
2014-08-11,10.989999771118164
2014-08-12,10.75
2014-08-13,10.6899995803833
2014-08-14,10.649999618530273
2014-08-15,10.5
2014-08-18,10.319999694824219
2014-08-19,10.199999809265137
2014-08-20,10.289999961853027
2014-08-21,10.520000457763672
2014-08-22,10.579999923706055
2014-08-25,10.289999961853027
2014-08-26,10.449999809265137
2014-08-27,10.539999961853027
2014-08-28,10.479999542236328
2014-08-29,10.829999923706055
2014-09-02,10.859999656677246
2014-09-03,10.5600004196167
2014-09-04,10.890000343322754
2014-09-05,11.109999656677246
2014-09-08,11.460000038146973
2014-09-09,11.329999923706055
2014-09-10,11.34000015258789
2014-09-11,11.1899995803833
2014-09-12,11.210000038146973
2014-09-15,11.220000267028809
2014-09-16,11.3100004196167
2014-09-17,11.699999809265137
2014-09-18,11.859999656677246
2014-09-19,11.84000015258789
2014-09-22,11.779999732971191
2014-09-23,11.449999809265137
2014-09-24,11.489999771118164
2014-09-25,11.119999885559082
2014-09-26,11.239999771118164
2014-09-29,11.380000114440918
2014-09-30,11.420000076293945
2014-10-01,10.75
2014-10-02,10.8100004196167
2014-10-03,11.300000190734863
2014-10-06,11.0
2014-10-07,10.670000076293945
2014-10-08,10.760000228881836
2014-10-09,10.529999732971191
2014-10-10,9.710000038146973
2014-10-13,9.979999542236328
2014-10-14,9.899999618530273
2014-10-15,10.40999984741211
2014-10-16,10.550000190734863
2014-10-17,10.59000015258789
2014-10-20,10.4399995803833
2014-10-21,10.579999923706055
2014-10-22,10.380000114440918
2014-10-23,10.510000228881836
2014-10-24,10.720000267028809
2014-10-27,10.800000190734863
2014-10-28,11.399999618530273
2014-10-29,11.029999732971191
2014-10-30,11.270000457763672
2014-10-31,11.420000076293945
2014-11-03,11.369999885559082
2014-11-04,10.550000190734863
2014-11-05,9.899999618530273
2014-11-06,10.15999984741211
2014-11-07,10.449999809265137
2014-11-10,10.390000343322754
2014-11-11,10.460000038146973
2014-11-12,10.489999771118164
2014-11-13,10.199999809265137
2014-11-14,10.199999809265137
2014-11-17,9.989999771118164
2014-11-18,9.90999984741211
2014-11-19,9.979999542236328
2014-11-20,10.109999656677246
2014-11-21,9.869999885559082
2014-11-24,9.960000038146973
2014-11-25,9.739999771118164
2014-11-26,9.789999961853027
2014-11-28,9.449999809265137
2014-12-01,8.729999542236328
2014-12-02,9.15999984741211
2014-12-03,9.25
2014-12-04,8.880000114440918
2014-12-05,9.0600004196167
2014-12-08,9.020000457763672
2014-12-09,9.039999961853027
2014-12-10,8.9399995803833
2014-12-11,8.430000305175781
2014-12-12,8.539999961853027
2014-12-15,8.520000457763672
2014-12-16,8.479999542236328
2014-12-17,8.470000267028809
2014-12-18,8.199999809265137
2014-12-19,8.5600004196167
2014-12-22,8.710000038146973
2014-12-23,9.130000114440918
2014-12-24,9.279999732971191
2014-12-26,9.109999656677246
2014-12-29,9.210000038146973
2014-12-30,8.979999542236328
2014-12-31,9.180000305175781
2015-01-02,9.180000305175781
2015-01-05,9.15999984741211
2015-01-06,8.789999961853027
2015-01-07,9.270000457763672
2015-01-08,9.520000457763672
2015-01-09,9.369999885559082
2015-01-12,9.3100004196167
2015-01-13,9.239999771118164
2015-01-14,9.390000343322754
2015-01-15,8.949999809265137
2015-01-16,9.09000015258789
2015-01-20,9.270000457763672
2015-01-21,9.6899995803833
2015-01-22,9.729999542236328
2015-01-23,9.710000038146973
2015-01-26,9.4399995803833
2015-01-27,9.300000190734863
2015-01-28,9.15999984741211
2015-01-29,9.039999961853027
2015-01-30,9.010000228881836
2015-02-02,8.970000267028809
2015-02-03,9.0
2015-02-04,8.880000114440918
2015-02-05,9.109999656677246
2015-02-06,9.020000457763672
2015-02-09,8.75
2015-02-10,9.119999885559082
2015-02-11,8.989999771118164
2015-02-12,9.130000114440918
2015-02-13,9.149999618530273
2015-02-17,9.470000267028809
2015-02-18,9.460000038146973
2015-02-19,9.529999732971191
2015-02-20,9.300000190734863
2015-02-23,9.09000015258789
2015-02-24,9.100000381469727
2015-02-25,9.319999694824219
2015-02-26,9.369999885559082
2015-02-27,9.369999885559082
2015-03-02,9.369999885559082
2015-03-03,9.359999656677246
2015-03-04,9.140000343322754
2015-03-05,9.130000114440918
2015-03-06,8.960000038146973
2015-03-09,9.0600004196167
2015-03-10,9.029999732971191
2015-03-11,9.020000457763672
2015-03-12,9.09000015258789
2015-03-13,8.979999542236328
2015-03-16,8.949999809265137
2015-03-17,9.0
2015-03-18,9.1899995803833
2015-03-19,9.359999656677246
2015-03-20,9.380000114440918
2015-03-23,9.5
2015-03-24,9.350000381469727
2015-03-25,9.069999694824219
2015-03-26,9.039999961853027
2015-03-27,8.949999809265137
2015-03-30,8.739999771118164
2015-03-31,8.789999961853027
2015-04-01,9.039999961853027
2015-04-02,9.229999542236328
2015-04-06,9.229999542236328
2015-04-07,9.140000343322754
2015-04-08,9.15999984741211
2015-04-09,9.130000114440918
2015-04-10,9.109999656677246
2015-04-13,8.579999923706055
2015-04-14,8.649999618530273
2015-04-15,8.720000267028809
2015-04-16,8.670000076293945
2015-04-17,8.65999984741211
2015-04-20,8.6899995803833
2015-04-21,8.65999984741211
2015-04-22,8.9399995803833
2015-04-23,8.930000305175781
2015-04-24,8.680000305175781
2015-04-27,8.680000305175781
2015-04-28,8.930000305175781
2015-04-29,8.779999732971191
2015-04-30,8.869999885559082
2015-05-01,8.850000381469727
2015-05-04,8.729999542236328
2015-05-05,8.020000457763672
2015-05-06,7.699999809265137
2015-05-07,7.630000114440918
2015-05-08,7.809999942779541
2015-05-11,7.71999979019165
2015-05-12,7.610000133514404
2015-05-13,7.690000057220459
2015-05-14,7.650000095367432
2015-05-15,7.559999942779541
2015-05-18,7.690000057220459
2015-05-19,7.559999942779541
2015-05-20,7.639999866485596
2015-05-21,7.739999771118164
2015-05-22,7.710000038146973
2015-05-26,7.679999828338623
2015-05-27,7.659999847412109
2015-05-28,7.730000019073486
2015-05-29,7.699999809265137
2015-06-01,7.820000171661377
2015-06-02,7.849999904632568
2015-06-03,8.170000076293945
2015-06-04,8.109999656677246
2015-06-05,8.180000305175781
2015-06-08,8.039999961853027
2015-06-09,7.909999847412109
2015-06-10,7.900000095367432
2015-06-11,7.989999771118164
2015-06-12,7.849999904632568
2015-06-15,7.789999961853027
2015-06-16,7.820000171661377
2015-06-17,7.800000190734863
2015-06-18,7.820000171661377
2015-06-19,7.619999885559082
2015-06-22,7.619999885559082
2015-06-23,7.570000171661377
2015-06-24,7.440000057220459
2015-06-25,7.369999885559082
2015-06-26,7.230000019073486
2015-06-29,7.03000020980835
2015-06-30,7.190000057220459
2015-07-01,7.190000057220459
2015-07-02,7.079999923706055
2015-07-06,6.0
2015-07-07,5.679999828338623
2015-07-08,5.489999771118164
2015-07-09,5.460000038146973
2015-07-10,5.369999885559082
2015-07-13,5.510000228881836
2015-07-14,5.5
2015-07-15,5.539999961853027
2015-07-16,5.5
2015-07-17,5.46999979019165
2015-07-20,5.5
2015-07-21,5.489999771118164
2015-07-22,5.380000114440918
2015-07-23,5.400000095367432
2015-07-24,5.380000114440918
2015-07-27,5.329999923706055
2015-07-28,5.449999809265137
2015-07-29,5.329999923706055
2015-07-30,5.25
2015-07-31,5.210000038146973
2015-08-03,5.070000171661377
2015-08-04,5.21999979019165
2015-08-05,5.170000076293945
2015-08-06,5.300000190734863
2015-08-07,5.179999828338623
2015-08-10,5.28000020980835
2015-08-11,5.150000095367432
2015-08-12,5.25
2015-08-13,5.139999866485596
2015-08-14,5.119999885559082
2015-08-17,5.099999904632568
2015-08-18,5.070000171661377
2015-08-19,5.070000171661377
2015-08-20,5.059999942779541
2015-08-21,5.039999961853027
2015-08-24,5.010000228881836
2015-08-25,4.889999866485596
2015-08-26,4.949999809265137
2015-08-27,5.03000020980835
2015-08-28,5.420000076293945
2015-08-31,5.21999979019165
2015-09-01,5.139999866485596
2015-09-02,5.110000133514404
2015-09-03,5.03000020980835
2015-09-04,5.019999980926514
2015-09-08,5.159999847412109
2015-09-09,5.289999961853027
2015-09-10,5.460000038146973
2015-09-11,5.510000228881836
2015-09-14,4.960000038146973
2015-09-15,5.099999904632568
2015-09-16,4.960000038146973
2015-09-17,4.96999979019165
2015-09-18,4.900000095367432
2015-09-21,5.019999980926514
2015-09-22,4.980000019073486
2015-09-23,4.909999847412109
2015-09-24,4.920000076293945
2015-09-25,4.820000171661377
2015-09-28,4.730000019073486
2015-09-29,4.769999980926514
2015-09-30,4.909999847412109
2015-10-01,5.050000190734863
2015-10-02,4.989999771118164
2015-10-05,5.099999904632568
2015-10-06,5.309999942779541
2015-10-07,5.369999885559082
2015-10-08,5.389999866485596
2015-10-09,5.46999979019165
2015-10-12,5.679999828338623
2015-10-13,5.570000171661377
2015-10-14,5.489999771118164
2015-10-15,5.619999885559082
2015-10-16,5.539999961853027
2015-10-19,5.559999942779541
2015-10-20,5.610000133514404
2015-10-21,5.559999942779541
2015-10-22,5.610000133514404
2015-10-23,5.570000171661377
2015-10-26,5.550000190734863
2015-10-27,5.639999866485596
2015-10-28,5.699999809265137
2015-10-29,5.590000152587891
2015-10-30,5.559999942779541
2015-11-02,5.550000190734863
2015-11-03,5.599999904632568
2015-11-04,5.670000076293945
2015-11-05,5.590000152587891
2015-11-06,5.710000038146973
2015-11-09,5.579999923706055
2015-11-10,5.53000020980835
2015-11-11,5.420000076293945
2015-11-12,5.429999828338623
2015-11-13,5.289999961853027
2015-11-16,5.239999771118164
2015-11-17,5.199999809265137
2015-11-18,5.289999961853027
2015-11-19,5.269999980926514
2015-11-20,5.300000190734863
2015-11-23,5.380000114440918
2015-11-24,5.329999923706055
2015-11-25,5.349999904632568
2015-11-27,5.349999904632568
2015-11-30,5.28000020980835
2015-12-01,5.239999771118164
2015-12-02,5.230000019073486
2015-12-03,5.269999980926514
2015-12-04,5.25
2015-12-07,5.199999809265137
2015-12-08,5.210000038146973
2015-12-09,5.449999809265137
2015-12-10,5.71999979019165
2015-12-11,5.579999923706055
2015-12-14,5.400000095367432
2015-12-15,5.559999942779541
2015-12-16,5.900000095367432
2015-12-17,5.820000171661377
2015-12-18,5.829999923706055
2015-12-21,6.139999866485596
2015-12-22,6.039999961853027
2015-12-23,6.0
2015-12-24,6.050000190734863
2015-12-28,6.0
2015-12-29,6.0
2015-12-30,5.840000152587891
2015-12-31,5.820000171661377
2016-01-04,5.889999866485596
2016-01-05,5.650000095367432
2016-01-06,5.489999771118164
2016-01-07,5.329999923706055
2016-01-08,5.429999828338623
2016-01-11,5.25
2016-01-12,5.170000076293945
2016-01-13,5.059999942779541
2016-01-14,5.130000114440918
2016-01-15,5.039999961853027
2016-01-19,5.0
2016-01-20,4.889999866485596
2016-01-21,4.949999809265137
2016-01-22,5.010000228881836
2016-01-25,5.010000228881836
2016-01-26,5.039999961853027
2016-01-27,4.949999809265137
2016-01-28,4.869999885559082
2016-01-29,4.989999771118164
2016-02-01,5.269999980926514
2016-02-02,5.309999942779541
2016-02-03,5.349999904632568
2016-02-04,5.360000133514404
2016-02-05,5.199999809265137
2016-02-08,4.949999809265137
2016-02-09,4.559999942779541
2016-02-10,4.519999980926514
2016-02-11,4.320000171661377
2016-02-12,4.329999923706055
2016-02-16,4.300000190734863
2016-02-17,4.380000114440918
2016-02-18,4.409999847412109
2016-02-19,4.53000020980835
2016-02-22,4.590000152587891
2016-02-23,4.539999961853027
2016-02-24,4.590000152587891
2016-02-25,4.510000228881836
2016-02-26,4.639999866485596
2016-02-29,4.519999980926514
2016-03-01,4.639999866485596
2016-03-02,4.840000152587891
2016-03-03,4.96999979019165
2016-03-04,4.940000057220459
2016-03-07,5.059999942779541
2016-03-08,4.980000019073486
2016-03-09,5.070000171661377
2016-03-10,4.900000095367432
2016-03-11,4.940000057220459
2016-03-14,4.920000076293945
2016-03-15,4.800000190734863
2016-03-16,4.829999923706055
2016-03-17,4.869999885559082
2016-03-18,4.880000114440918
2016-03-21,4.980000019073486
2016-03-22,5.309999942779541
2016-03-23,5.300000190734863
2016-03-24,5.320000171661377
2016-03-28,5.170000076293945
2016-03-29,5.21999979019165
2016-03-30,5.289999961853027
2016-03-31,5.230000019073486
2016-04-01,5.110000133514404
2016-04-04,5.079999923706055
2016-04-05,4.889999866485596
2016-04-06,5.019999980926514
2016-04-07,4.989999771118164
2016-04-08,5.0
2016-04-11,4.949999809265137
2016-04-12,4.989999771118164
2016-04-13,5.010000228881836
2016-04-14,4.920000076293945
2016-04-15,4.96999979019165
2016-04-18,4.949999809265137
2016-04-19,5.150000095367432
2016-04-20,5.349999904632568
2016-04-21,5.320000171661377
2016-04-22,5.360000133514404
2016-04-25,5.300000190734863
2016-04-26,5.269999980926514
2016-04-27,5.300000190734863
2016-04-28,5.53000020980835
2016-04-29,5.420000076293945
2016-05-02,5.28000020980835
2016-05-03,4.849999904632568
2016-05-04,4.710000038146973
2016-05-05,4.599999904632568
2016-05-06,4.679999828338623
2016-05-09,4.699999809265137
2016-05-10,4.730000019073486
2016-05-11,4.829999923706055
2016-05-12,4.71999979019165
2016-05-13,4.820000171661377
2016-05-16,4.849999904632568
2016-05-17,4.820000171661377
2016-05-18,4.840000152587891
2016-05-19,4.849999904632568
2016-05-20,4.840000152587891
2016-05-23,5.03000020980835
2016-05-24,5.059999942779541
2016-05-25,4.96999979019165
2016-05-26,4.980000019073486
2016-05-27,4.960000038146973
2016-05-31,5.0
2016-06-01,5.010000228881836
2016-06-02,5.130000114440918
2016-06-03,5.139999866485596
2016-06-06,5.199999809265137
2016-06-07,5.099999904632568
2016-06-08,5.050000190734863
2016-06-09,5.039999961853027
2016-06-10,5.0
2016-06-13,4.869999885559082
2016-06-14,5.079999923706055
2016-06-15,5.300000190734863
2016-06-16,5.210000038146973
2016-06-17,4.989999771118164
2016-06-20,5.03000020980835
2016-06-21,4.949999809265137
2016-06-22,5.010000228881836
2016-06-23,5.059999942779541
2016-06-24,4.869999885559082
2016-06-27,4.75
2016-06-28,4.760000228881836
2016-06-29,4.829999923706055
2016-06-30,4.920000076293945
2016-07-01,4.980000019073486
2016-07-05,4.849999904632568
2016-07-06,4.869999885559082
2016-07-07,4.829999923706055
2016-07-08,4.869999885559082
2016-07-11,4.929999828338623
2016-07-12,4.96999979019165
2016-07-13,4.929999828338623
2016-07-14,4.929999828338623
2016-07-15,4.900000095367432
2016-07-18,4.889999866485596
2016-07-19,4.889999866485596
2016-07-20,4.900000095367432
2016-07-21,4.860000133514404
2016-07-22,4.909999847412109
2016-07-25,4.860000133514404
2016-07-26,4.880000114440918
2016-07-27,4.860000133514404
2016-07-28,4.860000133514404
2016-07-29,4.869999885559082
2016-08-01,4.880000114440918
2016-08-02,4.590000152587891
2016-08-03,4.659999847412109
2016-08-04,4.630000114440918
2016-08-05,4.619999885559082
2016-08-08,4.820000171661377
2016-08-09,4.820000171661377
2016-08-10,4.809999942779541
2016-08-11,4.809999942779541
2016-08-12,4.840000152587891
2016-08-15,4.909999847412109
2016-08-16,5.130000114440918
2016-08-17,5.409999847412109
2016-08-18,5.449999809265137
2016-08-19,5.539999961853027
2016-08-22,5.429999828338623
2016-08-23,5.420000076293945
2016-08-24,5.400000095367432
2016-08-25,5.400000095367432
2016-08-26,5.389999866485596
2016-08-29,5.360000133514404
2016-08-30,5.300000190734863
2016-08-31,5.210000038146973
2016-09-01,5.21999979019165
2016-09-02,5.28000020980835
2016-09-06,5.400000095367432
2016-09-07,5.409999847412109
2016-09-08,5.400000095367432
2016-09-09,5.28000020980835
2016-09-12,5.170000076293945
2016-09-13,5.199999809265137
2016-09-14,5.130000114440918
2016-09-15,5.110000133514404
2016-09-16,5.050000190734863
2016-09-19,5.159999847412109
2016-09-20,5.050000190734863
2016-09-21,5.130000114440918
2016-09-22,5.190000057220459
2016-09-23,5.150000095367432
2016-09-26,5.130000114440918
2016-09-27,5.139999866485596
2016-09-28,5.239999771118164
2016-09-29,5.239999771118164
2016-09-30,5.269999980926514
2016-10-03,5.28000020980835
2016-10-04,5.349999904632568
2016-10-05,5.400000095367432
2016-10-06,5.300000190734863
2016-10-07,5.28000020980835
2016-10-10,5.389999866485596
2016-10-11,5.320000171661377
2016-10-12,5.309999942779541
2016-10-13,5.289999961853027
2016-10-14,5.260000228881836
2016-10-17,5.289999961853027
2016-10-18,5.289999961853027
2016-10-19,5.28000020980835
2016-10-20,5.239999771118164
2016-10-21,5.239999771118164
2016-10-24,5.21999979019165
2016-10-25,5.210000038146973
2016-10-26,5.360000133514404
2016-10-27,5.179999828338623
2016-10-28,5.260000228881836
2016-10-31,5.190000057220459
2016-11-01,5.010000228881836
2016-11-02,5.019999980926514
2016-11-03,5.010000228881836
2016-11-04,4.920000076293945
2016-11-07,5.0
2016-11-08,5.010000228881836
2016-11-09,5.010000228881836
2016-11-10,4.889999866485596
2016-11-11,4.949999809265137
2016-11-14,4.699999809265137
2016-11-15,4.639999866485596
2016-11-16,4.610000133514404
2016-11-17,4.659999847412109
2016-11-18,4.71999979019165
2016-11-21,4.800000190734863
2016-11-22,4.949999809265137
2016-11-23,4.849999904632568
2016-11-25,4.980000019073486
2016-11-28,4.840000152587891
2016-11-29,4.710000038146973
2016-11-30,4.650000095367432
2016-12-01,4.550000190734863
2016-12-02,4.650000095367432
2016-12-05,4.78000020980835
2016-12-06,4.96999979019165
2016-12-07,4.929999828338623
2016-12-08,5.0
2016-12-09,4.940000057220459
2016-12-12,4.929999828338623
2016-12-13,4.940000057220459
2016-12-14,4.889999866485596
2016-12-15,4.920000076293945
2016-12-16,4.900000095367432
2016-12-19,4.900000095367432
2016-12-20,4.900000095367432
2016-12-21,4.880000114440918
2016-12-22,4.849999904632568
2016-12-23,4.869999885559082
2016-12-27,4.880000114440918
2016-12-28,4.889999866485596
2016-12-29,4.880000114440918
2016-12-30,4.789999961853027
2017-01-03,5.150000095367432
2017-01-04,5.389999866485596
2017-01-05,5.53000020980835
2017-01-06,5.519999980926514
2017-01-09,5.510000228881836
2017-01-10,5.5
2017-01-11,5.619999885559082
2017-01-12,5.429999828338623
2017-01-13,5.429999828338623
2017-01-17,5.28000020980835
2017-01-18,5.199999809265137
2017-01-19,5.130000114440918
2017-01-20,5.170000076293945
2017-01-23,4.909999847412109
2017-01-24,4.869999885559082
2017-01-25,4.880000114440918
2017-01-26,4.889999866485596
2017-01-27,4.880000114440918
2017-01-30,4.880000114440918
2017-01-31,4.960000038146973
2017-02-01,4.929999828338623
2017-02-02,4.949999809265137
2017-02-03,4.980000019073486
2017-02-06,5.340000152587891
2017-02-07,4.920000076293945
2017-02-08,4.849999904632568
2017-02-09,4.869999885559082
2017-02-10,4.869999885559082
2017-02-13,4.820000171661377
2017-02-14,4.849999904632568
2017-02-15,4.889999866485596
2017-02-16,4.900000095367432
2017-02-17,4.920000076293945
2017-02-21,4.960000038146973
2017-02-22,4.980000019073486
2017-02-23,4.880000114440918
2017-02-24,4.889999866485596
2017-02-27,4.929999828338623
2017-02-28,4.880000114440918
2017-03-01,4.920000076293945
2017-03-02,4.869999885559082
2017-03-03,4.869999885559082
2017-03-06,4.800000190734863
2017-03-07,4.800000190734863
2017-03-08,4.760000228881836
2017-03-09,4.739999771118164
2017-03-10,4.760000228881836
2017-03-13,4.78000020980835
2017-03-14,4.769999980926514
2017-03-15,4.75
2017-03-16,4.739999771118164
2017-03-17,4.71999979019165
2017-03-20,4.71999979019165
2017-03-21,4.710000038146973
2017-03-22,4.730000019073486
2017-03-23,4.699999809265137
2017-03-24,4.760000228881836
2017-03-27,4.699999809265137
2017-03-28,4.730000019073486
2017-03-29,4.769999980926514
2017-03-30,4.78000020980835
2017-03-31,4.760000228881836
2017-04-03,4.769999980926514
2017-04-04,4.699999809265137
2017-04-05,4.710000038146973
2017-04-06,4.739999771118164
2017-04-07,4.739999771118164
2017-04-10,4.78000020980835
2017-04-11,4.789999961853027
2017-04-12,4.789999961853027
2017-04-13,4.75
2017-04-17,4.739999771118164
2017-04-18,4.739999771118164
2017-04-19,4.789999961853027
2017-04-20,4.840000152587891
2017-04-21,4.900000095367432
2017-04-24,4.860000133514404
2017-04-25,4.829999923706055
2017-04-26,4.949999809265137
2017-04-27,4.949999809265137
2017-04-28,4.949999809265137
2017-05-01,4.900000095367432
2017-05-02,4.800000190734863
2017-05-03,4.820000171661377
2017-05-04,4.78000020980835
2017-05-05,4.809999942779541
2017-05-08,4.909999847412109
2017-05-09,4.659999847412109
2017-05-10,4.769999980926514
2017-05-11,4.820000171661377
2017-05-12,4.880000114440918
2017-05-15,4.989999771118164
2017-05-16,5.130000114440918
2017-05-17,4.880000114440918
2017-05-18,4.869999885559082
2017-05-19,4.900000095367432
2017-05-22,5.070000171661377
2017-05-23,4.940000057220459
2017-05-24,4.869999885559082
2017-05-25,5.010000228881836
2017-05-26,5.050000190734863
2017-05-30,5.019999980926514
2017-05-31,5.019999980926514
2017-06-01,5.03000020980835
2017-06-02,4.980000019073486
2017-06-05,4.96999979019165
2017-06-06,4.920000076293945
2017-06-07,4.900000095367432
2017-06-08,4.909999847412109
2017-06-09,4.920000076293945
2017-06-12,4.849999904632568
2017-06-13,4.840000152587891
2017-06-14,4.809999942779541
2017-06-15,4.869999885559082
2017-06-16,4.820000171661377
2017-06-19,4.829999923706055
2017-06-20,4.860000133514404
2017-06-21,4.889999866485596
2017-06-22,4.960000038146973
2017-06-23,4.980000019073486
2017-06-26,5.119999885559082
2017-06-27,5.119999885559082
2017-06-28,5.139999866485596
2017-06-29,5.110000133514404
2017-06-30,5.110000133514404
2017-07-03,5.010000228881836
2017-07-05,5.03000020980835
2017-07-06,5.110000133514404
2017-07-07,5.150000095367432
2017-07-10,5.130000114440918
2017-07-11,5.170000076293945
2017-07-12,5.25
2017-07-13,5.190000057220459
2017-07-14,5.190000057220459
2017-07-17,5.260000228881836
2017-07-18,5.230000019073486
2017-07-19,5.170000076293945
2017-07-20,5.199999809265137
2017-07-21,5.130000114440918
2017-07-24,5.050000190734863
2017-07-25,5.010000228881836
2017-07-26,5.070000171661377
2017-07-27,5.0
2017-07-28,4.96999979019165
2017-07-31,5.059999942779541
2017-08-01,5.050000190734863
2017-08-02,5.21999979019165
2017-08-03,5.010000228881836
2017-08-04,4.960000038146973
2017-08-07,4.900000095367432
2017-08-08,4.929999828338623
2017-08-09,4.880000114440918
2017-08-10,4.900000095367432
2017-08-11,4.900000095367432
2017-08-14,4.960000038146973
2017-08-15,4.960000038146973
2017-08-16,4.900000095367432
2017-08-17,4.900000095367432
2017-08-18,4.860000133514404
2017-08-21,4.840000152587891
2017-08-22,4.909999847412109
2017-08-23,4.900000095367432
2017-08-24,4.920000076293945
2017-08-25,4.909999847412109
2017-08-28,4.929999828338623
2017-08-29,4.920000076293945
2017-08-30,4.909999847412109
2017-08-31,4.929999828338623
2017-09-01,4.929999828338623
2017-09-05,5.03000020980835
2017-09-06,5.090000152587891
2017-09-07,5.119999885559082
2017-09-08,5.119999885559082
2017-09-11,5.159999847412109
2017-09-12,5.110000133514404
2017-09-13,5.119999885559082
2017-09-14,5.139999866485596
2017-09-15,5.139999866485596
2017-09-18,5.119999885559082
2017-09-19,5.139999866485596
2017-09-20,5.119999885559082
2017-09-21,5.139999866485596
2017-09-22,5.130000114440918
2017-09-25,5.179999828338623
2017-09-26,5.190000057220459
2017-09-27,5.230000019073486
2017-09-28,5.340000152587891
2017-09-29,5.389999866485596
2017-10-02,5.309999942779541
2017-10-03,5.320000171661377
2017-10-04,5.260000228881836
2017-10-05,5.239999771118164
2017-10-06,5.25
2017-10-09,5.300000190734863
2017-10-10,5.260000228881836
2017-10-11,5.199999809265137
2017-10-12,5.230000019073486
2017-10-13,5.210000038146973
2017-10-16,5.199999809265137
2017-10-17,5.28000020980835
2017-10-18,5.320000171661377
2017-10-19,5.289999961853027
2017-10-20,5.360000133514404
2017-10-23,5.449999809265137
2017-10-24,5.429999828338623
2017-10-25,5.360000133514404
2017-10-26,5.360000133514404
2017-10-27,5.400000095367432
2017-10-30,5.440000057220459
2017-10-31,5.480000019073486
2017-11-01,5.409999847412109
2017-11-02,5.360000133514404
2017-11-03,5.329999923706055
2017-11-06,4.909999847412109
2017-11-07,5.329999923706055
2017-11-08,5.420000076293945
2017-11-09,5.269999980926514
2017-11-10,5.400000095367432
2017-11-13,5.25
2017-11-14,5.190000057220459
2017-11-15,5.25
2017-11-16,5.429999828338623
2017-11-17,5.400000095367432
2017-11-20,5.380000114440918
2017-11-21,5.650000095367432
2017-11-22,5.630000114440918
2017-11-24,5.550000190734863
2017-11-27,5.570000171661377
2017-11-28,5.849999904632568
2017-11-29,5.929999828338623
2017-11-30,6.0
2017-12-01,5.909999847412109
2017-12-04,5.869999885559082
2017-12-05,5.659999847412109
2017-12-06,5.579999923706055
2017-12-07,5.590000152587891
2017-12-08,5.760000228881836
2017-12-11,5.519999980926514
2017-12-12,5.420000076293945
2017-12-13,5.449999809265137
2017-12-14,5.75
2017-12-15,5.690000057220459
2017-12-18,5.400000095367432
2017-12-19,5.25
2017-12-20,5.269999980926514
2017-12-21,5.309999942779541
2017-12-22,5.329999923706055
2017-12-26,5.340000152587891
2017-12-27,5.349999904632568
2017-12-28,5.360000133514404
2017-12-29,5.329999923706055
2018-01-02,5.28000020980835
2018-01-03,5.300000190734863
2018-01-04,5.300000190734863
2018-01-05,5.329999923706055
2018-01-08,5.199999809265137
2018-01-09,5.25
2018-01-10,5.25
2018-01-11,5.179999828338623
2018-01-12,5.190000057220459
2018-01-16,5.119999885559082
2018-01-17,5.150000095367432
2018-01-18,5.0
2018-01-19,5.090000152587891
2018-01-22,5.190000057220459
2018-01-23,5.199999809265137
2018-01-24,5.190000057220459
2018-01-25,5.070000171661377
2018-01-26,5.039999961853027
2018-01-29,5.03000020980835
2018-01-30,4.96999979019165
2018-01-31,5.050000190734863
2018-02-01,4.929999828338623
2018-02-02,4.849999904632568
2018-02-05,4.860000133514404
2018-02-06,5.070000171661377
2018-02-07,5.230000019073486
2018-02-08,5.079999923706055
2018-02-09,5.139999866485596
2018-02-12,5.119999885559082
2018-02-13,5.300000190734863
2018-02-14,5.380000114440918
2018-02-15,5.380000114440918
2018-02-16,5.429999828338623
