,FCEL
2006-01-23,1412.6400146484375
2006-01-24,1465.9200439453125
2006-01-25,1425.5999755859375
2006-01-26,1448.6400146484375
2006-01-27,1454.4000244140625
2006-01-30,1533.5999755859375
2006-01-31,1556.6400146484375
2006-02-01,1488.9599609375
2006-02-02,1447.199951171875
2006-02-03,1444.3199462890625
2006-02-06,1432.800048828125
2006-02-07,1388.1600341796875
2006-02-08,1411.199951171875
2006-02-09,1391.0400390625
2006-02-10,1365.1199951171875
2006-02-13,1342.0799560546875
2006-02-14,1363.6800537109375
2006-02-15,1411.199951171875
2006-02-16,1440.0
2006-02-17,1441.43994140625
2006-02-21,1467.3599853515625
2006-02-22,1483.199951171875
2006-02-23,1474.56005859375
2006-02-24,1524.9599609375
2006-02-27,1581.1199951171875
2006-02-28,1602.719970703125
2006-03-01,1601.280029296875
2006-03-02,1612.800048828125
2006-03-03,1618.56005859375
2006-03-06,1647.3599853515625
2006-03-07,1504.800048828125
2006-03-08,1458.719970703125
2006-03-09,1455.8399658203125
2006-03-10,1429.9200439453125
2006-03-13,1451.52001953125
2006-03-14,1504.800048828125
2006-03-15,1512.0
2006-03-16,1499.0400390625
2006-03-17,1504.800048828125
2006-03-20,1503.3599853515625
2006-03-21,1455.8399658203125
2006-03-22,1476.0
2006-03-23,1509.1199951171875
2006-03-24,1586.8800048828125
2006-03-27,1628.6400146484375
2006-03-28,1715.0400390625
2006-03-29,1644.47998046875
2006-03-30,1644.47998046875
2006-03-31,1651.6800537109375
2006-04-03,1667.52001953125
2006-04-04,1687.6800537109375
2006-04-05,1720.800048828125
2006-04-06,1667.52001953125
2006-04-07,1632.9599609375
2006-04-10,1591.199951171875
2006-04-11,1657.43994140625
2006-04-12,1673.280029296875
2006-04-13,1710.719970703125
2006-04-17,1851.8399658203125
2006-04-18,1916.6400146484375
2006-04-19,1944.0
2006-04-20,1918.0799560546875
2006-04-21,1857.5999755859375
2006-04-24,1965.5999755859375
2006-04-25,2026.0799560546875
2006-04-26,1985.760009765625
2006-04-27,1931.0400390625
2006-04-28,1890.719970703125
2006-05-01,1928.1600341796875
2006-05-02,1936.800048828125
2006-05-03,1895.0400390625
2006-05-04,1915.199951171875
2006-05-05,1939.6800537109375
2006-05-08,1956.9599609375
2006-05-09,1913.760009765625
2006-05-10,1893.5999755859375
2006-05-11,1869.1199951171875
2006-05-12,1771.199951171875
2006-05-15,1736.6400146484375
2006-05-16,1719.3599853515625
2006-05-17,1609.9200439453125
2006-05-18,1586.8800048828125
2006-05-19,1617.1199951171875
2006-05-22,1467.3599853515625
2006-05-23,1468.800048828125
2006-05-24,1424.1600341796875
2006-05-25,1491.8399658203125
2006-05-26,1509.1199951171875
2006-05-30,1473.1199951171875
2006-05-31,1506.239990234375
2006-06-01,1494.719970703125
2006-06-02,1546.56005859375
2006-06-05,1484.6400146484375
2006-06-06,1464.47998046875
2006-06-07,1477.43994140625
2006-06-08,1422.719970703125
2006-06-09,1424.1600341796875
2006-06-12,1369.43994140625
2006-06-13,1293.1199951171875
2006-06-14,1342.0799560546875
2006-06-15,1421.280029296875
2006-06-16,1385.280029296875
2006-06-19,1314.719970703125
2006-06-20,1313.280029296875
2006-06-21,1336.3199462890625
2006-06-22,1320.47998046875
2006-06-23,1326.239990234375
2006-06-26,1353.5999755859375
2006-06-27,1297.43994140625
2006-06-28,1290.239990234375
2006-06-29,1311.8399658203125
2006-06-30,1379.52001953125
2006-07-03,1373.760009765625
2006-07-05,1327.6800537109375
2006-07-06,1346.4000244140625
2006-07-07,1323.3599853515625
2006-07-10,1308.9599609375
2006-07-11,1333.43994140625
2006-07-12,1307.52001953125
2006-07-13,1267.199951171875
2006-07-14,1242.719970703125
2006-07-17,1242.719970703125
2006-07-18,1225.43994140625
2006-07-19,1275.8399658203125
2006-07-20,1248.47998046875
2006-07-21,1212.47998046875
2006-07-24,1285.9200439453125
2006-07-25,1271.52001953125
2006-07-26,1272.9599609375
2006-07-27,1239.8399658203125
2006-07-28,1278.719970703125
2006-07-31,1271.52001953125
2006-08-01,1267.199951171875
2006-08-02,1284.47998046875
2006-08-03,1288.800048828125
2006-08-04,1238.4000244140625
2006-08-07,1215.3599853515625
2006-08-08,1205.280029296875
2006-08-09,1218.239990234375
2006-08-10,1212.47998046875
2006-08-11,1198.0799560546875
2006-08-14,1190.8800048828125
2006-08-15,1238.4000244140625
2006-08-16,1271.52001953125
2006-08-17,1290.239990234375
2006-08-18,1304.6400146484375
2006-08-21,1306.0799560546875
2006-08-22,1346.4000244140625
2006-08-23,1319.0400390625
2006-08-24,1336.3199462890625
2006-08-25,1368.0
2006-08-28,1369.43994140625
2006-08-29,1375.199951171875
2006-08-30,1404.0
2006-08-31,1402.56005859375
2006-09-01,1389.5999755859375
2006-09-05,1411.199951171875
2006-09-06,1365.1199951171875
2006-09-07,1297.43994140625
2006-09-08,1278.719970703125
2006-09-11,1278.719970703125
2006-09-12,1274.4000244140625
2006-09-13,1274.4000244140625
2006-09-14,1264.3199462890625
2006-09-15,1252.800048828125
2006-09-18,1224.0
2006-09-19,1189.43994140625
2006-09-20,1173.5999755859375
2006-09-21,1147.6800537109375
2006-09-22,1152.0
2006-09-25,1149.1199951171875
2006-09-26,1146.239990234375
2006-09-27,1152.0
2006-09-28,1167.8399658203125
2006-09-29,1095.8399658203125
2006-10-02,1058.4000244140625
2006-10-03,1023.8400268554688
2006-10-04,1039.6800537109375
2006-10-05,1062.719970703125
2006-10-06,1065.5999755859375
2006-10-09,1052.6400146484375
2006-10-10,1035.3599853515625
2006-10-11,1013.760009765625
2006-10-12,1031.0400390625
2006-10-13,1028.1600341796875
2006-10-16,1072.800048828125
2006-10-17,1090.0799560546875
2006-10-18,1059.8399658203125
2006-10-19,1051.199951171875
2006-10-20,1039.6800537109375
2006-10-23,1051.199951171875
2006-10-24,1026.719970703125
2006-10-25,1033.9200439453125
2006-10-26,1028.1600341796875
2006-10-27,1010.8800048828125
2006-10-30,974.8800048828125
2006-10-31,953.280029296875
2006-11-01,950.4000244140625
2006-11-02,931.6799926757812
2006-11-03,930.239990234375
2006-11-06,938.8800048828125
2006-11-07,967.6799926757812
2006-11-08,1000.7999877929688
2006-11-09,997.9199829101562
2006-11-10,979.2000122070312
2006-11-13,997.9199829101562
2006-11-14,1019.52001953125
2006-11-15,1051.199951171875
2006-11-16,1028.1600341796875
2006-11-17,1008.0
2006-11-20,1015.2000122070312
2006-11-21,1009.4400024414062
2006-11-22,1016.6400146484375
2006-11-24,1025.280029296875
2006-11-27,976.3200073242188
2006-11-28,930.239990234375
2006-11-29,950.4000244140625
2006-11-30,938.8800048828125
2006-12-01,914.4000244140625
2006-12-04,925.9199829101562
2006-12-05,921.5999755859375
2006-12-06,921.5999755859375
2006-12-07,918.719970703125
2006-12-08,917.280029296875
2006-12-11,904.3200073242188
2006-12-12,885.5999755859375
2006-12-13,891.3599853515625
2006-12-14,902.8800048828125
2006-12-15,931.6799926757812
2006-12-18,914.4000244140625
2006-12-19,868.3200073242188
2006-12-20,889.9199829101562
2006-12-21,938.8800048828125
2006-12-22,937.4400024414062
2006-12-26,912.9600219726562
2006-12-27,944.6400146484375
2006-12-28,957.5999755859375
2006-12-29,930.239990234375
2007-01-03,905.760009765625
2007-01-04,925.9199829101562
2007-01-05,900.0
2007-01-08,878.4000244140625
2007-01-09,892.7999877929688
2007-01-10,895.6799926757812
2007-01-11,891.3599853515625
2007-01-12,891.3599853515625
2007-01-16,885.5999755859375
2007-01-17,878.4000244140625
2007-01-18,843.8400268554688
2007-01-19,869.760009765625
2007-01-22,858.239990234375
2007-01-23,881.280029296875
2007-01-24,856.7999877929688
2007-01-25,846.719970703125
2007-01-26,864.0
2007-01-29,990.719970703125
2007-01-30,961.9199829101562
2007-01-31,951.8400268554688
2007-02-01,956.1599731445312
2007-02-02,944.6400146484375
2007-02-05,1006.5599975585938
2007-02-06,1039.6800537109375
2007-02-07,1032.47998046875
2007-02-08,1044.0
2007-02-09,1025.280029296875
2007-02-12,1029.5999755859375
2007-02-13,1031.0400390625
2007-02-14,1023.8400268554688
2007-02-15,1005.1199951171875
2007-02-16,1016.6400146484375
2007-02-20,1084.3199462890625
2007-02-21,1123.199951171875
2007-02-22,1111.6800537109375
2007-02-23,1123.199951171875
2007-02-26,1124.6400146484375
2007-02-27,1022.4000244140625
2007-02-28,993.5999755859375
2007-03-01,963.3599853515625
2007-03-02,954.719970703125
2007-03-05,912.9600219726562
2007-03-06,959.0399780273438
2007-03-07,987.8400268554688
2007-03-08,964.7999877929688
2007-03-09,1000.7999877929688
2007-03-12,983.52001953125
2007-03-13,934.5599975585938
2007-03-14,925.9199829101562
2007-03-15,918.719970703125
2007-03-16,891.3599853515625
2007-03-19,898.5599975585938
2007-03-20,898.5599975585938
2007-03-21,917.280029296875
2007-03-22,938.8800048828125
2007-03-23,956.1599731445312
2007-03-26,1036.800048828125
2007-03-27,1252.800048828125
2007-03-28,1199.52001953125
2007-03-29,1170.719970703125
2007-03-30,1131.8399658203125
2007-04-02,1113.1199951171875
2007-04-03,1159.199951171875
2007-04-04,1065.5999755859375
2007-04-05,1081.43994140625
2007-04-09,1084.3199462890625
2007-04-10,1080.0
2007-04-11,1087.199951171875
2007-04-12,1080.0
2007-04-13,1082.8800048828125
2007-04-16,1154.8800048828125
2007-04-17,1121.760009765625
2007-04-18,1095.8399658203125
2007-04-19,1090.0799560546875
2007-04-20,1087.199951171875
2007-04-23,1055.52001953125
2007-04-24,1078.56005859375
2007-04-25,1061.280029296875
2007-04-26,1067.0400390625
2007-04-27,1039.6800537109375
2007-04-30,1013.760009765625
2007-05-01,960.47998046875
2007-05-02,977.760009765625
2007-05-03,938.8800048828125
2007-05-04,933.1199951171875
2007-05-07,940.3200073242188
2007-05-08,936.0
2007-05-09,986.4000244140625
2007-05-10,953.280029296875
2007-05-11,964.7999877929688
2007-05-14,951.8400268554688
2007-05-15,947.52001953125
2007-05-16,936.0
2007-05-17,931.6799926757812
2007-05-18,933.1199951171875
2007-05-21,976.3200073242188
2007-05-22,1013.760009765625
2007-05-23,1010.8800048828125
2007-05-24,976.3200073242188
2007-05-25,980.6400146484375
2007-05-29,979.2000122070312
2007-05-30,1003.6799926757812
2007-05-31,993.5999755859375
2007-06-01,992.1599731445312
2007-06-04,1062.719970703125
2007-06-05,1105.9200439453125
2007-06-06,1084.3199462890625
2007-06-07,1054.0799560546875
2007-06-08,1061.280029296875
2007-06-11,1045.43994140625
2007-06-12,1056.9599609375
2007-06-13,1058.4000244140625
2007-06-14,1085.760009765625
2007-06-15,1097.280029296875
2007-06-18,1120.3199462890625
2007-06-19,1127.52001953125
2007-06-20,1117.43994140625
2007-06-21,1131.8399658203125
2007-06-22,1123.199951171875
2007-06-25,1116.0
2007-06-26,1103.0400390625
2007-06-27,1141.9200439453125
2007-06-28,1156.3199462890625
2007-06-29,1140.47998046875
2007-07-02,1173.5999755859375
2007-07-03,1198.0799560546875
2007-07-05,1183.6800537109375
2007-07-06,1189.43994140625
2007-07-09,1195.199951171875
2007-07-10,1159.199951171875
2007-07-11,1162.0799560546875
2007-07-12,1177.9200439453125
2007-07-13,1206.719970703125
2007-07-16,1188.0
2007-07-17,1176.47998046875
2007-07-18,1183.6800537109375
2007-07-19,1196.6400146484375
2007-07-20,1188.0
2007-07-23,1167.8399658203125
2007-07-24,1091.52001953125
2007-07-25,1082.8800048828125
2007-07-26,1048.3199462890625
2007-07-27,1035.3599853515625
2007-07-30,1078.56005859375
2007-07-31,1059.8399658203125
2007-08-01,1101.5999755859375
2007-08-02,1094.4000244140625
2007-08-03,1068.47998046875
2007-08-06,1080.0
2007-08-07,1170.719970703125
2007-08-08,1311.8399658203125
2007-08-09,1308.9599609375
2007-08-10,1281.5999755859375
2007-08-13,1226.8800048828125
2007-08-14,1180.800048828125
2007-08-15,1128.9599609375
2007-08-16,1084.3199462890625
2007-08-17,1146.239990234375
2007-08-20,1211.0400390625
2007-08-21,1218.239990234375
2007-08-22,1209.5999755859375
2007-08-23,1179.3599853515625
2007-08-24,1195.199951171875
2007-08-27,1176.47998046875
2007-08-28,1124.6400146484375
2007-08-29,1179.3599853515625
2007-08-30,1343.52001953125
2007-08-31,1385.280029296875
2007-09-04,1416.9599609375
2007-09-05,1422.719970703125
2007-09-06,1380.9599609375
2007-09-07,1320.47998046875
2007-09-10,1356.47998046875
2007-09-11,1392.47998046875
2007-09-12,1362.239990234375
2007-09-13,1307.52001953125
2007-09-14,1306.0799560546875
2007-09-17,1293.1199951171875
2007-09-18,1401.1199951171875
2007-09-19,1385.280029296875
2007-09-20,1442.8800048828125
2007-09-21,1435.6800537109375
2007-09-24,1450.0799560546875
2007-09-25,1493.280029296875
2007-09-26,1473.1199951171875
2007-09-27,1425.5999755859375
2007-09-28,1280.1600341796875
2007-10-01,1340.6400146484375
2007-10-02,1349.280029296875
2007-10-03,1324.800048828125
2007-10-04,1368.0
2007-10-05,1396.800048828125
2007-10-08,1372.3199462890625
2007-10-09,1401.1199951171875
2007-10-10,1414.0799560546875
2007-10-11,1396.800048828125
2007-10-12,1409.760009765625
2007-10-15,1375.199951171875
2007-10-16,1359.3599853515625
2007-10-17,1392.47998046875
2007-10-18,1399.6800537109375
2007-10-19,1311.8399658203125
2007-10-22,1366.56005859375
2007-10-23,1356.47998046875
2007-10-24,1355.0400390625
2007-10-25,1343.52001953125
2007-10-26,1418.4000244140625
2007-10-29,1447.199951171875
2007-10-30,1412.6400146484375
2007-10-31,1448.6400146484375
2007-11-01,1370.8800048828125
2007-11-02,1370.8800048828125
2007-11-05,1336.3199462890625
2007-11-06,1422.719970703125
2007-11-07,1353.5999755859375
2007-11-08,1425.5999755859375
2007-11-09,1368.0
2007-11-12,1330.56005859375
2007-11-13,1347.8399658203125
2007-11-14,1287.3599853515625
2007-11-15,1288.800048828125
2007-11-16,1326.239990234375
2007-11-19,1280.1600341796875
2007-11-20,1247.0400390625
2007-11-21,1242.719970703125
2007-11-23,1284.47998046875
2007-11-26,1226.8800048828125
2007-11-27,1252.800048828125
2007-11-28,1303.199951171875
2007-11-29,1272.9599609375
2007-11-30,1306.0799560546875
2007-12-03,1313.280029296875
2007-12-04,1297.43994140625
2007-12-05,1370.8800048828125
2007-12-06,1429.9200439453125
2007-12-07,1402.56005859375
2007-12-10,1468.800048828125
2007-12-11,1706.4000244140625
2007-12-12,1656.0
2007-12-13,1717.9200439453125
2007-12-14,1647.3599853515625
2007-12-17,1604.1600341796875
2007-12-18,1611.3599853515625
2007-12-19,1776.9599609375
2007-12-20,1775.52001953125
2007-12-21,1854.719970703125
2007-12-24,1448.6400146484375
2007-12-26,1484.6400146484375
2007-12-27,1438.56005859375
2007-12-28,1486.0799560546875
2007-12-31,1428.47998046875
2008-01-02,1427.0400390625
2008-01-03,1451.52001953125
2008-01-04,1435.6800537109375
2008-01-07,1406.8800048828125
2008-01-08,1389.5999755859375
2008-01-09,1416.9599609375
2008-01-10,1383.8399658203125
2008-01-11,1330.56005859375
2008-01-14,1368.0
2008-01-15,1261.43994140625
2008-01-16,1245.5999755859375
2008-01-17,1221.1199951171875
2008-01-18,1179.3599853515625
2008-01-22,1133.280029296875
2008-01-23,1190.8800048828125
2008-01-24,1212.47998046875
2008-01-25,1239.8399658203125
2008-01-28,1218.239990234375
2008-01-29,1245.5999755859375
2008-01-30,1258.56005859375
2008-01-31,1211.0400390625
2008-02-01,1231.199951171875
2008-02-04,1229.760009765625
2008-02-05,1175.0400390625
2008-02-06,1131.8399658203125
2008-02-07,1144.800048828125
2008-02-08,1127.52001953125
2008-02-11,1152.0
2008-02-12,1140.47998046875
2008-02-13,1212.47998046875
2008-02-14,1162.0799560546875
2008-02-15,1133.280029296875
2008-02-19,1141.9200439453125
2008-02-20,1166.4000244140625
2008-02-21,1127.52001953125
2008-02-22,1061.280029296875
2008-02-25,1058.4000244140625
2008-02-26,1078.56005859375
2008-02-27,1052.6400146484375
2008-02-28,1059.8399658203125
2008-02-29,1031.0400390625
2008-03-03,1035.3599853515625
2008-03-04,1022.4000244140625
2008-03-05,1049.760009765625
2008-03-06,950.4000244140625
2008-03-07,884.1599731445312
2008-03-10,825.1199951171875
2008-03-11,846.719970703125
2008-03-12,866.8800048828125
2008-03-13,862.5599975585938
2008-03-14,869.760009765625
2008-03-17,802.0800170898438
2008-03-18,861.1199951171875
2008-03-19,830.8800048828125
2008-03-20,912.9600219726562
2008-03-24,963.3599853515625
2008-03-25,992.1599731445312
2008-03-26,960.47998046875
2008-03-27,928.7999877929688
2008-03-28,927.3599853515625
2008-03-31,957.5999755859375
2008-04-01,969.1199951171875
2008-04-02,982.0800170898438
2008-04-03,1035.3599853515625
2008-04-04,1081.43994140625
2008-04-07,1055.52001953125
2008-04-08,1051.199951171875
2008-04-09,1064.1600341796875
2008-04-10,1069.9200439453125
2008-04-11,1038.239990234375
2008-04-14,1068.47998046875
2008-04-15,1108.800048828125
2008-04-16,1159.199951171875
2008-04-17,1108.800048828125
2008-04-18,1156.3199462890625
2008-04-21,1182.239990234375
2008-04-22,1146.239990234375
2008-04-23,1293.1199951171875
2008-04-24,1307.52001953125
2008-04-25,1287.3599853515625
2008-04-28,1260.0
2008-04-29,1261.43994140625
2008-04-30,1271.52001953125
2008-05-01,1274.4000244140625
2008-05-02,1258.56005859375
2008-05-05,1249.9200439453125
2008-05-06,1264.3199462890625
2008-05-07,1238.4000244140625
2008-05-08,1224.0
2008-05-09,1244.1600341796875
2008-05-12,1274.4000244140625
2008-05-13,1314.719970703125
2008-05-14,1291.6800537109375
2008-05-15,1300.3199462890625
2008-05-16,1280.1600341796875
2008-05-19,1313.280029296875
2008-05-20,1321.9200439453125
2008-05-21,1308.9599609375
2008-05-22,1324.800048828125
2008-05-23,1327.6800537109375
2008-05-27,1401.1199951171875
2008-05-28,1425.5999755859375
2008-05-29,1416.9599609375
2008-05-30,1458.719970703125
2008-06-02,1421.280029296875
2008-06-03,1355.0400390625
2008-06-04,1362.239990234375
2008-06-05,1476.0
2008-06-06,1307.52001953125
2008-06-09,1247.0400390625
2008-06-10,1199.52001953125
2008-06-11,1137.5999755859375
2008-06-12,1140.47998046875
2008-06-13,1153.43994140625
2008-06-16,1189.43994140625
2008-06-17,1183.6800537109375
2008-06-18,1141.9200439453125
2008-06-19,1111.6800537109375
2008-06-20,1097.280029296875
2008-06-23,1103.0400390625
2008-06-24,1071.3599853515625
2008-06-25,1105.9200439453125
2008-06-26,1052.6400146484375
2008-06-27,1101.5999755859375
2008-06-30,1022.4000244140625
2008-07-01,1000.7999877929688
2008-07-02,972.0
2008-07-03,1032.47998046875
2008-07-07,996.47998046875
2008-07-08,1059.8399658203125
2008-07-09,1002.239990234375
2008-07-10,1018.0800170898438
2008-07-11,1008.0
2008-07-14,999.3599853515625
2008-07-15,1009.4400024414062
2008-07-16,1097.280029296875
2008-07-17,1127.52001953125
2008-07-18,1116.0
2008-07-21,1128.9599609375
2008-07-22,1176.47998046875
2008-07-23,1196.6400146484375
2008-07-24,1104.47998046875
2008-07-25,1190.8800048828125
2008-07-28,1133.280029296875
2008-07-29,1222.56005859375
2008-07-30,1203.8399658203125
2008-07-31,1190.8800048828125
2008-08-01,1198.0799560546875
2008-08-04,1104.47998046875
2008-08-05,1144.800048828125
2008-08-06,1136.1600341796875
2008-08-07,1025.280029296875
2008-08-08,1074.239990234375
2008-08-11,1108.800048828125
2008-08-12,1123.199951171875
2008-08-13,1120.3199462890625
2008-08-14,1140.47998046875
2008-08-15,1136.1600341796875
2008-08-18,1097.280029296875
2008-08-19,1170.719970703125
2008-08-20,1195.199951171875
2008-08-21,1218.239990234375
2008-08-22,1224.0
2008-08-25,1176.47998046875
2008-08-26,1206.719970703125
2008-08-27,1264.3199462890625
2008-08-28,1105.9200439453125
2008-08-29,999.3599853515625
