,CMPR
2013-05-02,41.0
2013-05-03,41.22999954223633
2013-05-06,42.029998779296875
2013-05-07,42.810001373291016
2013-05-08,43.689998626708984
2013-05-09,45.099998474121094
2013-05-10,46.54999923706055
2013-05-13,46.060001373291016
2013-05-14,46.599998474121094
2013-05-15,46.52000045776367
2013-05-16,47.33000183105469
2013-05-17,47.45000076293945
2013-05-20,48.36000061035156
2013-05-21,47.880001068115234
2013-05-22,46.369998931884766
2013-05-23,46.38999938964844
2013-05-24,46.22999954223633
2013-05-28,46.63999938964844
2013-05-29,46.52000045776367
2013-05-30,46.83000183105469
2013-05-31,45.95000076293945
2013-06-03,45.9900016784668
2013-06-04,46.380001068115234
2013-06-05,46.099998474121094
2013-06-06,47.22999954223633
2013-06-07,47.7599983215332
2013-06-10,47.90999984741211
2013-06-11,48.06999969482422
2013-06-12,47.650001525878906
2013-06-13,48.18000030517578
2013-06-14,47.15999984741211
2013-06-17,47.400001525878906
2013-06-18,47.560001373291016
2013-06-19,47.58000183105469
2013-06-20,46.95000076293945
2013-06-21,46.56999969482422
2013-06-24,45.83000183105469
2013-06-25,46.25
2013-06-26,46.97999954223633
2013-06-27,48.290000915527344
2013-06-28,49.369998931884766
2013-07-01,50.099998474121094
2013-07-02,49.40999984741211
2013-07-03,48.369998931884766
2013-07-05,48.5
2013-07-08,50.5
2013-07-09,51.4900016784668
2013-07-10,50.0099983215332
2013-07-11,50.0099983215332
2013-07-12,51.279998779296875
2013-07-15,51.11000061035156
2013-07-16,50.81999969482422
2013-07-17,51.5
2013-07-18,51.9900016784668
2013-07-19,52.099998474121094
2013-07-22,51.2400016784668
2013-07-23,51.61000061035156
2013-07-24,51.599998474121094
2013-07-25,52.439998626708984
2013-07-26,52.95000076293945
2013-07-29,51.9900016784668
2013-07-30,51.4900016784668
2013-07-31,50.97999954223633
2013-08-01,52.25
2013-08-02,55.0099983215332
2013-08-05,55.720001220703125
2013-08-06,56.779998779296875
2013-08-07,55.099998474121094
2013-08-08,55.25
2013-08-09,55.369998931884766
2013-08-12,55.54999923706055
2013-08-13,54.970001220703125
2013-08-14,55.959999084472656
2013-08-15,53.33000183105469
2013-08-16,54.2400016784668
2013-08-19,53.099998474121094
2013-08-20,53.45000076293945
2013-08-21,53.2400016784668
2013-08-22,54.2599983215332
2013-08-23,53.790000915527344
2013-08-26,53.31999969482422
2013-08-27,52.33000183105469
2013-08-28,52.75
2013-08-29,53.650001525878906
2013-08-30,53.2400016784668
2013-09-03,53.84000015258789
2013-09-04,53.86000061035156
2013-09-05,54.209999084472656
2013-09-06,54.58000183105469
2013-09-09,55.25
2013-09-10,56.13999938964844
2013-09-11,55.540000915527344
2013-09-12,54.900001525878906
2013-09-13,54.63999938964844
2013-09-16,53.91999816894531
2013-09-17,54.58000183105469
2013-09-18,54.13999938964844
2013-09-19,54.130001068115234
2013-09-20,53.5
2013-09-23,54.36000061035156
2013-09-24,53.959999084472656
2013-09-25,53.869998931884766
2013-09-26,53.7400016784668
2013-09-27,55.59000015258789
2013-09-30,56.599998474121094
2013-10-01,57.06999969482422
2013-10-02,56.25
2013-10-03,55.779998779296875
2013-10-04,56.0
2013-10-07,55.220001220703125
2013-10-08,52.650001525878906
2013-10-09,51.91999816894531
2013-10-10,52.86000061035156
2013-10-11,53.540000915527344
2013-10-14,54.61000061035156
2013-10-15,55.15999984741211
2013-10-16,55.88999938964844
2013-10-17,55.2599983215332
2013-10-18,55.290000915527344
2013-10-21,54.93000030517578
2013-10-22,55.95000076293945
2013-10-23,54.5
2013-10-24,54.560001373291016
2013-10-25,53.959999084472656
2013-10-28,53.59000015258789
2013-10-29,54.7599983215332
2013-10-30,53.33000183105469
2013-10-31,54.04999923706055
2013-11-01,54.4900016784668
2013-11-04,55.709999084472656
2013-11-05,56.43000030517578
2013-11-06,55.02000045776367
2013-11-07,54.08000183105469
2013-11-08,54.86000061035156
2013-11-11,54.59000015258789
2013-11-12,54.959999084472656
2013-11-13,55.45000076293945
2013-11-14,55.40999984741211
2013-11-15,55.599998474121094
2013-11-18,55.08000183105469
2013-11-19,54.040000915527344
2013-11-20,55.25
2013-11-21,56.439998626708984
2013-11-22,57.65999984741211
2013-11-25,57.0099983215332
2013-11-26,57.4900016784668
2013-11-27,57.47999954223633
2013-11-29,57.34000015258789
2013-12-02,56.59000015258789
2013-12-03,55.79999923706055
2013-12-04,55.970001220703125
2013-12-05,56.220001220703125
2013-12-06,56.77000045776367
2013-12-09,57.5
2013-12-10,57.31999969482422
2013-12-11,55.66999816894531
2013-12-12,54.5099983215332
2013-12-13,54.33000183105469
2013-12-16,56.130001068115234
2013-12-17,54.02000045776367
2013-12-18,55.619998931884766
2013-12-19,55.90999984741211
2013-12-20,56.22999954223633
2013-12-23,57.369998931884766
2013-12-24,57.459999084472656
2013-12-26,57.61000061035156
2013-12-27,57.61000061035156
2013-12-30,57.060001373291016
2013-12-31,56.849998474121094
2014-01-02,55.20000076293945
2014-01-03,54.970001220703125
2014-01-06,52.939998626708984
2014-01-07,54.060001373291016
2014-01-08,54.93000030517578
2014-01-09,54.720001220703125
2014-01-10,54.56999969482422
2014-01-13,52.04999923706055
2014-01-14,52.380001068115234
2014-01-15,51.54999923706055
2014-01-16,51.61000061035156
2014-01-17,51.27000045776367
2014-01-21,50.7599983215332
2014-01-22,51.709999084472656
2014-01-23,50.81999969482422
2014-01-24,50.150001525878906
2014-01-27,50.02000045776367
2014-01-28,49.650001525878906
2014-01-29,46.95000076293945
2014-01-30,49.380001068115234
2014-01-31,48.880001068115234
2014-02-03,47.369998931884766
2014-02-04,47.779998779296875
2014-02-05,47.099998474121094
2014-02-06,49.040000915527344
2014-02-07,49.83000183105469
2014-02-10,49.650001525878906
2014-02-11,49.63999938964844
2014-02-12,49.310001373291016
2014-02-13,50.060001373291016
2014-02-14,50.439998626708984
2014-02-18,50.97999954223633
2014-02-19,51.15999984741211
2014-02-20,50.86000061035156
2014-02-21,51.06999969482422
2014-02-24,51.33000183105469
2014-02-25,50.880001068115234
2014-02-26,51.04999923706055
2014-02-27,50.08000183105469
2014-02-28,49.220001220703125
2014-03-03,49.47999954223633
2014-03-04,52.380001068115234
2014-03-05,52.75
2014-03-06,53.119998931884766
2014-03-07,53.040000915527344
2014-03-10,52.38999938964844
2014-03-11,51.41999816894531
2014-03-12,50.66999816894531
2014-03-13,49.5099983215332
2014-03-14,49.36000061035156
2014-03-17,49.880001068115234
2014-03-18,50.47999954223633
2014-03-19,50.150001525878906
2014-03-20,50.20000076293945
2014-03-21,49.45000076293945
2014-03-24,48.369998931884766
2014-03-25,48.75
2014-03-26,47.689998626708984
2014-03-27,47.58000183105469
2014-03-28,48.09000015258789
2014-03-31,49.220001220703125
2014-04-01,50.29999923706055
2014-04-02,52.91999816894531
2014-04-03,51.7400016784668
2014-04-04,50.65999984741211
2014-04-07,49.90999984741211
2014-04-08,50.720001220703125
2014-04-09,51.33000183105469
2014-04-10,49.38999938964844
2014-04-11,48.20000076293945
2014-04-14,48.369998931884766
2014-04-15,49.290000915527344
2014-04-16,49.7400016784668
2014-04-17,49.310001373291016
2014-04-21,49.869998931884766
2014-04-22,50.75
2014-04-23,49.9900016784668
2014-04-24,49.27000045776367
2014-04-25,48.0
2014-04-28,50.11000061035156
2014-04-29,53.41999816894531
2014-04-30,39.470001220703125
2014-05-01,38.58000183105469
2014-05-02,39.220001220703125
2014-05-05,40.63999938964844
2014-05-06,39.59000015258789
2014-05-07,39.77000045776367
2014-05-08,40.79999923706055
2014-05-09,41.77000045776367
2014-05-12,41.119998931884766
2014-05-13,40.86000061035156
2014-05-14,39.86000061035156
2014-05-15,39.79999923706055
2014-05-16,40.0
2014-05-19,40.630001068115234
2014-05-20,40.56999969482422
2014-05-21,41.29999923706055
2014-05-22,40.52000045776367
2014-05-23,41.25
2014-05-27,41.810001373291016
2014-05-28,41.290000915527344
2014-05-29,40.900001525878906
2014-05-30,40.02000045776367
2014-06-02,40.2599983215332
2014-06-03,40.369998931884766
2014-06-04,39.939998626708984
2014-06-05,40.0
2014-06-06,40.04999923706055
2014-06-09,40.22999954223633
2014-06-10,39.5099983215332
2014-06-11,39.4900016784668
2014-06-12,39.650001525878906
2014-06-13,39.63999938964844
2014-06-16,40.720001220703125
2014-06-17,41.220001220703125
2014-06-18,41.029998779296875
2014-06-19,40.34000015258789
2014-06-20,40.22999954223633
2014-06-23,40.470001220703125
2014-06-24,40.04999923706055
2014-06-25,40.4900016784668
2014-06-26,40.33000183105469
2014-06-27,40.52000045776367
2014-06-30,40.459999084472656
2014-07-01,41.59000015258789
2014-07-02,41.220001220703125
2014-07-03,41.58000183105469
2014-07-07,40.5099983215332
2014-07-08,38.77000045776367
2014-07-09,38.22999954223633
2014-07-10,38.34000015258789
2014-07-11,37.90999984741211
2014-07-14,38.099998474121094
2014-07-15,37.529998779296875
2014-07-16,37.79999923706055
2014-07-17,37.150001525878906
2014-07-18,37.59000015258789
2014-07-21,37.900001525878906
2014-07-22,38.72999954223633
2014-07-23,38.77000045776367
2014-07-24,38.65999984741211
2014-07-25,39.0099983215332
2014-07-28,37.84000015258789
2014-07-29,37.59000015258789
2014-07-30,37.72999954223633
2014-07-31,49.2599983215332
2014-08-01,48.95000076293945
2014-08-04,48.310001373291016
2014-08-05,47.84000015258789
2014-08-06,47.40999984741211
2014-08-07,47.43000030517578
2014-08-08,46.970001220703125
2014-08-11,47.900001525878906
2014-08-12,47.45000076293945
2014-08-13,47.41999816894531
2014-08-14,47.47999954223633
2014-08-15,47.279998779296875
2014-08-18,48.09000015258789
2014-08-19,48.40999984741211
2014-08-20,47.720001220703125
2014-08-21,48.060001373291016
2014-08-22,47.459999084472656
2014-08-25,47.65999984741211
2014-08-26,49.220001220703125
2014-08-27,48.58000183105469
2014-08-28,47.63999938964844
2014-08-29,48.279998779296875
2014-09-02,48.47999954223633
2014-09-03,48.0099983215332
2014-09-04,48.150001525878906
2014-09-05,48.0
2014-09-08,48.11000061035156
2014-09-09,47.689998626708984
2014-09-10,49.08000183105469
2014-09-11,49.220001220703125
2014-09-12,49.650001525878906
2014-09-15,49.40999984741211
2014-09-16,49.619998931884766
2014-09-17,50.31999969482422
2014-09-18,51.38999938964844
2014-09-19,52.060001373291016
2014-09-22,52.0099983215332
2014-09-23,51.11000061035156
2014-09-24,51.70000076293945
2014-09-25,51.90999984741211
2014-09-26,53.06999969482422
2014-09-29,53.5
2014-09-30,54.790000915527344
2014-10-01,54.97999954223633
2014-10-02,55.34000015258789
2014-10-03,55.0
2014-10-06,55.09000015258789
2014-10-07,54.84000015258789
2014-10-08,55.45000076293945
2014-10-09,54.439998626708984
2014-10-10,54.0
2014-10-13,52.630001068115234
2014-10-14,53.0
2014-10-15,55.15999984741211
2014-10-16,56.189998626708984
2014-10-17,55.36000061035156
2014-10-20,55.72999954223633
2014-10-21,56.900001525878906
2014-10-22,54.93000030517578
2014-10-23,55.25
2014-10-24,55.90999984741211
2014-10-27,54.93000030517578
2014-10-28,55.630001068115234
2014-10-29,55.060001373291016
2014-10-30,64.23999786376953
2014-10-31,66.86000061035156
2014-11-03,64.33999633789062
2014-11-04,65.33999633789062
2014-11-05,65.77999877929688
2014-11-06,66.48999786376953
2014-11-07,67.41000366210938
2014-11-10,68.81999969482422
2014-11-11,67.0
2014-11-12,68.37999725341797
2014-11-13,66.95999908447266
2014-11-14,67.5999984741211
2014-11-17,67.0
2014-11-18,67.02999877929688
2014-11-19,64.80000305175781
2014-11-20,64.5999984741211
2014-11-21,63.720001220703125
2014-11-24,65.02999877929688
2014-11-25,66.83000183105469
2014-11-26,67.55000305175781
2014-11-28,67.08999633789062
2014-12-01,66.51000213623047
2014-12-02,69.38999938964844
2014-12-03,69.75
2014-12-04,70.19000244140625
2014-12-05,71.93000030517578
2014-12-08,71.3499984741211
2014-12-09,72.05000305175781
2014-12-10,71.36000061035156
2014-12-11,71.69999694824219
2014-12-12,71.4000015258789
2014-12-15,72.12999725341797
2014-12-16,71.58000183105469
2014-12-17,75.4800033569336
2014-12-18,75.44999694824219
2014-12-19,75.22000122070312
2014-12-22,75.30999755859375
2014-12-23,75.70999908447266
2014-12-24,75.76000213623047
2014-12-26,75.93000030517578
2014-12-29,75.9800033569336
2014-12-30,75.55000305175781
2014-12-31,74.83999633789062
2015-01-02,73.83000183105469
2015-01-05,71.33999633789062
2015-01-06,69.62999725341797
2015-01-07,70.79000091552734
2015-01-08,73.19000244140625
2015-01-09,73.6500015258789
2015-01-12,72.55000305175781
2015-01-13,72.81999969482422
2015-01-14,73.0
2015-01-15,70.4800033569336
2015-01-16,72.54000091552734
2015-01-20,72.12999725341797
2015-01-21,72.66999816894531
2015-01-22,74.51000213623047
2015-01-23,74.6500015258789
2015-01-26,74.70999908447266
2015-01-27,74.69000244140625
2015-01-28,72.37999725341797
2015-01-29,82.25
2015-01-30,80.55000305175781
2015-02-02,80.0
2015-02-03,79.5199966430664
2015-02-04,80.5999984741211
2015-02-05,84.44000244140625
2015-02-06,82.33000183105469
2015-02-09,81.19000244140625
2015-02-10,82.73999786376953
2015-02-11,83.22000122070312
2015-02-12,84.7699966430664
2015-02-13,84.37999725341797
2015-02-17,83.9800033569336
2015-02-18,83.79000091552734
2015-02-19,83.5
2015-02-20,82.93000030517578
2015-02-23,83.45999908447266
2015-02-24,83.41000366210938
2015-02-25,83.55000305175781
2015-02-26,83.95999908447266
2015-02-27,83.5
2015-03-02,85.29000091552734
2015-03-03,84.11000061035156
2015-03-04,83.41999816894531
2015-03-05,83.93000030517578
2015-03-06,82.61000061035156
2015-03-09,81.20999908447266
2015-03-10,80.69999694824219
2015-03-11,81.41999816894531
2015-03-12,82.08000183105469
2015-03-13,81.70999908447266
2015-03-16,82.44000244140625
2015-03-17,82.91000366210938
2015-03-18,83.44999694824219
2015-03-19,83.31999969482422
2015-03-20,85.08999633789062
2015-03-23,84.94000244140625
2015-03-24,83.69999694824219
2015-03-25,81.19000244140625
2015-03-26,80.98999786376953
2015-03-27,82.70999908447266
2015-03-30,83.86000061035156
2015-03-31,84.37999725341797
2015-04-01,86.98999786376953
2015-04-02,87.0999984741211
2015-04-06,87.66999816894531
2015-04-07,88.01000213623047
2015-04-08,90.30000305175781
2015-04-09,90.88999938964844
2015-04-10,90.43000030517578
2015-04-13,91.16000366210938
2015-04-14,90.7300033569336
2015-04-15,90.04000091552734
2015-04-16,87.66999816894531
2015-04-17,83.75
2015-04-20,85.73999786376953
2015-04-21,86.58000183105469
2015-04-22,86.79000091552734
2015-04-23,86.94999694824219
2015-04-24,86.01000213623047
2015-04-27,84.81999969482422
2015-04-28,85.63999938964844
2015-04-29,86.69000244140625
2015-04-30,83.94000244140625
2015-05-01,84.37999725341797
2015-05-04,86.05999755859375
2015-05-05,84.29000091552734
2015-05-06,83.98999786376953
2015-05-07,84.6500015258789
2015-05-08,84.97000122070312
2015-05-11,84.36000061035156
2015-05-12,84.26000213623047
2015-05-13,83.08999633789062
2015-05-14,84.6500015258789
2015-05-15,84.63999938964844
2015-05-18,85.63999938964844
2015-05-19,84.1500015258789
2015-05-20,84.2300033569336
2015-05-21,82.55000305175781
2015-05-22,83.30000305175781
2015-05-26,80.51000213623047
2015-05-27,81.33999633789062
2015-05-28,82.04000091552734
2015-05-29,82.31999969482422
2015-06-01,83.08999633789062
2015-06-02,81.81999969482422
2015-06-03,84.16000366210938
2015-06-04,84.55999755859375
2015-06-05,85.5999984741211
2015-06-08,84.0
2015-06-09,83.18000030517578
2015-06-10,83.12999725341797
2015-06-11,83.68000030517578
2015-06-12,84.5999984741211
2015-06-15,86.33000183105469
2015-06-16,85.36000061035156
2015-06-17,84.62000274658203
2015-06-18,86.97000122070312
2015-06-19,85.31999969482422
2015-06-22,86.05999755859375
2015-06-23,87.51000213623047
2015-06-24,85.22000122070312
2015-06-25,86.76000213623047
2015-06-26,88.2699966430664
2015-06-29,84.58999633789062
2015-06-30,84.16000366210938
2015-07-01,84.51000213623047
2015-07-02,81.3499984741211
2015-07-06,82.01000213623047
2015-07-07,83.12000274658203
2015-07-08,82.26000213623047
2015-07-09,82.68000030517578
2015-07-10,83.69000244140625
2015-07-13,83.12999725341797
2015-07-14,84.37000274658203
2015-07-15,83.44999694824219
2015-07-16,83.05000305175781
2015-07-17,82.75
2015-07-20,82.5
2015-07-21,78.97000122070312
2015-07-22,80.20999908447266
2015-07-23,80.97000122070312
2015-07-24,79.83999633789062
2015-07-27,79.16999816894531
2015-07-28,79.0
2015-07-29,81.31999969482422
2015-07-30,66.08999633789062
2015-07-31,64.52999877929688
2015-08-03,65.77999877929688
2015-08-04,66.9800033569336
2015-08-05,68.9800033569336
2015-08-06,68.06999969482422
2015-08-07,69.4000015258789
2015-08-10,70.05999755859375
2015-08-11,68.5
2015-08-12,67.7699966430664
2015-08-13,70.23999786376953
2015-08-14,70.4800033569336
2015-08-17,70.44999694824219
2015-08-18,70.87000274658203
2015-08-19,70.69000244140625
2015-08-20,67.6500015258789
2015-08-21,67.75
2015-08-24,66.79000091552734
2015-08-25,66.5999984741211
2015-08-26,68.20999908447266
2015-08-27,70.12000274658203
2015-08-28,73.45999908447266
2015-08-31,69.9800033569336
2015-09-01,67.80000305175781
2015-09-02,69.48999786376953
2015-09-03,71.45999908447266
2015-09-04,71.52999877929688
2015-09-08,73.72000122070312
2015-09-09,72.11000061035156
2015-09-10,71.72000122070312
2015-09-11,74.33999633789062
2015-09-14,74.51000213623047
2015-09-15,75.08999633789062
2015-09-16,75.5999984741211
2015-09-17,74.41999816894531
2015-09-18,73.02999877929688
2015-09-21,74.68000030517578
2015-09-22,73.83999633789062
2015-09-23,74.75
2015-09-24,75.08999633789062
2015-09-25,74.25
2015-09-28,74.12000274658203
2015-09-29,75.16000366210938
2015-09-30,76.11000061035156
2015-10-01,76.76000213623047
2015-10-02,78.1500015258789
2015-10-05,80.38999938964844
2015-10-06,80.87999725341797
2015-10-07,84.91999816894531
2015-10-08,85.7300033569336
2015-10-09,81.98999786376953
2015-10-12,81.97000122070312
2015-10-13,81.44000244140625
2015-10-14,80.13999938964844
2015-10-15,80.26000213623047
2015-10-16,79.7300033569336
2015-10-19,80.0
2015-10-20,79.80000305175781
2015-10-21,75.33000183105469
2015-10-22,76.7699966430664
2015-10-23,76.4000015258789
2015-10-26,75.9800033569336
2015-10-27,75.38999938964844
2015-10-28,77.75
2015-10-29,77.58000183105469
2015-10-30,78.9000015258789
2015-11-02,81.86000061035156
2015-11-03,81.18000030517578
2015-11-04,79.98999786376953
2015-11-05,78.70999908447266
2015-11-06,80.76000213623047
2015-11-09,80.4800033569336
2015-11-10,80.75
2015-11-11,80.04000091552734
2015-11-12,79.7699966430664
2015-11-13,79.5
2015-11-16,81.2300033569336
2015-11-17,81.5199966430664
2015-11-18,83.81999969482422
2015-11-19,84.98999786376953
2015-11-20,85.91000366210938
2015-11-23,86.30000305175781
2015-11-24,89.05000305175781
2015-11-25,91.19000244140625
2015-11-27,90.91999816894531
2015-11-30,92.23999786376953
2015-12-01,92.83000183105469
2015-12-02,91.08000183105469
2015-12-03,89.12999725341797
2015-12-04,90.93000030517578
2015-12-07,89.77999877929688
2015-12-08,88.98999786376953
2015-12-09,87.77999877929688
2015-12-10,86.93000030517578
2015-12-11,82.94000244140625
2015-12-14,82.48999786376953
2015-12-15,84.94000244140625
2015-12-16,85.20999908447266
2015-12-17,83.11000061035156
2015-12-18,81.9000015258789
2015-12-21,81.66000366210938
2015-12-22,82.12000274658203
2015-12-23,82.98999786376953
2015-12-24,82.0
2015-12-28,82.1500015258789
2015-12-29,82.4800033569336
2015-12-30,82.43000030517578
2015-12-31,81.13999938964844
2016-01-04,78.0199966430664
2016-01-05,77.66000366210938
2016-01-06,76.62000274658203
2016-01-07,78.06999969482422
2016-01-08,79.61000061035156
2016-01-11,79.80999755859375
2016-01-12,78.19000244140625
2016-01-13,71.94999694824219
2016-01-14,72.12000274658203
2016-01-15,71.05999755859375
2016-01-19,69.16999816894531
2016-01-20,73.41000366210938
2016-01-21,70.4000015258789
2016-01-22,72.58999633789062
2016-01-25,71.83000183105469
2016-01-26,74.61000061035156
2016-01-27,70.5199966430664
2016-01-28,77.77999877929688
2016-01-29,78.5199966430664
2016-02-01,78.41000366210938
2016-02-02,77.55999755859375
2016-02-03,78.31999969482422
2016-02-04,79.93000030517578
2016-02-05,78.7699966430664
2016-02-08,78.91999816894531
2016-02-09,78.33999633789062
2016-02-10,78.80000305175781
2016-02-11,77.80999755859375
2016-02-12,78.76000213623047
2016-02-16,85.05999755859375
2016-02-17,86.44000244140625
2016-02-18,85.69000244140625
2016-02-19,88.29000091552734
2016-02-22,86.52999877929688
2016-02-23,85.13999938964844
2016-02-24,86.75
2016-02-25,88.02999877929688
2016-02-26,88.11000061035156
2016-02-29,88.18000030517578
2016-03-01,85.63999938964844
2016-03-02,86.30999755859375
2016-03-03,87.94999694824219
2016-03-04,88.20999908447266
2016-03-07,90.0199966430664
2016-03-08,87.11000061035156
2016-03-09,88.04000091552734
2016-03-10,87.62000274658203
2016-03-11,88.88999938964844
2016-03-14,88.61000061035156
2016-03-15,85.66999816894531
2016-03-16,85.72000122070312
2016-03-17,87.08000183105469
2016-03-18,89.0199966430664
2016-03-21,89.12000274658203
2016-03-22,87.25
2016-03-23,86.02999877929688
2016-03-24,86.80999755859375
2016-03-28,86.66999816894531
2016-03-29,89.20999908447266
2016-03-30,90.66000366210938
2016-03-31,90.69000244140625
2016-04-01,92.68000030517578
2016-04-04,90.56999969482422
2016-04-05,89.69000244140625
2016-04-06,90.88999938964844
2016-04-07,89.0999984741211
2016-04-08,89.08999633789062
2016-04-11,89.62999725341797
2016-04-12,90.86000061035156
2016-04-13,92.62999725341797
2016-04-14,92.44999694824219
2016-04-15,92.33999633789062
2016-04-18,93.98999786376953
2016-04-19,94.08999633789062
2016-04-20,94.12000274658203
2016-04-21,93.94999694824219
2016-04-22,94.37999725341797
2016-04-25,95.6500015258789
2016-04-26,95.80999755859375
2016-04-27,96.33999633789062
2016-04-28,89.20999908447266
2016-04-29,87.87000274658203
2016-05-02,89.41999816894531
2016-05-03,88.01000213623047
2016-05-04,89.6500015258789
2016-05-05,89.31999969482422
2016-05-06,90.95999908447266
2016-05-09,93.75
2016-05-10,94.45999908447266
2016-05-11,94.19999694824219
2016-05-12,94.3499984741211
2016-05-13,94.08999633789062
2016-05-16,95.16999816894531
2016-05-17,93.37000274658203
2016-05-18,93.51000213623047
2016-05-19,92.7300033569336
2016-05-20,93.80999755859375
2016-05-23,94.18000030517578
2016-05-24,97.37999725341797
2016-05-25,98.0199966430664
2016-05-26,98.98999786376953
2016-05-27,100.01000213623047
2016-05-31,100.16999816894531
2016-06-01,100.0
2016-06-02,100.29000091552734
2016-06-03,99.23999786376953
2016-06-06,100.2699966430664
2016-06-07,99.83999633789062
2016-06-08,96.2699966430664
2016-06-09,95.22000122070312
2016-06-10,93.27999877929688
2016-06-13,92.16000366210938
2016-06-14,93.97000122070312
2016-06-15,94.11000061035156
2016-06-16,94.73999786376953
2016-06-17,93.37999725341797
2016-06-20,95.22000122070312
2016-06-21,94.91999816894531
2016-06-22,95.30999755859375
2016-06-23,97.98999786376953
2016-06-24,93.16999816894531
2016-06-27,90.48999786376953
2016-06-28,89.0999984741211
2016-06-29,90.9800033569336
2016-06-30,92.4800033569336
2016-07-01,91.87000274658203
2016-07-05,90.98999786376953
2016-07-06,92.23999786376953
2016-07-07,92.06999969482422
2016-07-08,95.77999877929688
2016-07-11,96.62000274658203
2016-07-12,97.66000366210938
2016-07-13,97.62000274658203
2016-07-14,97.5199966430664
2016-07-15,97.11000061035156
2016-07-18,98.12000274658203
2016-07-19,97.88999938964844
2016-07-20,99.05999755859375
2016-07-21,99.0199966430664
2016-07-22,98.7699966430664
2016-07-25,96.98999786376953
2016-07-26,95.7300033569336
2016-07-27,94.25
2016-07-28,93.06999969482422
2016-07-29,94.80000305175781
2016-08-01,95.25
2016-08-02,93.12999725341797
2016-08-03,93.11000061035156
2016-08-04,95.0
2016-08-05,94.66999816894531
2016-08-08,95.69000244140625
2016-08-09,96.52999877929688
2016-08-10,96.55999755859375
2016-08-11,96.13999938964844
2016-08-12,96.3499984741211
2016-08-15,97.7300033569336
2016-08-16,96.62999725341797
2016-08-17,96.23999786376953
2016-08-18,96.33000183105469
2016-08-19,97.04000091552734
2016-08-22,97.83999633789062
2016-08-23,98.61000061035156
2016-08-24,98.20999908447266
2016-08-25,98.5
2016-08-26,97.98999786376953
2016-08-29,98.2699966430664
2016-08-30,98.88999938964844
2016-08-31,99.2699966430664
2016-09-01,99.7699966430664
2016-09-02,100.0
2016-09-06,100.16000366210938
2016-09-07,100.0
2016-09-08,99.51000213623047
2016-09-09,96.68000030517578
2016-09-12,98.77999877929688
2016-09-13,98.55999755859375
2016-09-14,98.55999755859375
2016-09-15,99.0
2016-09-16,99.16999816894531
2016-09-19,99.9800033569336
2016-09-20,99.81999969482422
2016-09-21,99.9800033569336
2016-09-22,100.76000213623047
2016-09-23,100.30000305175781
2016-09-26,102.06999969482422
2016-09-27,103.16999816894531
2016-09-28,102.8499984741211
2016-09-29,100.22000122070312
2016-09-30,101.18000030517578
2016-10-03,101.75
2016-10-04,100.08000183105469
2016-10-05,99.45999908447266
2016-10-06,99.33999633789062
2016-10-07,98.41000366210938
2016-10-10,100.0999984741211
2016-10-11,100.47000122070312
2016-10-12,99.3499984741211
2016-10-13,97.0
2016-10-14,95.27999877929688
2016-10-17,94.87999725341797
2016-10-18,94.80000305175781
2016-10-19,94.91999816894531
2016-10-20,94.47000122070312
2016-10-21,95.83000183105469
2016-10-24,97.02999877929688
2016-10-25,95.63999938964844
2016-10-26,97.20999908447266
2016-10-27,83.22000122070312
2016-10-28,82.54000091552734
2016-10-31,83.25
2016-11-01,81.22000122070312
2016-11-02,83.19000244140625
2016-11-03,84.0
2016-11-04,84.55000305175781
2016-11-07,84.73999786376953
2016-11-08,84.33999633789062
2016-11-09,87.13999938964844
2016-11-10,87.98999786376953
2016-11-11,87.87999725341797
2016-11-14,85.97000122070312
2016-11-15,83.29000091552734
2016-11-16,85.61000061035156
2016-11-17,85.86000061035156
2016-11-18,85.16999816894531
2016-11-21,85.77999877929688
2016-11-22,86.31999969482422
2016-11-23,87.01000213623047
2016-11-25,86.55000305175781
2016-11-28,87.1500015258789
2016-11-29,87.9800033569336
2016-11-30,86.94999694824219
2016-12-01,83.18000030517578
2016-12-02,84.45999908447266
2016-12-05,85.6500015258789
2016-12-06,87.38999938964844
2016-12-07,89.9000015258789
2016-12-08,91.02999877929688
2016-12-09,91.58000183105469
2016-12-12,91.80000305175781
2016-12-13,94.30999755859375
2016-12-14,92.47000122070312
2016-12-15,92.81999969482422
2016-12-16,93.5
2016-12-19,93.31999969482422
2016-12-20,93.08000183105469
2016-12-21,92.33000183105469
2016-12-22,90.12000274658203
2016-12-23,91.20999908447266
2016-12-27,92.30999755859375
2016-12-28,92.91999816894531
2016-12-29,92.93000030517578
2016-12-30,91.61000061035156
2017-01-03,93.30999755859375
2017-01-04,93.9800033569336
2017-01-05,96.37000274658203
2017-01-06,96.30000305175781
2017-01-09,95.2300033569336
2017-01-10,95.62999725341797
2017-01-11,95.5999984741211
2017-01-12,94.95999908447266
2017-01-13,96.66000366210938
2017-01-17,95.0199966430664
2017-01-18,95.19000244140625
2017-01-19,94.4800033569336
2017-01-20,95.19000244140625
2017-01-23,95.02999877929688
2017-01-24,97.81999969482422
2017-01-25,98.16999816894531
2017-01-26,86.56999969482422
2017-01-27,86.0999984741211
2017-01-30,85.56999969482422
2017-01-31,84.38999938964844
2017-02-01,83.62000274658203
2017-02-02,83.56999969482422
2017-02-03,84.43000030517578
2017-02-06,84.3499984741211
2017-02-07,84.94999694824219
