,EA
2007-03-29,51.290000915527344
2007-03-30,50.36000061035156
2007-04-02,51.31999969482422
2007-04-03,51.43000030517578
2007-04-04,51.59000015258789
2007-04-05,51.939998626708984
2007-04-09,51.5
2007-04-10,52.95000076293945
2007-04-11,53.06999969482422
2007-04-12,53.130001068115234
2007-04-13,53.439998626708984
2007-04-16,53.90999984741211
2007-04-17,54.36000061035156
2007-04-18,54.2599983215332
2007-04-19,51.86000061035156
2007-04-20,51.810001373291016
2007-04-23,52.06999969482422
2007-04-24,52.22999954223633
2007-04-25,52.470001220703125
2007-04-26,52.349998474121094
2007-04-27,51.9900016784668
2007-04-30,50.40999984741211
2007-05-01,49.95000076293945
2007-05-02,51.380001068115234
2007-05-03,51.2599983215332
2007-05-04,51.650001525878906
2007-05-07,51.369998931884766
2007-05-08,52.939998626708984
2007-05-09,50.650001525878906
2007-05-10,49.900001525878906
2007-05-11,50.06999969482422
2007-05-14,49.77000045776367
2007-05-15,48.70000076293945
2007-05-16,49.13999938964844
2007-05-17,48.40999984741211
2007-05-18,48.58000183105469
2007-05-21,49.209999084472656
2007-05-22,48.95000076293945
2007-05-23,48.209999084472656
2007-05-24,46.619998931884766
2007-05-25,47.869998931884766
2007-05-29,48.45000076293945
2007-05-30,49.33000183105469
2007-05-31,48.869998931884766
2007-06-01,48.439998626708984
2007-06-04,49.5099983215332
2007-06-05,50.099998474121094
2007-06-06,50.220001220703125
2007-06-07,48.45000076293945
2007-06-08,49.130001068115234
2007-06-11,48.869998931884766
2007-06-12,47.83000183105469
2007-06-13,49.09000015258789
2007-06-14,49.060001373291016
2007-06-15,50.4900016784668
2007-06-18,49.709999084472656
2007-06-19,48.97999954223633
2007-06-20,48.0099983215332
2007-06-21,48.0
2007-06-22,48.56999969482422
2007-06-25,47.459999084472656
2007-06-26,47.540000915527344
2007-06-27,47.72999954223633
2007-06-28,47.599998474121094
2007-06-29,47.31999969482422
2007-07-02,48.16999816894531
2007-07-03,48.7400016784668
2007-07-05,50.900001525878906
2007-07-06,50.900001525878906
2007-07-09,50.349998474121094
2007-07-10,49.439998626708984
2007-07-11,49.599998474121094
2007-07-12,48.84000015258789
2007-07-13,48.25
2007-07-16,48.09000015258789
2007-07-17,49.470001220703125
2007-07-18,50.060001373291016
2007-07-19,52.02000045776367
2007-07-20,51.869998931884766
2007-07-23,51.849998474121094
2007-07-24,50.939998626708984
2007-07-25,51.65999984741211
2007-07-26,50.650001525878906
2007-07-27,49.83000183105469
2007-07-30,49.61000061035156
2007-07-31,48.63999938964844
2007-08-01,48.099998474121094
2007-08-02,51.560001373291016
2007-08-03,50.040000915527344
2007-08-06,52.84000015258789
2007-08-07,54.18000030517578
2007-08-08,54.20000076293945
2007-08-09,54.16999816894531
2007-08-10,53.279998779296875
2007-08-13,51.959999084472656
2007-08-14,51.54999923706055
2007-08-15,50.040000915527344
2007-08-16,50.79999923706055
2007-08-17,52.470001220703125
2007-08-20,51.83000183105469
2007-08-21,51.959999084472656
2007-08-22,51.84000015258789
2007-08-23,52.689998626708984
2007-08-24,52.54999923706055
2007-08-27,52.560001373291016
2007-08-28,51.5
2007-08-29,52.36000061035156
2007-08-30,53.16999816894531
2007-08-31,52.939998626708984
2007-09-04,53.869998931884766
2007-09-05,52.86000061035156
2007-09-06,53.290000915527344
2007-09-07,51.36000061035156
2007-09-10,51.849998474121094
2007-09-11,54.099998474121094
2007-09-12,53.310001373291016
2007-09-13,54.11000061035156
2007-09-14,54.7599983215332
2007-09-17,53.72999954223633
2007-09-18,55.720001220703125
2007-09-19,55.560001373291016
2007-09-20,56.41999816894531
2007-09-21,55.939998626708984
2007-09-24,55.04999923706055
2007-09-25,55.06999969482422
2007-09-26,55.66999816894531
2007-09-27,56.25
2007-09-28,55.9900016784668
2007-10-01,58.220001220703125
2007-10-02,58.349998474121094
2007-10-03,58.599998474121094
2007-10-04,58.40999984741211
2007-10-05,58.959999084472656
2007-10-08,58.5099983215332
2007-10-09,59.939998626708984
2007-10-10,59.90999984741211
2007-10-11,58.689998626708984
2007-10-12,61.400001525878906
2007-10-15,60.310001373291016
2007-10-16,59.630001068115234
2007-10-17,59.95000076293945
2007-10-18,59.470001220703125
2007-10-19,57.619998931884766
2007-10-22,58.209999084472656
2007-10-23,57.540000915527344
2007-10-24,57.25
2007-10-25,56.849998474121094
2007-10-26,58.08000183105469
2007-10-29,57.2599983215332
2007-10-30,59.0
2007-10-31,61.119998931884766
2007-11-01,58.7400016784668
2007-11-02,60.459999084472656
2007-11-05,58.7599983215332
2007-11-06,58.529998779296875
2007-11-07,58.0
2007-11-08,57.13999938964844
2007-11-09,55.72999954223633
2007-11-12,55.0
2007-11-13,57.380001068115234
2007-11-14,55.560001373291016
2007-11-15,56.290000915527344
2007-11-16,56.56999969482422
2007-11-19,55.75
2007-11-20,55.0
2007-11-21,53.810001373291016
2007-11-23,54.290000915527344
2007-11-26,53.779998779296875
2007-11-27,55.099998474121094
2007-11-28,57.290000915527344
2007-11-29,56.83000183105469
2007-11-30,56.189998626708984
2007-12-03,55.130001068115234
2007-12-04,54.41999816894531
2007-12-05,54.709999084472656
2007-12-06,54.58000183105469
2007-12-07,54.04999923706055
2007-12-10,55.7400016784668
2007-12-11,55.65999984741211
2007-12-12,55.93000030517578
2007-12-13,57.33000183105469
2007-12-14,58.08000183105469
2007-12-17,56.84000015258789
2007-12-18,57.13999938964844
2007-12-19,58.560001373291016
2007-12-20,59.220001220703125
2007-12-21,58.93000030517578
2007-12-24,59.38999938964844
2007-12-26,60.02000045776367
2007-12-27,58.68000030517578
2007-12-28,58.560001373291016
2007-12-31,58.40999984741211
2008-01-02,56.7599983215332
2008-01-03,56.13999938964844
2008-01-04,54.5099983215332
2008-01-07,54.029998779296875
2008-01-08,53.5
2008-01-09,53.25
2008-01-10,53.720001220703125
2008-01-11,52.86000061035156
2008-01-14,53.31999969482422
2008-01-15,51.470001220703125
2008-01-16,49.959999084472656
2008-01-17,50.599998474121094
2008-01-18,49.41999816894531
2008-01-22,49.4900016784668
2008-01-23,48.06999969482422
2008-01-24,49.459999084472656
2008-01-25,47.220001220703125
2008-01-28,46.189998626708984
2008-01-29,45.56999969482422
2008-01-30,47.22999954223633
2008-01-31,47.369998931884766
2008-02-01,48.619998931884766
2008-02-04,46.5
2008-02-05,45.40999984741211
2008-02-06,44.40999984741211
2008-02-07,44.779998779296875
2008-02-08,44.56999969482422
2008-02-11,46.349998474121094
2008-02-12,48.849998474121094
2008-02-13,48.869998931884766
2008-02-14,48.43000030517578
2008-02-15,48.720001220703125
2008-02-19,48.900001525878906
2008-02-20,49.5
2008-02-21,48.95000076293945
2008-02-22,49.7400016784668
2008-02-25,47.13999938964844
2008-02-26,47.93000030517578
2008-02-27,47.36000061035156
2008-02-28,47.22999954223633
2008-02-29,47.290000915527344
2008-03-03,47.720001220703125
2008-03-04,47.04999923706055
2008-03-05,47.529998779296875
2008-03-06,46.779998779296875
2008-03-07,46.310001373291016
2008-03-10,44.68000030517578
2008-03-11,47.119998931884766
2008-03-12,47.22999954223633
2008-03-13,47.2599983215332
2008-03-14,46.90999984741211
2008-03-17,45.86000061035156
2008-03-18,46.970001220703125
2008-03-19,46.869998931884766
2008-03-20,48.459999084472656
2008-03-24,49.689998626708984
2008-03-25,50.18000030517578
2008-03-26,49.459999084472656
2008-03-27,48.150001525878906
2008-03-28,49.34000015258789
2008-03-31,49.91999816894531
2008-04-01,51.93000030517578
2008-04-02,51.47999954223633
2008-04-03,50.849998474121094
2008-04-04,51.939998626708984
2008-04-07,52.29999923706055
2008-04-08,52.439998626708984
2008-04-09,51.0099983215332
2008-04-10,51.349998474121094
2008-04-11,50.209999084472656
2008-04-14,50.33000183105469
2008-04-15,50.880001068115234
2008-04-16,52.02000045776367
2008-04-17,51.459999084472656
2008-04-18,52.0099983215332
2008-04-21,52.060001373291016
2008-04-22,51.91999816894531
2008-04-23,51.810001373291016
2008-04-24,51.4900016784668
2008-04-25,51.529998779296875
2008-04-28,51.83000183105469
2008-04-29,51.68000030517578
2008-04-30,51.470001220703125
2008-05-01,53.189998626708984
2008-05-02,53.16999816894531
2008-05-05,52.09000015258789
2008-05-06,52.18000030517578
2008-05-07,52.11000061035156
2008-05-08,52.58000183105469
2008-05-09,52.61000061035156
2008-05-12,54.27000045776367
2008-05-13,54.56999969482422
2008-05-14,52.779998779296875
2008-05-15,51.52000045776367
2008-05-16,49.599998474121094
2008-05-19,48.43000030517578
2008-05-20,49.04999923706055
2008-05-21,48.95000076293945
2008-05-22,48.650001525878906
2008-05-23,48.34000015258789
2008-05-27,49.66999816894531
2008-05-28,49.08000183105469
2008-05-29,50.04999923706055
2008-05-30,50.20000076293945
2008-06-02,49.029998779296875
2008-06-03,48.56999969482422
2008-06-04,48.93000030517578
2008-06-05,49.540000915527344
2008-06-06,47.54999923706055
2008-06-09,46.93000030517578
2008-06-10,46.15999984741211
2008-06-11,46.06999969482422
2008-06-12,45.9900016784668
2008-06-13,46.9900016784668
2008-06-16,47.060001373291016
2008-06-17,46.7599983215332
2008-06-18,46.959999084472656
2008-06-19,48.439998626708984
2008-06-20,46.939998626708984
2008-06-23,46.040000915527344
2008-06-24,46.13999938964844
2008-06-25,45.83000183105469
2008-06-26,44.38999938964844
2008-06-27,43.939998626708984
2008-06-30,44.43000030517578
2008-07-01,45.41999816894531
2008-07-02,43.619998931884766
2008-07-03,43.97999954223633
2008-07-07,44.380001068115234
2008-07-08,46.31999969482422
2008-07-09,44.470001220703125
2008-07-10,45.150001525878906
2008-07-11,44.099998474121094
2008-07-14,44.34000015258789
2008-07-15,44.560001373291016
2008-07-16,46.0
2008-07-17,47.86000061035156
2008-07-18,48.459999084472656
2008-07-21,48.150001525878906
2008-07-22,48.130001068115234
2008-07-23,49.06999969482422
2008-07-24,47.220001220703125
2008-07-25,47.72999954223633
2008-07-28,46.04999923706055
2008-07-29,47.400001525878906
2008-07-30,44.290000915527344
2008-07-31,43.18000030517578
2008-08-01,42.900001525878906
2008-08-04,41.79999923706055
2008-08-05,43.83000183105469
2008-08-06,45.47999954223633
2008-08-07,45.97999954223633
2008-08-08,46.650001525878906
2008-08-11,47.52000045776367
2008-08-12,48.56999969482422
2008-08-13,48.459999084472656
2008-08-14,48.599998474121094
2008-08-15,48.2400016784668
2008-08-18,47.7599983215332
2008-08-19,46.43000030517578
2008-08-20,47.060001373291016
2008-08-21,46.939998626708984
2008-08-22,47.75
2008-08-25,46.81999969482422
2008-08-26,47.2400016784668
2008-08-27,48.040000915527344
2008-08-28,48.880001068115234
2008-08-29,48.810001373291016
2008-09-02,48.970001220703125
2008-09-03,47.61000061035156
2008-09-04,46.0
2008-09-05,46.47999954223633
2008-09-08,45.939998626708984
2008-09-09,44.209999084472656
2008-09-10,45.599998474121094
2008-09-11,45.560001373291016
2008-09-12,44.9900016784668
2008-09-15,43.29999923706055
2008-09-16,42.959999084472656
2008-09-17,41.040000915527344
2008-09-18,43.790000915527344
2008-09-19,43.41999816894531
2008-09-22,40.79999923706055
2008-09-23,40.060001373291016
2008-09-24,39.459999084472656
2008-09-25,39.22999954223633
2008-09-26,39.630001068115234
2008-09-29,36.0
2008-09-30,36.9900016784668
2008-10-01,34.970001220703125
2008-10-02,33.970001220703125
2008-10-03,32.68000030517578
2008-10-06,30.809999465942383
2008-10-07,29.110000610351562
2008-10-08,28.989999771118164
2008-10-09,27.799999237060547
2008-10-10,27.989999771118164
2008-10-13,31.270000457763672
2008-10-14,29.6299991607666
2008-10-15,26.530000686645508
2008-10-16,27.489999771118164
2008-10-17,29.790000915527344
2008-10-20,31.110000610351562
2008-10-21,28.18000030517578
2008-10-22,26.739999771118164
2008-10-23,26.790000915527344
2008-10-24,24.770000457763672
2008-10-27,22.799999237060547
2008-10-28,26.6200008392334
2008-10-29,28.040000915527344
2008-10-30,27.729999542236328
2008-10-31,22.780000686645508
2008-11-03,23.18000030517578
2008-11-04,23.399999618530273
2008-11-05,22.3700008392334
2008-11-06,22.209999084472656
2008-11-07,23.559999465942383
2008-11-10,22.93000030517578
2008-11-11,23.479999542236328
2008-11-12,20.75
2008-11-13,22.219999313354492
2008-11-14,20.440000534057617
2008-11-17,19.299999237060547
2008-11-18,18.450000762939453
2008-11-19,17.110000610351562
2008-11-20,17.34000015258789
2008-11-21,18.8700008392334
2008-11-24,20.43000030517578
2008-11-25,18.719999313354492
2008-11-26,20.010000228881836
2008-11-28,19.059999465942383
2008-12-01,17.770000457763672
2008-12-02,19.030000686645508
2008-12-03,19.09000015258789
2008-12-04,18.75
2008-12-05,19.979999542236328
2008-12-08,21.8700008392334
2008-12-09,19.350000381469727
2008-12-10,17.0
2008-12-11,17.010000228881836
2008-12-12,17.010000228881836
2008-12-15,16.299999237060547
2008-12-16,16.059999465942383
2008-12-17,17.219999313354492
2008-12-18,16.760000228881836
2008-12-19,17.389999389648438
2008-12-22,16.3799991607666
2008-12-23,15.850000381469727
2008-12-24,15.800000190734863
2008-12-26,15.319999694824219
2008-12-29,15.119999885559082
2008-12-30,15.34000015258789
2008-12-31,16.040000915527344
2009-01-02,17.440000534057617
2009-01-05,16.700000762939453
2009-01-06,18.559999465942383
2009-01-07,17.760000228881836
2009-01-08,18.850000381469727
2009-01-09,17.790000915527344
2009-01-12,17.510000228881836
2009-01-13,17.209999084472656
2009-01-14,16.670000076293945
2009-01-15,17.25
2009-01-16,17.530000686645508
2009-01-20,16.6299991607666
2009-01-21,17.559999465942383
2009-01-22,16.5
2009-01-23,16.950000762939453
2009-01-26,16.31999969482422
2009-01-27,16.489999771118164
2009-01-28,16.8799991607666
2009-01-29,16.190000534057617
2009-01-30,15.4399995803833
2009-02-02,14.859999656677246
2009-02-03,15.5
2009-02-04,17.270000457763672
2009-02-05,18.700000762939453
2009-02-06,19.34000015258789
2009-02-09,18.579999923706055
2009-02-10,16.84000015258789
2009-02-11,17.030000686645508
2009-02-12,16.950000762939453
2009-02-13,16.93000030517578
2009-02-17,16.450000762939453
2009-02-18,16.530000686645508
2009-02-19,16.190000534057617
2009-02-20,16.3799991607666
2009-02-23,16.020000457763672
2009-02-24,17.1200008392334
2009-02-25,16.75
2009-02-26,16.1299991607666
2009-02-27,16.309999465942383
2009-03-02,15.34000015258789
2009-03-03,14.920000076293945
2009-03-04,15.930000305175781
2009-03-05,15.289999961853027
2009-03-06,15.3100004196167
2009-03-09,15.699999809265137
2009-03-10,16.729999542236328
2009-03-11,17.510000228881836
2009-03-12,18.0
2009-03-13,17.760000228881836
2009-03-16,17.309999465942383
2009-03-17,18.3799991607666
2009-03-18,18.790000915527344
2009-03-19,18.940000534057617
2009-03-20,18.219999313354492
2009-03-23,19.649999618530273
2009-03-24,19.149999618530273
2009-03-25,18.989999771118164
2009-03-26,19.5
2009-03-27,18.690000534057617
2009-03-30,18.18000030517578
2009-03-31,18.190000534057617
2009-04-01,18.389999389648438
2009-04-02,19.450000762939453
2009-04-03,20.700000762939453
2009-04-06,19.690000534057617
2009-04-07,19.170000076293945
2009-04-08,19.6200008392334
2009-04-09,19.690000534057617
2009-04-13,19.420000076293945
2009-04-14,18.770000457763672
2009-04-15,19.15999984741211
2009-04-16,19.0
2009-04-17,18.6200008392334
2009-04-20,17.760000228881836
2009-04-21,19.190000534057617
2009-04-22,19.25
2009-04-23,19.389999389648438
2009-04-24,19.969999313354492
2009-04-27,19.969999313354492
2009-04-28,20.31999969482422
2009-04-29,20.450000762939453
2009-04-30,20.350000381469727
2009-05-01,20.0
2009-05-04,21.040000915527344
2009-05-05,21.3799991607666
2009-05-06,20.31999969482422
2009-05-07,19.459999084472656
2009-05-08,20.18000030517578
2009-05-11,20.170000076293945
2009-05-12,20.110000610351562
2009-05-13,19.479999542236328
2009-05-14,20.079999923706055
2009-05-15,21.030000686645508
2009-05-18,21.530000686645508
2009-05-19,22.06999969482422
2009-05-20,22.079999923706055
2009-05-21,22.010000228881836
2009-05-22,21.899999618530273
2009-05-26,22.440000534057617
2009-05-27,22.139999389648438
2009-05-28,22.31999969482422
2009-05-29,22.989999771118164
2009-06-01,23.459999084472656
2009-06-02,23.100000381469727
2009-06-03,22.969999313354492
2009-06-04,23.1299991607666
2009-06-05,23.0
2009-06-08,22.170000076293945
2009-06-09,22.0
2009-06-10,21.959999084472656
2009-06-11,21.8700008392334
2009-06-12,21.93000030517578
2009-06-15,21.3700008392334
2009-06-16,20.799999237060547
2009-06-17,20.829999923706055
2009-06-18,20.520000457763672
2009-06-19,20.719999313354492
2009-06-22,19.969999313354492
2009-06-23,20.420000076293945
2009-06-24,20.940000534057617
2009-06-25,21.049999237060547
2009-06-26,20.899999618530273
2009-06-29,20.809999465942383
2009-06-30,21.719999313354492
2009-07-01,21.940000534057617
2009-07-02,21.399999618530273
2009-07-06,21.15999984741211
2009-07-07,20.25
2009-07-08,20.260000228881836
2009-07-09,20.809999465942383
2009-07-10,20.969999313354492
2009-07-13,21.479999542236328
2009-07-14,21.170000076293945
2009-07-15,21.399999618530273
2009-07-16,21.450000762939453
2009-07-17,20.93000030517578
2009-07-20,21.420000076293945
2009-07-21,21.979999542236328
2009-07-22,21.81999969482422
2009-07-23,21.670000076293945
2009-07-24,21.15999984741211
2009-07-27,20.729999542236328
2009-07-28,21.100000381469727
2009-07-29,20.75
2009-07-30,21.1299991607666
2009-07-31,21.469999313354492
2009-08-03,21.549999237060547
2009-08-04,21.889999389648438
2009-08-05,20.399999618530273
2009-08-06,20.690000534057617
2009-08-07,20.709999084472656
2009-08-10,20.739999771118164
2009-08-11,20.34000015258789
2009-08-12,21.100000381469727
2009-08-13,21.049999237060547
2009-08-14,21.290000915527344
2009-08-17,19.56999969482422
2009-08-18,19.5
2009-08-19,19.09000015258789
2009-08-20,19.25
2009-08-21,19.440000534057617
2009-08-24,19.450000762939453
2009-08-25,18.850000381469727
2009-08-26,19.100000381469727
2009-08-27,19.0
2009-08-28,18.760000228881836
2009-08-31,18.219999313354492
2009-09-01,17.81999969482422
2009-09-02,18.209999084472656
2009-09-03,18.09000015258789
2009-09-04,18.510000228881836
2009-09-08,18.93000030517578
2009-09-09,18.530000686645508
2009-09-10,18.049999237060547
2009-09-11,18.18000030517578
2009-09-14,18.110000610351562
2009-09-15,18.049999237060547
2009-09-16,18.850000381469727
2009-09-17,18.739999771118164
2009-09-18,18.709999084472656
2009-09-21,18.34000015258789
2009-09-22,18.520000457763672
2009-09-23,19.829999923706055
2009-09-24,19.290000915527344
2009-09-25,19.459999084472656
2009-09-28,19.280000686645508
2009-09-29,19.139999389648438
2009-09-30,19.049999237060547
2009-10-01,18.459999084472656
2009-10-02,18.31999969482422
2009-10-05,18.670000076293945
2009-10-06,19.219999313354492
2009-10-07,20.0
2009-10-08,20.6299991607666
2009-10-09,20.40999984741211
2009-10-12,20.579999923706055
2009-10-13,20.770000457763672
2009-10-14,20.90999984741211
2009-10-15,20.350000381469727
2009-10-16,20.559999465942383
2009-10-19,20.829999923706055
2009-10-20,19.969999313354492
2009-10-21,19.729999542236328
2009-10-22,19.959999084472656
2009-10-23,19.709999084472656
2009-10-26,19.469999313354492
2009-10-27,18.950000762939453
2009-10-28,18.520000457763672
2009-10-29,18.700000762939453
2009-10-30,18.239999771118164
2009-11-02,18.010000228881836
2009-11-03,17.770000457763672
2009-11-04,17.729999542236328
2009-11-05,18.15999984741211
2009-11-06,19.0
2009-11-09,19.530000686645508
2009-11-10,18.290000915527344
2009-11-11,18.450000762939453
2009-11-12,18.219999313354492
2009-11-13,18.15999984741211
2009-11-16,18.049999237060547
2009-11-17,17.850000381469727
2009-11-18,17.670000076293945
2009-11-19,17.43000030517578
2009-11-20,17.299999237060547
2009-11-23,17.25
2009-11-24,17.059999465942383
2009-11-25,17.510000228881836
2009-11-27,17.010000228881836
2009-11-30,16.889999389648438
2009-12-01,16.979999542236328
2009-12-02,16.850000381469727
2009-12-03,16.549999237060547
2009-12-04,16.200000762939453
2009-12-07,16.200000762939453
2009-12-08,16.360000610351562
2009-12-09,16.360000610351562
2009-12-10,16.440000534057617
2009-12-11,16.110000610351562
2009-12-14,16.43000030517578
2009-12-15,16.459999084472656
2009-12-16,16.790000915527344
2009-12-17,16.510000228881836
2009-12-18,16.719999313354492
2009-12-21,16.860000610351562
2009-12-22,17.06999969482422
2009-12-23,17.709999084472656
2009-12-24,17.979999542236328
2009-12-28,17.899999618530273
2009-12-29,17.920000076293945
2009-12-30,18.219999313354492
2009-12-31,17.75
2010-01-04,18.149999618530273
2010-01-05,18.65999984741211
2010-01-06,18.18000030517578
2010-01-07,18.040000915527344
2010-01-08,18.399999618530273
2010-01-11,18.270000457763672
2010-01-12,16.850000381469727
2010-01-13,17.170000076293945
2010-01-14,17.18000030517578
2010-01-15,17.030000686645508
2010-01-19,17.170000076293945
2010-01-20,17.209999084472656
2010-01-21,17.3799991607666
2010-01-22,16.770000457763672
2010-01-25,16.829999923706055
2010-01-26,16.739999771118164
2010-01-27,17.1299991607666
2010-01-28,16.770000457763672
2010-01-29,16.280000686645508
2010-02-01,16.739999771118164
2010-02-02,17.06999969482422
2010-02-03,17.270000457763672
2010-02-04,16.979999542236328
2010-02-05,17.260000228881836
2010-02-08,17.489999771118164
2010-02-09,15.960000038146973
2010-02-10,15.9399995803833
2010-02-11,16.1200008392334
2010-02-12,16.059999465942383
2010-02-16,16.309999465942383
2010-02-17,16.6299991607666
2010-02-18,16.59000015258789
2010-02-19,16.75
2010-02-22,16.59000015258789
2010-02-23,16.309999465942383
2010-02-24,16.520000457763672
2010-02-25,16.559999465942383
2010-02-26,16.579999923706055
2010-03-01,16.8700008392334
2010-03-02,16.739999771118164
2010-03-03,16.809999465942383
2010-03-04,16.81999969482422
2010-03-05,17.1200008392334
2010-03-08,17.280000686645508
2010-03-09,17.579999923706055
2010-03-10,17.889999389648438
2010-03-11,17.899999618530273
2010-03-12,17.770000457763672
2010-03-15,17.8700008392334
2010-03-16,17.920000076293945
2010-03-17,18.139999389648438
2010-03-18,18.530000686645508
2010-03-19,18.420000076293945
2010-03-22,18.559999465942383
2010-03-23,18.520000457763672
2010-03-24,18.530000686645508
2010-03-25,18.559999465942383
2010-03-26,18.850000381469727
2010-03-29,18.68000030517578
2010-03-30,18.790000915527344
2010-03-31,18.65999984741211
2010-04-01,18.84000015258789
2010-04-05,19.100000381469727
2010-04-06,19.110000610351562
2010-04-07,19.18000030517578
2010-04-08,19.190000534057617
2010-04-09,19.360000610351562
2010-04-12,19.399999618530273
2010-04-13,19.31999969482422
2010-04-14,19.739999771118164
2010-04-15,19.450000762939453
2010-04-16,19.56999969482422
2010-04-19,19.709999084472656
2010-04-20,19.969999313354492
2010-04-21,19.75
2010-04-22,19.84000015258789
2010-04-23,19.969999313354492
2010-04-26,19.899999618530273
2010-04-27,19.770000457763672
2010-04-28,19.6299991607666
2010-04-29,19.799999237060547
2010-04-30,19.3700008392334
2010-05-03,19.719999313354492
2010-05-04,19.06999969482422
2010-05-05,19.299999237060547
2010-05-06,18.18000030517578
2010-05-07,17.6299991607666
2010-05-10,18.239999771118164
2010-05-11,18.799999237060547
2010-05-12,17.709999084472656
2010-05-13,18.09000015258789
2010-05-14,17.420000076293945
2010-05-17,17.760000228881836
2010-05-18,17.540000915527344
2010-05-19,17.1200008392334
2010-05-20,16.3700008392334
2010-05-21,16.700000762939453
2010-05-24,16.280000686645508
2010-05-25,16.239999771118164
2010-05-26,16.260000228881836
2010-05-27,16.719999313354492
2010-05-28,16.510000228881836
2010-06-01,16.09000015258789
2010-06-02,16.3700008392334
2010-06-03,16.729999542236328
2010-06-04,15.8100004196167
2010-06-07,15.359999656677246
2010-06-08,15.489999771118164
2010-06-09,15.210000038146973
2010-06-10,15.920000076293945
2010-06-11,16.31999969482422
2010-06-14,16.360000610351562
2010-06-15,16.309999465942383
2010-06-16,16.010000228881836
2010-06-17,16.170000076293945
2010-06-18,16.030000686645508
2010-06-21,15.779999732971191
2010-06-22,15.319999694824219
2010-06-23,15.289999961853027
2010-06-24,15.039999961853027
2010-06-25,15.140000343322754
2010-06-28,15.09000015258789
2010-06-29,14.649999618530273
2010-06-30,14.399999618530273
2010-07-01,14.329999923706055
2010-07-02,14.600000381469727
2010-07-06,14.430000305175781
2010-07-07,14.949999809265137
2010-07-08,14.760000228881836
2010-07-09,14.84000015258789
2010-07-12,14.8100004196167
2010-07-13,15.140000343322754
2010-07-14,15.380000114440918
2010-07-15,15.489999771118164
2010-07-16,14.789999961853027
2010-07-19,15.09000015258789
2010-07-20,15.359999656677246
2010-07-21,14.869999885559082
2010-07-22,15.59000015258789
2010-07-23,15.880000114440918
2010-07-26,16.389999389648438
2010-07-27,16.520000457763672
2010-07-28,16.15999984741211
2010-07-29,16.010000228881836
2010-07-30,15.930000305175781
2010-08-02,16.5
2010-08-03,16.18000030517578
2010-08-04,17.3799991607666
2010-08-05,17.229999542236328
2010-08-06,17.06999969482422
2010-08-09,17.149999618530273
2010-08-10,16.709999084472656
2010-08-11,16.079999923706055
2010-08-12,15.760000228881836
2010-08-13,15.670000076293945
2010-08-16,16.049999237060547
2010-08-17,16.149999618530273
2010-08-18,16.329999923706055
2010-08-19,16.06999969482422
2010-08-20,15.789999961853027
2010-08-23,15.460000038146973
2010-08-24,15.029999732971191
2010-08-25,15.300000190734863
2010-08-26,15.270000457763672
2010-08-27,15.550000190734863
2010-08-30,15.279999732971191
2010-08-31,15.229999542236328
2010-09-01,16.110000610351562
2010-09-02,16.360000610351562
2010-09-03,16.459999084472656
2010-09-07,16.059999465942383
2010-09-08,16.25
2010-09-09,16.280000686645508
2010-09-10,16.239999771118164
2010-09-13,16.530000686645508
2010-09-14,16.709999084472656
2010-09-15,16.639999389648438
2010-09-16,16.3799991607666
2010-09-17,16.260000228881836
2010-09-20,16.350000381469727
2010-09-21,16.290000915527344
2010-09-22,16.149999618530273
2010-09-23,16.15999984741211
2010-09-24,16.459999084472656
2010-09-27,16.56999969482422
2010-09-28,16.549999237060547
2010-09-29,16.229999542236328
2010-09-30,16.450000762939453
2010-10-01,16.440000534057617
2010-10-04,16.959999084472656
2010-10-05,17.81999969482422
2010-10-06,17.40999984741211
2010-10-07,17.579999923706055
2010-10-08,17.649999618530273
2010-10-11,17.65999984741211
2010-10-12,16.610000610351562
2010-10-13,16.760000228881836
2010-10-14,16.520000457763672
2010-10-15,15.960000038146973
2010-10-18,15.770000457763672
2010-10-19,15.579999923706055
2010-10-20,15.399999618530273
2010-10-21,15.569999694824219
2010-10-22,15.609999656677246
2010-10-25,15.619999885559082
2010-10-26,15.8100004196167
2010-10-27,15.789999961853027
2010-10-28,15.630000114440918
2010-10-29,15.829999923706055
2010-11-01,15.800000190734863
2010-11-02,16.200000762939453
2010-11-03,15.5
2010-11-04,15.850000381469727
2010-11-05,16.34000015258789
2010-11-08,16.530000686645508
2010-11-09,16.34000015258789
2010-11-10,16.18000030517578
2010-11-11,16.0
2010-11-12,15.829999923706055
2010-11-15,15.680000305175781
2010-11-16,15.390000343322754
2010-11-17,15.420000076293945
2010-11-18,15.539999961853027
2010-11-19,15.350000381469727
2010-11-22,15.40999984741211
2010-11-23,14.850000381469727
2010-11-24,14.979999542236328
2010-11-26,14.819999694824219
2010-11-29,15.010000228881836
2010-11-30,14.90999984741211
2010-12-01,15.050000190734863
2010-12-02,15.079999923706055
2010-12-03,15.180000305175781
2010-12-06,15.430000305175781
2010-12-07,15.510000228881836
2010-12-08,15.75
2010-12-09,15.75
2010-12-10,15.819999694824219
2010-12-13,15.760000228881836
2010-12-14,15.789999961853027
2010-12-15,15.710000038146973
2010-12-16,15.869999885559082
2010-12-17,15.90999984741211
2010-12-20,15.850000381469727
2010-12-21,15.930000305175781
2010-12-22,15.979999542236328
2010-12-23,15.9399995803833
2010-12-27,16.1299991607666
2010-12-28,16.149999618530273
