,CG
2019-12-13,29.690000534057617
2019-12-16,30.329999923706055
2019-12-17,30.579999923706055
2019-12-18,30.829999923706055
2019-12-19,31.280000686645508
2019-12-20,31.219999313354492
2019-12-23,31.020000457763672
2019-12-24,31.149999618530273
2019-12-26,31.25
2019-12-27,31.219999313354492
2019-12-30,31.75
2019-12-31,32.08000183105469
2020-01-02,32.02000045776367
2020-01-03,31.450000762939453
2020-01-06,31.450000762939453
2020-01-07,31.350000381469727
2020-01-08,31.479999542236328
2020-01-09,31.770000457763672
2020-01-10,31.540000915527344
2020-01-13,31.639999389648438
2020-01-14,31.43000030517578
2020-01-15,32.0
2020-01-16,32.939998626708984
2020-01-17,33.279998779296875
2020-01-21,33.40999984741211
2020-01-22,34.279998779296875
2020-01-23,34.45000076293945
2020-01-24,33.720001220703125
2020-01-27,32.90999984741211
2020-01-28,33.15999984741211
2020-01-29,33.68000030517578
2020-01-30,32.650001525878906
2020-01-31,32.47999954223633
2020-02-03,32.20000076293945
2020-02-04,33.5
2020-02-05,32.65999984741211
2020-02-06,32.45000076293945
2020-02-07,32.869998931884766
2020-02-10,33.40999984741211
2020-02-11,33.599998474121094
2020-02-12,33.689998626708984
2020-02-13,32.939998626708984
2020-02-14,32.130001068115234
2020-02-18,32.0
2020-02-19,31.75
2020-02-20,31.360000610351562
2020-02-21,31.270000457763672
2020-02-24,30.90999984741211
2020-02-25,29.280000686645508
2020-02-26,29.81999969482422
2020-02-27,28.8700008392334
2020-02-28,28.459999084472656
2020-03-02,30.530000686645508
2020-03-03,29.229999542236328
2020-03-04,28.979999542236328
2020-03-05,28.6200008392334
2020-03-06,26.3700008392334
2020-03-09,23.229999542236328
2020-03-10,23.489999771118164
2020-03-11,22.350000381469727
2020-03-12,20.760000228881836
2020-03-13,23.6299991607666
2020-03-16,18.6200008392334
2020-03-17,18.329999923706055
2020-03-18,17.079999923706055
2020-03-19,19.979999542236328
2020-03-20,19.389999389648438
2020-03-23,18.209999084472656
2020-03-24,20.030000686645508
2020-03-25,22.440000534057617
2020-03-26,23.729999542236328
2020-03-27,22.739999771118164
2020-03-30,22.520000457763672
2020-03-31,21.649999618530273
2020-04-01,19.709999084472656
2020-04-02,20.190000534057617
2020-04-03,19.889999389648438
2020-04-06,21.81999969482422
2020-04-07,22.219999313354492
2020-04-08,22.969999313354492
2020-04-09,24.059999465942383
2020-04-13,22.809999465942383
2020-04-14,24.010000228881836
2020-04-15,22.68000030517578
2020-04-16,22.68000030517578
2020-04-17,22.950000762939453
2020-04-20,21.8700008392334
2020-04-21,21.0
2020-04-22,21.690000534057617
2020-04-23,22.200000762939453
2020-04-24,22.579999923706055
2020-04-27,24.440000534057617
2020-04-28,24.809999465942383
2020-04-29,25.959999084472656
2020-04-30,23.440000534057617
2020-05-01,22.18000030517578
2020-05-04,21.979999542236328
2020-05-05,23.190000534057617
2020-05-06,23.059999465942383
2020-05-07,23.899999618530273
2020-05-08,24.549999237060547
2020-05-11,24.579999923706055
2020-05-12,24.350000381469727
2020-05-13,23.5
2020-05-14,23.729999542236328
2020-05-15,23.479999542236328
2020-05-18,25.040000915527344
2020-05-19,24.959999084472656
2020-05-20,25.93000030517578
2020-05-21,26.5
2020-05-22,26.81999969482422
2020-05-26,27.850000381469727
2020-05-27,28.09000015258789
2020-05-28,27.969999313354492
2020-05-29,27.65999984741211
2020-06-01,28.1200008392334
2020-06-02,28.899999618530273
2020-06-03,30.06999969482422
2020-06-04,29.75
2020-06-05,29.65999984741211
2020-06-08,30.690000534057617
2020-06-09,29.950000762939453
2020-06-10,29.959999084472656
2020-06-11,28.040000915527344
2020-06-12,29.3799991607666
2020-06-15,30.770000457763672
2020-06-16,30.559999465942383
2020-06-17,30.799999237060547
2020-06-18,30.940000534057617
2020-06-19,29.850000381469727
2020-06-22,29.079999923706055
2020-06-23,29.34000015258789
2020-06-24,28.389999389648438
2020-06-25,28.389999389648438
2020-06-26,26.469999313354492
2020-06-29,27.290000915527344
2020-06-30,27.899999618530273
2020-07-01,27.889999389648438
2020-07-02,27.969999313354492
2020-07-06,28.1299991607666
2020-07-07,27.06999969482422
2020-07-08,28.5
2020-07-09,28.15999984741211
2020-07-10,28.25
2020-07-13,27.440000534057617
2020-07-14,28.5
2020-07-15,29.1200008392334
2020-07-16,28.860000610351562
2020-07-17,29.049999237060547
2020-07-20,29.049999237060547
2020-07-21,29.579999923706055
2020-07-22,29.399999618530273
2020-07-23,29.020000457763672
2020-07-24,28.709999084472656
2020-07-27,29.149999618530273
2020-07-28,28.889999389648438
2020-07-29,29.610000610351562
2020-07-30,29.290000915527344
2020-07-31,28.469999313354492
2020-08-03,28.350000381469727
2020-08-04,27.889999389648438
2020-08-05,28.229999542236328
2020-08-06,27.700000762939453
2020-08-07,27.479999542236328
2020-08-10,27.209999084472656
2020-08-11,26.959999084472656
2020-08-12,27.290000915527344
2020-08-13,27.0
2020-08-14,27.139999389648438
2020-08-17,27.3799991607666
2020-08-18,27.360000610351562
2020-08-19,27.18000030517578
2020-08-20,26.389999389648438
2020-08-21,26.600000381469727
2020-08-24,26.6200008392334
2020-08-25,26.3799991607666
2020-08-26,26.940000534057617
2020-08-27,26.6200008392334
2020-08-28,26.06999969482422
2020-08-31,25.809999465942383
2020-09-01,26.610000610351562
2020-09-02,26.8799991607666
2020-09-03,25.8799991607666
2020-09-04,25.81999969482422
2020-09-08,24.969999313354492
2020-09-09,25.610000610351562
2020-09-10,25.280000686645508
2020-09-11,25.170000076293945
2020-09-14,25.530000686645508
2020-09-15,25.809999465942383
2020-09-16,25.799999237060547
2020-09-17,24.889999389648438
2020-09-18,24.729999542236328
2020-09-21,24.530000686645508
2020-09-22,24.56999969482422
2020-09-23,24.06999969482422
2020-09-24,23.56999969482422
2020-09-25,23.690000534057617
2020-09-28,24.739999771118164
2020-09-29,24.610000610351562
2020-09-30,24.670000076293945
2020-10-01,24.8799991607666
2020-10-02,25.299999237060547
2020-10-05,26.020000457763672
2020-10-06,25.770000457763672
2020-10-07,25.920000076293945
2020-10-08,26.700000762939453
2020-10-09,26.799999237060547
2020-10-12,26.889999389648438
2020-10-13,26.770000457763672
2020-10-14,26.850000381469727
2020-10-15,27.270000457763672
2020-10-16,27.68000030517578
2020-10-19,27.700000762939453
2020-10-20,27.639999389648438
2020-10-21,27.43000030517578
2020-10-22,27.65999984741211
2020-10-23,27.459999084472656
2020-10-26,26.25
2020-10-27,25.770000457763672
2020-10-28,25.15999984741211
2020-10-29,25.559999465942383
2020-10-30,24.920000076293945
2020-11-02,25.389999389648438
2020-11-03,25.34000015258789
2020-11-04,26.469999313354492
2020-11-05,27.389999389648438
2020-11-06,27.31999969482422
2020-11-09,27.65999984741211
2020-11-10,27.989999771118164
2020-11-11,27.709999084472656
2020-11-12,27.440000534057617
2020-11-13,27.799999237060547
2020-11-16,28.450000762939453
2020-11-17,28.6299991607666
2020-11-18,27.959999084472656
2020-11-19,27.799999237060547
2020-11-20,27.940000534057617
2020-11-23,27.760000228881836
2020-11-24,28.700000762939453
2020-11-25,28.770000457763672
2020-11-27,28.6299991607666
2020-11-30,28.40999984741211
2020-12-01,28.670000076293945
2020-12-02,28.860000610351562
2020-12-03,28.809999465942383
2020-12-04,29.06999969482422
2020-12-07,29.34000015258789
2020-12-08,29.780000686645508
2020-12-09,30.0
2020-12-10,29.719999313354492
2020-12-11,29.639999389648438
2020-12-14,29.399999618530273
2020-12-15,30.290000915527344
2020-12-16,30.899999618530273
2020-12-17,31.149999618530273
2020-12-18,30.850000381469727
2020-12-21,30.84000015258789
2020-12-22,30.979999542236328
2020-12-23,31.3799991607666
2020-12-24,31.360000610351562
2020-12-28,31.440000534057617
2020-12-29,31.260000228881836
2020-12-30,31.420000076293945
2020-12-31,31.440000534057617
2021-01-04,31.110000610351562
2021-01-05,31.440000534057617
2021-01-06,31.030000686645508
2021-01-07,31.469999313354492
2021-01-08,32.15999984741211
2021-01-11,32.61000061035156
2021-01-12,33.40999984741211
2021-01-13,33.15999984741211
2021-01-14,33.7599983215332
2021-01-15,33.70000076293945
2021-01-19,34.279998779296875
2021-01-20,34.52000045776367
2021-01-21,34.099998474121094
2021-01-22,33.400001525878906
2021-01-25,33.0099983215332
2021-01-26,32.40999984741211
2021-01-27,31.489999771118164
2021-01-28,32.83000183105469
2021-01-29,32.27000045776367
2021-02-01,32.709999084472656
2021-02-02,33.47999954223633
2021-02-03,33.709999084472656
2021-02-04,36.099998474121094
2021-02-05,36.599998474121094
2021-02-08,36.61000061035156
2021-02-09,37.29999923706055
2021-02-10,37.40999984741211
2021-02-11,37.189998626708984
2021-02-12,37.15999984741211
2021-02-16,37.15999984741211
2021-02-17,36.54999923706055
2021-02-18,36.08000183105469
2021-02-19,36.5
2021-02-22,36.15999984741211
2021-02-23,36.22999954223633
2021-02-24,35.59000015258789
2021-02-25,34.470001220703125
2021-02-26,34.25
2021-03-01,35.13999938964844
2021-03-02,35.369998931884766
2021-03-03,35.130001068115234
2021-03-04,35.029998779296875
2021-03-05,34.54999923706055
2021-03-08,35.20000076293945
2021-03-09,35.88999938964844
2021-03-10,36.33000183105469
2021-03-11,36.779998779296875
2021-03-12,36.560001373291016
2021-03-15,37.349998474121094
2021-03-16,37.15999984741211
2021-03-17,37.29999923706055
2021-03-18,36.369998931884766
2021-03-19,36.47999954223633
2021-03-22,37.02000045776367
2021-03-23,36.689998626708984
2021-03-24,36.7599983215332
2021-03-25,36.849998474121094
2021-03-26,36.790000915527344
2021-03-29,36.38999938964844
2021-03-30,37.11000061035156
2021-03-31,36.7599983215332
2021-04-01,37.38999938964844
2021-04-05,37.52000045776367
2021-04-06,37.29999923706055
2021-04-07,38.0
2021-04-08,37.95000076293945
2021-04-09,38.0099983215332
2021-04-12,38.0
2021-04-13,38.41999816894531
2021-04-14,38.9900016784668
2021-04-15,39.029998779296875
2021-04-16,39.70000076293945
2021-04-19,39.84000015258789
2021-04-20,39.279998779296875
2021-04-21,39.709999084472656
2021-04-22,40.22999954223633
2021-04-23,41.529998779296875
2021-04-26,41.58000183105469
2021-04-27,42.040000915527344
2021-04-28,42.52000045776367
2021-04-29,42.380001068115234
2021-04-30,42.65999984741211
2021-05-03,43.380001068115234
2021-05-04,43.099998474121094
2021-05-05,44.13999938964844
2021-05-06,44.810001373291016
2021-05-07,44.97999954223633
2021-05-10,44.5099983215332
2021-05-11,43.36000061035156
2021-05-12,41.599998474121094
2021-05-13,42.45000076293945
2021-05-14,43.5099983215332
