,ALCO
2008-02-15,41.65999984741211
2008-02-19,40.36000061035156
2008-02-20,41.27000045776367
2008-02-21,40.06999969482422
2008-02-22,41.029998779296875
2008-02-25,42.04999923706055
2008-02-26,41.9900016784668
2008-02-27,41.4900016784668
2008-02-28,40.619998931884766
2008-02-29,40.849998474121094
2008-03-03,39.40999984741211
2008-03-04,39.040000915527344
2008-03-05,39.459999084472656
2008-03-06,39.0
2008-03-07,39.20000076293945
2008-03-10,38.279998779296875
2008-03-11,39.47999954223633
2008-03-12,39.68000030517578
2008-03-13,43.689998626708984
2008-03-14,41.369998931884766
2008-03-17,41.9900016784668
2008-03-18,44.849998474121094
2008-03-19,44.59000015258789
2008-03-20,42.4900016784668
2008-03-24,42.869998931884766
2008-03-25,43.88999938964844
2008-03-26,43.58000183105469
2008-03-27,44.150001525878906
2008-03-28,44.310001373291016
2008-03-31,44.150001525878906
2008-04-01,44.61000061035156
2008-04-02,44.43000030517578
2008-04-03,44.630001068115234
2008-04-04,44.459999084472656
2008-04-07,43.56999969482422
2008-04-08,43.40999984741211
2008-04-09,41.349998474121094
2008-04-10,41.75
2008-04-11,41.060001373291016
2008-04-14,40.15999984741211
2008-04-15,41.0099983215332
2008-04-16,43.290000915527344
2008-04-17,41.540000915527344
2008-04-18,41.7599983215332
2008-04-21,40.709999084472656
2008-04-22,38.779998779296875
2008-04-23,39.9900016784668
2008-04-24,40.0
2008-04-25,39.9900016784668
2008-04-28,39.720001220703125
2008-04-29,39.880001068115234
2008-04-30,39.939998626708984
2008-05-01,39.66999816894531
2008-05-02,38.91999816894531
2008-05-05,38.5099983215332
2008-05-06,39.4900016784668
2008-05-07,38.25
2008-05-08,38.25
2008-05-09,38.7599983215332
2008-05-12,40.0
2008-05-13,39.689998626708984
2008-05-14,39.25
2008-05-15,38.7400016784668
2008-05-16,38.709999084472656
2008-05-19,39.06999969482422
2008-05-20,38.560001373291016
2008-05-21,38.779998779296875
2008-05-22,39.22999954223633
2008-05-23,38.68000030517578
2008-05-27,39.86000061035156
2008-05-28,39.709999084472656
2008-05-29,40.0
2008-05-30,39.93000030517578
2008-06-02,38.18000030517578
2008-06-03,38.02000045776367
2008-06-04,38.54999923706055
2008-06-05,40.209999084472656
2008-06-06,38.08000183105469
2008-06-09,39.290000915527344
2008-06-10,39.790000915527344
2008-06-11,39.369998931884766
2008-06-12,39.06999969482422
2008-06-13,39.529998779296875
2008-06-16,39.72999954223633
2008-06-17,39.36000061035156
2008-06-18,38.0099983215332
2008-06-19,39.400001525878906
2008-06-20,38.689998626708984
2008-06-23,38.36000061035156
2008-06-24,38.40999984741211
2008-06-25,37.59000015258789
2008-06-26,35.290000915527344
2008-06-27,33.41999816894531
2008-06-30,34.65999984741211
2008-07-01,35.34000015258789
2008-07-02,36.22999954223633
2008-07-03,36.650001525878906
2008-07-07,34.7599983215332
2008-07-08,36.970001220703125
2008-07-09,35.43000030517578
2008-07-10,37.130001068115234
2008-07-11,37.27000045776367
2008-07-14,36.36000061035156
2008-07-15,36.31999969482422
2008-07-16,37.0
2008-07-17,38.04999923706055
2008-07-18,38.13999938964844
2008-07-21,40.27000045776367
2008-07-22,45.52000045776367
2008-07-23,44.040000915527344
2008-07-24,44.18000030517578
2008-07-25,44.709999084472656
2008-07-28,43.34000015258789
2008-07-29,42.869998931884766
2008-07-30,43.27000045776367
2008-07-31,42.43000030517578
2008-08-01,41.83000183105469
2008-08-04,42.15999984741211
2008-08-05,43.47999954223633
2008-08-06,44.150001525878906
2008-08-07,44.90999984741211
2008-08-08,48.650001525878906
2008-08-11,46.41999816894531
2008-08-12,44.90999984741211
2008-08-13,43.34000015258789
2008-08-14,43.689998626708984
2008-08-15,44.75
2008-08-18,44.63999938964844
2008-08-19,42.91999816894531
2008-08-20,43.02000045776367
2008-08-21,43.130001068115234
2008-08-22,44.529998779296875
2008-08-25,42.33000183105469
2008-08-26,42.2400016784668
2008-08-27,43.95000076293945
2008-08-28,44.310001373291016
2008-08-29,43.150001525878906
2008-09-02,41.540000915527344
2008-09-03,41.220001220703125
2008-09-04,40.08000183105469
2008-09-05,37.95000076293945
2008-09-08,40.029998779296875
2008-09-09,39.970001220703125
2008-09-10,40.36000061035156
2008-09-11,40.400001525878906
2008-09-12,39.7599983215332
2008-09-15,38.04999923706055
2008-09-16,40.349998474121094
2008-09-17,39.380001068115234
2008-09-18,40.849998474121094
2008-09-19,45.400001525878906
2008-09-22,44.43000030517578
2008-09-23,45.38999938964844
2008-09-24,45.54999923706055
2008-09-25,46.0099983215332
2008-09-26,46.220001220703125
2008-09-29,44.119998931884766
2008-09-30,47.43000030517578
2008-10-01,47.380001068115234
2008-10-02,46.720001220703125
2008-10-03,47.34000015258789
2008-10-06,41.29999923706055
2008-10-07,40.720001220703125
2008-10-08,38.040000915527344
2008-10-09,37.400001525878906
2008-10-10,38.459999084472656
2008-10-13,41.849998474121094
2008-10-14,40.66999816894531
2008-10-15,40.0099983215332
2008-10-16,43.040000915527344
2008-10-17,44.91999816894531
2008-10-20,45.27000045776367
2008-10-21,44.869998931884766
2008-10-22,41.0099983215332
2008-10-23,39.84000015258789
2008-10-24,39.65999984741211
2008-10-27,38.83000183105469
2008-10-28,40.029998779296875
2008-10-29,39.04999923706055
2008-10-30,39.02000045776367
2008-10-31,39.38999938964844
2008-11-03,39.290000915527344
2008-11-04,38.970001220703125
2008-11-05,38.0099983215332
2008-11-06,37.150001525878906
2008-11-07,35.43000030517578
2008-11-10,35.0
2008-11-11,34.720001220703125
2008-11-12,31.219999313354492
2008-11-13,33.45000076293945
2008-11-14,31.989999771118164
2008-11-17,32.65999984741211
2008-11-18,31.809999465942383
2008-11-19,30.010000228881836
2008-11-20,26.809999465942383
2008-11-21,24.209999084472656
2008-11-24,33.41999816894531
2008-11-25,33.54999923706055
2008-11-26,33.9900016784668
2008-11-28,34.34000015258789
2008-12-01,26.440000534057617
2008-12-02,29.15999984741211
2008-12-03,29.18000030517578
2008-12-04,29.149999618530273
2008-12-05,30.729999542236328
2008-12-08,33.7400016784668
2008-12-09,34.380001068115234
2008-12-10,34.869998931884766
2008-12-11,32.97999954223633
2008-12-12,35.70000076293945
2008-12-15,34.18000030517578
2008-12-16,36.880001068115234
2008-12-17,37.560001373291016
2008-12-18,38.61000061035156
2008-12-19,36.220001220703125
2008-12-22,33.849998474121094
2008-12-23,33.83000183105469
2008-12-24,38.06999969482422
2008-12-26,39.279998779296875
2008-12-29,39.58000183105469
2008-12-30,40.209999084472656
2008-12-31,40.9900016784668
2009-01-02,40.56999969482422
2009-01-05,40.47999954223633
2009-01-06,43.29999923706055
2009-01-07,40.45000076293945
2009-01-08,40.540000915527344
2009-01-09,38.779998779296875
2009-01-12,37.06999969482422
2009-01-13,36.869998931884766
2009-01-14,34.08000183105469
2009-01-15,31.979999542236328
2009-01-16,31.610000610351562
2009-01-20,27.290000915527344
2009-01-21,34.90999984741211
2009-01-22,30.559999465942383
2009-01-23,30.489999771118164
2009-01-26,30.200000762939453
2009-01-27,31.350000381469727
2009-01-28,31.920000076293945
2009-01-29,29.950000762939453
2009-01-30,28.0
2009-02-02,31.270000457763672
2009-02-03,32.11000061035156
2009-02-04,30.309999465942383
2009-02-05,30.239999771118164
2009-02-06,30.639999389648438
2009-02-09,29.8700008392334
2009-02-10,27.65999984741211
2009-02-11,27.940000534057617
2009-02-12,28.600000381469727
2009-02-13,27.989999771118164
2009-02-17,27.139999389648438
2009-02-18,27.0
2009-02-19,26.200000762939453
2009-02-20,26.6299991607666
2009-02-23,27.34000015258789
2009-02-24,29.770000457763672
2009-02-25,27.760000228881836
2009-02-26,26.75
2009-02-27,25.979999542236328
2009-03-02,25.020000457763672
2009-03-03,24.93000030517578
2009-03-04,24.739999771118164
2009-03-05,23.299999237060547
2009-03-06,22.670000076293945
2009-03-09,20.549999237060547
2009-03-10,20.799999237060547
2009-03-11,21.15999984741211
2009-03-12,23.260000228881836
2009-03-13,24.649999618530273
2009-03-16,23.260000228881836
2009-03-17,27.040000915527344
2009-03-18,28.25
2009-03-19,28.190000534057617
2009-03-20,26.219999313354492
2009-03-23,29.010000228881836
2009-03-24,27.440000534057617
2009-03-25,25.200000762939453
2009-03-26,27.15999984741211
2009-03-27,25.8799991607666
2009-03-30,24.0
2009-03-31,24.0
2009-04-01,24.829999923706055
2009-04-02,25.559999465942383
2009-04-03,25.940000534057617
2009-04-06,24.510000228881836
2009-04-07,23.729999542236328
2009-04-08,24.989999771118164
2009-04-09,27.360000610351562
2009-04-13,27.600000381469727
2009-04-14,25.899999618530273
2009-04-15,26.579999923706055
2009-04-16,27.549999237060547
2009-04-17,27.799999237060547
2009-04-20,24.959999084472656
2009-04-21,25.440000534057617
2009-04-22,24.899999618530273
2009-04-23,23.93000030517578
2009-04-24,26.979999542236328
2009-04-27,25.920000076293945
2009-04-28,25.920000076293945
2009-04-29,27.049999237060547
2009-04-30,26.530000686645508
2009-05-01,25.299999237060547
2009-05-04,24.979999542236328
2009-05-05,23.610000610351562
2009-05-06,23.979999542236328
2009-05-07,23.989999771118164
2009-05-08,26.479999542236328
2009-05-11,24.799999237060547
2009-05-12,24.540000915527344
2009-05-13,23.93000030517578
2009-05-14,24.239999771118164
2009-05-15,24.739999771118164
2009-05-18,26.399999618530273
2009-05-19,26.450000762939453
2009-05-20,27.200000762939453
2009-05-21,26.239999771118164
2009-05-22,26.68000030517578
2009-05-26,27.6299991607666
2009-05-27,26.3799991607666
2009-05-28,26.059999465942383
2009-05-29,25.549999237060547
2009-06-01,27.899999618530273
2009-06-02,28.43000030517578
2009-06-03,26.34000015258789
2009-06-04,26.950000762939453
2009-06-05,27.25
2009-06-08,27.479999542236328
2009-06-09,26.93000030517578
2009-06-10,25.43000030517578
2009-06-11,27.719999313354492
2009-06-12,28.549999237060547
2009-06-15,27.479999542236328
2009-06-16,27.600000381469727
2009-06-17,27.559999465942383
2009-06-18,26.639999389648438
2009-06-19,27.5
2009-06-22,26.579999923706055
2009-06-23,27.559999465942383
2009-06-24,27.530000686645508
2009-06-25,27.469999313354492
2009-06-26,28.790000915527344
2009-06-29,30.010000228881836
2009-06-30,30.020000457763672
2009-07-01,29.549999237060547
2009-07-02,27.200000762939453
2009-07-06,27.600000381469727
2009-07-07,27.06999969482422
2009-07-08,27.510000228881836
2009-07-09,26.8700008392334
2009-07-10,26.84000015258789
2009-07-13,27.540000915527344
2009-07-14,27.350000381469727
2009-07-15,28.780000686645508
2009-07-16,29.799999237060547
2009-07-17,30.139999389648438
2009-07-20,31.170000076293945
2009-07-21,30.489999771118164
2009-07-22,30.110000610351562
2009-07-23,30.59000015258789
2009-07-24,30.719999313354492
2009-07-27,30.65999984741211
2009-07-28,30.739999771118164
2009-07-29,31.469999313354492
2009-07-30,32.93000030517578
2009-07-31,31.639999389648438
2009-08-03,31.950000762939453
2009-08-04,31.950000762939453
2009-08-05,30.479999542236328
2009-08-06,29.889999389648438
2009-08-07,32.529998779296875
2009-08-10,31.270000457763672
2009-08-11,30.31999969482422
2009-08-12,30.780000686645508
2009-08-13,31.110000610351562
2009-08-14,29.610000610351562
2009-08-17,28.920000076293945
2009-08-18,31.649999618530273
2009-08-19,30.709999084472656
2009-08-20,30.530000686645508
2009-08-21,31.8799991607666
2009-08-24,31.6200008392334
2009-08-25,31.670000076293945
2009-08-26,31.59000015258789
2009-08-27,31.360000610351562
2009-08-28,30.610000610351562
2009-08-31,29.649999618530273
2009-09-01,27.799999237060547
2009-09-02,27.600000381469727
2009-09-03,27.040000915527344
2009-09-04,27.829999923706055
2009-09-08,27.43000030517578
2009-09-09,27.729999542236328
2009-09-10,27.479999542236328
2009-09-11,27.219999313354492
2009-09-14,27.06999969482422
2009-09-15,28.770000457763672
2009-09-16,29.600000381469727
2009-09-17,30.290000915527344
2009-09-18,29.459999084472656
2009-09-21,29.520000457763672
2009-09-22,29.639999389648438
2009-09-23,30.270000457763672
2009-09-24,29.969999313354492
2009-09-25,30.5
2009-09-28,30.09000015258789
2009-09-29,29.600000381469727
2009-09-30,29.389999389648438
2009-10-01,28.829999923706055
2009-10-02,27.850000381469727
2009-10-05,28.719999313354492
2009-10-06,29.049999237060547
2009-10-07,29.350000381469727
2009-10-08,28.940000534057617
2009-10-09,29.940000534057617
2009-10-12,29.229999542236328
2009-10-13,29.389999389648438
2009-10-14,29.770000457763672
2009-10-15,29.239999771118164
2009-10-16,29.149999618530273
2009-10-19,29.209999084472656
2009-10-20,29.270000457763672
2009-10-21,29.270000457763672
2009-10-22,28.979999542236328
2009-10-23,28.440000534057617
2009-10-26,28.899999618530273
2009-10-27,29.15999984741211
2009-10-28,29.0
2009-10-29,29.030000686645508
2009-10-30,29.079999923706055
2009-11-02,28.75
2009-11-03,28.420000076293945
2009-11-04,27.690000534057617
2009-11-05,27.8700008392334
2009-11-06,27.889999389648438
2009-11-09,28.25
2009-11-10,27.989999771118164
2009-11-11,27.829999923706055
2009-11-12,26.329999923706055
2009-11-13,26.5
2009-11-16,27.299999237060547
2009-11-17,28.010000228881836
2009-11-18,27.030000686645508
2009-11-19,25.989999771118164
2009-11-20,26.530000686645508
2009-11-23,26.799999237060547
2009-11-24,26.219999313354492
2009-11-25,25.670000076293945
2009-11-27,25.6299991607666
2009-11-30,26.010000228881836
2009-12-01,25.68000030517578
2009-12-02,25.860000610351562
2009-12-03,25.229999542236328
2009-12-04,25.84000015258789
2009-12-07,26.190000534057617
2009-12-08,26.280000686645508
2009-12-09,26.729999542236328
2009-12-10,26.65999984741211
2009-12-11,26.479999542236328
2009-12-14,25.780000686645508
2009-12-15,25.479999542236328
2009-12-16,25.209999084472656
2009-12-17,24.489999771118164
2009-12-18,24.829999923706055
2009-12-21,25.190000534057617
2009-12-22,25.3799991607666
2009-12-23,25.93000030517578
2009-12-24,26.25
2009-12-28,26.459999084472656
2009-12-29,27.06999969482422
2009-12-30,28.239999771118164
2009-12-31,28.459999084472656
2010-01-04,28.84000015258789
2010-01-05,28.899999618530273
2010-01-06,29.1200008392334
2010-01-07,29.690000534057617
2010-01-08,29.75
2010-01-11,28.6299991607666
2010-01-12,27.399999618530273
2010-01-13,27.540000915527344
2010-01-14,27.09000015258789
2010-01-15,26.0
2010-01-19,26.18000030517578
2010-01-20,25.6200008392334
2010-01-21,25.079999923706055
2010-01-22,25.1299991607666
2010-01-25,25.309999465942383
2010-01-26,25.610000610351562
2010-01-27,26.3700008392334
2010-01-28,25.8799991607666
2010-01-29,25.639999389648438
2010-02-01,25.559999465942383
2010-02-02,25.860000610351562
2010-02-03,25.40999984741211
2010-02-04,24.010000228881836
2010-02-05,24.639999389648438
2010-02-08,24.280000686645508
2010-02-09,24.860000610351562
2010-02-10,25.5
2010-02-11,25.739999771118164
2010-02-12,26.170000076293945
2010-02-16,26.469999313354492
2010-02-17,26.719999313354492
2010-02-18,26.790000915527344
2010-02-19,26.139999389648438
2010-02-22,26.459999084472656
2010-02-23,26.1299991607666
2010-02-24,26.760000228881836
2010-02-25,26.899999618530273
2010-02-26,25.959999084472656
2010-03-01,27.0
2010-03-02,26.389999389648438
2010-03-03,26.65999984741211
2010-03-04,26.59000015258789
2010-03-05,27.059999465942383
2010-03-08,26.959999084472656
2010-03-09,27.799999237060547
2010-03-10,27.559999465942383
2010-03-11,27.170000076293945
2010-03-12,27.200000762939453
2010-03-15,26.65999984741211
2010-03-16,26.68000030517578
2010-03-17,26.6200008392334
2010-03-18,26.90999984741211
2010-03-19,27.260000228881836
2010-03-22,26.899999618530273
2010-03-23,26.420000076293945
2010-03-24,26.31999969482422
2010-03-25,25.270000457763672
2010-03-26,25.81999969482422
2010-03-29,25.860000610351562
2010-03-30,25.799999237060547
2010-03-31,25.25
2010-04-01,25.8799991607666
2010-04-05,25.770000457763672
2010-04-06,25.959999084472656
2010-04-07,25.520000457763672
2010-04-08,25.90999984741211
2010-04-09,26.030000686645508
2010-04-12,26.040000915527344
2010-04-13,25.93000030517578
2010-04-14,26.100000381469727
2010-04-15,26.889999389648438
2010-04-16,26.520000457763672
2010-04-19,26.43000030517578
2010-04-20,27.030000686645508
2010-04-21,27.239999771118164
2010-04-22,27.600000381469727
2010-04-23,27.06999969482422
2010-04-26,27.329999923706055
2010-04-27,26.440000534057617
2010-04-28,26.760000228881836
2010-04-29,27.040000915527344
2010-04-30,26.68000030517578
2010-05-03,27.5
2010-05-04,26.959999084472656
2010-05-05,26.479999542236328
2010-05-06,25.350000381469727
2010-05-07,24.329999923706055
2010-05-10,25.75
2010-05-11,26.290000915527344
2010-05-12,26.979999542236328
2010-05-13,27.219999313354492
2010-05-14,26.229999542236328
2010-05-17,26.579999923706055
2010-05-18,26.459999084472656
2010-05-19,26.260000228881836
2010-05-20,25.1200008392334
2010-05-21,24.700000762939453
2010-05-24,24.6299991607666
2010-05-25,24.479999542236328
2010-05-26,24.8700008392334
2010-05-27,25.979999542236328
2010-05-28,25.399999618530273
2010-06-01,24.31999969482422
2010-06-02,25.59000015258789
2010-06-03,25.239999771118164
2010-06-04,24.239999771118164
2010-06-07,23.989999771118164
2010-06-08,23.670000076293945
2010-06-09,23.489999771118164
2010-06-10,23.530000686645508
2010-06-11,23.399999618530273
2010-06-14,23.229999542236328
2010-06-15,24.18000030517578
2010-06-16,24.139999389648438
2010-06-17,24.360000610351562
2010-06-18,24.280000686645508
2010-06-21,24.40999984741211
2010-06-22,24.06999969482422
2010-06-23,24.049999237060547
2010-06-24,24.25
2010-06-25,24.100000381469727
2010-06-28,23.860000610351562
2010-06-29,23.059999465942383
2010-06-30,22.979999542236328
2010-07-01,22.479999542236328
2010-07-02,22.3700008392334
2010-07-06,22.5
2010-07-07,22.700000762939453
2010-07-08,22.84000015258789
2010-07-09,22.56999969482422
2010-07-12,22.530000686645508
2010-07-13,23.0
2010-07-14,22.81999969482422
2010-07-15,22.399999618530273
2010-07-16,21.760000228881836
2010-07-19,21.170000076293945
2010-07-20,21.770000457763672
2010-07-21,21.030000686645508
2010-07-22,21.639999389648438
2010-07-23,22.65999984741211
2010-07-26,25.469999313354492
2010-07-27,25.440000534057617
2010-07-28,24.979999542236328
2010-07-29,24.440000534057617
2010-07-30,24.360000610351562
2010-08-02,24.81999969482422
2010-08-03,24.719999313354492
2010-08-04,24.780000686645508
2010-08-05,24.309999465942383
2010-08-06,24.520000457763672
2010-08-09,24.489999771118164
2010-08-10,24.1299991607666
2010-08-11,23.299999237060547
2010-08-12,22.969999313354492
2010-08-13,22.3700008392334
2010-08-16,22.309999465942383
2010-08-17,22.84000015258789
2010-08-18,22.68000030517578
2010-08-19,22.06999969482422
