,III
2018-02-23,4.320000171661377
2018-02-26,4.320000171661377
2018-02-27,4.300000190734863
2018-02-28,4.21999979019165
2018-03-01,4.21999979019165
2018-03-02,4.210000038146973
2018-03-05,4.25
2018-03-06,4.289999961853027
2018-03-07,4.480000019073486
2018-03-08,4.309999942779541
2018-03-09,4.340000152587891
2018-03-12,4.380000114440918
2018-03-13,4.349999904632568
2018-03-14,4.369999885559082
2018-03-15,4.25
2018-03-16,4.239999771118164
2018-03-19,4.210000038146973
2018-03-20,4.119999885559082
2018-03-21,4.079999923706055
2018-03-22,4.079999923706055
2018-03-23,3.990000009536743
2018-03-26,3.9600000381469727
2018-03-27,4.059999942779541
2018-03-28,4.079999923706055
2018-03-29,4.179999828338623
2018-04-02,4.159999847412109
2018-04-03,4.230000019073486
2018-04-04,4.25
2018-04-05,4.199999809265137
2018-04-06,4.190000057220459
2018-04-09,4.159999847412109
2018-04-10,4.199999809265137
2018-04-11,4.199999809265137
2018-04-12,4.199999809265137
2018-04-13,4.139999866485596
2018-04-16,4.170000076293945
2018-04-17,4.199999809265137
2018-04-18,4.21999979019165
2018-04-19,4.230000019073486
2018-04-20,4.239999771118164
2018-04-23,4.329999923706055
2018-04-24,4.389999866485596
2018-04-25,4.409999847412109
2018-04-26,4.449999809265137
2018-04-27,4.260000228881836
2018-04-30,4.340000152587891
2018-05-01,4.28000020980835
2018-05-02,4.329999923706055
2018-05-03,4.139999866485596
2018-05-04,4.21999979019165
2018-05-07,4.130000114440918
2018-05-08,4.239999771118164
2018-05-09,4.239999771118164
2018-05-10,4.119999885559082
2018-05-11,4.130000114440918
2018-05-14,4.090000152587891
2018-05-15,4.0
2018-05-16,4.039999961853027
2018-05-17,4.099999904632568
2018-05-18,4.139999866485596
2018-05-21,4.170000076293945
2018-05-22,4.090000152587891
2018-05-23,4.059999942779541
2018-05-24,4.119999885559082
2018-05-25,4.110000133514404
2018-05-29,4.039999961853027
2018-05-30,4.010000228881836
2018-05-31,4.03000020980835
2018-06-01,3.9100000858306885
2018-06-04,3.990000009536743
2018-06-05,3.950000047683716
2018-06-06,3.9800000190734863
2018-06-07,4.050000190734863
2018-06-08,4.059999942779541
2018-06-11,4.130000114440918
2018-06-12,4.090000152587891
2018-06-13,4.070000171661377
2018-06-14,4.059999942779541
2018-06-15,3.990000009536743
2018-06-18,4.079999923706055
2018-06-19,4.059999942779541
2018-06-20,4.039999961853027
2018-06-21,4.059999942779541
2018-06-22,4.159999847412109
2018-06-25,4.159999847412109
2018-06-26,4.119999885559082
2018-06-27,4.119999885559082
2018-06-28,4.099999904632568
2018-06-29,4.099999904632568
2018-07-02,4.119999885559082
2018-07-03,4.190000057220459
2018-07-05,4.170000076293945
2018-07-06,4.21999979019165
2018-07-09,4.230000019073486
2018-07-10,4.199999809265137
2018-07-11,4.150000095367432
2018-07-12,4.210000038146973
2018-07-13,4.070000171661377
2018-07-16,4.090000152587891
2018-07-17,4.090000152587891
2018-07-18,4.099999904632568
2018-07-19,4.099999904632568
2018-07-20,4.059999942779541
2018-07-23,4.070000171661377
2018-07-24,4.070000171661377
2018-07-25,4.059999942779541
2018-07-26,4.099999904632568
2018-07-27,4.059999942779541
2018-07-30,4.059999942779541
2018-07-31,4.099999904632568
2018-08-01,4.070000171661377
2018-08-02,4.099999904632568
2018-08-03,4.039999961853027
2018-08-06,4.110000133514404
2018-08-07,4.170000076293945
2018-08-08,4.139999866485596
2018-08-09,4.159999847412109
2018-08-10,4.269999980926514
2018-08-13,4.260000228881836
2018-08-14,4.239999771118164
2018-08-15,4.179999828338623
2018-08-16,4.199999809265137
2018-08-17,4.239999771118164
2018-08-20,4.230000019073486
2018-08-21,4.239999771118164
2018-08-22,4.289999961853027
2018-08-23,4.260000228881836
2018-08-24,4.300000190734863
2018-08-27,4.320000171661377
2018-08-28,4.369999885559082
2018-08-29,4.739999771118164
2018-08-30,4.960000038146973
2018-08-31,4.949999809265137
2018-09-04,5.139999866485596
2018-09-05,5.190000057220459
2018-09-06,5.289999961853027
2018-09-07,5.349999904632568
2018-09-10,5.199999809265137
2018-09-11,5.110000133514404
2018-09-12,5.0
2018-09-13,4.980000019073486
2018-09-14,4.989999771118164
2018-09-17,5.0
2018-09-18,4.909999847412109
2018-09-19,4.949999809265137
2018-09-20,4.960000038146973
2018-09-21,4.789999961853027
2018-09-24,4.710000038146973
2018-09-25,4.619999885559082
2018-09-26,4.690000057220459
2018-09-27,4.730000019073486
2018-09-28,4.78000020980835
2018-10-01,4.539999961853027
2018-10-02,4.5
2018-10-03,4.559999942779541
2018-10-04,4.519999980926514
2018-10-05,4.420000076293945
2018-10-08,4.360000133514404
2018-10-09,4.369999885559082
2018-10-10,4.239999771118164
2018-10-11,4.179999828338623
2018-10-12,4.179999828338623
2018-10-15,4.360000133514404
2018-10-16,4.300000190734863
2018-10-17,4.300000190734863
2018-10-18,4.179999828338623
2018-10-19,4.110000133514404
2018-10-22,4.139999866485596
2018-10-23,4.119999885559082
2018-10-24,4.099999904632568
2018-10-25,4.159999847412109
2018-10-26,4.099999904632568
2018-10-29,4.119999885559082
2018-10-30,4.179999828338623
2018-10-31,4.110000133514404
2018-11-01,4.110000133514404
2018-11-02,4.110000133514404
2018-11-05,4.119999885559082
2018-11-06,4.130000114440918
2018-11-07,4.150000095367432
2018-11-08,4.110000133514404
2018-11-09,4.099999904632568
2018-11-12,4.079999923706055
2018-11-13,4.110000133514404
2018-11-14,4.099999904632568
2018-11-15,4.170000076293945
2018-11-16,4.269999980926514
2018-11-19,4.340000152587891
2018-11-20,4.260000228881836
2018-11-21,4.179999828338623
2018-11-23,4.139999866485596
2018-11-26,4.159999847412109
2018-11-27,4.130000114440918
2018-11-28,4.179999828338623
2018-11-29,4.230000019073486
2018-11-30,4.150000095367432
2018-12-03,4.170000076293945
2018-12-04,4.110000133514404
2018-12-06,4.150000095367432
2018-12-07,4.139999866485596
2018-12-10,4.199999809265137
2018-12-11,4.150000095367432
2018-12-12,4.320000171661377
2018-12-13,4.269999980926514
2018-12-14,4.170000076293945
2018-12-17,4.159999847412109
2018-12-18,4.260000228881836
2018-12-19,4.269999980926514
2018-12-20,4.230000019073486
2018-12-21,4.150000095367432
2018-12-24,4.139999866485596
2018-12-26,4.239999771118164
2018-12-27,4.130000114440918
2018-12-28,4.199999809265137
2018-12-31,4.239999771118164
2019-01-02,4.159999847412109
2019-01-03,4.079999923706055
2019-01-04,4.150000095367432
2019-01-07,4.170000076293945
2019-01-08,4.190000057220459
2019-01-09,4.199999809265137
2019-01-10,4.210000038146973
2019-01-11,4.210000038146973
2019-01-14,4.159999847412109
2019-01-15,4.199999809265137
2019-01-16,4.190000057220459
2019-01-17,4.159999847412109
2019-01-18,4.110000133514404
2019-01-22,4.090000152587891
2019-01-23,4.159999847412109
2019-01-24,4.139999866485596
2019-01-25,4.190000057220459
2019-01-28,4.159999847412109
2019-01-29,4.159999847412109
2019-01-30,4.159999847412109
2019-01-31,4.130000114440918
2019-02-01,4.159999847412109
2019-02-04,4.139999866485596
2019-02-05,4.159999847412109
2019-02-06,4.150000095367432
2019-02-07,4.150000095367432
2019-02-08,4.139999866485596
2019-02-11,4.099999904632568
2019-02-12,4.139999866485596
2019-02-13,4.110000133514404
2019-02-14,4.119999885559082
2019-02-15,4.159999847412109
2019-02-19,4.150000095367432
2019-02-20,4.139999866485596
2019-02-21,4.309999942779541
2019-02-22,4.380000114440918
2019-02-25,4.480000019073486
2019-02-26,4.460000038146973
2019-02-27,4.329999923706055
2019-02-28,4.309999942779541
2019-03-01,4.389999866485596
2019-03-04,4.320000171661377
2019-03-05,4.309999942779541
2019-03-06,4.239999771118164
2019-03-07,4.21999979019165
2019-03-08,4.329999923706055
2019-03-11,4.389999866485596
2019-03-12,4.409999847412109
2019-03-13,4.300000190734863
2019-03-14,4.210000038146973
2019-03-15,3.5999999046325684
2019-03-18,3.6500000953674316
2019-03-19,3.690000057220459
2019-03-20,3.690000057220459
2019-03-21,3.619999885559082
2019-03-22,3.7300000190734863
2019-03-25,3.880000114440918
2019-03-26,3.799999952316284
2019-03-27,3.7799999713897705
2019-03-28,3.75
2019-03-29,3.7300000190734863
2019-04-01,3.799999952316284
2019-04-02,3.8399999141693115
2019-04-03,3.759999990463257
2019-04-04,3.7899999618530273
2019-04-05,3.7300000190734863
2019-04-08,3.819999933242798
2019-04-09,3.5999999046325684
2019-04-10,3.7699999809265137
2019-04-11,3.7100000381469727
2019-04-12,3.700000047683716
2019-04-15,3.559999942779541
2019-04-16,3.5799999237060547
2019-04-17,3.609999895095825
2019-04-18,3.5899999141693115
2019-04-22,3.559999942779541
2019-04-23,3.690000057220459
2019-04-24,3.6500000953674316
2019-04-25,3.6700000762939453
2019-04-26,3.6700000762939453
2019-04-29,3.5999999046325684
2019-04-30,3.559999942779541
2019-05-01,3.509999990463257
2019-05-02,3.509999990463257
2019-05-03,3.5399999618530273
2019-05-06,3.5399999618530273
2019-05-07,3.509999990463257
2019-05-08,3.4600000381469727
2019-05-09,3.559999942779541
2019-05-10,3.4200000762939453
2019-05-13,3.009999990463257
2019-05-14,3.0399999618530273
2019-05-15,3.140000104904175
2019-05-16,3.140000104904175
2019-05-17,3.1600000858306885
2019-05-20,3.2100000381469727
2019-05-21,3.240000009536743
2019-05-22,3.240000009536743
2019-05-23,3.2300000190734863
2019-05-24,3.259999990463257
2019-05-28,3.1600000858306885
2019-05-29,3.1700000762939453
2019-05-30,3.1600000858306885
2019-05-31,3.109999895095825
2019-06-03,3.109999895095825
2019-06-04,3.0799999237060547
2019-06-05,2.9800000190734863
2019-06-06,2.950000047683716
2019-06-07,2.940000057220459
2019-06-10,3.0
2019-06-11,3.049999952316284
2019-06-12,3.059999942779541
2019-06-13,3.2100000381469727
2019-06-14,3.319999933242798
2019-06-17,3.2799999713897705
2019-06-18,3.25
2019-06-19,3.25
2019-06-20,3.2300000190734863
2019-06-21,3.200000047683716
2019-06-24,3.200000047683716
2019-06-25,3.1700000762939453
2019-06-26,3.1500000953674316
2019-06-27,3.2799999713897705
2019-06-28,3.1600000858306885
2019-07-01,3.1500000953674316
2019-07-02,3.180000066757202
2019-07-03,3.130000114440918
2019-07-05,3.140000104904175
2019-07-08,3.009999990463257
2019-07-09,2.950000047683716
2019-07-10,2.9700000286102295
2019-07-11,2.940000057220459
2019-07-12,2.930000066757202
2019-07-15,2.809999942779541
2019-07-16,2.700000047683716
2019-07-17,2.759999990463257
2019-07-18,2.7300000190734863
2019-07-19,2.75
2019-07-22,2.799999952316284
2019-07-23,2.7899999618530273
2019-07-24,2.809999942779541
2019-07-25,2.700000047683716
2019-07-26,2.75
2019-07-29,2.700000047683716
2019-07-30,2.740000009536743
2019-07-31,2.7200000286102295
2019-08-01,2.7100000381469727
2019-08-02,2.5899999141693115
2019-08-05,2.319999933242798
2019-08-06,2.2699999809265137
2019-08-07,2.3399999141693115
2019-08-08,2.4700000286102295
2019-08-09,2.509999990463257
2019-08-12,2.5399999618530273
2019-08-13,2.549999952316284
2019-08-14,2.4100000858306885
2019-08-15,2.3499999046325684
2019-08-16,2.5199999809265137
2019-08-19,2.559999942779541
2019-08-20,2.490000009536743
2019-08-21,2.509999990463257
2019-08-22,2.5299999713897705
2019-08-23,2.509999990463257
2019-08-26,2.630000114440918
2019-08-27,2.619999885559082
2019-08-28,2.6500000953674316
2019-08-29,2.700000047683716
2019-08-30,2.6600000858306885
2019-09-03,2.609999895095825
2019-09-04,2.630000114440918
2019-09-05,2.7200000286102295
2019-09-06,2.7200000286102295
2019-09-09,2.6600000858306885
2019-09-10,2.6600000858306885
2019-09-11,2.7300000190734863
2019-09-12,2.7300000190734863
2019-09-13,2.7899999618530273
2019-09-16,2.7899999618530273
2019-09-17,2.7899999618530273
2019-09-18,2.75
2019-09-19,2.759999990463257
2019-09-20,2.7300000190734863
2019-09-23,2.569999933242798
2019-09-24,2.5
2019-09-25,2.509999990463257
2019-09-26,2.509999990463257
2019-09-27,2.5
2019-09-30,2.490000009536743
2019-10-01,2.509999990463257
2019-10-02,2.490000009536743
2019-10-03,2.509999990463257
2019-10-04,2.509999990463257
2019-10-07,2.509999990463257
2019-10-08,2.4800000190734863
2019-10-09,2.4800000190734863
2019-10-10,2.509999990463257
2019-10-11,2.5399999618530273
2019-10-14,2.5199999809265137
2019-10-15,2.4700000286102295
2019-10-16,2.309999942779541
2019-10-17,2.319999933242798
2019-10-18,2.319999933242798
2019-10-21,2.25
2019-10-22,2.3499999046325684
2019-10-23,2.3499999046325684
2019-10-24,2.390000104904175
2019-10-25,2.3299999237060547
2019-10-28,2.2300000190734863
2019-10-29,2.3299999237060547
2019-10-30,2.2699999809265137
2019-10-31,2.1600000858306885
2019-11-01,2.2100000381469727
2019-11-04,2.299999952316284
2019-11-05,2.309999942779541
2019-11-06,2.190000057220459
2019-11-07,2.299999952316284
2019-11-08,2.369999885559082
2019-11-11,2.390000104904175
2019-11-12,2.390000104904175
2019-11-13,2.4200000762939453
2019-11-14,2.4200000762939453
2019-11-15,2.430000066757202
2019-11-18,2.4100000858306885
2019-11-19,2.430000066757202
2019-11-20,2.3499999046325684
2019-11-21,2.4100000858306885
2019-11-22,2.369999885559082
2019-11-25,2.450000047683716
2019-11-26,2.4000000953674316
2019-11-27,2.4700000286102295
2019-11-29,2.4600000381469727
2019-12-02,2.440000057220459
2019-12-03,2.4200000762939453
2019-12-04,2.390000104904175
2019-12-05,2.359999895095825
2019-12-06,2.2799999713897705
2019-12-09,2.240000009536743
2019-12-10,2.240000009536743
2019-12-11,2.2899999618530273
2019-12-12,2.319999933242798
2019-12-13,2.299999952316284
2019-12-16,2.3499999046325684
2019-12-17,2.359999895095825
2019-12-18,2.4200000762939453
2019-12-19,2.380000114440918
2019-12-20,2.4000000953674316
2019-12-23,2.390000104904175
2019-12-24,2.3399999141693115
2019-12-26,2.2699999809265137
2019-12-27,2.309999942779541
2019-12-30,2.3399999141693115
2019-12-31,2.5299999713897705
2020-01-02,2.559999942779541
2020-01-03,2.6600000858306885
2020-01-06,2.6500000953674316
2020-01-07,2.619999885559082
2020-01-08,2.7200000286102295
2020-01-09,2.6500000953674316
2020-01-10,2.5399999618530273
2020-01-13,2.549999952316284
2020-01-14,2.5999999046325684
2020-01-15,2.5899999141693115
2020-01-16,2.700000047683716
2020-01-17,2.799999952316284
2020-01-21,3.0
2020-01-22,2.7699999809265137
2020-01-23,2.7300000190734863
2020-01-24,2.759999990463257
2020-01-27,2.8399999141693115
2020-01-28,2.799999952316284
2020-01-29,2.75
2020-01-30,2.7899999618530273
2020-01-31,2.700000047683716
2020-02-03,2.809999942779541
2020-02-04,2.8399999141693115
2020-02-05,2.9200000762939453
2020-02-06,2.950000047683716
2020-02-07,2.9800000190734863
2020-02-10,3.2699999809265137
2020-02-11,3.450000047683716
2020-02-12,3.700000047683716
2020-02-13,3.549999952316284
2020-02-14,3.380000114440918
2020-02-18,3.4000000953674316
2020-02-19,3.4600000381469727
2020-02-20,3.369999885559082
2020-02-21,3.3399999141693115
2020-02-24,3.240000009536743
2020-02-25,3.259999990463257
2020-02-26,3.3299999237060547
2020-02-27,3.259999990463257
2020-02-28,3.1700000762939453
2020-03-02,3.0899999141693115
2020-03-03,2.809999942779541
2020-03-04,2.8399999141693115
2020-03-05,2.7899999618530273
2020-03-06,2.740000009536743
2020-03-09,2.5299999713897705
2020-03-10,2.7300000190734863
2020-03-11,2.5
2020-03-12,1.6200000047683716
2020-03-13,1.8899999856948853
2020-03-16,2.0299999713897705
2020-03-17,2.299999952316284
2020-03-18,2.0799999237060547
2020-03-19,2.3299999237060547
2020-03-20,2.2699999809265137
2020-03-23,2.1700000762939453
2020-03-24,2.3299999237060547
2020-03-25,2.5399999618530273
2020-03-26,3.0299999713897705
2020-03-27,2.6600000858306885
2020-03-30,2.5
2020-03-31,2.569999933242798
2020-04-01,2.1500000953674316
2020-04-02,1.9299999475479126
2020-04-03,1.7699999809265137
2020-04-06,2.240000009536743
2020-04-07,2.130000114440918
2020-04-08,2.4000000953674316
2020-04-09,2.5199999809265137
2020-04-13,2.4600000381469727
2020-04-14,2.430000066757202
2020-04-15,2.369999885559082
2020-04-16,2.3499999046325684
2020-04-17,2.5399999618530273
2020-04-20,2.430000066757202
2020-04-21,2.430000066757202
2020-04-22,2.380000114440918
2020-04-23,2.4100000858306885
2020-04-24,2.4000000953674316
2020-04-27,2.390000104904175
2020-04-28,2.359999895095825
2020-04-29,2.5299999713897705
2020-04-30,2.5
2020-05-01,2.430000066757202
2020-05-04,2.450000047683716
2020-05-05,2.2699999809265137
2020-05-06,2.180000066757202
2020-05-07,2.5199999809265137
2020-05-08,2.630000114440918
2020-05-11,2.690000057220459
2020-05-12,2.240000009536743
2020-05-13,2.059999942779541
2020-05-14,2.0199999809265137
2020-05-15,2.0299999713897705
2020-05-18,1.9800000190734863
2020-05-19,1.840000033378601
2020-05-20,1.850000023841858
2020-05-21,1.7999999523162842
2020-05-22,1.7400000095367432
2020-05-26,1.7799999713897705
2020-05-27,1.7899999618530273
2020-05-28,1.75
2020-05-29,1.7200000286102295
2020-06-01,1.7899999618530273
2020-06-02,1.8700000047683716
2020-06-03,2.0399999618530273
2020-06-04,1.940000057220459
2020-06-05,2.119999885559082
2020-06-08,2.069999933242798
2020-06-09,2.109999895095825
2020-06-10,2.0
2020-06-11,1.9700000286102295
2020-06-12,2.0199999809265137
2020-06-15,2.059999942779541
2020-06-16,2.049999952316284
2020-06-17,2.0
2020-06-18,2.0299999713897705
2020-06-19,2.009999990463257
2020-06-22,2.0399999618530273
2020-06-23,1.9800000190734863
2020-06-24,1.9700000286102295
2020-06-25,2.0299999713897705
2020-06-26,2.049999952316284
2020-06-29,2.059999942779541
2020-06-30,2.069999933242798
2020-07-01,2.119999885559082
2020-07-02,2.1500000953674316
2020-07-06,2.069999933242798
2020-07-07,2.0199999809265137
2020-07-08,2.0799999237060547
2020-07-09,2.0299999713897705
2020-07-10,2.069999933242798
2020-07-13,2.119999885559082
2020-07-14,2.059999942779541
2020-07-15,2.1700000762939453
2020-07-16,2.0999999046325684
2020-07-17,2.069999933242798
2020-07-20,2.069999933242798
2020-07-21,2.109999895095825
2020-07-22,2.0399999618530273
2020-07-23,2.0299999713897705
2020-07-24,2.0299999713897705
2020-07-27,2.049999952316284
2020-07-28,2.0
2020-07-29,2.059999942779541
2020-07-30,2.109999895095825
2020-07-31,2.049999952316284
2020-08-03,2.0799999237060547
2020-08-04,2.0999999046325684
2020-08-05,2.0999999046325684
2020-08-06,2.0899999141693115
2020-08-07,2.119999885559082
2020-08-10,2.180000066757202
2020-08-11,2.1700000762939453
2020-08-12,2.2699999809265137
2020-08-13,2.2799999713897705
2020-08-14,2.3299999237060547
2020-08-17,2.3399999141693115
2020-08-18,2.2899999618530273
2020-08-19,2.319999933242798
2020-08-20,2.319999933242798
2020-08-21,2.240000009536743
2020-08-24,2.2699999809265137
2020-08-25,2.2300000190734863
2020-08-26,2.1600000858306885
2020-08-27,2.130000114440918
2020-08-28,2.0799999237060547
2020-08-31,2.059999942779541
2020-09-01,2.049999952316284
2020-09-02,2.0799999237060547
2020-09-03,2.0899999141693115
2020-09-04,2.130000114440918
2020-09-08,2.0799999237060547
2020-09-09,2.059999942779541
2020-09-10,2.049999952316284
2020-09-11,2.059999942779541
2020-09-14,2.109999895095825
2020-09-15,2.059999942779541
2020-09-16,2.049999952316284
2020-09-17,2.1500000953674316
2020-09-18,2.1700000762939453
2020-09-21,2.049999952316284
2020-09-22,2.069999933242798
2020-09-23,2.059999942779541
2020-09-24,2.049999952316284
2020-09-25,2.059999942779541
2020-09-28,2.069999933242798
2020-09-29,2.0999999046325684
2020-09-30,2.109999895095825
2020-10-01,2.0899999141693115
2020-10-02,2.0899999141693115
2020-10-05,2.1500000953674316
2020-10-06,2.130000114440918
2020-10-07,2.1500000953674316
2020-10-08,2.130000114440918
2020-10-09,2.1500000953674316
2020-10-12,2.119999885559082
2020-10-13,2.069999933242798
2020-10-14,2.130000114440918
2020-10-15,2.140000104904175
2020-10-16,2.0999999046325684
2020-10-19,2.069999933242798
2020-10-20,2.119999885559082
2020-10-21,2.0999999046325684
2020-10-22,2.0999999046325684
2020-10-23,2.0999999046325684
2020-10-26,2.109999895095825
2020-10-27,2.059999942779541
2020-10-28,2.0299999713897705
2020-10-29,2.0299999713897705
2020-10-30,2.049999952316284
2020-11-02,2.0899999141693115
2020-11-03,2.130000114440918
2020-11-04,2.240000009536743
2020-11-05,2.3299999237060547
2020-11-06,2.4100000858306885
2020-11-09,2.509999990463257
2020-11-10,2.690000057220459
2020-11-11,2.680000066757202
2020-11-12,2.5999999046325684
2020-11-13,2.680000066757202
2020-11-16,2.700000047683716
2020-11-17,2.7200000286102295
2020-11-18,2.690000057220459
2020-11-19,2.690000057220459
2020-11-20,2.6700000762939453
2020-11-23,2.6700000762939453
2020-11-24,2.700000047683716
2020-11-25,2.930000066757202
2020-11-27,3.190000057220459
2020-11-30,3.0199999809265137
2020-12-01,2.9000000953674316
2020-12-02,2.930000066757202
2020-12-03,2.930000066757202
2020-12-04,3.119999885559082
2020-12-07,3.140000104904175
2020-12-08,3.1500000953674316
2020-12-09,3.1500000953674316
2020-12-10,3.0999999046325684
2020-12-11,3.1600000858306885
2020-12-14,3.109999895095825
2020-12-15,3.259999990463257
2020-12-16,3.2799999713897705
2020-12-17,3.190000057220459
2020-12-18,3.2699999809265137
2020-12-21,3.0999999046325684
2020-12-22,2.990000009536743
2020-12-23,3.0299999713897705
2020-12-24,3.0299999713897705
2020-12-28,3.109999895095825
2020-12-29,3.1600000858306885
2020-12-30,3.200000047683716
2020-12-31,3.2799999713897705
2021-01-04,3.2799999713897705
2021-01-05,3.2899999618530273
2021-01-06,3.5
2021-01-07,3.509999990463257
2021-01-08,3.5
2021-01-11,3.950000047683716
2021-01-12,3.859999895095825
2021-01-13,3.890000104904175
2021-01-14,3.9700000286102295
2021-01-15,3.950000047683716
2021-01-19,3.819999933242798
2021-01-20,3.7200000286102295
2021-01-21,3.5399999618530273
2021-01-22,3.5999999046325684
2021-01-25,3.5799999237060547
2021-01-26,3.5899999141693115
2021-01-27,3.619999885559082
2021-01-28,3.609999895095825
2021-01-29,3.5299999713897705
2021-02-01,3.5899999141693115
2021-02-02,3.7300000190734863
2021-02-03,3.630000114440918
2021-02-04,3.7200000286102295
2021-02-05,3.7200000286102295
2021-02-08,3.890000104904175
2021-02-09,3.950000047683716
2021-02-10,3.890000104904175
2021-02-11,3.8299999237060547
2021-02-12,3.7200000286102295
2021-02-16,3.680000066757202
2021-02-17,3.7200000286102295
2021-02-18,3.7300000190734863
2021-02-19,3.809999942779541
2021-02-22,3.7300000190734863
2021-02-23,3.6600000858306885
2021-02-24,3.690000057220459
2021-02-25,3.6600000858306885
2021-02-26,3.640000104904175
2021-03-01,3.75
2021-03-02,3.7200000286102295
2021-03-03,3.690000057220459
2021-03-04,3.6500000953674316
2021-03-05,3.759999990463257
2021-03-08,3.8499999046325684
2021-03-09,3.8399999141693115
2021-03-10,3.859999895095825
2021-03-11,3.890000104904175
2021-03-12,4.420000076293945
2021-03-15,4.510000228881836
2021-03-16,4.360000133514404
2021-03-17,4.300000190734863
2021-03-18,4.190000057220459
2021-03-19,4.070000171661377
2021-03-22,4.059999942779541
2021-03-23,4.050000190734863
2021-03-24,4.159999847412109
2021-03-25,4.260000228881836
2021-03-26,4.369999885559082
2021-03-29,4.389999866485596
2021-03-30,4.369999885559082
2021-03-31,4.400000095367432
2021-04-01,4.440000057220459
2021-04-05,4.519999980926514
2021-04-06,4.5
2021-04-07,4.320000171661377
2021-04-08,4.389999866485596
2021-04-09,4.320000171661377
2021-04-12,4.320000171661377
2021-04-13,4.369999885559082
2021-04-14,4.409999847412109
2021-04-15,4.420000076293945
2021-04-16,4.349999904632568
2021-04-19,4.300000190734863
2021-04-20,4.309999942779541
2021-04-21,4.409999847412109
2021-04-22,4.380000114440918
2021-04-23,4.389999866485596
2021-04-26,4.480000019073486
2021-04-27,4.5
2021-04-28,4.489999771118164
2021-04-29,4.5
2021-04-30,4.550000190734863
2021-05-03,4.550000190734863
2021-05-04,4.679999828338623
2021-05-05,4.760000228881836
2021-05-06,4.800000190734863
2021-05-07,4.880000114440918
2021-05-10,4.949999809265137
2021-05-11,5.179999828338623
2021-05-12,5.340000152587891
2021-05-13,5.480000019073486
2021-05-14,5.429999828338623
