,ENZL
2018-03-01,48.38999938964844
2018-03-02,48.68000030517578
2018-03-05,48.529998779296875
2018-03-06,49.09000015258789
2018-03-07,48.939998626708984
2018-03-08,49.04999923706055
2018-03-09,49.58000183105469
2018-03-12,49.790000915527344
2018-03-13,49.81999969482422
2018-03-14,49.83000183105469
2018-03-15,49.63999938964844
2018-03-16,49.31999969482422
2018-03-19,49.31999969482422
2018-03-20,49.150001525878906
2018-03-21,50.11000061035156
2018-03-22,49.529998779296875
2018-03-23,49.47999954223633
2018-03-26,50.04999923706055
2018-03-27,49.25
2018-03-28,48.47999954223633
2018-03-29,48.79999923706055
2018-04-02,48.369998931884766
2018-04-03,49.060001373291016
2018-04-04,49.529998779296875
2018-04-05,49.04999923706055
2018-04-06,48.93000030517578
2018-04-09,50.220001220703125
2018-04-10,50.529998779296875
2018-04-11,50.220001220703125
2018-04-12,50.08000183105469
2018-04-13,50.11000061035156
2018-04-16,50.04999923706055
2018-04-17,49.34000015258789
2018-04-18,49.279998779296875
2018-04-19,48.720001220703125
2018-04-20,47.91999816894531
2018-04-23,47.59000015258789
2018-04-24,47.220001220703125
2018-04-25,46.93000030517578
2018-04-26,47.47999954223633
2018-04-27,47.95000076293945
2018-04-30,47.540000915527344
2018-05-01,47.43000030517578
2018-05-02,47.61000061035156
2018-05-03,48.400001525878906
2018-05-04,48.61000061035156
2018-05-07,48.45000076293945
2018-05-08,48.15999984741211
2018-05-09,48.65999984741211
2018-05-10,48.439998626708984
2018-05-11,48.72999954223633
2018-05-14,48.31999969482422
2018-05-15,47.95000076293945
2018-05-16,47.63999938964844
2018-05-17,47.5
2018-05-18,47.849998474121094
2018-05-21,48.0099983215332
2018-05-22,47.720001220703125
2018-05-23,47.810001373291016
2018-05-24,47.97999954223633
2018-05-25,47.95000076293945
2018-05-29,47.540000915527344
2018-05-30,48.9900016784668
2018-05-31,48.79999923706055
2018-06-01,48.72999954223633
2018-06-04,48.970001220703125
2018-06-05,49.56999969482422
2018-06-06,49.970001220703125
2018-06-07,50.25
2018-06-08,50.709999084472656
2018-06-11,50.709999084472656
2018-06-12,50.650001525878906
2018-06-13,50.79999923706055
2018-06-14,50.689998626708984
2018-06-15,50.5099983215332
2018-06-18,50.369998931884766
2018-06-19,48.810001373291016
2018-06-20,48.959999084472656
2018-06-21,49.47999954223633
2018-06-22,49.72999954223633
2018-06-25,49.2400016784668
2018-06-26,49.25
2018-06-27,48.70000076293945
2018-06-28,48.4900016784668
2018-06-29,48.349998474121094
2018-07-02,47.790000915527344
2018-07-03,48.61000061035156
2018-07-05,49.209999084472656
2018-07-06,49.40999984741211
2018-07-09,49.34000015258789
2018-07-10,48.93000030517578
2018-07-11,48.34000015258789
2018-07-12,48.4900016784668
2018-07-13,48.25
2018-07-16,48.0
2018-07-17,48.20000076293945
2018-07-18,48.130001068115234
2018-07-19,47.4900016784668
2018-07-20,48.27000045776367
2018-07-23,47.599998474121094
2018-07-24,47.83000183105469
2018-07-25,48.599998474121094
2018-07-26,48.02000045776367
2018-07-27,48.29999923706055
2018-07-30,48.43000030517578
2018-07-31,48.27000045776367
2018-08-01,47.72999954223633
2018-08-02,47.61000061035156
2018-08-03,47.45000076293945
2018-08-06,47.599998474121094
2018-08-07,47.4900016784668
2018-08-08,47.41999816894531
2018-08-09,46.869998931884766
2018-08-10,46.90999984741211
2018-08-13,46.779998779296875
2018-08-14,46.900001525878906
2018-08-15,46.630001068115234
2018-08-16,47.18000030517578
2018-08-17,47.68000030517578
2018-08-20,48.08000183105469
2018-08-21,48.56999969482422
2018-08-22,48.93000030517578
2018-08-23,48.349998474121094
2018-08-24,48.88999938964844
2018-08-27,49.0099983215332
2018-08-28,49.209999084472656
2018-08-29,50.0
2018-08-30,49.2599983215332
2018-08-31,49.04999923706055
2018-09-04,48.52000045776367
2018-09-05,48.22999954223633
2018-09-06,47.58000183105469
2018-09-07,47.040000915527344
2018-09-10,47.220001220703125
2018-09-11,47.709999084472656
2018-09-12,47.56999969482422
2018-09-13,48.16999816894531
2018-09-14,48.06999969482422
2018-09-17,48.189998626708984
2018-09-18,48.66999816894531
2018-09-19,48.90999984741211
2018-09-20,49.54999923706055
2018-09-21,49.369998931884766
2018-09-24,49.11000061035156
2018-09-25,49.04999923706055
2018-09-26,49.09000015258789
2018-09-27,48.52000045776367
2018-09-28,48.599998474121094
2018-10-01,48.70000076293945
2018-10-02,48.529998779296875
2018-10-03,47.95000076293945
2018-10-04,47.040000915527344
2018-10-05,46.5099983215332
2018-10-08,46.470001220703125
2018-10-09,46.40999984741211
2018-10-10,45.619998931884766
2018-10-11,44.709999084472656
2018-10-12,45.41999816894531
2018-10-15,45.65999984741211
2018-10-16,46.18000030517578
2018-10-17,46.04999923706055
2018-10-18,45.88999938964844
2018-10-19,45.7599983215332
2018-10-22,45.369998931884766
2018-10-23,44.9900016784668
2018-10-24,43.93000030517578
2018-10-25,44.400001525878906
2018-10-26,43.95000076293945
2018-10-29,44.189998626708984
2018-10-30,44.939998626708984
2018-10-31,45.31999969482422
2018-11-01,46.72999954223633
2018-11-02,46.08000183105469
2018-11-05,46.4900016784668
2018-11-06,46.54999923706055
2018-11-07,47.7400016784668
2018-11-08,47.36000061035156
2018-11-09,47.5
2018-11-12,47.130001068115234
2018-11-13,47.5
2018-11-14,47.2400016784668
2018-11-15,47.93000030517578
2018-11-16,48.06999969482422
2018-11-19,47.13999938964844
2018-11-20,46.150001525878906
2018-11-21,46.91999816894531
2018-11-23,46.68000030517578
2018-11-26,46.88999938964844
2018-11-27,46.709999084472656
2018-11-28,47.97999954223633
2018-11-29,47.86000061035156
2018-11-30,48.290000915527344
2018-12-03,48.849998474121094
2018-12-04,48.08000183105469
2018-12-06,47.70000076293945
2018-12-07,47.43000030517578
2018-12-10,47.75
2018-12-11,47.599998474121094
2018-12-12,47.529998779296875
2018-12-13,47.720001220703125
2018-12-14,46.709999084472656
2018-12-17,46.52000045776367
2018-12-18,46.33000183105469
2018-12-19,46.06999969482422
2018-12-20,46.18000030517578
2018-12-21,44.939998626708984
2018-12-24,45.22999954223633
2018-12-26,45.95000076293945
2018-12-27,46.5
2018-12-28,46.029998779296875
2018-12-31,46.02000045776367
2019-01-02,45.77000045776367
2019-01-03,45.529998779296875
2019-01-04,46.45000076293945
2019-01-07,46.66999816894531
2019-01-08,46.290000915527344
2019-01-09,47.279998779296875
2019-01-10,47.400001525878906
2019-01-11,47.72999954223633
2019-01-14,47.939998626708984
2019-01-15,47.70000076293945
2019-01-16,47.810001373291016
2019-01-17,48.25
2019-01-18,48.189998626708984
2019-01-22,47.7599983215332
2019-01-23,48.459999084472656
2019-01-24,48.22999954223633
2019-01-25,49.029998779296875
2019-01-28,48.599998474121094
2019-01-29,48.04999923706055
2019-01-30,48.209999084472656
2019-01-31,48.599998474121094
2019-02-01,48.369998931884766
2019-02-04,48.400001525878906
2019-02-05,48.959999084472656
2019-02-06,48.470001220703125
2019-02-07,48.04999923706055
2019-02-08,48.459999084472656
2019-02-11,48.68000030517578
2019-02-12,49.0099983215332
2019-02-13,49.54999923706055
2019-02-14,49.36000061035156
2019-02-15,49.77000045776367
2019-02-19,49.56999969482422
2019-02-20,49.650001525878906
2019-02-21,49.45000076293945
2019-02-22,49.75
2019-02-25,50.15999984741211
2019-02-26,50.22999954223633
2019-02-27,49.58000183105469
2019-02-28,49.439998626708984
2019-03-01,49.900001525878906
2019-03-04,49.9900016784668
2019-03-05,49.97999954223633
2019-03-06,49.720001220703125
2019-03-07,49.47999954223633
2019-03-08,50.08000183105469
2019-03-11,50.16999816894531
2019-03-12,50.16999816894531
2019-03-13,50.29999923706055
2019-03-14,50.189998626708984
2019-03-15,50.529998779296875
2019-03-18,50.849998474121094
2019-03-19,50.7400016784668
2019-03-20,50.41999816894531
2019-03-21,50.63999938964844
2019-03-22,50.58000183105469
2019-03-25,51.11000061035156
2019-03-26,51.5099983215332
2019-03-27,51.119998931884766
2019-03-28,51.61000061035156
2019-03-29,52.290000915527344
2019-04-01,52.310001373291016
2019-04-02,52.18000030517578
2019-04-03,52.31999969482422
2019-04-04,51.95000076293945
2019-04-05,51.31999969482422
2019-04-08,51.5099983215332
2019-04-09,51.0099983215332
2019-04-10,50.90999984741211
2019-04-11,51.33000183105469
2019-04-12,51.56999969482422
2019-04-15,51.90999984741211
2019-04-16,52.279998779296875
2019-04-17,52.2400016784668
2019-04-18,51.810001373291016
2019-04-22,51.75
2019-04-23,51.9900016784668
2019-04-24,51.63999938964844
2019-04-25,51.88999938964844
2019-04-26,51.9900016784668
2019-04-29,52.20000076293945
2019-04-30,52.33000183105469
2019-05-01,51.34000015258789
2019-05-02,51.61000061035156
2019-05-03,52.0
2019-05-06,51.380001068115234
2019-05-07,51.369998931884766
2019-05-08,51.45000076293945
2019-05-09,51.88999938964844
2019-05-10,51.95000076293945
2019-05-13,51.41999816894531
2019-05-14,51.52000045776367
2019-05-15,51.88999938964844
2019-05-16,52.06999969482422
2019-05-17,51.560001373291016
2019-05-20,51.81999969482422
2019-05-21,51.7400016784668
2019-05-22,51.470001220703125
2019-05-23,51.93000030517578
2019-05-24,52.099998474121094
2019-05-28,51.0
2019-05-29,50.599998474121094
2019-05-30,50.59000015258789
2019-05-31,51.099998474121094
2019-06-03,51.33000183105469
2019-06-04,50.900001525878906
2019-06-05,50.83000183105469
2019-06-06,51.2400016784668
2019-06-07,51.709999084472656
2019-06-10,51.189998626708984
2019-06-11,51.459999084472656
2019-06-12,51.599998474121094
2019-06-13,51.630001068115234
2019-06-14,51.16999816894531
2019-06-17,50.2400016784668
2019-06-18,50.58000183105469
2019-06-19,51.09000015258789
2019-06-20,51.66999816894531
2019-06-21,51.619998931884766
2019-06-24,52.220001220703125
2019-06-25,52.59000015258789
2019-06-26,52.560001373291016
2019-06-27,53.0
2019-06-28,53.380001068115234
2019-07-01,53.02000045776367
2019-07-02,53.18000030517578
2019-07-03,53.91999816894531
2019-07-05,53.540000915527344
2019-07-08,53.36000061035156
2019-07-09,53.220001220703125
2019-07-10,54.150001525878906
2019-07-11,54.279998779296875
2019-07-12,54.63999938964844
2019-07-15,54.720001220703125
2019-07-16,54.34000015258789
2019-07-17,54.689998626708984
2019-07-18,55.619998931884766
2019-07-19,55.369998931884766
2019-07-22,55.849998474121094
2019-07-23,55.689998626708984
2019-07-24,55.20000076293945
2019-07-25,55.36000061035156
2019-07-26,54.81999969482422
2019-07-29,55.099998474121094
2019-07-30,55.02000045776367
2019-07-31,54.369998931884766
2019-08-01,54.459999084472656
2019-08-02,54.13999938964844
2019-08-05,53.33000183105469
2019-08-06,52.65999984741211
2019-08-07,53.04999923706055
2019-08-08,54.209999084472656
2019-08-09,53.54999923706055
2019-08-12,53.310001373291016
2019-08-13,53.43000030517578
2019-08-14,52.599998474121094
2019-08-15,52.439998626708984
2019-08-16,52.130001068115234
2019-08-19,52.290000915527344
2019-08-20,52.709999084472656
2019-08-21,52.15999984741211
2019-08-22,51.75
2019-08-23,51.25
2019-08-26,51.0099983215332
2019-08-27,50.65999984741211
2019-08-28,51.209999084472656
2019-08-29,51.27000045776367
2019-08-30,51.56999969482422
2019-09-03,52.61000061035156
2019-09-04,53.529998779296875
2019-09-05,54.04999923706055
2019-09-06,54.90999984741211
2019-09-09,54.7599983215332
2019-09-10,54.75
2019-09-11,53.88999938964844
2019-09-12,53.66999816894531
2019-09-13,52.79999923706055
2019-09-16,52.4900016784668
2019-09-17,52.84000015258789
2019-09-18,51.77000045776367
2019-09-19,51.84000015258789
2019-09-20,51.65999984741211
2019-09-23,52.130001068115234
2019-09-24,52.0
2019-09-25,51.91999816894531
2019-09-26,51.93000030517578
2019-09-27,51.68000030517578
2019-09-30,51.869998931884766
2019-10-01,52.09000015258789
2019-10-02,51.65999984741211
2019-10-03,51.91999816894531
2019-10-04,52.529998779296875
2019-10-07,52.54999923706055
2019-10-08,52.36000061035156
2019-10-09,52.36000061035156
2019-10-10,52.380001068115234
2019-10-11,52.720001220703125
2019-10-14,52.66999816894531
2019-10-15,52.90999984741211
2019-10-16,53.369998931884766
2019-10-17,53.70000076293945
2019-10-18,53.810001373291016
2019-10-21,53.939998626708984
2019-10-22,54.04999923706055
2019-10-23,52.83000183105469
2019-10-24,52.619998931884766
2019-10-25,52.290000915527344
2019-10-28,52.369998931884766
2019-10-29,52.290000915527344
2019-10-30,52.369998931884766
2019-10-31,52.47999954223633
2019-11-01,52.72999954223633
2019-11-04,52.880001068115234
2019-11-05,52.36000061035156
2019-11-06,51.95000076293945
2019-11-07,52.560001373291016
2019-11-08,52.560001373291016
2019-11-11,52.97999954223633
2019-11-12,52.970001220703125
2019-11-13,52.880001068115234
2019-11-14,52.86000061035156
2019-11-15,53.33000183105469
2019-11-18,53.18000030517578
2019-11-19,53.56999969482422
2019-11-20,54.08000183105469
2019-11-21,53.83000183105469
2019-11-22,53.720001220703125
2019-11-25,54.099998474121094
2019-11-26,54.380001068115234
2019-11-27,54.88999938964844
2019-11-29,55.880001068115234
2019-12-02,56.25
2019-12-03,55.83000183105469
2019-12-04,56.38999938964844
2019-12-05,56.529998779296875
2019-12-06,56.95000076293945
2019-12-09,56.16999816894531
2019-12-10,56.5099983215332
2019-12-11,56.83000183105469
2019-12-12,57.099998474121094
2019-12-13,56.56999969482422
2019-12-16,55.2400016784668
2019-12-17,55.18000030517578
2019-12-18,55.79999923706055
2019-12-19,56.599998474121094
2019-12-20,56.61000061035156
2019-12-23,57.29999923706055
2019-12-24,57.68000030517578
2019-12-26,58.06999969482422
2019-12-27,57.959999084472656
2019-12-30,57.86000061035156
2019-12-31,57.75
2020-01-02,57.5
2020-01-03,57.369998931884766
2020-01-06,57.56999969482422
2020-01-07,57.5099983215332
2020-01-08,57.400001525878906
2020-01-09,57.11000061035156
2020-01-10,57.25
2020-01-13,57.150001525878906
2020-01-14,57.369998931884766
2020-01-15,57.65999984741211
2020-01-16,58.349998474121094
2020-01-17,58.45000076293945
2020-01-21,58.279998779296875
2020-01-22,58.77000045776367
2020-01-23,58.88999938964844
2020-01-24,58.650001525878906
2020-01-27,57.86000061035156
2020-01-28,57.40999984741211
2020-01-29,57.29999923706055
2020-01-30,56.849998474121094
2020-01-31,56.15999984741211
2020-02-03,55.88999938964844
2020-02-04,56.13999938964844
2020-02-05,56.540000915527344
2020-02-06,56.54999923706055
2020-02-07,56.43000030517578
2020-02-10,56.06999969482422
2020-02-11,56.75
2020-02-12,57.779998779296875
2020-02-13,57.41999816894531
2020-02-14,57.189998626708984
2020-02-18,57.13999938964844
2020-02-19,57.5
2020-02-20,57.459999084472656
2020-02-21,57.4900016784668
2020-02-24,56.099998474121094
2020-02-25,55.209999084472656
2020-02-26,55.0099983215332
2020-02-27,54.130001068115234
2020-02-28,52.869998931884766
2020-03-02,52.810001373291016
2020-03-03,53.220001220703125
2020-03-04,55.099998474121094
2020-03-05,55.02000045776367
2020-03-06,54.84000015258789
2020-03-09,50.68000030517578
2020-03-10,52.77000045776367
2020-03-11,51.0099983215332
2020-03-12,45.380001068115234
2020-03-13,49.15999984741211
2020-03-16,41.720001220703125
2020-03-17,43.40999984741211
2020-03-18,40.79999923706055
2020-03-19,41.290000915527344
2020-03-20,39.29999923706055
2020-03-23,37.189998626708984
2020-03-24,43.040000915527344
2020-03-25,42.47999954223633
2020-03-26,46.34000015258789
2020-03-27,43.279998779296875
2020-03-30,45.2599983215332
2020-03-31,44.56999969482422
2020-04-01,44.459999084472656
2020-04-02,45.130001068115234
2020-04-03,44.380001068115234
2020-04-06,44.810001373291016
2020-04-07,45.0099983215332
2020-04-08,46.220001220703125
2020-04-09,46.4900016784668
2020-04-13,46.59000015258789
2020-04-14,47.650001525878906
2020-04-15,46.68000030517578
2020-04-16,48.029998779296875
2020-04-17,49.189998626708984
2020-04-20,48.779998779296875
2020-04-21,47.04999923706055
2020-04-22,47.90999984741211
2020-04-23,48.060001373291016
2020-04-24,48.58000183105469
2020-04-27,49.290000915527344
2020-04-28,49.91999816894531
2020-04-29,50.529998779296875
2020-04-30,48.65999984741211
2020-05-01,47.83000183105469
2020-05-04,48.650001525878906
2020-05-05,48.84000015258789
2020-05-06,48.16999816894531
2020-05-07,49.54999923706055
2020-05-08,50.310001373291016
2020-05-11,49.689998626708984
2020-05-12,49.709999084472656
2020-05-13,49.04999923706055
2020-05-14,49.79999923706055
2020-05-15,49.08000183105469
2020-05-18,50.79999923706055
2020-05-19,49.779998779296875
2020-05-20,50.790000915527344
2020-05-21,50.04999923706055
2020-05-22,49.790000915527344
2020-05-26,51.310001373291016
2020-05-27,51.63999938964844
2020-05-28,50.900001525878906
2020-05-29,51.369998931884766
2020-06-01,52.459999084472656
2020-06-02,53.790000915527344
2020-06-03,54.9900016784668
2020-06-04,54.90999984741211
2020-06-05,56.060001373291016
2020-06-08,57.95000076293945
2020-06-09,55.63999938964844
2020-06-10,55.63999938964844
2020-06-11,52.599998474121094
2020-06-12,53.56999969482422
2020-06-15,54.58000183105469
2020-06-16,53.63999938964844
2020-06-17,55.150001525878906
2020-06-18,54.56999969482422
2020-06-19,54.31999969482422
2020-06-22,54.970001220703125
2020-06-23,54.869998931884766
2020-06-24,53.650001525878906
2020-06-25,54.66999816894531
2020-06-26,53.54999923706055
2020-06-29,55.220001220703125
2020-06-30,56.66999816894531
2020-07-01,56.119998931884766
2020-07-02,57.22999954223633
2020-07-06,58.08000183105469
2020-07-07,57.939998626708984
2020-07-08,58.400001525878906
2020-07-09,57.119998931884766
2020-07-10,57.349998474121094
2020-07-13,56.31999969482422
2020-07-14,57.52000045776367
2020-07-15,58.31999969482422
2020-07-16,57.18000030517578
2020-07-17,57.81999969482422
2020-07-20,58.0099983215332
2020-07-21,59.11000061035156
2020-07-22,59.619998931884766
2020-07-23,58.290000915527344
2020-07-24,58.36000061035156
2020-07-27,58.79999923706055
2020-07-28,58.150001525878906
2020-07-29,59.27000045776367
2020-07-30,58.83000183105469
2020-07-31,58.7400016784668
2020-08-03,59.4900016784668
2020-08-04,59.11000061035156
2020-08-05,59.45000076293945
2020-08-06,59.75
2020-08-07,58.7400016784668
2020-08-10,58.81999969482422
2020-08-11,58.02000045776367
2020-08-12,57.880001068115234
2020-08-13,57.36000061035156
2020-08-14,56.790000915527344
2020-08-17,58.27000045776367
2020-08-18,59.849998474121094
2020-08-19,57.90999984741211
2020-08-20,58.060001373291016
2020-08-21,58.7400016784668
2020-08-24,59.29999923706055
2020-08-25,59.540000915527344
2020-08-26,60.790000915527344
2020-08-27,60.66999816894531
2020-08-28,61.06999969482422
2020-08-31,60.61000061035156
2020-09-01,59.9900016784668
2020-09-02,60.88999938964844
2020-09-03,59.099998474121094
2020-09-04,59.38999938964844
2020-09-08,57.4900016784668
2020-09-09,59.02000045776367
2020-09-10,58.290000915527344
2020-09-11,58.25
2020-09-14,59.27000045776367
2020-09-15,59.43000030517578
2020-09-16,59.20000076293945
2020-09-17,59.619998931884766
2020-09-18,58.529998779296875
2020-09-21,56.939998626708984
2020-09-22,58.130001068115234
2020-09-23,56.27000045776367
2020-09-24,56.97999954223633
2020-09-25,57.66999816894531
2020-09-28,58.04999923706055
2020-09-29,57.13999938964844
2020-09-30,57.540000915527344
2020-10-01,58.29999923706055
2020-10-02,58.36000061035156
2020-10-05,59.40999984741211
2020-10-06,58.380001068115234
2020-10-07,59.790000915527344
2020-10-08,60.38999938964844
2020-10-09,61.369998931884766
2020-10-12,62.099998474121094
2020-10-13,61.83000183105469
2020-10-14,62.04999923706055
2020-10-15,61.4900016784668
2020-10-16,61.400001525878906
2020-10-19,60.43000030517578
2020-10-20,61.2599983215332
2020-10-21,61.290000915527344
2020-10-22,61.9900016784668
2020-10-23,62.09000015258789
2020-10-26,61.310001373291016
2020-10-27,61.20000076293945
2020-10-28,60.16999816894531
2020-10-29,60.47999954223633
2020-10-30,59.369998931884766
2020-11-02,59.779998779296875
2020-11-03,60.290000915527344
2020-11-04,60.86000061035156
2020-11-05,62.369998931884766
2020-11-06,62.72999954223633
2020-11-09,65.12000274658203
2020-11-10,64.19999694824219
2020-11-11,65.23999786376953
2020-11-12,64.51000213623047
2020-11-13,65.01000213623047
2020-11-16,65.81999969482422
2020-11-17,65.58000183105469
2020-11-18,64.7300033569336
2020-11-19,64.94999694824219
2020-11-20,64.61000061035156
2020-11-23,64.33999633789062
2020-11-24,65.7699966430664
2020-11-25,65.98999786376953
2020-11-27,66.08999633789062
2020-11-30,66.43000030517578
2020-12-01,67.05000305175781
2020-12-02,67.11000061035156
2020-12-03,66.23999786376953
2020-12-04,66.05000305175781
2020-12-07,65.98999786376953
2020-12-08,66.9000015258789
2020-12-09,66.48999786376953
2020-12-10,67.48999786376953
2020-12-11,67.79000091552734
2020-12-14,66.08000183105469
2020-12-15,66.30999755859375
2020-12-16,66.66999816894531
2020-12-17,67.19999694824219
2020-12-18,65.48999786376953
2020-12-21,64.93000030517578
2020-12-22,65.62000274658203
2020-12-23,66.8499984741211
2020-12-24,67.19000244140625
2020-12-28,67.48999786376953
2020-12-29,68.93000030517578
2020-12-30,68.95999908447266
2020-12-31,68.06999969482422
2021-01-04,67.91999816894531
2021-01-05,69.62000274658203
2021-01-06,71.30999755859375
2021-01-07,71.69000244140625
2021-01-08,70.05000305175781
2021-01-11,68.41999816894531
2021-01-12,68.33999633789062
2021-01-13,68.19000244140625
2021-01-14,67.20999908447266
2021-01-15,66.44999694824219
2021-01-19,65.47000122070312
2021-01-20,67.08999633789062
2021-01-21,67.94000244140625
2021-01-22,68.8499984741211
2021-01-25,69.25
2021-01-26,70.12999725341797
2021-01-27,68.8499984741211
2021-01-28,68.54000091552734
2021-01-29,67.69999694824219
2021-02-01,67.69999694824219
2021-02-02,67.62999725341797
2021-02-03,67.94000244140625
2021-02-04,67.5199966430664
2021-02-05,67.77999877929688
2021-02-08,68.0
2021-02-09,67.37000274658203
2021-02-10,66.0
2021-02-11,66.3499984741211
2021-02-12,65.62000274658203
2021-02-16,65.31999969482422
2021-02-17,65.19000244140625
2021-02-18,64.8499984741211
2021-02-19,64.98999786376953
2021-02-22,64.86000061035156
2021-02-23,64.75
2021-02-24,65.30000305175781
2021-02-25,63.099998474121094
2021-02-26,62.529998779296875
2021-03-01,64.0
2021-03-02,64.06999969482422
2021-03-03,63.5099983215332
2021-03-04,62.220001220703125
2021-03-05,62.849998474121094
2021-03-08,61.36000061035156
2021-03-09,62.099998474121094
2021-03-10,62.869998931884766
2021-03-11,63.5099983215332
2021-03-12,63.79999923706055
2021-03-15,65.11000061035156
2021-03-16,65.2699966430664
2021-03-17,65.44000244140625
2021-03-18,63.91999816894531
2021-03-19,64.12000274658203
2021-03-22,63.11000061035156
2021-03-23,61.7400016784668
2021-03-24,61.54999923706055
2021-03-25,61.709999084472656
2021-03-26,61.880001068115234
2021-03-29,62.18000030517578
2021-03-30,61.93000030517578
2021-03-31,62.2599983215332
2021-04-01,62.349998474121094
2021-04-05,63.2400016784668
2021-04-06,61.880001068115234
2021-04-07,62.400001525878906
2021-04-08,63.130001068115234
2021-04-09,63.09000015258789
2021-04-12,62.279998779296875
2021-04-13,63.40999984741211
2021-04-14,63.9900016784668
2021-04-15,64.08999633789062
2021-04-16,64.48999786376953
2021-04-19,64.4800033569336
2021-04-20,63.689998626708984
2021-04-21,64.12000274658203
2021-04-22,63.93000030517578
2021-04-23,64.54000091552734
2021-04-26,64.97000122070312
2021-04-27,64.80000305175781
2021-04-28,65.08999633789062
2021-04-29,65.3499984741211
2021-04-30,64.56999969482422
2021-05-03,65.4800033569336
2021-05-04,65.0
2021-05-05,65.55000305175781
2021-05-06,64.95999908447266
2021-05-07,65.69000244140625
2021-05-10,64.81999969482422
2021-05-11,64.23999786376953
2021-05-12,63.439998626708984
2021-05-13,63.20000076293945
2021-05-14,62.93000030517578
