,ANGI
2019-05-30,14.1899995803833
2019-05-31,14.420000076293945
2019-06-03,14.069999694824219
2019-06-04,14.890000343322754
2019-06-05,14.600000381469727
2019-06-06,14.550000190734863
2019-06-07,14.6899995803833
2019-06-10,15.170000076293945
2019-06-11,15.029999732971191
2019-06-12,14.720000267028809
2019-06-13,15.100000381469727
2019-06-14,14.520000457763672
2019-06-17,14.609999656677246
2019-06-18,14.600000381469727
2019-06-19,14.600000381469727
2019-06-20,14.899999618530273
2019-06-21,14.600000381469727
2019-06-24,14.380000114440918
2019-06-25,13.649999618530273
2019-06-26,13.170000076293945
2019-06-27,12.960000038146973
2019-06-28,13.010000228881836
2019-07-01,12.84000015258789
2019-07-02,13.0
2019-07-03,13.010000228881836
2019-07-05,12.930000305175781
2019-07-08,13.09000015258789
2019-07-09,13.5
2019-07-10,13.90999984741211
2019-07-11,13.789999961853027
2019-07-12,13.819999694824219
2019-07-15,13.930000305175781
2019-07-16,13.529999732971191
2019-07-17,13.170000076293945
2019-07-18,13.09000015258789
2019-07-19,13.09000015258789
2019-07-22,13.399999618530273
2019-07-23,13.670000076293945
2019-07-24,14.069999694824219
2019-07-25,13.819999694824219
2019-07-26,13.960000038146973
2019-07-29,13.8100004196167
2019-07-30,13.84000015258789
2019-07-31,13.850000381469727
2019-08-01,13.670000076293945
2019-08-02,13.399999618530273
2019-08-05,13.020000457763672
2019-08-06,13.0
2019-08-07,12.600000381469727
2019-08-08,9.40999984741211
2019-08-09,8.899999618530273
2019-08-12,9.010000228881836
2019-08-13,8.970000267028809
2019-08-14,8.529999732971191
2019-08-15,8.369999885559082
2019-08-16,8.1899995803833
2019-08-19,8.369999885559082
2019-08-20,8.300000190734863
2019-08-21,8.479999542236328
2019-08-22,8.279999732971191
2019-08-23,8.020000457763672
2019-08-26,8.0
2019-08-27,7.949999809265137
2019-08-28,7.849999904632568
2019-08-29,7.829999923706055
2019-08-30,7.760000228881836
2019-09-03,7.820000171661377
2019-09-04,7.829999923706055
2019-09-05,7.940000057220459
2019-09-06,8.109999656677246
2019-09-09,8.1899995803833
2019-09-10,8.079999923706055
2019-09-11,8.109999656677246
2019-09-12,7.730000019073486
2019-09-13,7.980000019073486
2019-09-16,7.920000076293945
2019-09-17,7.610000133514404
2019-09-18,7.199999809265137
2019-09-19,7.409999847412109
2019-09-20,7.050000190734863
2019-09-23,7.130000114440918
2019-09-24,7.079999923706055
2019-09-25,7.179999828338623
2019-09-26,7.010000228881836
2019-09-27,7.059999942779541
2019-09-30,7.090000152587891
2019-10-01,7.019999980926514
2019-10-02,6.75
2019-10-03,6.960000038146973
2019-10-04,6.960000038146973
2019-10-07,6.710000038146973
2019-10-08,6.690000057220459
2019-10-09,6.800000190734863
2019-10-10,6.769999980926514
2019-10-11,6.920000076293945
2019-10-14,6.800000190734863
2019-10-15,6.789999961853027
2019-10-16,6.869999885559082
2019-10-17,6.650000095367432
2019-10-18,6.690000057220459
2019-10-21,6.650000095367432
2019-10-22,6.710000038146973
2019-10-23,6.650000095367432
2019-10-24,6.900000095367432
2019-10-25,6.989999771118164
2019-10-28,7.050000190734863
2019-10-29,6.860000133514404
2019-10-30,6.820000171661377
2019-10-31,6.849999904632568
2019-11-01,7.03000020980835
2019-11-04,6.889999866485596
2019-11-05,6.730000019073486
2019-11-06,6.460000038146973
2019-11-07,7.849999904632568
2019-11-08,7.71999979019165
2019-11-11,7.730000019073486
2019-11-12,7.659999847412109
2019-11-13,7.610000133514404
2019-11-14,7.579999923706055
2019-11-15,7.53000020980835
2019-11-18,7.349999904632568
2019-11-19,7.380000114440918
2019-11-20,7.380000114440918
2019-11-21,7.460000038146973
2019-11-22,7.559999942779541
2019-11-25,8.029999732971191
2019-11-26,7.599999904632568
2019-11-27,7.789999961853027
2019-11-29,7.75
2019-12-02,7.760000228881836
2019-12-03,7.570000171661377
2019-12-04,7.619999885559082
2019-12-05,7.909999847412109
2019-12-06,7.900000095367432
2019-12-09,8.020000457763672
2019-12-10,7.940000057220459
2019-12-11,7.949999809265137
2019-12-12,8.399999618530273
2019-12-13,8.329999923706055
2019-12-16,8.350000381469727
2019-12-17,8.350000381469727
2019-12-18,8.279999732971191
2019-12-19,8.5600004196167
2019-12-20,8.710000038146973
2019-12-23,8.5
2019-12-24,8.430000305175781
2019-12-26,8.5600004196167
2019-12-27,8.359999656677246
2019-12-30,8.1899995803833
2019-12-31,8.470000267028809
2020-01-02,8.869999885559082
2020-01-03,8.760000228881836
2020-01-06,8.890000343322754
2020-01-07,9.029999732971191
2020-01-08,9.0600004196167
2020-01-09,9.0600004196167
2020-01-10,8.960000038146973
2020-01-13,8.890000343322754
2020-01-14,8.979999542236328
2020-01-15,9.359999656677246
2020-01-16,9.260000228881836
2020-01-17,9.329999923706055
2020-01-21,9.100000381469727
2020-01-22,9.010000228881836
2020-01-23,9.0
2020-01-24,8.920000076293945
2020-01-27,8.869999885559082
2020-01-28,8.930000305175781
2020-01-29,8.640000343322754
2020-01-30,8.449999809265137
2020-01-31,8.029999732971191
2020-02-03,8.180000305175781
2020-02-04,8.529999732971191
2020-02-05,8.609999656677246
2020-02-06,8.069999694824219
2020-02-07,8.270000457763672
2020-02-10,8.359999656677246
2020-02-11,8.520000457763672
2020-02-12,8.640000343322754
2020-02-13,8.520000457763672
2020-02-14,8.369999885559082
2020-02-18,8.319999694824219
2020-02-19,8.329999923706055
2020-02-20,8.220000267028809
2020-02-21,8.09000015258789
2020-02-24,8.09000015258789
2020-02-25,7.820000171661377
2020-02-26,7.550000190734863
2020-02-27,6.900000095367432
2020-02-28,7.130000114440918
2020-03-02,7.300000190734863
2020-03-03,6.949999809265137
2020-03-04,6.900000095367432
2020-03-05,6.409999847412109
2020-03-06,6.130000114440918
2020-03-09,5.369999885559082
2020-03-10,5.849999904632568
2020-03-11,5.389999866485596
2020-03-12,4.599999904632568
2020-03-13,4.639999866485596
2020-03-16,4.610000133514404
2020-03-17,4.929999828338623
2020-03-18,4.869999885559082
2020-03-19,5.110000133514404
2020-03-20,4.820000171661377
2020-03-23,5.079999923706055
2020-03-24,4.960000038146973
2020-03-25,4.699999809265137
2020-03-26,4.960000038146973
2020-03-27,5.199999809265137
2020-03-30,5.039999961853027
2020-03-31,5.25
2020-04-01,4.75
2020-04-02,4.619999885559082
2020-04-03,4.539999961853027
2020-04-06,4.630000114440918
2020-04-07,4.409999847412109
2020-04-08,5.179999828338623
2020-04-09,5.510000228881836
2020-04-13,5.880000114440918
2020-04-14,5.659999847412109
2020-04-15,5.480000019073486
2020-04-16,5.489999771118164
2020-04-17,5.849999904632568
2020-04-20,5.920000076293945
2020-04-21,5.690000057220459
2020-04-22,5.659999847412109
2020-04-23,5.739999771118164
2020-04-24,5.900000095367432
2020-04-27,6.449999809265137
2020-04-28,6.480000019073486
2020-04-29,6.800000190734863
2020-04-30,6.78000020980835
2020-05-01,6.760000228881836
2020-05-04,6.800000190734863
2020-05-05,7.289999961853027
2020-05-06,7.519999980926514
2020-05-07,8.050000190734863
2020-05-08,7.710000038146973
2020-05-11,9.09000015258789
2020-05-12,9.760000228881836
2020-05-13,9.960000038146973
2020-05-14,9.720000267028809
2020-05-15,9.680000305175781
2020-05-18,10.609999656677246
2020-05-19,10.609999656677246
2020-05-20,10.369999885559082
2020-05-21,10.380000114440918
2020-05-22,10.75
2020-05-26,10.720000267028809
2020-05-27,10.930000305175781
2020-05-28,10.5
2020-05-29,10.850000381469727
2020-06-01,11.149999618530273
2020-06-02,11.289999961853027
2020-06-03,11.739999771118164
2020-06-04,11.989999771118164
2020-06-05,12.5600004196167
2020-06-08,12.25
2020-06-09,12.270000457763672
2020-06-10,12.020000457763672
2020-06-11,11.619999885559082
2020-06-12,12.220000267028809
2020-06-15,12.819999694824219
2020-06-16,12.609999656677246
2020-06-17,12.229999542236328
2020-06-18,12.720000267028809
2020-06-19,12.529999732971191
2020-06-22,12.430000305175781
2020-06-23,13.220000267028809
2020-06-24,12.579999923706055
2020-06-25,12.430000305175781
2020-06-26,12.029999732971191
2020-06-29,11.850000381469727
2020-06-30,12.149999618530273
2020-07-01,13.09000015258789
2020-07-02,13.430000305175781
2020-07-06,15.010000228881836
2020-07-07,15.720000267028809
2020-07-08,15.760000228881836
2020-07-09,15.920000076293945
2020-07-10,16.309999465942383
2020-07-13,15.279999732971191
2020-07-14,16.229999542236328
2020-07-15,16.530000686645508
2020-07-16,15.25
2020-07-17,15.039999961853027
2020-07-20,15.770000457763672
2020-07-21,15.300000190734863
2020-07-22,14.949999809265137
2020-07-23,14.739999771118164
2020-07-24,14.579999923706055
2020-07-27,14.8100004196167
2020-07-28,14.34000015258789
2020-07-29,15.140000343322754
2020-07-30,15.609999656677246
2020-07-31,15.789999961853027
2020-08-03,15.920000076293945
2020-08-04,15.960000038146973
2020-08-05,16.459999084472656
2020-08-06,15.800000190734863
2020-08-07,15.710000038146973
2020-08-10,15.5
2020-08-11,13.0
2020-08-12,12.880000114440918
2020-08-13,13.220000267028809
2020-08-14,13.130000114440918
2020-08-17,14.0600004196167
2020-08-18,14.399999618530273
2020-08-19,14.100000381469727
2020-08-20,14.130000114440918
2020-08-21,13.899999618530273
2020-08-24,14.649999618530273
2020-08-25,14.180000305175781
2020-08-26,14.279999732971191
2020-08-27,13.729999542236328
2020-08-28,13.90999984741211
2020-08-31,13.880000114440918
2020-09-01,14.279999732971191
2020-09-02,14.699999809265137
2020-09-03,13.520000457763672
2020-09-04,12.630000114440918
2020-09-08,12.15999984741211
2020-09-09,12.90999984741211
2020-09-10,12.619999885559082
2020-09-11,12.34000015258789
2020-09-14,11.859999656677246
2020-09-15,12.210000038146973
2020-09-16,11.180000305175781
2020-09-17,10.600000381469727
2020-09-18,10.34000015258789
2020-09-21,10.319999694824219
2020-09-22,10.5
2020-09-23,10.050000190734863
2020-09-24,9.800000190734863
2020-09-25,10.279999732971191
2020-09-28,10.550000190734863
2020-09-29,10.84000015258789
2020-09-30,11.100000381469727
2020-10-01,12.289999961853027
2020-10-02,12.029999732971191
2020-10-05,12.75
2020-10-06,12.289999961853027
2020-10-07,12.739999771118164
2020-10-08,11.039999961853027
2020-10-09,11.3100004196167
2020-10-12,10.970000267028809
2020-10-13,11.100000381469727
2020-10-14,10.920000076293945
2020-10-15,11.09000015258789
2020-10-16,10.9399995803833
2020-10-19,10.899999618530273
2020-10-20,11.100000381469727
2020-10-21,11.069999694824219
2020-10-22,10.899999618530273
2020-10-23,11.09000015258789
2020-10-26,10.84000015258789
2020-10-27,10.9399995803833
2020-10-28,10.65999984741211
2020-10-29,11.020000457763672
2020-10-30,10.600000381469727
2020-11-02,10.930000305175781
2020-11-03,10.970000267028809
2020-11-04,11.510000228881836
2020-11-05,11.449999809265137
2020-11-06,10.010000228881836
2020-11-09,9.979999542236328
2020-11-10,10.369999885559082
2020-11-11,10.770000457763672
2020-11-12,10.40999984741211
2020-11-13,10.770000457763672
2020-11-16,10.579999923706055
2020-11-17,10.609999656677246
2020-11-18,10.729999542236328
2020-11-19,11.289999961853027
2020-11-20,11.5600004196167
2020-11-23,11.800000190734863
2020-11-24,11.539999961853027
2020-11-25,12.260000228881836
2020-11-27,12.220000267028809
2020-11-30,12.359999656677246
2020-12-01,12.279999732971191
2020-12-02,11.729999542236328
2020-12-03,11.729999542236328
2020-12-04,12.039999961853027
2020-12-07,11.800000190734863
2020-12-08,11.760000228881836
2020-12-09,11.569999694824219
2020-12-10,11.979999542236328
2020-12-11,11.899999618530273
2020-12-14,11.949999809265137
2020-12-15,12.149999618530273
2020-12-16,11.729999542236328
2020-12-17,12.130000114440918
2020-12-18,12.869999885559082
2020-12-21,12.350000381469727
2020-12-22,12.760000228881836
2020-12-23,12.84000015258789
2020-12-24,13.270000457763672
2020-12-28,13.470000267028809
2020-12-29,13.029999732971191
2020-12-30,13.220000267028809
2020-12-31,13.199999809265137
2021-01-04,12.970000267028809
2021-01-05,12.229999542236328
2021-01-06,11.90999984741211
2021-01-07,11.850000381469727
2021-01-08,11.739999771118164
2021-01-11,11.970000267028809
2021-01-12,12.369999885559082
2021-01-13,12.390000343322754
2021-01-14,12.1899995803833
2021-01-15,11.979999542236328
2021-01-19,11.770000457763672
2021-01-20,12.3100004196167
2021-01-21,12.5
2021-01-22,12.479999542236328
2021-01-25,12.699999809265137
2021-01-26,13.869999885559082
2021-01-27,15.079999923706055
2021-01-28,14.029999732971191
2021-01-29,13.979999542236328
2021-02-01,14.0
2021-02-02,15.140000343322754
2021-02-03,15.140000343322754
2021-02-04,14.020000457763672
2021-02-05,16.25
2021-02-08,18.06999969482422
2021-02-09,16.459999084472656
2021-02-10,16.110000610351562
2021-02-11,15.899999618530273
2021-02-12,15.489999771118164
2021-02-16,15.600000381469727
2021-02-17,15.479999542236328
2021-02-18,15.270000457763672
2021-02-19,15.329999923706055
2021-02-22,15.050000190734863
2021-02-23,14.640000343322754
2021-02-24,14.3100004196167
2021-02-25,15.039999961853027
2021-02-26,14.949999809265137
2021-03-01,15.739999771118164
2021-03-02,15.430000305175781
2021-03-03,14.8100004196167
2021-03-04,15.239999771118164
2021-03-05,15.59000015258789
2021-03-08,15.010000228881836
2021-03-09,16.030000686645508
2021-03-10,15.65999984741211
2021-03-11,15.90999984741211
2021-03-12,16.8799991607666
2021-03-15,16.6299991607666
2021-03-16,16.6200008392334
2021-03-17,16.329999923706055
2021-03-18,16.510000228881836
2021-03-19,16.950000762939453
2021-03-22,16.469999313354492
2021-03-23,15.699999809265137
2021-03-24,13.760000228881836
2021-03-25,13.899999618530273
2021-03-26,13.8100004196167
2021-03-29,13.550000190734863
2021-03-30,12.930000305175781
2021-03-31,13.0
2021-04-01,14.65999984741211
2021-04-05,14.470000267028809
2021-04-06,14.489999771118164
2021-04-07,14.40999984741211
2021-04-08,15.170000076293945
2021-04-09,14.880000114440918
2021-04-12,15.199999809265137
2021-04-13,17.020000457763672
2021-04-14,17.09000015258789
2021-04-15,17.0
2021-04-16,16.799999237060547
2021-04-19,16.790000915527344
2021-04-20,15.90999984741211
2021-04-21,16.040000915527344
2021-04-22,15.850000381469727
2021-04-23,16.190000534057617
2021-04-26,16.18000030517578
2021-04-27,16.389999389648438
2021-04-28,16.420000076293945
2021-04-29,16.25
2021-04-30,16.010000228881836
2021-05-03,15.539999961853027
2021-05-04,15.300000190734863
2021-05-05,14.59000015258789
2021-05-06,14.039999961853027
2021-05-07,13.579999923706055
2021-05-10,12.579999923706055
2021-05-11,13.149999618530273
2021-05-12,12.0600004196167
2021-05-13,12.65999984741211
2021-05-14,13.0600004196167
