,ADMP
2012-07-03,11.729999542236328
2012-07-05,11.899999618530273
2012-07-06,11.050000190734863
2012-07-09,11.050000190734863
2012-07-10,10.880000114440918
2012-07-11,9.6899995803833
2012-07-12,10.199999809265137
2012-07-13,10.199999809265137
2012-07-16,10.880000114440918
2012-07-17,10.539999961853027
2012-07-18,10.880000114440918
2012-07-19,11.899999618530273
2012-07-20,11.899999618530273
2012-07-23,11.390000343322754
2012-07-24,10.880000114440918
2012-07-25,10.199999809265137
2012-07-26,10.539999961853027
2012-07-27,10.880000114440918
2012-07-30,10.369999885559082
2012-07-31,10.199999809265137
2012-08-01,10.369999885559082
2012-08-02,10.880000114440918
2012-08-03,10.539999961853027
2012-08-06,10.880000114440918
2012-08-07,11.050000190734863
2012-08-08,11.5600004196167
2012-08-09,11.899999618530273
2012-08-10,11.5600004196167
2012-08-13,11.5600004196167
2012-08-14,10.710000038146973
2012-08-15,10.710000038146973
2012-08-16,9.859999656677246
2012-08-17,9.6899995803833
2012-08-20,9.010000228881836
2012-08-21,9.180000305175781
2012-08-22,8.329999923706055
2012-08-23,8.329999923706055
2012-08-24,8.5
2012-08-27,8.5
2012-08-28,8.5
2012-08-29,8.5
2012-08-30,8.5
2012-08-31,9.350000381469727
2012-09-04,8.5
2012-09-05,8.5
2012-09-06,8.670000076293945
2012-09-07,8.5
2012-09-10,8.5
2012-09-11,8.15999984741211
2012-09-12,8.15999984741211
2012-09-13,8.329999923706055
2012-09-14,8.5
2012-09-17,8.5
2012-09-18,8.5
2012-09-19,8.5
2012-09-20,8.5
2012-09-21,8.5
2012-09-24,8.5
2012-09-25,8.5
2012-09-26,8.5
2012-09-27,8.5
2012-09-28,10.029999732971191
2012-10-01,11.899999618530273
2012-10-02,11.899999618530273
2012-10-03,12.579999923706055
2012-10-04,11.729999542236328
2012-10-05,11.899999618530273
2012-10-08,12.579999923706055
2012-10-09,12.579999923706055
2012-10-10,12.239999771118164
2012-10-11,12.75
2012-10-12,12.40999984741211
2012-10-15,12.40999984741211
2012-10-16,12.40999984741211
2012-10-17,12.75
2012-10-18,12.920000076293945
2012-10-19,15.470000267028809
2012-10-22,16.489999771118164
2012-10-23,17.0
2012-10-24,17.0
2012-10-25,17.0
2012-10-26,16.149999618530273
2012-10-31,16.829999923706055
2012-11-01,16.65999984741211
2012-11-02,17.68000030517578
2012-11-05,17.510000228881836
2012-11-06,17.68000030517578
2012-11-07,17.68000030517578
2012-11-08,17.850000381469727
2012-11-09,17.68000030517578
2012-11-12,17.510000228881836
2012-11-13,17.34000015258789
2012-11-14,16.65999984741211
2012-11-15,16.31999969482422
2012-11-16,15.8100004196167
2012-11-19,15.470000267028809
2012-11-20,14.960000038146973
2012-11-21,14.789999961853027
2012-11-23,15.640000343322754
2012-11-26,15.470000267028809
2012-11-27,15.470000267028809
2012-11-28,15.300000190734863
2012-11-29,15.300000190734863
2012-11-30,15.300000190734863
2012-12-03,14.960000038146973
2012-12-04,15.130000114440918
2012-12-05,14.789999961853027
2012-12-06,15.130000114440918
2012-12-07,15.130000114440918
2012-12-10,14.960000038146973
2012-12-11,14.449999809265137
2012-12-12,13.770000457763672
2012-12-13,12.239999771118164
2012-12-14,10.199999809265137
2012-12-17,9.6899995803833
2012-12-18,13.260000228881836
2012-12-19,12.239999771118164
2012-12-20,11.220000267028809
2012-12-21,12.75
2012-12-24,12.75
2012-12-26,12.579999923706055
2012-12-27,12.239999771118164
2012-12-28,12.069999694824219
2012-12-31,12.069999694824219
2013-01-02,12.069999694824219
2013-01-03,12.579999923706055
2013-01-04,12.75
2013-01-07,11.5600004196167
2013-01-08,11.050000190734863
2013-01-09,11.050000190734863
2013-01-10,11.390000343322754
2013-01-11,11.390000343322754
2013-01-14,11.050000190734863
2013-01-15,10.880000114440918
2013-01-16,10.880000114440918
2013-01-17,11.050000190734863
2013-01-18,11.899999618530273
2013-01-22,11.899999618530273
2013-01-23,11.899999618530273
2013-01-24,11.5600004196167
2013-01-25,11.5600004196167
2013-01-28,10.710000038146973
2013-01-29,11.220000267028809
2013-01-30,11.5600004196167
2013-01-31,11.5600004196167
2013-02-01,11.5600004196167
2013-02-04,12.069999694824219
2013-02-05,12.40999984741211
2013-02-06,12.579999923706055
2013-02-07,13.770000457763672
2013-02-08,14.279999732971191
2013-02-11,15.640000343322754
2013-02-12,16.149999618530273
2013-02-13,16.149999618530273
2013-02-14,16.149999618530273
2013-02-15,15.8100004196167
2013-02-19,15.8100004196167
2013-02-20,14.789999961853027
2013-02-21,14.449999809265137
2013-02-22,14.789999961853027
2013-02-25,14.449999809265137
2013-02-26,14.279999732971191
2013-02-27,14.109999656677246
2013-02-28,13.430000305175781
2013-03-01,12.40999984741211
2013-03-04,11.390000343322754
2013-03-05,11.050000190734863
2013-03-06,11.390000343322754
2013-03-07,10.710000038146973
2013-03-08,10.880000114440918
2013-03-11,10.710000038146973
2013-03-12,10.369999885559082
2013-03-13,10.710000038146973
2013-03-14,10.369999885559082
2013-03-15,10.710000038146973
2013-03-18,10.029999732971191
2013-03-19,10.029999732971191
2013-03-20,9.859999656677246
2013-03-21,10.029999732971191
2013-03-22,11.050000190734863
2013-03-25,11.390000343322754
2013-03-26,11.050000190734863
2013-03-27,11.390000343322754
2013-03-28,11.220000267028809
2013-04-01,11.390000343322754
2013-04-02,11.050000190734863
2013-04-03,11.050000190734863
2013-04-04,11.050000190734863
2013-04-05,10.710000038146973
2013-04-08,10.880000114440918
2013-04-09,10.539999961853027
2013-04-10,11.050000190734863
2013-04-11,10.880000114440918
2013-04-12,10.880000114440918
2013-04-15,10.710000038146973
2013-04-16,10.539999961853027
2013-04-17,10.369999885559082
2013-04-18,9.859999656677246
2013-04-19,10.199999809265137
2013-04-22,9.6899995803833
2013-04-23,9.520000457763672
2013-04-24,9.520000457763672
2013-04-25,9.520000457763672
2013-04-26,9.520000457763672
2013-04-29,9.520000457763672
2013-04-30,8.5
2013-05-01,8.5
2013-05-02,7.480000019073486
2013-05-03,6.460000038146973
2013-05-06,7.650000095367432
2013-05-07,7.139999866485596
2013-05-08,8.670000076293945
2013-05-09,8.670000076293945
2013-05-10,10.369999885559082
2013-05-13,10.539999961853027
2013-05-14,10.710000038146973
2013-05-15,10.539999961853027
2013-05-16,10.029999732971191
2013-05-17,10.029999732971191
2013-05-20,10.369999885559082
2013-05-21,11.390000343322754
2013-05-22,11.899999618530273
2013-05-23,11.5600004196167
2013-05-24,11.899999618530273
2013-05-28,11.5600004196167
2013-05-29,11.220000267028809
2013-05-30,12.239999771118164
2013-05-31,12.75
2013-06-03,12.920000076293945
2013-06-04,12.579999923706055
2013-06-05,11.050000190734863
2013-06-06,10.710000038146973
2013-06-07,11.729999542236328
2013-06-10,11.5600004196167
2013-06-11,11.220000267028809
2013-06-12,11.050000190734863
2013-06-13,11.729999542236328
2013-06-14,11.729999542236328
2013-06-17,11.390000343322754
2013-06-18,11.220000267028809
2013-06-19,11.5600004196167
2013-06-20,11.050000190734863
2013-06-21,11.050000190734863
2013-06-24,10.710000038146973
2013-06-25,11.050000190734863
2013-06-26,11.220000267028809
2013-06-27,11.220000267028809
2013-06-28,11.220000267028809
2013-07-01,10.880000114440918
2013-07-02,10.880000114440918
2013-07-03,11.390000343322754
2013-07-05,11.050000190734863
2013-07-08,10.880000114440918
2013-07-09,10.369999885559082
2013-07-10,10.539999961853027
2013-07-11,9.6899995803833
2013-07-12,9.6899995803833
2013-07-15,10.029999732971191
2013-07-16,9.859999656677246
2013-07-17,9.6899995803833
2013-07-18,10.029999732971191
2013-07-19,9.859999656677246
2013-07-22,9.520000457763672
2013-07-23,9.859999656677246
2013-07-24,9.520000457763672
2013-07-25,9.520000457763672
2013-07-26,9.520000457763672
2013-07-29,9.520000457763672
2013-07-30,8.84000015258789
2013-07-31,8.670000076293945
2013-08-01,9.520000457763672
2013-08-02,9.859999656677246
2013-08-05,10.539999961853027
2013-08-06,9.350000381469727
2013-08-07,8.15999984741211
2013-08-08,9.010000228881836
2013-08-09,8.329999923706055
2013-08-12,9.350000381469727
2013-08-13,9.859999656677246
2013-08-14,8.84000015258789
2013-08-15,8.5
2013-08-16,7.139999866485596
2013-08-19,7.480000019073486
2013-08-20,7.309999942779541
2013-08-21,7.309999942779541
2013-08-22,7.309999942779541
2013-08-23,6.96999979019165
2013-08-26,6.800000190734863
2013-08-27,6.460000038146973
2013-08-28,6.460000038146973
2013-08-29,6.630000114440918
2013-08-30,6.96999979019165
2013-09-03,7.480000019073486
2013-09-04,7.480000019073486
2013-09-05,7.480000019073486
2013-09-06,7.309999942779541
2013-09-09,6.630000114440918
2013-09-10,6.630000114440918
2013-09-11,6.630000114440918
2013-09-12,6.630000114440918
2013-09-13,6.630000114440918
2013-09-16,6.800000190734863
2013-09-17,6.630000114440918
2013-09-18,6.96999979019165
2013-09-19,6.96999979019165
2013-09-20,6.96999979019165
2013-09-23,6.800000190734863
2013-09-24,6.800000190734863
2013-09-25,6.96999979019165
2013-09-26,6.630000114440918
2013-09-27,6.460000038146973
2013-09-30,6.460000038146973
2013-10-01,5.949999809265137
2013-10-02,5.610000133514404
2013-10-03,6.119999885559082
2013-10-04,5.269999980926514
2013-10-07,6.119999885559082
2013-10-08,6.119999885559082
2013-10-09,5.949999809265137
2013-10-10,5.440000057220459
2013-10-11,6.119999885559082
2013-10-14,5.949999809265137
2013-10-15,6.119999885559082
2013-10-16,6.119999885559082
2013-10-17,6.119999885559082
2013-10-18,5.949999809265137
2013-10-21,6.119999885559082
2013-10-22,6.119999885559082
2013-10-23,6.460000038146973
2013-10-24,6.119999885559082
2013-10-25,5.949999809265137
2013-10-28,6.119999885559082
2013-10-29,6.119999885559082
2013-10-30,5.949999809265137
2013-10-31,5.949999809265137
2013-11-01,5.78000020980835
2013-11-04,6.289999961853027
2013-11-05,6.119999885559082
2013-11-06,5.949999809265137
2013-11-07,5.949999809265137
2013-11-08,5.949999809265137
2013-11-11,5.949999809265137
2013-11-12,5.949999809265137
2013-11-13,5.610000133514404
2013-11-14,5.610000133514404
2013-11-15,5.610000133514404
2013-11-18,4.760000228881836
2013-11-19,4.760000228881836
2013-11-20,3.740000009536743
2013-11-21,3.740000009536743
2013-11-22,4.25
2013-11-25,4.590000152587891
2013-11-26,5.440000057220459
2013-11-27,5.099999904632568
2013-11-29,6.800000190734863
2013-12-02,7.650000095367432
2013-12-03,7.480000019073486
2013-12-04,8.5
2013-12-05,11.899999618530273
2013-12-06,10.539999961853027
2013-12-09,9.859999656677246
2013-12-10,9.180000305175781
2013-12-11,9.180000305175781
2013-12-12,7.820000171661377
2013-12-13,5.949999809265137
2013-12-16,5.860000133514404
2013-12-17,5.929999828338623
2013-12-18,5.889999866485596
2013-12-19,6.300000190734863
2013-12-20,6.579999923706055
2013-12-23,6.440000057220459
2013-12-24,6.349999904632568
2013-12-26,6.480000019073486
2013-12-27,6.449999809265137
2013-12-30,6.519999980926514
2013-12-31,6.389999866485596
2014-01-02,6.340000152587891
2014-01-03,6.510000228881836
2014-01-06,6.449999809265137
2014-01-07,6.400000095367432
2014-01-08,6.230000019073486
2014-01-09,6.269999980926514
2014-01-10,6.260000228881836
2014-01-13,6.409999847412109
2014-01-14,6.550000190734863
2014-01-15,6.579999923706055
2014-01-16,6.699999809265137
2014-01-17,6.730000019073486
2014-01-21,6.739999771118164
2014-01-22,6.789999961853027
2014-01-23,6.800000190734863
2014-01-24,6.679999828338623
2014-01-27,6.679999828338623
2014-01-28,6.809999942779541
2014-01-29,6.690000057220459
2014-01-30,6.730000019073486
2014-01-31,6.659999847412109
2014-02-03,6.46999979019165
2014-02-04,6.389999866485596
2014-02-05,6.289999961853027
2014-02-06,6.289999961853027
2014-02-07,6.360000133514404
2014-02-10,6.300000190734863
2014-02-11,6.329999923706055
2014-02-12,6.389999866485596
2014-02-13,6.449999809265137
2014-02-14,6.340000152587891
2014-02-18,6.360000133514404
2014-02-19,6.5
2014-02-20,6.659999847412109
2014-02-21,6.800000190734863
2014-02-24,6.769999980926514
2014-02-25,6.769999980926514
2014-02-26,6.730000019073486
2014-02-27,6.71999979019165
2014-02-28,6.650000095367432
2014-03-03,6.400000095367432
2014-03-04,6.369999885559082
2014-03-05,6.260000228881836
2014-03-06,6.210000038146973
2014-03-07,6.28000020980835
2014-03-10,6.269999980926514
2014-03-11,6.28000020980835
2014-03-12,6.369999885559082
2014-03-13,6.309999942779541
2014-03-14,6.28000020980835
2014-03-17,6.360000133514404
2014-03-18,6.489999771118164
2014-03-19,6.699999809265137
2014-03-20,6.730000019073486
2014-03-21,6.389999866485596
2014-03-24,6.309999942779541
2014-03-25,6.28000020980835
2014-03-26,6.349999904632568
2014-03-27,6.400000095367432
2014-03-28,6.340000152587891
2014-03-31,6.360000133514404
2014-04-01,6.320000171661377
2014-04-02,6.059999942779541
2014-04-03,5.599999904632568
2014-04-04,5.289999961853027
2014-04-07,5.150000095367432
2014-04-08,5.5
2014-04-09,5.829999923706055
2014-04-10,5.829999923706055
2014-04-11,5.510000228881836
2014-04-14,5.210000038146973
2014-04-15,5.300000190734863
2014-04-16,5.190000057220459
2014-04-17,5.619999885559082
2014-04-21,5.760000228881836
2014-04-22,5.769999980926514
2014-04-23,5.710000038146973
2014-04-24,5.659999847412109
2014-04-25,5.539999961853027
2014-04-28,5.360000133514404
2014-04-29,5.389999866485596
2014-04-30,5.420000076293945
2014-05-01,5.449999809265137
2014-05-02,5.809999942779541
2014-05-05,5.909999847412109
2014-05-06,5.769999980926514
2014-05-07,5.840000152587891
2014-05-08,5.940000057220459
2014-05-09,6.190000057220459
2014-05-12,6.28000020980835
2014-05-13,6.329999923706055
2014-05-14,6.590000152587891
2014-05-15,7.019999980926514
2014-05-16,6.789999961853027
2014-05-19,6.679999828338623
2014-05-20,6.079999923706055
2014-05-21,5.599999904632568
2014-05-22,5.809999942779541
2014-05-23,5.739999771118164
2014-05-27,5.820000171661377
2014-05-28,5.789999961853027
2014-05-29,5.949999809265137
2014-05-30,5.659999847412109
2014-06-02,5.650000095367432
2014-06-03,5.380000114440918
2014-06-04,5.440000057220459
2014-06-05,5.300000190734863
2014-06-06,5.380000114440918
2014-06-09,5.269999980926514
2014-06-10,5.320000171661377
2014-06-11,5.28000020980835
2014-06-12,5.349999904632568
2014-06-13,5.320000171661377
2014-06-16,5.5
2014-06-17,5.150000095367432
2014-06-18,5.150000095367432
2014-06-19,5.139999866485596
2014-06-20,5.119999885559082
2014-06-23,5.340000152587891
2014-06-24,4.900000095367432
2014-06-25,4.800000190734863
2014-06-26,4.78000020980835
2014-06-27,4.940000057220459
2014-06-30,4.809999942779541
2014-07-01,4.75
2014-07-02,4.789999961853027
2014-07-03,4.800000190734863
2014-07-07,4.78000020980835
2014-07-08,4.590000152587891
2014-07-09,4.53000020980835
2014-07-10,4.179999828338623
2014-07-11,4.25
2014-07-14,4.170000076293945
2014-07-15,3.990000009536743
2014-07-16,3.700000047683716
2014-07-17,3.7300000190734863
2014-07-18,3.7799999713897705
2014-07-21,3.869999885559082
2014-07-22,3.940000057220459
2014-07-23,4.079999923706055
2014-07-24,4.03000020980835
2014-07-25,4.010000228881836
2014-07-28,3.930000066757202
2014-07-29,3.880000114440918
2014-07-30,3.8499999046325684
2014-07-31,3.7699999809265137
2014-08-01,3.640000104904175
2014-08-04,3.609999895095825
2014-08-05,3.5799999237060547
2014-08-06,3.549999952316284
2014-08-07,3.619999885559082
2014-08-08,3.4800000190734863
2014-08-11,3.5
2014-08-12,3.25
2014-08-13,3.259999990463257
2014-08-14,3.1700000762939453
2014-08-15,2.819999933242798
2014-08-18,3.430000066757202
2014-08-19,3.390000104904175
2014-08-20,3.75
2014-08-21,3.890000104904175
2014-08-22,4.070000171661377
2014-08-25,4.039999961853027
2014-08-26,3.880000114440918
2014-08-27,3.9000000953674316
2014-08-28,3.950000047683716
2014-08-29,4.019999980926514
2014-09-02,5.070000171661377
2014-09-03,4.829999923706055
2014-09-04,4.519999980926514
2014-09-05,4.619999885559082
2014-09-08,4.96999979019165
2014-09-09,4.860000133514404
2014-09-10,4.889999866485596
2014-09-11,4.949999809265137
2014-09-12,4.940000057220459
2014-09-15,4.960000038146973
2014-09-16,4.849999904632568
2014-09-17,4.809999942779541
2014-09-18,4.800000190734863
2014-09-19,4.949999809265137
2014-09-22,4.78000020980835
2014-09-23,4.739999771118164
2014-09-24,4.559999942779541
2014-09-25,4.659999847412109
2014-09-26,4.75
2014-09-29,4.710000038146973
2014-09-30,4.679999828338623
2014-10-01,4.489999771118164
2014-10-02,4.519999980926514
2014-10-03,4.46999979019165
2014-10-06,4.409999847412109
2014-10-07,4.409999847412109
2014-10-08,4.329999923706055
2014-10-09,4.199999809265137
2014-10-10,4.050000190734863
2014-10-13,4.0
2014-10-14,3.8499999046325684
2014-10-15,3.950000047683716
2014-10-16,4.070000171661377
2014-10-17,4.110000133514404
2014-10-20,4.239999771118164
2014-10-21,4.440000057220459
2014-10-22,4.670000076293945
2014-10-23,4.429999828338623
2014-10-24,4.389999866485596
2014-10-27,4.449999809265137
2014-10-28,4.420000076293945
2014-10-29,4.389999866485596
2014-10-30,4.5
2014-10-31,4.690000057220459
2014-11-03,4.590000152587891
2014-11-04,4.460000038146973
2014-11-05,4.360000133514404
2014-11-06,4.260000228881836
2014-11-07,4.139999866485596
2014-11-10,3.990000009536743
2014-11-11,4.03000020980835
2014-11-12,4.090000152587891
2014-11-13,3.940000057220459
2014-11-14,4.090000152587891
2014-11-17,4.039999961853027
2014-11-18,3.940000057220459
2014-11-19,3.9000000953674316
2014-11-20,3.930000066757202
2014-11-21,3.930000066757202
2014-11-24,3.9800000190734863
2014-11-25,4.010000228881836
2014-11-26,4.199999809265137
2014-11-28,4.130000114440918
2014-12-01,4.099999904632568
2014-12-02,4.5
2014-12-03,4.5
2014-12-04,4.650000095367432
2014-12-05,4.829999923706055
2014-12-08,4.75
2014-12-09,4.730000019073486
2014-12-10,4.75
2014-12-11,4.889999866485596
2014-12-12,5.289999961853027
2014-12-15,5.119999885559082
2014-12-16,5.380000114440918
2014-12-17,5.360000133514404
2014-12-18,5.489999771118164
2014-12-19,5.449999809265137
2014-12-22,5.349999904632568
2014-12-23,5.110000133514404
2014-12-24,5.170000076293945
2014-12-26,5.230000019073486
2014-12-29,5.989999771118164
2014-12-30,6.110000133514404
2014-12-31,6.170000076293945
2015-01-02,6.139999866485596
2015-01-05,6.21999979019165
2015-01-06,6.210000038146973
2015-01-07,6.440000057220459
2015-01-08,6.989999771118164
2015-01-09,5.599999904632568
2015-01-12,5.820000171661377
2015-01-13,5.650000095367432
2015-01-14,5.650000095367432
2015-01-15,5.53000020980835
2015-01-16,5.550000190734863
2015-01-20,5.75
2015-01-21,5.920000076293945
2015-01-22,5.940000057220459
2015-01-23,5.989999771118164
2015-01-26,6.199999809265137
2015-01-27,6.429999828338623
2015-01-28,6.849999904632568
2015-01-29,6.989999771118164
2015-01-30,6.820000171661377
2015-02-02,6.829999923706055
2015-02-03,6.630000114440918
2015-02-04,6.260000228881836
2015-02-05,6.5
2015-02-06,6.440000057220459
2015-02-09,6.489999771118164
2015-02-10,6.389999866485596
2015-02-11,6.46999979019165
2015-02-12,6.510000228881836
2015-02-13,6.5
2015-02-17,6.550000190734863
2015-02-18,6.519999980926514
2015-02-19,6.449999809265137
2015-02-20,6.510000228881836
2015-02-23,6.5
2015-02-24,6.409999847412109
2015-02-25,6.5
2015-02-26,6.440000057220459
2015-02-27,6.420000076293945
2015-03-02,6.489999771118164
2015-03-03,6.820000171661377
2015-03-04,7.070000171661377
2015-03-05,6.730000019073486
2015-03-06,6.800000190734863
2015-03-09,6.53000020980835
2015-03-10,6.420000076293945
2015-03-11,6.139999866485596
2015-03-12,5.739999771118164
2015-03-13,5.539999961853027
2015-03-16,5.820000171661377
2015-03-17,5.800000190734863
2015-03-18,5.820000171661377
2015-03-19,6.010000228881836
2015-03-20,6.039999961853027
2015-03-23,6.039999961853027
2015-03-24,6.070000171661377
2015-03-25,5.71999979019165
2015-03-26,5.539999961853027
2015-03-27,5.389999866485596
2015-03-30,3.8299999237060547
2015-03-31,3.940000057220459
2015-04-01,3.7699999809265137
2015-04-02,3.8399999141693115
2015-04-06,3.809999942779541
2015-04-07,3.7899999618530273
2015-04-08,3.8399999141693115
2015-04-09,3.9100000858306885
2015-04-10,4.539999961853027
2015-04-13,4.869999885559082
2015-04-14,4.630000114440918
2015-04-15,4.639999866485596
2015-04-16,4.920000076293945
2015-04-17,4.880000114440918
2015-04-20,4.989999771118164
2015-04-21,4.670000076293945
2015-04-22,4.659999847412109
2015-04-23,4.760000228881836
2015-04-24,4.829999923706055
2015-04-27,4.619999885559082
2015-04-28,4.510000228881836
2015-04-29,4.440000057220459
2015-04-30,4.300000190734863
2015-05-01,4.550000190734863
2015-05-04,4.480000019073486
2015-05-05,4.400000095367432
2015-05-06,4.409999847412109
2015-05-07,4.239999771118164
2015-05-08,4.28000020980835
2015-05-11,4.480000019073486
2015-05-12,4.369999885559082
2015-05-13,4.340000152587891
2015-05-14,4.400000095367432
2015-05-15,4.28000020980835
2015-05-18,3.9700000286102295
2015-05-19,4.159999847412109
2015-05-20,4.150000095367432
2015-05-21,4.0
2015-05-22,4.050000190734863
2015-05-26,4.070000171661377
2015-05-27,4.230000019073486
2015-05-28,4.139999866485596
2015-05-29,4.269999980926514
2015-06-01,4.230000019073486
2015-06-02,4.150000095367432
2015-06-03,4.360000133514404
2015-06-04,4.389999866485596
2015-06-05,4.360000133514404
2015-06-08,4.28000020980835
2015-06-09,4.130000114440918
2015-06-10,4.150000095367432
2015-06-11,4.119999885559082
2015-06-12,4.25
2015-06-15,4.289999961853027
2015-06-16,4.309999942779541
2015-06-17,4.269999980926514
2015-06-18,4.170000076293945
2015-06-19,4.199999809265137
2015-06-22,4.320000171661377
2015-06-23,4.309999942779541
2015-06-24,4.300000190734863
2015-06-25,4.159999847412109
2015-06-26,4.289999961853027
2015-06-29,4.190000057220459
2015-06-30,4.199999809265137
2015-07-01,4.039999961853027
2015-07-02,4.099999904632568
2015-07-06,4.099999904632568
2015-07-07,3.9700000286102295
2015-07-08,3.9200000762939453
2015-07-09,4.0
2015-07-10,4.079999923706055
2015-07-13,4.079999923706055
2015-07-14,4.079999923706055
2015-07-15,4.070000171661377
2015-07-16,4.190000057220459
2015-07-17,4.190000057220459
2015-07-20,4.199999809265137
2015-07-21,4.110000133514404
2015-07-22,4.239999771118164
2015-07-23,4.260000228881836
2015-07-24,4.239999771118164
2015-07-27,4.289999961853027
2015-07-28,4.159999847412109
2015-07-29,4.179999828338623
2015-07-30,4.139999866485596
2015-07-31,4.190000057220459
2015-08-03,4.110000133514404
2015-08-04,4.050000190734863
2015-08-05,4.230000019073486
2015-08-06,3.9700000286102295
2015-08-07,3.759999990463257
2015-08-10,3.5899999141693115
2015-08-11,3.309999942779541
2015-08-12,3.25
2015-08-13,3.309999942779541
2015-08-14,3.490000009536743
2015-08-17,3.6600000858306885
2015-08-18,3.869999885559082
2015-08-19,3.630000114440918
2015-08-20,3.559999942779541
2015-08-21,3.5999999046325684
2015-08-24,3.319999933242798
2015-08-25,3.569999933242798
2015-08-26,3.4600000381469727
2015-08-27,3.640000104904175
2015-08-28,3.690000057220459
2015-08-31,3.6600000858306885
2015-09-01,3.700000047683716
2015-09-02,3.7300000190734863
2015-09-03,3.5799999237060547
2015-09-04,3.630000114440918
2015-09-08,3.640000104904175
2015-09-09,4.059999942779541
2015-09-10,4.300000190734863
2015-09-11,4.480000019073486
2015-09-14,4.400000095367432
2015-09-15,4.380000114440918
2015-09-16,4.610000133514404
2015-09-17,4.630000114440918
2015-09-18,4.579999923706055
2015-09-21,4.610000133514404
2015-09-22,4.519999980926514
2015-09-23,4.449999809265137
2015-09-24,4.369999885559082
2015-09-25,4.099999904632568
2015-09-28,3.7899999618530273
2015-09-29,3.619999885559082
2015-09-30,3.869999885559082
2015-10-01,4.03000020980835
2015-10-02,4.010000228881836
2015-10-05,4.150000095367432
2015-10-06,4.090000152587891
2015-10-07,3.990000009536743
2015-10-08,4.050000190734863
2015-10-09,4.0
2015-10-12,4.0
2015-10-13,4.239999771118164
2015-10-14,4.019999980926514
2015-10-15,3.869999885559082
2015-10-16,3.9600000381469727
2015-10-19,3.890000104904175
2015-10-20,3.880000114440918
2015-10-21,3.759999990463257
2015-10-22,3.8399999141693115
2015-10-23,3.759999990463257
2015-10-26,3.7899999618530273
2015-10-27,3.7899999618530273
2015-10-28,4.079999923706055
2015-10-29,4.079999923706055
2015-10-30,4.320000171661377
2015-11-02,4.239999771118164
2015-11-03,4.139999866485596
2015-11-04,4.190000057220459
2015-11-05,4.21999979019165
2015-11-06,4.150000095367432
2015-11-09,3.9000000953674316
2015-11-10,3.869999885559082
2015-11-11,3.809999942779541
2015-11-12,3.9600000381469727
2015-11-13,4.239999771118164
2015-11-16,4.260000228881836
2015-11-17,4.21999979019165
2015-11-18,4.079999923706055
2015-11-19,3.990000009536743
2015-11-20,4.150000095367432
2015-11-23,4.340000152587891
2015-11-24,4.369999885559082
2015-11-25,4.440000057220459
2015-11-27,4.429999828338623
2015-11-30,4.550000190734863
2015-12-01,4.920000076293945
2015-12-02,5.480000019073486
2015-12-03,5.46999979019165
2015-12-04,5.5
2015-12-07,5.559999942779541
2015-12-08,5.519999980926514
2015-12-09,5.199999809265137
2015-12-10,5.179999828338623
2015-12-11,4.980000019073486
2015-12-14,4.929999828338623
2015-12-15,5.010000228881836
2015-12-16,5.050000190734863
2015-12-17,5.130000114440918
2015-12-18,5.409999847412109
2015-12-21,5.269999980926514
2015-12-22,5.150000095367432
2015-12-23,5.260000228881836
2015-12-24,5.179999828338623
2015-12-28,5.25
2015-12-29,5.25
2015-12-30,5.309999942779541
2015-12-31,5.400000095367432
2016-01-04,5.21999979019165
2016-01-05,5.230000019073486
2016-01-06,5.230000019073486
2016-01-07,4.949999809265137
2016-01-08,4.820000171661377
2016-01-11,4.590000152587891
2016-01-12,4.710000038146973
2016-01-13,4.329999923706055
2016-01-14,4.369999885559082
2016-01-15,4.429999828338623
2016-01-19,4.019999980926514
2016-01-20,4.070000171661377
2016-01-21,4.21999979019165
2016-01-22,4.380000114440918
2016-01-25,4.099999904632568
2016-01-26,4.050000190734863
2016-01-27,4.5
2016-01-28,4.570000171661377
2016-01-29,4.75
2016-02-01,4.769999980926514
2016-02-02,4.710000038146973
2016-02-03,4.730000019073486
2016-02-04,4.670000076293945
2016-02-05,4.679999828338623
2016-02-08,4.409999847412109
2016-02-09,4.409999847412109
2016-02-10,4.400000095367432
2016-02-11,4.389999866485596
2016-02-12,4.599999904632568
2016-02-16,4.760000228881836
2016-02-17,5.0
2016-02-18,4.989999771118164
2016-02-19,5.079999923706055
2016-02-22,5.340000152587891
2016-02-23,5.389999866485596
2016-02-24,5.300000190734863
2016-02-25,5.690000057220459
2016-02-26,5.940000057220459
2016-02-29,5.800000190734863
2016-03-01,6.03000020980835
2016-03-02,6.03000020980835
2016-03-03,5.730000019073486
2016-03-04,5.769999980926514
2016-03-07,5.800000190734863
2016-03-08,5.610000133514404
2016-03-09,5.289999961853027
2016-03-10,5.409999847412109
2016-03-11,5.25
2016-03-14,5.309999942779541
2016-03-15,5.28000020980835
2016-03-16,5.320000171661377
2016-03-17,5.230000019073486
2016-03-18,5.46999979019165
2016-03-21,5.659999847412109
2016-03-22,6.0
2016-03-23,5.980000019073486
2016-03-24,6.630000114440918
2016-03-28,5.590000152587891
2016-03-29,6.139999866485596
2016-03-30,6.059999942779541
2016-03-31,6.130000114440918
2016-04-01,6.190000057220459
2016-04-04,6.150000095367432
2016-04-05,6.039999961853027
2016-04-06,6.099999904632568
2016-04-07,6.389999866485596
2016-04-08,6.519999980926514
2016-04-11,6.329999923706055
