,AMCX
2018-12-28,54.720001220703125
2018-12-31,54.880001068115234
2019-01-02,56.63999938964844
2019-01-03,56.400001525878906
2019-01-04,57.16999816894531
2019-01-07,58.5099983215332
2019-01-08,60.189998626708984
2019-01-09,60.380001068115234
2019-01-10,62.40999984741211
2019-01-11,62.150001525878906
2019-01-14,62.040000915527344
2019-01-15,62.90999984741211
2019-01-16,63.0
2019-01-17,63.52000045776367
2019-01-18,63.84000015258789
2019-01-22,61.529998779296875
2019-01-23,63.189998626708984
2019-01-24,64.16000366210938
2019-01-25,64.76000213623047
2019-01-28,64.33999633789062
2019-01-29,64.61000061035156
2019-01-30,62.02000045776367
2019-01-31,62.939998626708984
2019-02-01,62.41999816894531
2019-02-04,63.0
2019-02-05,63.900001525878906
2019-02-06,62.810001373291016
2019-02-07,62.150001525878906
2019-02-08,62.150001525878906
2019-02-11,61.63999938964844
2019-02-12,61.15999984741211
2019-02-13,62.75
2019-02-14,63.040000915527344
2019-02-15,64.45999908447266
2019-02-19,64.11000061035156
2019-02-20,64.51000213623047
2019-02-21,63.7400016784668
2019-02-22,63.7599983215332
2019-02-25,63.22999954223633
2019-02-26,62.45000076293945
2019-02-27,63.58000183105469
2019-02-28,65.70999908447266
2019-03-01,66.38999938964844
2019-03-04,62.380001068115234
2019-03-05,62.84000015258789
2019-03-06,63.099998474121094
2019-03-07,62.040000915527344
2019-03-08,62.38999938964844
2019-03-11,61.25
2019-03-12,61.939998626708984
2019-03-13,58.97999954223633
2019-03-14,59.75
2019-03-15,59.4900016784668
2019-03-18,59.060001373291016
2019-03-19,57.790000915527344
2019-03-20,56.72999954223633
2019-03-21,57.470001220703125
2019-03-22,56.31999969482422
2019-03-25,55.970001220703125
2019-03-26,57.0
2019-03-27,56.90999984741211
2019-03-28,56.90999984741211
2019-03-29,56.7599983215332
2019-04-01,57.33000183105469
2019-04-02,56.95000076293945
2019-04-03,57.470001220703125
2019-04-04,57.93000030517578
2019-04-05,58.25
2019-04-08,58.779998779296875
2019-04-09,58.959999084472656
2019-04-10,59.61000061035156
2019-04-11,59.63999938964844
2019-04-12,60.04999923706055
2019-04-15,60.27000045776367
2019-04-16,60.08000183105469
2019-04-17,60.72999954223633
2019-04-18,60.4900016784668
2019-04-22,58.61000061035156
2019-04-23,58.650001525878906
2019-04-24,59.33000183105469
2019-04-25,58.65999984741211
2019-04-26,59.77000045776367
2019-04-29,60.33000183105469
2019-04-30,58.40999984741211
2019-05-01,58.900001525878906
2019-05-02,57.36000061035156
2019-05-03,56.2599983215332
2019-05-06,57.150001525878906
2019-05-07,56.220001220703125
2019-05-08,55.959999084472656
2019-05-09,55.619998931884766
2019-05-10,55.81999969482422
2019-05-13,54.38999938964844
2019-05-14,54.04999923706055
2019-05-15,54.34000015258789
2019-05-16,55.04999923706055
2019-05-17,55.45000076293945
2019-05-20,55.369998931884766
2019-05-21,55.29999923706055
2019-05-22,55.04999923706055
2019-05-23,54.43000030517578
2019-05-24,54.459999084472656
2019-05-28,54.25
2019-05-29,52.83000183105469
2019-05-30,53.560001373291016
2019-05-31,52.77000045776367
2019-06-03,54.380001068115234
2019-06-04,55.290000915527344
2019-06-05,54.599998474121094
2019-06-06,54.81999969482422
2019-06-07,55.2400016784668
2019-06-10,54.630001068115234
2019-06-11,54.59000015258789
2019-06-12,54.41999816894531
2019-06-13,55.29999923706055
2019-06-14,54.779998779296875
2019-06-17,55.08000183105469
2019-06-18,55.029998779296875
2019-06-19,55.95000076293945
2019-06-20,55.779998779296875
2019-06-21,56.029998779296875
2019-06-24,55.0
2019-06-25,54.18000030517578
2019-06-26,53.81999969482422
2019-06-27,54.0
2019-06-28,54.4900016784668
2019-07-01,54.79999923706055
2019-07-02,55.060001373291016
2019-07-03,55.47999954223633
2019-07-05,56.15999984741211
2019-07-08,55.880001068115234
2019-07-09,55.95000076293945
2019-07-10,55.959999084472656
2019-07-11,56.41999816894531
2019-07-12,56.70000076293945
2019-07-15,56.18000030517578
2019-07-16,56.16999816894531
2019-07-17,55.16999816894531
2019-07-18,54.599998474121094
2019-07-19,54.29999923706055
2019-07-22,52.36000061035156
2019-07-23,52.060001373291016
2019-07-24,52.5099983215332
2019-07-25,52.56999969482422
2019-07-26,52.810001373291016
2019-07-29,52.869998931884766
2019-07-30,54.56999969482422
2019-07-31,53.380001068115234
2019-08-01,53.459999084472656
2019-08-02,53.18000030517578
2019-08-05,52.43000030517578
2019-08-06,52.25
2019-08-07,52.220001220703125
2019-08-08,53.470001220703125
2019-08-09,52.40999984741211
2019-08-12,50.880001068115234
2019-08-13,51.16999816894531
2019-08-14,49.720001220703125
2019-08-15,49.58000183105469
2019-08-16,50.15999984741211
2019-08-19,50.43000030517578
2019-08-20,49.4900016784668
2019-08-21,49.65999984741211
2019-08-22,50.22999954223633
2019-08-23,49.09000015258789
2019-08-26,49.11000061035156
2019-08-27,48.20000076293945
2019-08-28,47.900001525878906
2019-08-29,48.63999938964844
2019-08-30,48.5
2019-09-03,46.7400016784668
2019-09-04,47.22999954223633
2019-09-05,48.939998626708984
2019-09-06,48.720001220703125
2019-09-09,49.15999984741211
2019-09-10,51.04999923706055
2019-09-11,52.45000076293945
2019-09-12,50.61000061035156
2019-09-13,50.849998474121094
2019-09-16,51.310001373291016
2019-09-17,50.560001373291016
2019-09-18,50.91999816894531
2019-09-19,49.08000183105469
2019-09-20,49.27000045776367
2019-09-23,49.209999084472656
2019-09-24,47.400001525878906
2019-09-25,48.040000915527344
2019-09-26,47.400001525878906
2019-09-27,48.13999938964844
2019-09-30,49.15999984741211
2019-10-01,48.63999938964844
2019-10-02,47.939998626708984
2019-10-03,48.13999938964844
2019-10-04,48.400001525878906
2019-10-07,48.66999816894531
2019-10-08,46.93000030517578
2019-10-09,47.29999923706055
2019-10-10,47.5
2019-10-11,48.400001525878906
2019-10-14,47.2400016784668
2019-10-15,47.25
2019-10-16,47.52000045776367
2019-10-17,47.880001068115234
2019-10-18,47.52000045776367
2019-10-21,47.58000183105469
2019-10-22,48.33000183105469
2019-10-23,47.66999816894531
2019-10-24,45.34000015258789
2019-10-25,46.7400016784668
2019-10-28,46.79999923706055
2019-10-29,44.959999084472656
2019-10-30,43.849998474121094
2019-10-31,43.54999923706055
2019-11-01,43.08000183105469
2019-11-04,41.400001525878906
2019-11-05,40.869998931884766
2019-11-06,40.66999816894531
2019-11-07,41.5
2019-11-08,41.40999984741211
2019-11-11,41.75
2019-11-12,40.529998779296875
2019-11-13,39.2400016784668
2019-11-14,39.619998931884766
2019-11-15,39.650001525878906
2019-11-18,40.060001373291016
2019-11-19,40.25
2019-11-20,38.83000183105469
2019-11-21,38.619998931884766
2019-11-22,39.81999969482422
2019-11-25,38.7599983215332
2019-11-26,38.369998931884766
2019-11-27,38.900001525878906
2019-11-29,38.43000030517578
2019-12-02,37.470001220703125
2019-12-03,36.869998931884766
2019-12-04,37.689998626708984
2019-12-05,37.869998931884766
2019-12-06,38.22999954223633
2019-12-09,38.02000045776367
2019-12-10,35.90999984741211
2019-12-11,36.86000061035156
2019-12-12,37.459999084472656
2019-12-13,37.38999938964844
2019-12-16,37.25
2019-12-17,37.06999969482422
2019-12-18,38.09000015258789
2019-12-19,38.81999969482422
2019-12-20,39.470001220703125
2019-12-23,39.56999969482422
2019-12-24,39.45000076293945
2019-12-26,39.79999923706055
2019-12-27,39.540000915527344
2019-12-30,39.40999984741211
2019-12-31,39.5
2020-01-02,39.150001525878906
2020-01-03,39.36000061035156
2020-01-06,40.31999969482422
2020-01-07,41.029998779296875
2020-01-08,40.689998626708984
2020-01-09,40.02000045776367
2020-01-10,39.689998626708984
2020-01-13,40.72999954223633
2020-01-14,41.349998474121094
2020-01-15,40.75
2020-01-16,41.36000061035156
2020-01-17,42.25
2020-01-21,42.349998474121094
2020-01-22,41.209999084472656
2020-01-23,38.849998474121094
2020-01-24,38.25
2020-01-27,37.720001220703125
2020-01-28,38.18000030517578
2020-01-29,37.22999954223633
2020-01-30,37.599998474121094
2020-01-31,36.59000015258789
2020-02-03,36.560001373291016
2020-02-04,37.41999816894531
2020-02-05,38.68000030517578
2020-02-06,37.9900016784668
2020-02-07,37.689998626708984
2020-02-10,37.400001525878906
2020-02-11,38.0
2020-02-12,38.2400016784668
2020-02-13,38.040000915527344
2020-02-14,37.790000915527344
2020-02-18,37.290000915527344
2020-02-19,37.33000183105469
2020-02-20,36.29999923706055
2020-02-21,35.04999923706055
2020-02-24,34.2599983215332
2020-02-25,33.060001373291016
2020-02-26,30.450000762939453
2020-02-27,28.299999237060547
2020-02-28,31.0
2020-03-02,31.06999969482422
2020-03-03,30.010000228881836
2020-03-04,28.979999542236328
2020-03-05,27.350000381469727
2020-03-06,27.329999923706055
2020-03-09,26.010000228881836
2020-03-10,27.799999237060547
2020-03-11,27.25
2020-03-12,25.350000381469727
2020-03-13,27.940000534057617
2020-03-16,28.059999465942383
2020-03-17,25.850000381469727
2020-03-18,25.770000457763672
2020-03-19,27.93000030517578
2020-03-20,24.729999542236328
2020-03-23,22.290000915527344
2020-03-24,25.670000076293945
2020-03-25,24.760000228881836
2020-03-26,25.850000381469727
2020-03-27,24.829999923706055
2020-03-30,26.18000030517578
2020-03-31,24.309999465942383
2020-04-01,22.440000534057617
2020-04-02,22.299999237060547
2020-04-03,20.579999923706055
2020-04-06,22.649999618530273
2020-04-07,23.350000381469727
2020-04-08,24.459999084472656
2020-04-09,24.5
2020-04-13,24.5
2020-04-14,24.06999969482422
2020-04-15,23.100000381469727
2020-04-16,23.200000762939453
2020-04-17,24.3700008392334
2020-04-20,24.079999923706055
2020-04-21,22.670000076293945
2020-04-22,21.479999542236328
2020-04-23,21.489999771118164
2020-04-24,21.190000534057617
2020-04-27,23.610000610351562
2020-04-28,24.760000228881836
2020-04-29,26.670000076293945
2020-04-30,23.850000381469727
2020-05-01,24.040000915527344
2020-05-04,23.899999618530273
2020-05-05,22.8700008392334
2020-05-06,24.010000228881836
2020-05-07,24.1200008392334
2020-05-08,26.030000686645508
2020-05-11,25.34000015258789
2020-05-12,28.34000015258789
2020-05-13,26.139999389648438
2020-05-14,27.850000381469727
2020-05-15,27.579999923706055
2020-05-18,27.889999389648438
2020-05-19,28.450000762939453
2020-05-20,30.260000228881836
2020-05-21,30.709999084472656
2020-05-22,29.15999984741211
2020-05-26,29.90999984741211
2020-05-27,30.020000457763672
2020-05-28,28.610000610351562
2020-05-29,28.270000457763672
2020-06-01,29.889999389648438
2020-06-02,29.56999969482422
2020-06-03,31.799999237060547
2020-06-04,32.15999984741211
2020-06-05,33.310001373291016
2020-06-08,34.22999954223633
2020-06-09,31.34000015258789
2020-06-10,29.8799991607666
2020-06-11,28.329999923706055
2020-06-12,27.889999389648438
2020-06-15,29.350000381469727
2020-06-16,27.760000228881836
2020-06-17,26.489999771118164
2020-06-18,27.020000457763672
2020-06-19,26.6200008392334
2020-06-22,26.93000030517578
2020-06-23,26.3799991607666
2020-06-24,25.149999618530273
2020-06-25,24.399999618530273
2020-06-26,22.639999389648438
2020-06-29,23.420000076293945
2020-06-30,23.389999389648438
2020-07-01,23.40999984741211
2020-07-02,23.15999984741211
2020-07-06,23.219999313354492
2020-07-07,22.59000015258789
2020-07-08,21.920000076293945
2020-07-09,23.360000610351562
2020-07-10,24.350000381469727
2020-07-13,24.709999084472656
2020-07-14,24.559999465942383
2020-07-15,25.600000381469727
2020-07-16,26.31999969482422
2020-07-17,24.920000076293945
2020-07-20,24.239999771118164
2020-07-21,24.479999542236328
2020-07-22,24.59000015258789
2020-07-23,24.899999618530273
2020-07-24,24.8700008392334
2020-07-27,24.18000030517578
2020-07-28,24.110000610351562
2020-07-29,23.40999984741211
2020-07-30,23.440000534057617
2020-07-31,23.100000381469727
2020-08-03,23.93000030517578
2020-08-04,24.43000030517578
2020-08-05,22.690000534057617
2020-08-06,23.549999237060547
2020-08-07,23.600000381469727
2020-08-10,23.979999542236328
2020-08-11,25.329999923706055
2020-08-12,25.020000457763672
2020-08-13,24.889999389648438
2020-08-14,25.200000762939453
2020-08-17,24.6299991607666
2020-08-18,24.43000030517578
2020-08-19,24.739999771118164
2020-08-20,24.309999465942383
2020-08-21,24.510000228881836
2020-08-24,25.559999465942383
2020-08-25,25.200000762939453
2020-08-26,25.040000915527344
2020-08-27,25.15999984741211
2020-08-28,25.389999389648438
2020-08-31,24.290000915527344
2020-09-01,22.899999618530273
2020-09-02,22.809999465942383
2020-09-03,22.290000915527344
2020-09-04,23.209999084472656
2020-09-08,22.43000030517578
2020-09-09,22.25
2020-09-10,21.219999313354492
2020-09-11,20.860000610351562
2020-09-14,22.5
2020-09-15,20.770000457763672
2020-09-16,25.18000030517578
2020-09-17,25.280000686645508
2020-09-18,24.979999542236328
2020-09-21,24.510000228881836
2020-09-22,24.489999771118164
2020-09-23,23.799999237060547
2020-09-24,23.65999984741211
2020-09-25,24.190000534057617
2020-09-28,24.719999313354492
2020-09-29,24.600000381469727
2020-09-30,24.709999084472656
2020-10-01,24.260000228881836
2020-10-02,24.049999237060547
2020-10-05,23.690000534057617
2020-10-06,23.6299991607666
2020-10-07,23.889999389648438
2020-10-08,24.0
2020-10-09,23.75
2020-10-12,24.579999923706055
2020-10-13,24.450000762939453
2020-10-14,23.739999771118164
2020-10-15,22.6200008392334
2020-10-16,23.280000686645508
2020-10-19,23.0
2020-10-20,23.139999389648438
2020-10-21,24.510000228881836
2020-10-22,23.90999984741211
2020-10-23,23.360000610351562
2020-10-26,22.760000228881836
2020-10-27,21.989999771118164
2020-10-28,20.969999313354492
2020-10-29,21.309999465942383
2020-10-30,21.25
2020-11-02,22.6299991607666
2020-11-03,23.020000457763672
2020-11-04,23.260000228881836
2020-11-05,23.729999542236328
2020-11-06,23.889999389648438
2020-11-09,24.969999313354492
2020-11-10,26.34000015258789
2020-11-11,25.549999237060547
2020-11-12,24.860000610351562
2020-11-13,26.360000610351562
2020-11-16,28.389999389648438
2020-11-17,29.530000686645508
2020-11-18,28.979999542236328
2020-11-19,29.0
2020-11-20,30.1200008392334
2020-11-23,31.31999969482422
2020-11-24,32.9900016784668
2020-11-25,33.150001525878906
2020-11-27,34.11000061035156
2020-11-30,32.970001220703125
2020-12-01,32.36000061035156
2020-12-02,32.41999816894531
2020-12-03,32.400001525878906
2020-12-04,33.029998779296875
2020-12-07,32.11000061035156
2020-12-08,31.06999969482422
2020-12-09,32.38999938964844
2020-12-10,32.72999954223633
2020-12-11,32.18000030517578
2020-12-14,32.310001373291016
2020-12-15,32.849998474121094
2020-12-16,31.959999084472656
2020-12-17,32.400001525878906
2020-12-18,32.06999969482422
2020-12-21,31.690000534057617
2020-12-22,31.510000228881836
2020-12-23,33.7400016784668
2020-12-24,32.93000030517578
2020-12-28,34.20000076293945
2020-12-29,34.88999938964844
2020-12-30,35.470001220703125
2020-12-31,35.77000045776367
2021-01-04,35.599998474121094
2021-01-05,36.13999938964844
2021-01-06,37.9900016784668
2021-01-07,38.650001525878906
2021-01-08,39.18000030517578
2021-01-11,39.9900016784668
2021-01-12,41.11000061035156
2021-01-13,41.4900016784668
2021-01-14,42.95000076293945
2021-01-15,42.04999923706055
2021-01-19,43.689998626708984
2021-01-20,43.0
2021-01-21,43.09000015258789
2021-01-22,49.380001068115234
2021-01-25,54.40999984741211
2021-01-26,59.83000183105469
2021-01-27,48.27000045776367
2021-01-28,47.7400016784668
2021-01-29,49.41999816894531
2021-02-01,51.66999816894531
2021-02-02,45.790000915527344
2021-02-03,47.0
2021-02-04,44.810001373291016
2021-02-05,46.869998931884766
2021-02-08,47.220001220703125
2021-02-09,46.45000076293945
2021-02-10,47.439998626708984
2021-02-11,47.18000030517578
2021-02-12,49.54999923706055
2021-02-16,49.86000061035156
2021-02-17,51.15999984741211
2021-02-18,50.47999954223633
2021-02-19,50.27000045776367
2021-02-22,53.849998474121094
2021-02-23,51.91999816894531
2021-02-24,54.310001373291016
2021-02-25,53.06999969482422
2021-02-26,65.58999633789062
2021-03-01,71.12999725341797
2021-03-02,67.13999938964844
2021-03-03,68.73999786376953
2021-03-04,68.1500015258789
2021-03-05,69.06999969482422
2021-03-08,74.37000274658203
2021-03-09,71.27999877929688
2021-03-10,71.33000183105469
2021-03-11,73.5999984741211
2021-03-12,78.62999725341797
2021-03-15,76.16999816894531
2021-03-16,76.30999755859375
2021-03-17,72.56999969482422
2021-03-18,70.01000213623047
2021-03-19,69.2699966430664
2021-03-22,69.19000244140625
2021-03-23,64.73999786376953
2021-03-24,60.5099983215332
2021-03-25,60.869998931884766
2021-03-26,54.0099983215332
2021-03-29,52.5
2021-03-30,53.7599983215332
2021-03-31,53.15999984741211
2021-04-01,53.560001373291016
2021-04-05,51.79999923706055
2021-04-06,53.66999816894531
2021-04-07,52.189998626708984
2021-04-08,51.47999954223633
2021-04-09,51.619998931884766
2021-04-12,51.7400016784668
2021-04-13,52.38999938964844
2021-04-14,53.08000183105469
2021-04-15,51.63999938964844
2021-04-16,52.86000061035156
2021-04-19,52.290000915527344
2021-04-20,51.310001373291016
2021-04-21,52.060001373291016
2021-04-22,52.0
2021-04-23,52.540000915527344
2021-04-26,52.310001373291016
2021-04-27,53.0
2021-04-28,52.72999954223633
2021-04-29,51.150001525878906
2021-04-30,50.279998779296875
2021-05-03,47.939998626708984
2021-05-04,47.060001373291016
2021-05-05,45.150001525878906
2021-05-06,45.54999923706055
2021-05-07,47.220001220703125
2021-05-10,47.2599983215332
2021-05-11,47.90999984741211
2021-05-12,46.08000183105469
2021-05-13,47.45000076293945
2021-05-14,49.220001220703125
