,CXSE
2020-04-23,40.685001373291016
2020-04-24,40.58000183105469
2020-04-27,41.150001525878906
2020-04-28,41.09000015258789
2020-04-29,41.80500030517578
2020-04-30,40.94499969482422
2020-05-01,39.349998474121094
2020-05-04,39.47999954223633
2020-05-05,40.10499954223633
2020-05-06,40.689998626708984
2020-05-07,41.224998474121094
2020-05-08,42.18000030517578
2020-05-11,42.31999969482422
2020-05-12,42.290000915527344
2020-05-13,42.57500076293945
2020-05-14,42.56999969482422
2020-05-15,42.23500061035156
2020-05-18,43.790000915527344
2020-05-19,43.814998626708984
2020-05-20,44.005001068115234
2020-05-21,42.91999816894531
2020-05-22,41.32500076293945
2020-05-26,42.5
2020-05-27,41.935001373291016
2020-05-28,41.584999084472656
2020-05-29,42.9900016784668
2020-06-01,43.849998474121094
2020-06-02,44.525001525878906
2020-06-03,45.290000915527344
2020-06-04,44.91999816894531
2020-06-05,45.77000045776367
2020-06-08,45.60499954223633
2020-06-09,45.80500030517578
2020-06-10,46.56999969482422
2020-06-11,45.0
2020-06-12,45.779998779296875
2020-06-15,45.900001525878906
2020-06-16,46.310001373291016
2020-06-17,47.03499984741211
2020-06-18,47.2400016784668
2020-06-19,47.439998626708984
2020-06-22,47.93000030517578
2020-06-23,48.525001525878906
2020-06-24,48.150001525878906
2020-06-25,48.04999923706055
2020-06-26,47.81999969482422
2020-06-29,47.83000183105469
2020-06-30,47.97999954223633
2020-07-01,48.39500045776367
2020-07-02,49.6349983215332
2020-07-06,52.68000030517578
2020-07-07,51.8650016784668
2020-07-08,53.98500061035156
2020-07-09,54.529998779296875
2020-07-10,54.150001525878906
2020-07-13,53.73500061035156
2020-07-14,53.28499984741211
2020-07-15,53.470001220703125
2020-07-16,51.5
2020-07-17,51.85499954223633
2020-07-20,53.08000183105469
2020-07-21,53.779998779296875
2020-07-22,52.98500061035156
2020-07-23,52.900001525878906
2020-07-24,51.93000030517578
2020-07-27,52.0
2020-07-28,51.994998931884766
2020-07-29,53.16999816894531
2020-07-30,52.88999938964844
2020-07-31,53.04999923706055
2020-08-03,54.334999084472656
2020-08-04,54.935001373291016
2020-08-05,55.54499816894531
2020-08-06,55.435001373291016
2020-08-07,53.6349983215332
2020-08-10,53.32500076293945
2020-08-11,53.119998931884766
2020-08-12,53.66999816894531
2020-08-13,53.15999984741211
2020-08-14,53.09000015258789
2020-08-17,54.375
2020-08-18,54.6349983215332
2020-08-19,53.98500061035156
2020-08-20,54.26499938964844
2020-08-21,54.939998626708984
2020-08-24,55.935001373291016
2020-08-25,56.869998931884766
2020-08-26,57.03499984741211
2020-08-27,57.130001068115234
2020-08-28,57.935001373291016
2020-08-31,56.939998626708984
2020-09-01,58.46500015258789
2020-09-02,58.57500076293945
2020-09-03,56.5099983215332
2020-09-04,56.4900016784668
2020-09-08,54.165000915527344
2020-09-09,54.67499923706055
2020-09-10,53.61000061035156
2020-09-11,54.61000061035156
2020-09-14,55.46500015258789
2020-09-15,56.220001220703125
2020-09-16,56.08000183105469
2020-09-17,55.755001068115234
2020-09-18,55.724998474121094
2020-09-21,55.275001525878906
2020-09-22,55.029998779296875
2020-09-23,54.7400016784668
2020-09-24,54.209999084472656
2020-09-25,54.03499984741211
2020-09-28,54.60499954223633
2020-09-29,54.904998779296875
2020-09-30,56.189998626708984
2020-10-01,56.75
2020-10-02,56.0099983215332
2020-10-05,56.52000045776367
2020-10-06,57.11000061035156
2020-10-07,57.70000076293945
2020-10-08,58.02000045776367
2020-10-09,58.72999954223633
2020-10-12,59.935001373291016
2020-10-13,60.05500030517578
2020-10-14,59.48500061035156
2020-10-15,58.915000915527344
2020-10-16,59.334999084472656
2020-10-19,58.779998779296875
2020-10-20,59.7400016784668
2020-10-21,59.849998474121094
2020-10-22,59.54999923706055
2020-10-23,59.31999969482422
2020-10-26,59.0099983215332
2020-10-27,60.0099983215332
2020-10-28,59.13999938964844
2020-10-29,60.58000183105469
2020-10-30,59.56999969482422
2020-11-02,60.400001525878906
2020-11-03,59.97999954223633
2020-11-04,62.7599983215332
2020-11-05,63.91999816894531
2020-11-06,63.68000030517578
2020-11-09,63.40999984741211
2020-11-10,61.13999938964844
2020-11-11,60.84000015258789
2020-11-12,61.33000183105469
2020-11-13,62.400001525878906
2020-11-16,62.630001068115234
2020-11-17,62.2599983215332
2020-11-18,61.75
2020-11-19,62.2599983215332
2020-11-20,63.15999984741211
2020-11-23,62.810001373291016
2020-11-24,63.11000061035156
2020-11-25,62.29999923706055
2020-11-27,63.25
2020-11-30,61.720001220703125
2020-12-01,62.2400016784668
2020-12-02,61.79999923706055
2020-12-03,62.470001220703125
2020-12-04,62.54999923706055
2020-12-07,62.52000045776367
2020-12-08,62.7599983215332
2020-12-09,61.709999084472656
2020-12-10,62.66999816894531
2020-12-11,61.90999984741211
2020-12-14,61.7599983215332
2020-12-15,62.470001220703125
2020-12-16,63.04999923706055
2020-12-17,63.91999816894531
2020-12-18,63.939998626708984
2020-12-21,63.7400016784668
2020-12-22,63.310001373291016
2020-12-23,63.97999954223633
2020-12-24,62.7599983215332
2020-12-28,62.47999954223633
2020-12-29,63.63999938964844
2020-12-30,65.51000213623047
2020-12-31,65.7699966430664
2021-01-04,66.4000015258789
2021-01-05,68.58999633789062
2021-01-06,67.26000213623047
2021-01-07,68.30999755859375
2021-01-08,70.16000366210938
2021-01-11,68.63999938964844
2021-01-12,69.69999694824219
2021-01-13,69.7699966430664
2021-01-14,69.95999908447266
2021-01-15,69.4800033569336
2021-01-19,72.0
2021-01-20,74.05999755859375
2021-01-21,74.2300033569336
2021-01-22,74.79000091552734
2021-01-25,76.69000244140625
2021-01-26,75.45999908447266
2021-01-27,73.0199966430664
2021-01-28,72.6500015258789
2021-01-29,71.37999725341797
2021-02-01,73.62000274658203
2021-02-02,74.88999938964844
2021-02-03,75.33000183105469
2021-02-04,75.5
2021-02-05,76.19000244140625
2021-02-08,76.52999877929688
2021-02-09,78.27999877929688
2021-02-10,79.31999969482422
2021-02-11,80.37999725341797
2021-02-12,80.47000122070312
2021-02-16,80.6500015258789
2021-02-17,80.87000274658203
2021-02-18,78.45999908447266
2021-02-19,79.16999816894531
2021-02-22,75.1500015258789
2021-02-23,74.88999938964844
2021-02-24,73.37000274658203
2021-02-25,71.68000030517578
2021-02-26,71.0199966430664
2021-03-01,73.55000305175781
2021-03-02,72.04000091552734
2021-03-03,71.12999725341797
2021-03-04,68.52999877929688
2021-03-05,68.8499984741211
2021-03-08,64.8499984741211
2021-03-09,67.91000366210938
2021-03-10,66.91000366210938
2021-03-11,70.12999725341797
2021-03-12,68.13999938964844
2021-03-15,67.31999969482422
2021-03-16,67.93000030517578
2021-03-17,68.0199966430664
2021-03-18,67.19999694824219
2021-03-19,67.56999969482422
2021-03-22,67.30999755859375
2021-03-23,65.87999725341797
2021-03-24,63.040000915527344
2021-03-25,62.88999938964844
2021-03-26,64.63999938964844
2021-03-29,63.779998779296875
2021-03-30,64.83000183105469
2021-03-31,65.19000244140625
2021-04-01,66.5199966430664
2021-04-05,66.62000274658203
2021-04-06,67.16999816894531
2021-04-07,65.19999694824219
2021-04-08,66.04000091552734
2021-04-09,64.87999725341797
2021-04-12,64.20999908447266
2021-04-13,64.55000305175781
2021-04-14,64.5199966430664
2021-04-15,64.69999694824219
2021-04-16,64.98999786376953
2021-04-19,65.26000213623047
2021-04-20,64.95999908447266
2021-04-21,65.3499984741211
2021-04-22,65.86000061035156
2021-04-23,67.20999908447266
2021-04-26,66.36000061035156
2021-04-27,66.63999938964844
2021-04-28,67.52999877929688
2021-04-29,66.95999908447266
2021-04-30,66.27999877929688
2021-05-03,65.8499984741211
2021-05-04,65.05000305175781
2021-05-05,64.91000366210938
2021-05-06,64.66999816894531
2021-05-07,64.37000274658203
2021-05-10,62.18000030517578
2021-05-11,62.560001373291016
2021-05-12,61.81999969482422
2021-05-13,60.75
2021-05-14,62.47999954223633
