,RIO
1995-03-23,12.6875
1995-03-24,12.625
1995-03-27,12.75
1995-03-28,12.6875
1995-03-29,12.75
1995-03-30,12.9375
1995-03-31,13.0
1995-04-03,13.03125
1995-04-04,12.96875
1995-04-05,12.96875
1995-04-06,13.03125
1995-04-07,13.125
1995-04-10,13.03125
1995-04-11,13.0625
1995-04-12,13.03125
1995-04-13,13.0
1995-04-17,13.1875
1995-04-18,13.0625
1995-04-19,13.0
1995-04-20,12.875
1995-04-21,12.9375
1995-04-24,12.8125
1995-04-25,12.75
1995-04-26,12.65625
1995-04-27,12.875
1995-04-28,12.875
1995-05-01,12.9375
1995-05-02,13.0
1995-05-03,12.90625
1995-05-04,12.90625
1995-05-05,12.6875
1995-05-08,12.875
1995-05-09,12.65625
1995-05-10,12.59375
1995-05-11,12.6875
1995-05-12,12.71875
1995-05-15,12.71875
1995-05-16,12.875
1995-05-17,12.875
1995-05-18,12.96875
1995-05-19,12.875
1995-05-22,12.84375
1995-05-23,12.8125
1995-05-24,13.1875
1995-05-25,13.34375
1995-05-26,13.1875
1995-05-30,12.84375
1995-05-31,12.875
1995-06-01,12.9375
1995-06-02,13.03125
1995-06-05,13.125
1995-06-06,13.0625
1995-06-07,13.1875
1995-06-08,13.25
1995-06-09,13.1875
1995-06-12,13.15625
1995-06-13,13.125
1995-06-14,13.15625
1995-06-15,13.25
1995-06-16,13.28125
1995-06-19,13.1875
1995-06-20,13.21875
1995-06-21,13.40625
1995-06-22,13.40625
1995-06-23,13.4375
1995-06-26,13.25
1995-06-27,13.21875
1995-06-28,13.0
1995-06-29,13.0625
1995-06-30,13.21875
1995-07-03,13.375
1995-07-05,13.5
1995-07-06,13.71875
1995-07-07,13.96875
1995-07-10,14.1875
1995-07-11,14.21875
1995-07-12,14.3125
1995-07-13,14.40625
1995-07-14,14.4375
1995-07-17,14.53125
1995-07-18,14.25
1995-07-19,13.96875
1995-07-20,14.0
1995-07-21,13.90625
1995-07-24,14.03125
1995-07-25,14.09375
1995-07-26,14.5625
1995-07-27,14.46875
1995-07-28,14.625
1995-07-31,14.53125
1995-08-01,14.46875
1995-08-02,14.5
1995-08-03,14.5
1995-08-04,14.5625
1995-08-07,14.5625
1995-08-08,14.40625
1995-08-09,14.3125
1995-08-10,14.4375
1995-08-11,14.25
1995-08-14,14.0625
1995-08-15,14.03125
1995-08-16,14.0
1995-08-17,13.90625
1995-08-18,14.03125
1995-08-21,13.96875
1995-08-22,13.90625
1995-08-23,13.90625
1995-08-24,13.96875
1995-08-25,13.9375
1995-08-28,14.09375
1995-08-29,13.875
1995-08-30,13.875
1995-08-31,13.8125
1995-09-01,13.8125
1995-09-05,13.84375
1995-09-06,13.9375
1995-09-07,14.25
1995-09-08,14.34375
1995-09-11,14.28125
1995-09-12,14.34375
1995-09-13,14.25
1995-09-14,14.25
1995-09-15,14.125
1995-09-18,14.15625
1995-09-19,14.0625
1995-09-20,14.28125
1995-09-21,14.5
1995-09-22,14.28125
1995-09-25,14.34375
1995-09-26,14.5
1995-09-27,14.5625
1995-09-28,14.53125
1995-09-29,14.5625
1995-10-02,14.9375
1995-10-03,14.75
1995-10-04,14.78125
1995-10-05,14.71875
1995-10-06,14.65625
1995-10-09,14.46875
1995-10-10,14.3125
1995-10-11,14.40625
1995-10-12,14.40625
1995-10-13,14.5
1995-10-16,14.6875
1995-10-17,14.5625
1995-10-18,14.75
1995-10-19,14.75
1995-10-20,14.5
1995-10-23,14.4375
1995-10-24,14.25
1995-10-25,14.1875
1995-10-26,14.15625
1995-10-27,13.9375
1995-10-30,13.96875
1995-10-31,14.0625
1995-11-01,14.0625
1995-11-02,14.25
1995-11-03,14.3125
1995-11-06,14.5
1995-11-07,14.46875
1995-11-08,14.34375
1995-11-09,14.5
1995-11-10,14.4375
1995-11-13,14.4375
1995-11-14,14.3125
1995-11-15,14.375
1995-11-16,14.34375
1995-11-17,14.375
1995-11-20,14.4375
1995-11-21,14.5625
1995-11-22,14.4375
1995-11-24,14.65625
1995-11-27,14.78125
1995-11-28,14.8125
1995-11-29,14.75
1995-11-30,14.625
1995-12-01,14.53125
1995-12-04,14.625
1995-12-05,14.875
1995-12-06,14.8125
1995-12-07,14.84375
1995-12-08,14.5625
1995-12-11,14.5625
1995-12-12,14.6875
1995-12-13,14.71875
1995-12-14,14.75
1995-12-15,14.78125
1995-12-18,14.65625
1995-12-19,14.4375
1995-12-20,14.4375
1995-12-21,14.40625
1995-12-22,14.40625
1995-12-26,14.40625
1995-12-27,14.75
1995-12-28,14.5
1995-12-29,14.375
1996-01-02,14.5625
1996-01-03,14.5625
1996-01-04,14.40625
1996-01-05,14.4375
1996-01-08,14.3125
1996-01-09,14.125
1996-01-10,13.875
1996-01-11,13.8125
1996-01-12,14.0
1996-01-15,14.0
1996-01-16,14.0625
1996-01-17,13.71875
1996-01-18,13.90625
1996-01-19,13.78125
1996-01-22,13.6875
1996-01-23,13.6875
1996-01-24,13.71875
1996-01-25,13.875
1996-01-26,13.78125
1996-01-29,13.875
1996-01-30,14.0
1996-01-31,14.15625
1996-02-01,14.09375
1996-02-02,14.625
1996-02-05,14.8125
1996-02-06,14.75
1996-02-07,14.5
1996-02-08,14.375
1996-02-09,14.375
1996-02-12,14.5
1996-02-13,14.75
1996-02-14,14.75
1996-02-15,14.65625
1996-02-16,14.75
1996-02-20,14.625
1996-02-21,14.75
1996-02-22,14.75
1996-02-23,14.375
1996-02-26,14.125
1996-02-27,14.3125
1996-02-28,14.25
1996-02-29,14.25
1996-03-01,14.0625
1996-03-04,14.3125
1996-03-05,14.25
1996-03-06,14.5
1996-03-07,14.25
1996-03-08,14.21875
1996-03-11,14.21875
1996-03-12,14.1875
1996-03-13,14.21875
1996-03-14,14.25
1996-03-15,14.28125
1996-03-18,14.40625
1996-03-19,14.625
1996-03-20,14.625
1996-03-21,14.5625
1996-03-22,14.65625
1996-03-25,14.40625
1996-03-26,14.3125
1996-03-27,14.5
1996-03-28,14.5
1996-03-29,14.75
1996-04-01,14.75
1996-04-02,14.625
1996-04-03,14.6875
1996-04-04,14.65625
1996-04-08,14.59375
1996-04-09,14.75
1996-04-10,14.84375
1996-04-11,15.03125
1996-04-12,15.25
1996-04-15,15.375
1996-04-16,15.5625
1996-04-17,15.59375
1996-04-18,15.75
1996-04-19,16.0
1996-04-22,15.96875
1996-04-23,16.0625
1996-04-24,15.96875
1996-04-25,15.90625
1996-04-26,16.0
1996-04-29,16.03125
1996-04-30,16.03125
1996-05-01,16.0
1996-05-02,16.09375
1996-05-03,16.1875
1996-05-06,16.21875
1996-05-07,16.53125
1996-05-08,16.53125
1996-05-09,16.375
1996-05-10,16.125
1996-05-13,15.9375
1996-05-14,15.9375
1996-05-15,15.9375
1996-05-16,15.96875
1996-05-17,15.96875
1996-05-20,15.6875
1996-05-21,15.46875
1996-05-22,15.34375
1996-05-23,15.25
1996-05-24,15.5
1996-05-28,15.65625
1996-05-29,15.6875
1996-05-30,15.8125
1996-05-31,15.8125
1996-06-03,15.71875
1996-06-04,15.71875
1996-06-05,15.59375
1996-06-06,15.1875
1996-06-07,15.28125
1996-06-10,15.25
1996-06-11,15.25
1996-06-12,15.3125
1996-06-13,15.25
1996-06-14,15.21875
1996-06-17,15.3125
1996-06-18,15.46875
1996-06-19,15.46875
1996-06-20,15.4375
1996-06-21,15.25
1996-06-24,15.1875
1996-06-25,15.0625
1996-06-26,15.0
1996-06-27,14.96875
1996-06-28,15.0625
1996-07-01,15.15625
1996-07-02,15.25
1996-07-03,15.34375
1996-07-05,15.0
1996-07-08,14.84375
1996-07-09,15.125
1996-07-10,15.0625
1996-07-11,14.75
1996-07-12,14.4375
1996-07-15,14.125
1996-07-16,14.125
1996-07-17,14.15625
1996-07-18,14.09375
1996-07-19,14.03125
1996-07-22,13.96875
1996-07-23,14.03125
1996-07-24,14.09375
1996-07-25,14.28125
1996-07-26,14.375
1996-07-29,14.4375
1996-07-30,14.46875
1996-07-31,14.78125
1996-08-01,14.875
1996-08-02,14.71875
1996-08-05,14.6875
1996-08-06,14.59375
1996-08-07,14.5
1996-08-08,14.53125
1996-08-09,14.53125
1996-08-12,14.65625
1996-08-13,14.71875
1996-08-14,15.125
1996-08-15,15.125
1996-08-16,15.1875
1996-08-19,15.25
1996-08-20,15.375
1996-08-21,15.0625
1996-08-22,15.28125
1996-08-23,15.5625
1996-08-26,15.625
1996-08-27,15.53125
1996-08-28,15.4375
1996-08-29,15.25
1996-08-30,15.1875
1996-09-03,15.25
1996-09-04,15.59375
1996-09-05,15.4375
1996-09-06,15.25
1996-09-09,15.1875
1996-09-10,15.125
1996-09-11,14.75
1996-09-12,15.125
1996-09-13,15.0625
1996-09-16,15.0625
1996-09-17,15.0625
1996-09-18,14.90625
1996-09-19,14.84375
1996-09-20,14.9375
1996-09-23,14.9375
1996-09-24,14.9375
1996-09-25,15.28125
1996-09-26,15.15625
1996-09-27,15.46875
1996-09-30,15.5
1996-10-01,15.4375
1996-10-02,15.65625
1996-10-03,15.375
1996-10-04,15.53125
1996-10-07,15.53125
1996-10-08,15.5
1996-10-09,15.3125
1996-10-10,15.1875
1996-10-11,15.4375
1996-10-14,15.65625
1996-10-15,15.84375
1996-10-16,15.84375
1996-10-17,15.71875
1996-10-18,15.8125
1996-10-21,15.875
1996-10-22,15.6875
1996-10-23,15.6875
1996-10-24,15.71875
1996-10-25,15.625
1996-10-28,15.9375
1996-10-29,15.8125
1996-10-30,16.0
1996-10-31,16.1875
1996-11-01,16.125
1996-11-04,15.9375
1996-11-05,15.8125
1996-11-06,15.59375
1996-11-07,15.34375
1996-11-08,15.4375
1996-11-11,15.28125
1996-11-12,15.34375
1996-11-13,15.40625
1996-11-14,15.21875
1996-11-15,15.5625
1996-11-18,15.53125
1996-11-19,15.875
1996-11-20,16.0
1996-11-21,16.3125
1996-11-22,16.6875
1996-11-25,16.5
1996-11-26,16.25
1996-11-27,16.4375
1996-11-29,16.90625
1996-12-02,16.84375
1996-12-03,16.46875
1996-12-04,16.21875
1996-12-05,16.0625
1996-12-06,16.0625
1996-12-09,16.21875
1996-12-10,16.15625
1996-12-11,16.09375
1996-12-12,16.0
1996-12-13,15.6875
1996-12-16,15.96875
1996-12-17,15.6875
1996-12-18,15.75
1996-12-19,15.84375
1996-12-20,15.9375
1996-12-23,15.875
1996-12-24,16.0
1996-12-26,16.1875
1996-12-27,16.0625
1996-12-30,16.0625
1996-12-31,16.0
1997-01-02,15.875
1997-01-03,15.875
1997-01-06,16.0
1997-01-07,15.84375
1997-01-08,16.0
1997-01-09,16.125
1997-01-10,15.5625
1997-01-13,15.5
1997-01-14,15.625
1997-01-15,15.625
1997-01-16,15.5
1997-01-17,15.4375
1997-01-20,15.40625
1997-01-21,15.4375
1997-01-22,15.28125
1997-01-23,15.40625
1997-01-24,15.40625
1997-01-27,15.40625
1997-01-28,15.5625
1997-01-29,15.28125
1997-01-30,15.09375
1997-01-31,14.9375
1997-02-03,14.8125
1997-02-04,14.71875
1997-02-05,14.6875
1997-02-06,15.0
1997-02-07,15.375
1997-02-10,15.125
1997-02-11,15.25
1997-02-12,15.09375
1997-02-13,15.0625
1997-02-14,14.96875
1997-02-18,14.90625
1997-02-19,15.0
1997-02-20,15.1875
1997-02-21,15.375
1997-02-24,15.625
1997-02-25,15.6875
1997-02-26,15.625
1997-02-27,15.59375
1997-02-28,15.40625
1997-03-03,15.4375
1997-03-04,15.46875
1997-03-05,15.53125
1997-03-06,15.59375
1997-03-07,15.5
1997-03-10,15.625
1997-03-11,16.0625
1997-03-12,15.78125
1997-03-13,15.8125
1997-03-14,16.1875
1997-03-17,16.0625
1997-03-18,16.09375
1997-03-19,15.71875
1997-03-20,15.3125
1997-03-21,15.40625
1997-03-24,15.375
1997-03-25,15.46875
1997-03-26,15.875
1997-03-27,15.75
1997-03-31,15.65625
1997-04-01,15.96875
1997-04-02,15.78125
1997-04-03,15.875
1997-04-04,15.90625
1997-04-07,15.6875
1997-04-08,15.5625
1997-04-09,15.625
1997-04-10,15.6875
1997-04-11,15.5
1997-04-14,15.5
1997-04-15,15.71875
1997-04-16,15.65625
1997-04-17,15.625
1997-04-18,15.6875
1997-04-21,15.875
1997-04-22,16.03125
1997-04-23,16.03125
1997-04-24,16.09375
1997-04-25,16.0
1997-04-28,16.0625
1997-04-29,16.28125
1997-04-30,16.125
1997-05-01,16.15625
1997-05-02,16.4375
1997-05-05,16.28125
1997-05-06,16.4375
1997-05-07,16.28125
1997-05-08,16.375
1997-05-09,16.625
1997-05-12,16.75
1997-05-13,16.8125
1997-05-14,16.84375
1997-05-15,17.03125
1997-05-16,17.09375
1997-05-19,17.40625
1997-05-20,17.3125
1997-05-21,17.53125
1997-05-22,17.8125
1997-05-23,17.75
1997-05-27,17.59375
1997-05-28,17.75
1997-05-29,17.625
1997-05-30,17.4375
1997-06-02,17.3125
1997-06-03,17.25
1997-06-04,16.875
1997-06-05,16.96875
1997-06-06,17.0
1997-06-09,17.375
1997-06-10,17.59375
1997-06-11,17.875
1997-06-12,18.0625
1997-06-13,18.125
1997-06-16,18.0625
1997-06-17,18.25
1997-06-18,18.0
1997-06-19,17.71875
1997-06-20,17.6875
1997-06-23,17.90625
1997-06-24,18.28125
1997-06-25,18.078125
1997-06-26,18.0
1997-06-27,17.6875
1997-06-30,17.71875
1997-07-01,17.71875
1997-07-02,17.6875
1997-07-03,17.640625
1997-07-07,17.5625
1997-07-08,17.28125
1997-07-09,17.1875
1997-07-10,17.375
1997-07-11,17.3125
1997-07-14,17.0625
1997-07-15,17.109375
1997-07-16,17.15625
1997-07-17,17.15625
1997-07-18,17.390625
1997-07-21,17.140625
1997-07-22,17.109375
1997-07-23,16.953125
1997-07-24,16.671875
1997-07-25,16.53125
1997-07-28,16.25
1997-07-29,16.5
1997-07-30,16.703125
1997-07-31,16.515625
1997-08-01,16.34375
1997-08-04,16.1875
1997-08-05,16.4375
1997-08-06,16.40625
1997-08-07,16.40625
1997-08-08,16.9375
1997-08-11,16.9375
1997-08-12,17.0
1997-08-13,16.875
1997-08-14,16.5625
1997-08-15,16.75
1997-08-18,16.59375
1997-08-19,16.34375
1997-08-20,16.40625
1997-08-21,16.375
1997-08-22,16.4375
1997-08-25,16.40625
1997-08-26,16.375
1997-08-27,16.3125
1997-08-28,16.21875
1997-08-29,16.0625
1997-09-02,15.6875
1997-09-03,15.90625
1997-09-04,15.640625
1997-09-05,16.03125
1997-09-08,16.15625
1997-09-09,16.0625
1997-09-10,16.28125
1997-09-11,16.03125
1997-09-12,15.8125
1997-09-15,15.875
1997-09-16,15.625
1997-09-17,15.625
1997-09-18,16.015625
1997-09-19,15.90625
1997-09-22,16.15625
1997-09-23,16.015625
1997-09-24,15.84375
1997-09-25,16.03125
1997-09-26,15.71875
1997-09-29,15.875
1997-09-30,15.984375
1997-10-01,16.25
1997-10-02,16.21875
1997-10-03,16.15625
1997-10-06,16.21875
1997-10-07,16.125
1997-10-08,16.125
1997-10-09,16.125
1997-10-10,16.0625
1997-10-13,16.0625
1997-10-14,16.0625
1997-10-15,16.0625
1997-10-16,16.0
1997-10-17,15.90625
1997-10-20,15.90625
1997-10-21,15.8125
1997-10-22,15.4375
1997-10-23,14.5
1997-10-24,14.375
1997-10-27,13.375
1997-10-28,13.0
1997-10-29,13.625
1997-10-30,13.375
1997-10-31,13.0
1997-11-03,13.4375
1997-11-04,13.5625
1997-11-05,13.40625
1997-11-06,13.6875
1997-11-07,12.9375
1997-11-10,13.0
1997-11-11,13.25
1997-11-12,12.9375
1997-11-13,12.78125
1997-11-14,12.625
1997-11-17,12.75
1997-11-18,12.671875
1997-11-19,12.375
1997-11-20,12.78125
1997-11-21,13.0625
1997-11-24,12.78125
1997-11-25,12.5625
1997-11-26,12.375
1997-11-28,12.25
1997-12-01,12.28125
1997-12-02,12.53125
1997-12-03,12.65625
1997-12-04,12.703125
1997-12-05,12.71875
1997-12-08,13.0
1997-12-09,13.15625
1997-12-10,13.0
1997-12-11,12.6875
1997-12-12,12.03125
1997-12-15,12.015625
1997-12-16,12.34375
1997-12-17,12.484375
1997-12-18,12.6875
1997-12-19,11.84375
1997-12-22,12.0
1997-12-23,12.28125
1997-12-24,12.3125
1997-12-26,12.28125
1997-12-29,12.46875
1997-12-30,12.484375
1997-12-31,12.9375
1998-01-02,12.859375
1998-01-05,12.8125
1998-01-06,12.78125
1998-01-07,12.34375
1998-01-08,11.953125
1998-01-09,11.75
1998-01-12,11.9375
1998-01-13,11.5625
1998-01-14,11.875
1998-01-15,12.0625
1998-01-16,12.28125
1998-01-20,12.65625
1998-01-21,13.0
1998-01-22,12.890625
1998-01-23,12.984375
1998-01-26,13.09375
1998-01-27,12.875
1998-01-28,12.765625
1998-01-29,12.90625
1998-01-30,13.0625
1998-02-02,13.53125
1998-02-03,13.96875
1998-02-04,13.625
1998-02-05,13.875
1998-02-06,13.828125
1998-02-09,13.765625
1998-02-10,13.5625
1998-02-11,13.25
1998-02-12,13.71875
1998-02-13,13.4375
1998-02-17,13.28125
1998-02-18,13.40625
1998-02-19,13.34375
1998-02-20,13.40625
1998-02-23,13.3125
1998-02-24,13.25
1998-02-25,13.34375
1998-02-26,13.640625
1998-02-27,13.8125
1998-03-02,14.28125
1998-03-03,14.25
1998-03-04,13.84375
1998-03-05,13.875
1998-03-06,13.765625
1998-03-09,13.96875
1998-03-10,13.921875
1998-03-11,13.9375
1998-03-12,13.96875
1998-03-13,13.828125
1998-03-16,13.859375
1998-03-17,14.0
1998-03-18,13.6875
1998-03-19,13.6875
1998-03-20,13.5
1998-03-23,13.5
1998-03-24,13.703125
1998-03-25,13.5
1998-03-26,13.71875
1998-03-27,13.9375
1998-03-30,13.9375
1998-03-31,13.734375
1998-04-01,13.9375
1998-04-02,13.6875
1998-04-03,13.625
1998-04-06,13.5
1998-04-07,13.3125
1998-04-08,13.4375
1998-04-09,13.578125
1998-04-13,13.375
1998-04-14,13.5625
1998-04-15,13.703125
1998-04-16,14.03125
1998-04-17,14.3125
1998-04-20,14.3125
1998-04-21,14.171875
1998-04-22,14.375
1998-04-23,14.6875
1998-04-24,14.75
1998-04-27,14.5
1998-04-28,14.46875
1998-04-29,14.65625
1998-04-30,14.5625
1998-05-01,14.65625
1998-05-04,14.65625
1998-05-05,14.609375
1998-05-06,14.59375
1998-05-07,14.375
1998-05-08,14.359375
1998-05-11,14.5
1998-05-12,14.5
1998-05-13,14.265625
1998-05-14,13.921875
1998-05-15,13.78125
1998-05-18,13.46875
1998-05-19,13.46875
1998-05-20,13.421875
1998-05-21,13.5
1998-05-22,13.3125
1998-05-26,13.375
1998-05-27,12.8125
1998-05-28,12.4375
1998-05-29,12.625
1998-06-01,12.84375
1998-06-02,12.859375
1998-06-03,12.96875
1998-06-04,12.78125
1998-06-05,12.5625
1998-06-08,12.703125
1998-06-09,12.375
1998-06-10,12.296875
1998-06-11,11.9375
1998-06-12,11.6875
1998-06-15,11.40625
1998-06-16,11.4375
1998-06-17,12.21875
1998-06-18,12.25
1998-06-19,12.21875
1998-06-22,12.054688453674316
1998-06-23,11.71875
1998-06-24,11.78125
1998-06-25,11.875
1998-06-26,11.640625
1998-06-29,11.75
1998-06-30,11.8125
1998-07-01,11.6875
1998-07-02,11.6875
1998-07-06,11.8125
1998-07-07,11.828125
1998-07-08,11.84375
1998-07-09,11.640625
1998-07-10,11.6875
1998-07-13,11.5
1998-07-14,11.875
1998-07-15,11.6875
1998-07-16,12.140625
1998-07-17,12.59375
1998-07-20,12.46875
1998-07-21,12.25
1998-07-22,12.125
1998-07-23,12.0
1998-07-24,12.0625
1998-07-27,11.640625
1998-07-28,11.515625
1998-07-29,11.234375
1998-07-30,11.484375
1998-07-31,11.5625
1998-08-03,11.4375
1998-08-04,11.5
1998-08-05,11.375
1998-08-06,11.375
1998-08-07,11.15625
1998-08-10,11.09375
1998-08-11,11.09375
1998-08-12,11.03125
1998-08-13,10.5625
1998-08-14,10.6875
1998-08-17,10.15625
1998-08-18,10.375
1998-08-19,10.75
1998-08-20,10.5625
1998-08-21,10.375
1998-08-24,10.1875
1998-08-25,10.5625
1998-08-26,10.15625
1998-08-27,9.75
1998-08-28,9.71875
1998-08-31,9.359375
1998-09-01,9.6875
1998-09-02,9.9375
1998-09-03,9.875
1998-09-04,10.515625
1998-09-08,10.6875
1998-09-09,10.75
1998-09-10,10.34375
1998-09-11,10.6875
1998-09-14,11.0
1998-09-15,11.625
1998-09-16,11.4375
1998-09-17,11.390625
1998-09-18,11.390625
1998-09-21,11.40625
1998-09-22,11.59375
1998-09-23,11.4375
1998-09-24,11.96875
1998-09-25,12.0
1998-09-28,12.09375
1998-09-29,12.328125
1998-09-30,12.25
1998-10-01,12.140625
1998-10-02,11.96875
1998-10-05,11.6875
1998-10-06,11.71875
1998-10-07,11.6875
1998-10-08,11.875
1998-10-09,11.71875
1998-10-12,12.21875
1998-10-13,12.15625
1998-10-14,11.96875
1998-10-15,12.484375
1998-10-16,12.75
1998-10-19,12.59375
1998-10-20,12.75
1998-10-21,13.140625
1998-10-22,13.125
1998-10-23,12.78125
1998-10-26,12.734375
1998-10-27,12.34375
1998-10-28,12.3125
1998-10-29,12.21875
1998-10-30,12.375
1998-11-02,12.453125
1998-11-03,12.46875
1998-11-04,12.8125
1998-11-05,12.46875
1998-11-06,12.6875
1998-11-09,12.59375
1998-11-10,12.59375
1998-11-11,12.375
1998-11-12,11.796875
1998-11-13,11.75
1998-11-16,11.75
1998-11-17,11.75
1998-11-18,11.90625
1998-11-19,11.875
1998-11-20,11.65625
1998-11-23,12.125
1998-11-24,12.21875
1998-11-25,12.640625
1998-11-27,12.375
1998-11-30,12.0
1998-12-01,12.0
1998-12-02,11.8125
1998-12-03,11.84375
1998-12-04,11.75
1998-12-07,11.625
1998-12-08,11.4375
1998-12-09,11.515625
1998-12-10,11.71875
1998-12-11,11.40625
1998-12-14,11.046875
1998-12-15,11.34375
1998-12-16,11.375
1998-12-17,11.46875
1998-12-18,11.875
1998-12-21,11.9375
1998-12-22,11.96875
1998-12-23,11.53125
1998-12-24,11.53125
1998-12-28,11.3125
1998-12-29,11.46875
1998-12-30,11.125
1998-12-31,11.328125
1999-01-04,12.015625
1999-01-05,11.8125
1999-01-06,11.78125
1999-01-07,11.84375
1999-01-08,11.8125
1999-01-11,11.6875
1999-01-12,12.21875
1999-01-13,11.90625
1999-01-14,11.78125
1999-01-15,12.0
1999-01-19,11.8125
1999-01-20,11.59375
1999-01-21,11.84375
1999-01-22,11.65625
1999-01-25,12.015625
1999-01-26,12.25
1999-01-27,12.28125
1999-01-28,12.1875
1999-01-29,12.1875
1999-02-01,12.03125
1999-02-02,12.1875
1999-02-03,12.46875
1999-02-04,12.375
1999-02-05,12.53125
1999-02-08,13.09375
1999-02-09,13.328125
1999-02-10,13.25
1999-02-11,13.25
1999-02-12,13.46875
1999-02-16,13.0
1999-02-17,12.4375
1999-02-18,12.84375
1999-02-19,12.6875
1999-02-22,12.75
1999-02-23,12.859375
1999-02-24,13.234375
1999-02-25,13.0
1999-02-26,12.59375
1999-03-01,13.015625
1999-03-02,12.65625
1999-03-03,12.953125
1999-03-04,13.03125
1999-03-05,13.28125
1999-03-08,13.59375
1999-03-09,13.75
1999-03-10,13.828125
1999-03-11,14.125
1999-03-12,14.0
1999-03-15,14.3125
1999-03-16,14.125
1999-03-17,13.96875
1999-03-18,13.65625
1999-03-19,13.765625
1999-03-22,14.0
1999-03-23,14.03125
1999-03-24,14.53125
1999-03-25,14.484375
1999-03-26,14.25
1999-03-29,14.421875
1999-03-30,13.96875
1999-03-31,13.75
1999-04-01,13.0625
1999-04-05,13.25
1999-04-06,13.625
1999-04-07,14.09375
1999-04-08,14.65625
1999-04-09,14.75
1999-04-12,14.3125
1999-04-13,14.5
1999-04-14,14.71875
1999-04-15,16.09375
1999-04-16,15.75
1999-04-19,16.734375
1999-04-20,16.140625
1999-04-21,15.90625
1999-04-22,16.046875
1999-04-23,16.3125
1999-04-26,16.0
1999-04-27,16.734375
1999-04-28,16.9375
1999-04-29,17.5
1999-04-30,17.03125
1999-05-03,17.3125
1999-05-04,16.921875
1999-05-05,17.0
1999-05-06,16.375
1999-05-07,16.28125
1999-05-10,15.65625
1999-05-11,15.875
1999-05-12,15.75
1999-05-13,15.5
1999-05-14,15.25
1999-05-17,15.75
1999-05-18,15.46875
1999-05-19,16.171875
1999-05-20,16.375
1999-05-21,16.5625
1999-05-24,16.0625
1999-05-25,15.203125
1999-05-26,15.125
1999-05-27,14.5625
1999-05-28,14.65625
1999-06-01,14.6875
1999-06-02,14.875
1999-06-03,15.15625
1999-06-04,15.0
1999-06-07,15.25
1999-06-08,14.953125
1999-06-09,15.125
1999-06-10,15.625
1999-06-11,17.0
1999-06-14,16.5
1999-06-15,16.609375
1999-06-16,16.5
1999-06-17,16.34375
1999-06-18,16.359375
1999-06-21,16.1875
1999-06-22,16.109375
1999-06-23,15.625
1999-06-24,15.625
1999-06-25,15.96875
1999-06-28,16.3125
1999-06-29,16.1875
1999-06-30,16.8125
1999-07-01,17.25
1999-07-02,17.265625
1999-07-06,18.4375
1999-07-07,18.890625
1999-07-08,18.484375
1999-07-09,18.1875
1999-07-12,17.9375
1999-07-13,17.484375
1999-07-14,17.3125
1999-07-15,17.5625
1999-07-16,17.6875
1999-07-19,17.796875
1999-07-20,17.625
1999-07-21,17.65625
1999-07-22,17.5625
1999-07-23,17.1875
1999-07-26,17.28125
1999-07-27,17.390625
1999-07-28,17.9375
1999-07-29,18.5
1999-07-30,18.765625
1999-08-02,19.125
1999-08-03,18.84375
1999-08-04,19.375
1999-08-05,19.5
1999-08-06,19.375
1999-08-09,19.8125
1999-08-10,19.65625
1999-08-11,19.65625
1999-08-12,20.5
1999-08-13,20.140625
1999-08-16,20.3125
1999-08-17,20.21875
1999-08-18,19.953125
1999-08-19,19.3125
1999-08-20,19.3125
1999-08-23,19.0625
1999-08-24,18.625
1999-08-25,18.015625
1999-08-26,17.921875
1999-08-27,18.0
1999-08-30,18.109375
1999-08-31,18.109375
1999-09-01,18.0
1999-09-02,18.21875
1999-09-03,18.71875
1999-09-07,18.375
1999-09-08,18.96875
1999-09-09,18.65625
1999-09-10,18.0
1999-09-13,17.5625
1999-09-14,17.875
1999-09-15,17.3125
1999-09-16,16.875
1999-09-17,17.0
1999-09-20,17.15625
1999-09-21,16.9375
1999-09-22,17.375
1999-09-23,17.3125
1999-09-24,17.171875
1999-09-27,17.25
1999-09-28,17.75
1999-09-29,17.65625
1999-09-30,17.75
1999-10-01,17.390625
1999-10-04,17.40625
1999-10-05,17.765625
1999-10-06,18.4375
1999-10-07,18.03125
1999-10-08,17.96875
1999-10-11,17.859375
1999-10-12,17.8125
1999-10-13,17.734375
1999-10-14,17.359375
1999-10-15,16.796875
1999-10-18,16.4375
1999-10-19,17.1875
1999-10-20,16.75
1999-10-21,16.46875
1999-10-22,16.375
1999-10-25,16.546875
1999-10-26,16.75
1999-10-27,16.84375
1999-10-28,17.0625
1999-10-29,17.0
1999-11-01,16.984375
1999-11-02,17.125
1999-11-03,17.09375
1999-11-04,16.90625
1999-11-05,16.671875
1999-11-08,16.609375
1999-11-09,16.75
1999-11-10,16.8125
1999-11-11,17.4375
1999-11-12,17.75
1999-11-15,17.9375
1999-11-16,18.5
1999-11-17,19.765625
1999-11-18,19.96875
1999-11-19,19.84375
1999-11-22,19.421875
1999-11-23,19.53125
1999-11-24,19.5
1999-11-26,19.0625
1999-11-29,19.5625
1999-11-30,19.4375
1999-12-01,20.046875
1999-12-02,20.359375
1999-12-03,20.0
1999-12-06,19.921875
1999-12-07,20.03125
1999-12-08,20.078125
1999-12-09,20.5625
1999-12-10,20.4375
1999-12-13,20.625
1999-12-14,19.8125
1999-12-15,21.5
