,FDUS
2019-01-04,12.380000114440918
2019-01-07,12.630000114440918
2019-01-08,12.890000343322754
2019-01-09,12.869999885559082
2019-01-10,12.899999618530273
2019-01-11,12.850000381469727
2019-01-14,12.829999923706055
2019-01-15,13.039999961853027
2019-01-16,13.140000343322754
2019-01-17,13.3100004196167
2019-01-18,13.319999694824219
2019-01-22,13.279999732971191
2019-01-23,13.430000305175781
2019-01-24,13.5
2019-01-25,13.550000190734863
2019-01-28,13.649999618530273
2019-01-29,13.680000305175781
2019-01-30,13.9399995803833
2019-01-31,13.979999542236328
2019-02-01,13.979999542236328
2019-02-04,13.890000343322754
2019-02-05,14.279999732971191
2019-02-06,14.34000015258789
2019-02-07,14.229999542236328
2019-02-08,14.149999618530273
2019-02-11,14.289999961853027
2019-02-12,14.239999771118164
2019-02-13,14.479999542236328
2019-02-14,14.609999656677246
2019-02-15,14.729999542236328
2019-02-19,14.84000015258789
2019-02-20,15.09000015258789
2019-02-21,15.069999694824219
2019-02-22,15.479999542236328
2019-02-25,15.680000305175781
2019-02-26,15.380000114440918
2019-02-27,15.130000114440918
2019-02-28,15.010000228881836
2019-03-01,15.140000343322754
2019-03-04,15.649999618530273
2019-03-05,15.550000190734863
2019-03-06,15.600000381469727
2019-03-07,15.3100004196167
2019-03-08,15.34000015258789
2019-03-11,15.390000343322754
2019-03-12,15.390000343322754
2019-03-13,15.390000343322754
2019-03-14,15.399999618530273
2019-03-15,15.520000457763672
2019-03-18,15.5
2019-03-19,15.430000305175781
2019-03-20,15.289999961853027
2019-03-21,15.34000015258789
2019-03-22,15.140000343322754
2019-03-25,15.199999809265137
2019-03-26,15.369999885559082
2019-03-27,15.390000343322754
2019-03-28,15.479999542236328
2019-03-29,15.329999923706055
2019-04-01,15.449999809265137
2019-04-02,15.430000305175781
2019-04-03,15.390000343322754
2019-04-04,15.460000038146973
2019-04-05,15.470000267028809
2019-04-08,15.489999771118164
2019-04-09,15.329999923706055
2019-04-10,15.489999771118164
2019-04-11,15.399999618530273
2019-04-12,15.460000038146973
2019-04-15,15.40999984741211
2019-04-16,15.520000457763672
2019-04-17,15.460000038146973
2019-04-18,15.369999885559082
2019-04-22,15.380000114440918
2019-04-23,15.460000038146973
2019-04-24,15.460000038146973
2019-04-25,15.720000267028809
2019-04-26,15.819999694824219
2019-04-29,15.789999961853027
2019-04-30,15.699999809265137
2019-05-01,15.789999961853027
2019-05-02,15.800000190734863
2019-05-03,16.25
2019-05-06,16.360000610351562
2019-05-07,16.200000762939453
2019-05-08,16.229999542236328
2019-05-09,16.190000534057617
2019-05-10,16.149999618530273
2019-05-13,16.059999465942383
2019-05-14,16.079999923706055
2019-05-15,16.18000030517578
2019-05-16,16.15999984741211
2019-05-17,16.360000610351562
2019-05-20,16.360000610351562
2019-05-21,16.469999313354492
2019-05-22,16.329999923706055
2019-05-23,16.329999923706055
2019-05-24,16.309999465942383
2019-05-28,16.15999984741211
2019-05-29,16.170000076293945
2019-05-30,16.020000457763672
2019-05-31,15.819999694824219
2019-06-03,15.930000305175781
2019-06-04,16.149999618530273
2019-06-05,16.18000030517578
2019-06-06,16.010000228881836
2019-06-07,15.699999809265137
2019-06-10,15.84000015258789
2019-06-11,15.770000457763672
2019-06-12,15.779999732971191
2019-06-13,15.930000305175781
2019-06-14,15.920000076293945
2019-06-17,15.880000114440918
2019-06-18,15.859999656677246
2019-06-19,15.949999809265137
2019-06-20,16.030000686645508
2019-06-21,16.139999389648438
2019-06-24,16.06999969482422
2019-06-25,15.970000267028809
2019-06-26,15.850000381469727
2019-06-27,15.90999984741211
2019-06-28,15.949999809265137
2019-07-01,16.149999618530273
2019-07-02,16.1200008392334
2019-07-03,16.190000534057617
2019-07-05,16.260000228881836
2019-07-08,16.200000762939453
2019-07-09,16.170000076293945
2019-07-10,16.15999984741211
2019-07-11,16.209999084472656
2019-07-12,16.329999923706055
2019-07-15,16.299999237060547
2019-07-16,16.229999542236328
2019-07-17,16.1200008392334
2019-07-18,16.25
2019-07-19,16.18000030517578
2019-07-22,16.229999542236328
2019-07-23,16.190000534057617
2019-07-24,16.229999542236328
2019-07-25,16.200000762939453
2019-07-26,16.200000762939453
2019-07-29,16.15999984741211
2019-07-30,16.200000762939453
2019-07-31,16.209999084472656
2019-08-01,16.139999389648438
2019-08-02,15.229999542236328
2019-08-05,14.630000114440918
2019-08-06,14.569999694824219
2019-08-07,14.630000114440918
2019-08-08,14.729999542236328
2019-08-09,14.699999809265137
2019-08-12,14.8100004196167
2019-08-13,14.739999771118164
2019-08-14,14.600000381469727
2019-08-15,14.489999771118164
2019-08-16,14.6899995803833
2019-08-19,14.850000381469727
2019-08-20,14.970000267028809
2019-08-21,14.930000305175781
2019-08-22,14.920000076293945
2019-08-23,14.8100004196167
2019-08-26,14.960000038146973
2019-08-27,14.819999694824219
2019-08-28,14.90999984741211
2019-08-29,15.020000457763672
2019-08-30,15.140000343322754
2019-09-03,15.149999618530273
2019-09-04,15.100000381469727
2019-09-05,14.75
2019-09-06,14.699999809265137
2019-09-09,14.8100004196167
2019-09-10,14.819999694824219
2019-09-11,14.920000076293945
2019-09-12,14.84000015258789
2019-09-13,14.899999618530273
2019-09-16,14.949999809265137
2019-09-17,15.0
2019-09-18,15.15999984741211
2019-09-19,15.220000267028809
2019-09-20,15.369999885559082
2019-09-23,15.289999961853027
2019-09-24,15.180000305175781
2019-09-25,15.100000381469727
2019-09-26,15.09000015258789
2019-09-27,14.90999984741211
2019-09-30,14.829999923706055
2019-10-01,14.569999694824219
2019-10-02,14.359999656677246
2019-10-03,14.34000015258789
2019-10-04,14.470000267028809
2019-10-07,14.510000228881836
2019-10-08,14.399999618530273
2019-10-09,14.420000076293945
2019-10-10,14.5600004196167
2019-10-11,14.479999542236328
2019-10-14,14.170000076293945
2019-10-15,14.359999656677246
2019-10-16,14.359999656677246
2019-10-17,14.449999809265137
2019-10-18,14.430000305175781
2019-10-21,14.630000114440918
2019-10-22,14.630000114440918
2019-10-23,14.760000228881836
2019-10-24,14.729999542236328
2019-10-25,14.649999618530273
2019-10-28,14.720000267028809
2019-10-29,14.680000305175781
2019-10-30,14.890000343322754
2019-10-31,14.75
2019-11-01,15.010000228881836
2019-11-04,15.029999732971191
2019-11-05,15.09000015258789
2019-11-06,15.079999923706055
2019-11-07,15.100000381469727
2019-11-08,15.149999618530273
2019-11-11,15.119999885559082
2019-11-12,15.350000381469727
2019-11-13,15.399999618530273
2019-11-14,15.40999984741211
2019-11-15,15.350000381469727
2019-11-18,15.359999656677246
2019-11-19,15.449999809265137
2019-11-20,15.40999984741211
2019-11-21,15.380000114440918
2019-11-22,15.470000267028809
2019-11-25,15.680000305175781
2019-11-26,15.65999984741211
2019-11-27,15.869999885559082
2019-11-29,15.979999542236328
2019-12-02,15.90999984741211
2019-12-03,15.979999542236328
2019-12-04,16.059999465942383
2019-12-05,15.390000343322754
2019-12-06,15.4399995803833
2019-12-09,15.3100004196167
2019-12-10,15.3100004196167
2019-12-11,15.25
2019-12-12,15.220000267028809
2019-12-13,15.199999809265137
2019-12-16,15.119999885559082
2019-12-17,15.100000381469727
2019-12-18,15.229999542236328
2019-12-19,15.289999961853027
2019-12-20,15.25
2019-12-23,15.109999656677246
2019-12-24,15.130000114440918
2019-12-26,15.100000381469727
2019-12-27,14.960000038146973
2019-12-30,14.890000343322754
2019-12-31,14.84000015258789
2020-01-02,14.789999961853027
2020-01-03,14.739999771118164
2020-01-06,14.770000457763672
2020-01-07,15.0
2020-01-08,15.039999961853027
2020-01-09,15.100000381469727
2020-01-10,15.0
2020-01-13,14.920000076293945
2020-01-14,14.890000343322754
2020-01-15,14.989999771118164
2020-01-16,15.0
2020-01-17,14.970000267028809
2020-01-21,14.9399995803833
2020-01-22,15.0
2020-01-23,14.949999809265137
2020-01-24,14.829999923706055
2020-01-27,14.720000267028809
2020-01-28,14.699999809265137
2020-01-29,14.8100004196167
2020-01-30,14.84000015258789
2020-01-31,14.760000228881836
2020-02-03,14.789999961853027
2020-02-04,14.8100004196167
2020-02-05,14.970000267028809
2020-02-06,14.960000038146973
2020-02-07,15.09000015258789
2020-02-10,15.140000343322754
2020-02-11,15.380000114440918
2020-02-12,15.239999771118164
2020-02-13,15.460000038146973
2020-02-14,15.430000305175781
2020-02-18,15.5
2020-02-19,15.390000343322754
2020-02-20,15.550000190734863
2020-02-21,15.359999656677246
2020-02-24,15.079999923706055
2020-02-25,14.229999542236328
2020-02-26,14.279999732971191
2020-02-27,13.869999885559082
2020-02-28,13.180000305175781
2020-03-02,13.789999961853027
2020-03-03,13.739999771118164
2020-03-04,13.989999771118164
2020-03-05,13.829999923706055
2020-03-06,13.579999923706055
2020-03-09,12.119999885559082
2020-03-10,12.069999694824219
2020-03-11,11.649999618530273
2020-03-12,9.220000267028809
2020-03-13,10.170000076293945
2020-03-16,8.289999961853027
2020-03-17,7.190000057220459
2020-03-18,4.71999979019165
2020-03-19,6.78000020980835
2020-03-20,6.610000133514404
2020-03-23,4.920000076293945
2020-03-24,6.179999828338623
2020-03-25,6.599999904632568
2020-03-26,7.539999961853027
2020-03-27,7.460000038146973
2020-03-30,6.889999866485596
2020-03-31,6.619999885559082
2020-04-01,5.860000133514404
2020-04-02,5.579999923706055
2020-04-03,5.360000133514404
2020-04-06,5.739999771118164
2020-04-07,6.039999961853027
2020-04-08,7.059999942779541
2020-04-09,7.210000038146973
2020-04-13,8.109999656677246
2020-04-14,8.569999694824219
2020-04-15,8.729999542236328
2020-04-16,8.8100004196167
2020-04-17,9.010000228881836
2020-04-20,8.630000114440918
2020-04-21,8.539999961853027
2020-04-22,8.220000267028809
2020-04-23,7.949999809265137
2020-04-24,8.5600004196167
2020-04-27,9.029999732971191
2020-04-28,8.800000190734863
2020-04-29,9.489999771118164
2020-04-30,9.079999923706055
2020-05-01,8.550000190734863
2020-05-04,8.59000015258789
2020-05-05,8.029999732971191
2020-05-06,8.34000015258789
2020-05-07,8.390000343322754
2020-05-08,8.510000228881836
2020-05-11,8.4399995803833
2020-05-12,8.319999694824219
2020-05-13,8.09000015258789
2020-05-14,8.210000038146973
2020-05-15,8.1899995803833
2020-05-18,8.619999885559082
2020-05-19,8.729999542236328
2020-05-20,8.9399995803833
2020-05-21,9.25
2020-05-22,9.3100004196167
2020-05-26,9.6899995803833
2020-05-27,9.890000343322754
2020-05-28,9.680000305175781
2020-05-29,9.539999961853027
2020-06-01,9.75
2020-06-02,9.760000228881836
2020-06-03,10.020000457763672
2020-06-04,10.260000228881836
2020-06-05,10.34000015258789
2020-06-08,11.020000457763672
2020-06-09,10.770000457763672
2020-06-10,10.329999923706055
2020-06-11,8.869999885559082
2020-06-12,9.199999809265137
2020-06-15,9.229999542236328
2020-06-16,9.40999984741211
2020-06-17,9.0
2020-06-18,8.960000038146973
2020-06-19,8.75
2020-06-22,8.630000114440918
2020-06-23,8.640000343322754
2020-06-24,8.699999809265137
2020-06-25,8.8100004196167
2020-06-26,8.699999809265137
2020-06-29,9.020000457763672
2020-06-30,9.069999694824219
2020-07-01,8.890000343322754
2020-07-02,8.800000190734863
2020-07-06,8.760000228881836
2020-07-07,8.609999656677246
2020-07-08,8.520000457763672
2020-07-09,8.489999771118164
2020-07-10,8.680000305175781
2020-07-13,8.760000228881836
2020-07-14,8.819999694824219
2020-07-15,8.9399995803833
2020-07-16,8.84000015258789
2020-07-17,8.899999618530273
2020-07-20,8.850000381469727
2020-07-21,8.890000343322754
2020-07-22,8.960000038146973
2020-07-23,8.970000267028809
2020-07-24,8.90999984741211
2020-07-27,8.819999694824219
2020-07-28,8.8100004196167
2020-07-29,8.930000305175781
2020-07-30,8.789999961853027
2020-07-31,8.65999984741211
2020-08-03,8.489999771118164
2020-08-04,8.710000038146973
2020-08-05,8.829999923706055
2020-08-06,8.8100004196167
2020-08-07,10.25
2020-08-10,10.640000343322754
2020-08-11,10.710000038146973
2020-08-12,10.699999809265137
2020-08-13,10.65999984741211
2020-08-14,10.720000267028809
2020-08-17,10.649999618530273
2020-08-18,10.420000076293945
2020-08-19,10.300000190734863
2020-08-20,10.229999542236328
2020-08-21,10.180000305175781
2020-08-24,10.399999618530273
2020-08-25,10.390000343322754
2020-08-26,10.3100004196167
2020-08-27,10.380000114440918
2020-08-28,10.470000267028809
2020-08-31,10.449999809265137
2020-09-01,10.579999923706055
2020-09-02,10.630000114440918
2020-09-03,10.3100004196167
2020-09-04,10.270000457763672
2020-09-08,10.289999961853027
2020-09-09,10.470000267028809
2020-09-10,9.9399995803833
2020-09-11,9.90999984741211
2020-09-14,10.0
2020-09-15,9.890000343322754
2020-09-16,9.920000076293945
2020-09-17,9.890000343322754
2020-09-18,9.84000015258789
2020-09-21,9.770000457763672
2020-09-22,9.680000305175781
2020-09-23,9.359999656677246
2020-09-24,9.420000076293945
2020-09-25,9.710000038146973
2020-09-28,10.09000015258789
2020-09-29,9.850000381469727
2020-09-30,9.850000381469727
2020-10-01,10.079999923706055
2020-10-02,10.369999885559082
2020-10-05,10.4399995803833
2020-10-06,10.399999618530273
2020-10-07,10.449999809265137
2020-10-08,10.479999542236328
2020-10-09,10.5
2020-10-12,10.520000457763672
2020-10-13,10.399999618530273
2020-10-14,10.279999732971191
2020-10-15,10.180000305175781
2020-10-16,10.149999618530273
2020-10-19,10.300000190734863
2020-10-20,10.300000190734863
2020-10-21,10.350000381469727
2020-10-22,10.510000228881836
2020-10-23,10.520000457763672
2020-10-26,10.40999984741211
2020-10-27,10.5
2020-10-28,10.119999885559082
2020-10-29,10.0
2020-10-30,10.569999694824219
2020-11-02,11.079999923706055
2020-11-03,11.09000015258789
2020-11-04,11.09000015258789
2020-11-05,11.329999923706055
2020-11-06,11.359999656677246
2020-11-09,11.550000190734863
2020-11-10,11.979999542236328
2020-11-11,12.100000381469727
2020-11-12,11.899999618530273
2020-11-13,12.100000381469727
2020-11-16,12.329999923706055
2020-11-17,12.3100004196167
2020-11-18,12.829999923706055
2020-11-19,13.0600004196167
2020-11-20,13.09000015258789
2020-11-23,13.569999694824219
2020-11-24,14.0
2020-11-25,13.979999542236328
2020-11-27,14.229999542236328
2020-11-30,14.149999618530273
2020-12-01,14.3100004196167
2020-12-02,14.180000305175781
2020-12-03,13.430000305175781
2020-12-04,13.390000343322754
2020-12-07,12.979999542236328
2020-12-08,12.850000381469727
2020-12-09,12.6899995803833
2020-12-10,12.6899995803833
2020-12-11,12.600000381469727
2020-12-14,12.59000015258789
2020-12-15,12.710000038146973
2020-12-16,12.699999809265137
2020-12-17,12.859999656677246
2020-12-18,12.890000343322754
2020-12-21,12.720000267028809
2020-12-22,12.539999961853027
2020-12-23,12.649999618530273
2020-12-24,12.600000381469727
2020-12-28,12.550000190734863
2020-12-29,12.579999923706055
2020-12-30,12.65999984741211
2020-12-31,13.100000381469727
2021-01-04,12.779999732971191
2021-01-05,13.029999732971191
2021-01-06,13.170000076293945
2021-01-07,13.529999732971191
2021-01-08,13.550000190734863
2021-01-11,13.25
2021-01-12,13.4399995803833
2021-01-13,13.529999732971191
2021-01-14,13.640000343322754
2021-01-15,13.710000038146973
2021-01-19,13.579999923706055
2021-01-20,13.609999656677246
2021-01-21,13.729999542236328
2021-01-22,13.489999771118164
2021-01-25,13.550000190734863
2021-01-26,13.510000228881836
2021-01-27,13.130000114440918
2021-01-28,13.09000015258789
2021-01-29,12.800000190734863
2021-02-01,12.899999618530273
2021-02-02,13.119999885559082
2021-02-03,13.300000190734863
2021-02-04,13.479999542236328
2021-02-05,13.539999961853027
2021-02-08,13.40999984741211
2021-02-09,13.229999542236328
2021-02-10,13.34000015258789
2021-02-11,13.899999618530273
2021-02-12,13.930000305175781
2021-02-16,14.0
2021-02-17,13.899999618530273
2021-02-18,14.029999732971191
2021-02-19,13.970000267028809
2021-02-22,14.069999694824219
2021-02-23,14.399999618530273
2021-02-24,14.670000076293945
2021-02-25,14.5600004196167
2021-02-26,15.020000457763672
2021-03-01,15.180000305175781
2021-03-02,15.460000038146973
2021-03-03,15.550000190734863
2021-03-04,15.529999732971191
2021-03-05,15.260000228881836
2021-03-08,15.569999694824219
2021-03-09,15.630000114440918
2021-03-10,15.520000457763672
2021-03-11,14.989999771118164
2021-03-12,15.010000228881836
2021-03-15,15.25
2021-03-16,15.220000267028809
2021-03-17,15.329999923706055
2021-03-18,15.25
2021-03-19,15.600000381469727
2021-03-22,15.25
2021-03-23,14.899999618530273
2021-03-24,14.920000076293945
2021-03-25,15.34000015258789
2021-03-26,15.390000343322754
2021-03-29,15.609999656677246
2021-03-30,15.670000076293945
2021-03-31,15.550000190734863
2021-04-01,15.699999809265137
2021-04-05,15.899999618530273
2021-04-06,16.600000381469727
2021-04-07,16.850000381469727
2021-04-08,16.75
2021-04-09,16.950000762939453
2021-04-12,17.110000610351562
2021-04-13,16.93000030517578
2021-04-14,16.6299991607666
2021-04-15,16.6299991607666
2021-04-16,16.65999984741211
2021-04-19,16.670000076293945
2021-04-20,16.540000915527344
2021-04-21,16.489999771118164
2021-04-22,16.809999465942383
2021-04-23,16.889999389648438
2021-04-26,16.760000228881836
2021-04-27,16.709999084472656
2021-04-28,16.690000534057617
2021-04-29,16.670000076293945
2021-04-30,16.579999923706055
2021-05-03,16.56999969482422
2021-05-04,16.6200008392334
2021-05-05,16.850000381469727
2021-05-06,17.420000076293945
2021-05-07,17.770000457763672
2021-05-10,17.360000610351562
2021-05-11,17.110000610351562
2021-05-12,16.389999389648438
2021-05-13,16.739999771118164
2021-05-14,16.90999984741211
