,WPP
1992-10-16,3.125
1992-10-19,2.8125
1992-10-20,2.8125
1992-10-21,2.96875
1992-10-22,2.96875
1992-10-23,3.125
1992-10-26,3.4375
1992-10-27,3.90625
1992-10-28,3.4375
1992-10-29,3.59375
1992-10-30,3.28125
1992-11-02,3.4375
1992-11-03,3.4375
1992-11-04,3.4375
1992-11-05,3.28125
1992-11-06,3.4375
1992-11-09,3.28125
1992-11-10,3.28125
1992-11-11,3.4375
1992-11-12,3.28125
1992-11-13,3.28125
1992-11-16,3.125
1992-11-17,3.28125
1992-11-18,3.28125
1992-11-19,3.28125
1992-11-20,3.4375
1992-11-23,3.125
1992-11-24,3.28125
1992-11-25,3.28125
1992-11-27,3.4375
1992-11-30,3.59375
1992-12-01,3.4375
1992-12-02,3.4375
1992-12-03,3.59375
1992-12-04,3.4375
1992-12-07,3.4375
1992-12-08,3.59375
1992-12-09,3.28125
1992-12-10,3.4375
1992-12-11,3.4375
1992-12-14,3.4375
1992-12-15,3.28125
1992-12-16,3.4375
1992-12-17,3.59375
1992-12-18,3.59375
1992-12-21,3.4375
1992-12-22,3.28125
1992-12-23,3.59375
1992-12-24,3.671875
1992-12-28,3.59375
1992-12-29,3.59375
1992-12-30,3.59375
1992-12-31,3.59375
1993-01-04,4.0625
1993-01-05,4.21875
1993-01-06,4.21875
1993-01-07,4.0625
1993-01-08,4.21875
1993-01-11,4.21875
1993-01-12,4.21875
1993-01-13,4.375
1993-01-14,4.53125
1993-01-15,4.375
1993-01-18,4.6875
1993-01-19,4.84375
1993-01-20,5.15625
1993-01-21,5.3125
1993-01-22,5.15625
1993-01-25,4.84375
1993-01-26,5.15625
1993-01-27,4.53125
1993-01-28,4.53125
1993-01-29,4.375
1993-02-01,4.6875
1993-02-02,4.53125
1993-02-03,4.84375
1993-02-04,5.0
1993-02-05,5.3125
1993-02-08,5.15625
1993-02-09,5.0
1993-02-10,4.84375
1993-02-11,4.53125
1993-02-12,4.84375
1993-02-16,4.375
1993-02-17,4.21875
1993-02-18,4.375
1993-02-19,4.375
1993-02-22,4.375
1993-02-23,4.375
1993-02-24,4.53125
1993-02-25,4.21875
1993-02-26,4.21875
1993-03-01,4.0625
1993-03-02,4.375
1993-03-03,4.375
1993-03-04,4.375
1993-03-05,4.53125
1993-03-08,4.53125
1993-03-09,4.21875
1993-03-10,4.0625
1993-03-11,4.84375
1993-03-12,4.6875
1993-03-15,4.6875
1993-03-16,4.53125
1993-03-17,4.53125
1993-03-18,4.84375
1993-03-19,5.0
1993-03-22,4.6875
1993-03-23,5.0
1993-03-24,4.53125
1993-03-25,4.84375
1993-03-26,5.0
1993-03-29,4.921875
1993-03-30,4.6875
1993-03-31,4.6875
1993-04-01,5.0
1993-04-02,5.0
1993-04-05,5.234375
1993-04-06,4.84375
1993-04-07,4.765625
1993-04-08,4.53125
1993-04-12,4.453125
1993-04-13,4.53125
1993-04-14,4.375
1993-04-15,4.375
1993-04-16,4.296875
1993-04-19,4.84375
1993-04-20,5.0
1993-04-21,5.46875
1993-04-22,5.625
1993-04-23,5.0
1993-04-26,5.3125
1993-04-27,5.3125
1993-04-28,5.46875
1993-04-29,5.625
1993-04-30,5.46875
1993-05-03,5.3125
1993-05-04,5.3125
1993-05-05,5.15625
1993-05-06,5.15625
1993-05-07,5.625
1993-05-10,5.15625
1993-05-11,5.625
1993-05-12,5.625
1993-05-13,5.3125
1993-05-14,5.46875
1993-05-17,5.46875
1993-05-18,5.78125
1993-05-19,5.78125
1993-05-20,6.25
1993-05-21,6.40625
1993-05-24,6.09375
1993-05-25,6.25
1993-05-26,6.25
1993-05-27,6.25
1993-05-28,6.25
1993-06-01,6.09375
1993-06-02,6.40625
1993-06-03,6.71875
1993-06-04,6.25
1993-06-07,6.40625
1993-06-08,6.40625
1993-06-09,6.40625
1993-06-10,6.40625
1993-06-11,6.25
1993-06-14,6.09375
1993-06-15,6.09375
1993-06-16,6.328125
1993-06-17,6.25
1993-06-18,6.328125
1993-06-21,6.40625
1993-06-22,6.25
1993-06-23,6.25
1993-06-24,6.09375
1993-06-25,6.09375
1993-06-28,6.5625
1993-06-29,6.5625
1993-06-30,6.5625
1993-07-01,6.40625
1993-07-02,6.40625
1993-07-06,6.71875
1993-07-07,6.875
1993-07-08,6.71875
1993-07-09,6.875
1993-07-12,6.875
1993-07-13,6.5625
1993-07-14,6.40625
1993-07-15,6.25
1993-07-16,6.25
1993-07-19,6.09375
1993-07-20,6.25
1993-07-21,6.25
1993-07-22,6.40625
1993-07-23,6.40625
1993-07-26,6.40625
1993-07-27,6.40625
1993-07-28,6.40625
1993-07-29,6.5625
1993-07-30,6.71875
1993-08-02,6.40625
1993-08-03,6.5625
1993-08-04,6.71875
1993-08-05,6.71875
1993-08-06,6.5625
1993-08-09,6.5625
1993-08-10,6.5625
1993-08-11,6.40625
1993-08-12,6.5625
1993-08-13,6.40625
1993-08-16,6.40625
1993-08-17,6.40625
1993-08-18,6.71875
1993-08-19,6.71875
1993-08-20,6.5625
1993-08-23,7.03125
1993-08-24,7.34375
1993-08-25,7.34375
1993-08-26,7.265625
1993-08-27,7.1875
1993-08-30,7.34375
1993-08-31,7.34375
1993-09-01,7.1875
1993-09-02,7.03125
1993-09-03,7.8125
1993-09-07,8.125
1993-09-08,7.96875
1993-09-09,7.96875
1993-09-10,8.59375
1993-09-13,8.28125
1993-09-14,7.8125
1993-09-15,7.65625
1993-09-16,7.96875
1993-09-17,7.96875
1993-09-20,8.125
1993-09-21,7.96875
1993-09-22,8.125
1993-09-23,7.890625
1993-09-24,7.65625
1993-09-27,7.65625
1993-09-28,7.5
1993-09-29,7.65625
1993-09-30,7.5
1993-10-01,7.8125
1993-10-04,7.8125
1993-10-05,7.65625
1993-10-06,7.65625
1993-10-07,7.5
1993-10-08,7.8125
1993-10-11,7.65625
1993-10-12,7.8125
1993-10-13,7.5
1993-10-14,7.578125
1993-10-15,7.65625
1993-10-18,7.34375
1993-10-19,7.5
1993-10-20,7.34375
1993-10-21,7.1875
1993-10-22,7.5
1993-10-25,7.34375
1993-10-26,7.34375
1993-10-27,7.34375
1993-10-28,7.5
1993-10-29,7.1875
1993-11-01,7.1875
1993-11-02,7.34375
1993-11-03,7.03125
1993-11-04,7.03125
1993-11-05,7.03125
1993-11-08,7.03125
1993-11-09,6.875
1993-11-10,7.03125
1993-11-11,6.875
1993-11-12,6.875
1993-11-15,6.875
1993-11-16,7.03125
1993-11-17,6.875
1993-11-18,6.71875
1993-11-19,6.5625
1993-11-22,6.5625
1993-11-23,6.5625
1993-11-24,6.5625
1993-11-26,6.5625
1993-11-29,6.5625
1993-11-30,6.5625
1993-12-01,6.5625
1993-12-02,6.71875
1993-12-03,6.875
1993-12-06,6.71875
1993-12-07,6.71875
1993-12-08,7.1875
1993-12-09,6.875
1993-12-10,7.03125
1993-12-13,7.03125
1993-12-14,7.03125
1993-12-15,6.875
1993-12-16,6.875
1993-12-17,6.71875
1993-12-20,6.71875
1993-12-21,6.5625
1993-12-22,6.5625
1993-12-23,6.5625
1993-12-27,6.5625
1993-12-28,6.5625
1993-12-29,6.71875
1993-12-30,6.71875
1993-12-31,6.40625
1994-01-03,6.71875
1994-01-04,6.40625
1994-01-05,6.71875
1994-01-06,6.71875
1994-01-07,6.875
1994-01-10,7.5
1994-01-11,7.5
1994-01-12,7.65625
1994-01-13,7.8125
1994-01-14,7.8125
1994-01-17,8.125
1994-01-18,8.4375
1994-01-19,8.75
1994-01-20,8.59375
1994-01-21,8.75
1994-01-24,8.4375
1994-01-25,8.4375
1994-01-26,8.4375
1994-01-27,8.4375
1994-01-28,8.4375
1994-01-31,8.59375
1994-02-01,8.75
1994-02-02,8.90625
1994-02-03,8.75
1994-02-04,8.59375
1994-02-07,8.59375
1994-02-08,8.75
1994-02-09,8.75
1994-02-10,8.4375
1994-02-11,8.59375
1994-02-14,8.4375
1994-02-15,8.4375
1994-02-16,8.75
1994-02-17,9.21875
1994-02-18,9.375
1994-02-22,9.53125
1994-02-23,9.53125
1994-02-24,9.21875
1994-02-25,9.0625
1994-02-28,9.21875
1994-03-01,9.21875
1994-03-02,9.375
1994-03-03,9.0625
1994-03-04,8.90625
1994-03-07,8.90625
1994-03-08,9.0625
1994-03-09,9.0625
1994-03-10,8.75
1994-03-11,8.75
1994-03-14,8.75
1994-03-15,8.90625
1994-03-16,8.75
1994-03-17,8.75
1994-03-18,8.59375
1994-03-21,7.8125
1994-03-22,7.890625
1994-03-23,7.96875
1994-03-24,8.28125
1994-03-25,8.4375
1994-03-28,8.28125
1994-03-29,8.59375
1994-03-30,8.59375
1994-03-31,8.28125
1994-04-04,8.125
1994-04-05,8.4375
1994-04-06,8.28125
1994-04-07,8.28125
1994-04-08,8.59375
1994-04-11,8.75
1994-04-12,8.75
1994-04-13,8.75
1994-04-14,8.90625
1994-04-15,8.90625
1994-04-18,9.0625
1994-04-19,9.375
1994-04-20,9.21875
1994-04-21,9.21875
1994-04-22,9.53125
1994-04-25,9.375
1994-04-26,9.53125
1994-04-28,9.21875
1994-04-29,9.21875
1994-05-02,9.21875
1994-05-03,9.0625
1994-05-04,8.75
1994-05-05,8.4375
1994-05-06,8.59375
1994-05-09,8.28125
1994-05-10,8.4375
1994-05-11,8.4375
1994-05-12,8.59375
1994-05-13,8.59375
1994-05-16,8.59375
1994-05-17,8.59375
1994-05-18,8.59375
1994-05-19,8.90625
1994-05-20,9.0625
1994-05-23,8.90625
1994-05-24,9.84375
1994-05-25,9.6875
1994-05-26,9.21875
1994-05-27,9.21875
1994-05-31,9.0625
1994-06-01,8.90625
1994-06-02,9.21875
1994-06-03,9.21875
1994-06-06,8.75
1994-06-07,8.90625
1994-06-08,8.90625
1994-06-09,8.75
1994-06-10,8.59375
1994-06-13,8.75
1994-06-14,8.75
1994-06-15,8.75
1994-06-16,8.75
1994-06-17,8.4375
1994-06-20,8.59375
1994-06-21,8.28125
1994-06-22,8.28125
1994-06-23,8.125
1994-06-24,7.65625
1994-06-27,7.5
1994-06-28,7.65625
1994-06-29,7.5
1994-06-30,7.34375
1994-07-01,7.65625
1994-07-05,7.8125
1994-07-06,7.65625
1994-07-07,7.65625
1994-07-08,7.65625
1994-07-11,7.8125
1994-07-12,7.8125
1994-07-13,7.8125
1994-07-14,7.8125
1994-07-15,7.96875
1994-07-18,8.125
1994-07-19,8.4375
1994-07-20,8.125
1994-07-21,8.125
1994-07-22,8.125
1994-07-25,8.28125
1994-07-26,8.28125
1994-07-27,8.28125
1994-07-28,8.4375
1994-07-29,8.28125
1994-08-01,8.28125
1994-08-02,8.28125
1994-08-03,8.28125
1994-08-04,8.28125
1994-08-05,8.125
1994-08-08,8.75
1994-08-09,9.21875
1994-08-10,9.0625
1994-08-11,8.90625
1994-08-12,8.90625
1994-08-15,8.90625
1994-08-16,9.0625
1994-08-17,8.90625
1994-08-18,9.21875
1994-08-19,9.21875
1994-08-22,9.21875
1994-08-23,9.0625
1994-08-24,9.0625
1994-08-25,9.140625
1994-08-26,9.0625
1994-08-29,9.140625
1994-08-30,8.90625
1994-08-31,8.90625
1994-09-01,8.90625
1994-09-02,9.0625
1994-09-06,9.0625
1994-09-07,9.375
1994-09-08,9.21875
1994-09-09,9.21875
1994-09-12,9.21875
1994-09-13,9.0625
1994-09-14,9.0625
1994-09-15,9.0625
1994-09-16,9.0625
1994-09-19,8.90625
1994-09-20,8.75
1994-09-21,8.75
1994-09-22,8.75
1994-09-23,8.75
1994-09-26,8.4375
1994-09-27,8.4375
1994-09-28,8.90625
1994-09-29,8.75
1994-09-30,8.671875
1994-10-03,8.4375
1994-10-04,8.4375
1994-10-05,8.28125
1994-10-06,8.28125
1994-10-07,8.28125
1994-10-10,8.28125
1994-10-11,8.4375
1994-10-12,8.59375
1994-10-13,8.671875
1994-10-14,8.59375
1994-10-17,8.75
1994-10-18,8.59375
1994-10-19,8.59375
1994-10-20,8.59375
1994-10-21,8.671875
1994-10-24,8.4375
1994-10-25,8.28125
1994-10-26,8.59375
1994-10-27,9.0625
1994-10-28,8.90625
1994-10-31,8.90625
1994-11-01,8.90625
1994-11-02,8.59375
1994-11-03,8.75
1994-11-04,8.75
1994-11-07,8.75
1994-11-08,8.75
1994-11-09,8.75
1994-11-10,8.75
1994-11-11,8.90625
1994-11-14,8.90625
1994-11-15,8.90625
1994-11-16,9.0625
1994-11-17,8.90625
1994-11-18,8.90625
1994-11-21,8.90625
1994-11-22,8.90625
1994-11-23,8.59375
1994-11-25,8.59375
1994-11-28,8.75
1994-11-29,8.59375
1994-11-30,8.75
1994-12-01,8.75
1994-12-02,8.59375
1994-12-05,8.59375
1994-12-06,8.4375
1994-12-07,8.59375
1994-12-08,8.59375
1994-12-09,8.59375
1994-12-12,8.75
1994-12-13,8.59375
1994-12-14,8.4375
1994-12-15,8.59375
1994-12-16,8.4375
1994-12-19,8.4375
1994-12-20,8.4375
1994-12-21,8.28125
1994-12-22,8.28125
1994-12-23,8.125
1994-12-27,7.96875
1994-12-28,7.96875
1994-12-29,8.125
1994-12-30,8.4375
1995-01-03,8.4375
1995-01-04,8.4375
1995-01-05,8.4375
1995-01-06,8.4375
1995-01-09,8.28125
1995-01-10,8.75
1995-01-11,8.59375
1995-01-12,8.59375
1995-01-13,8.4375
1995-01-16,8.59375
1995-01-17,8.59375
1995-01-18,8.90625
1995-01-19,8.75
1995-01-20,9.0625
1995-01-23,8.75
1995-01-24,8.75
1995-01-25,8.828125
1995-01-26,8.75
1995-01-27,9.0625
1995-01-30,8.75
1995-01-31,8.75
1995-02-01,8.90625
1995-02-02,8.75
1995-02-03,8.90625
1995-02-06,8.75
1995-02-07,8.75
1995-02-08,8.75
1995-02-09,8.59375
1995-02-10,8.59375
1995-02-13,8.59375
1995-02-14,8.4375
1995-02-15,8.75
1995-02-16,8.4375
1995-02-17,8.4375
1995-02-21,8.75
1995-02-22,8.4375
1995-02-23,8.4375
1995-02-24,8.28125
1995-02-27,8.125
1995-02-28,8.4375
1995-03-01,8.59375
1995-03-02,8.75
1995-03-03,8.59375
1995-03-06,8.75
1995-03-07,8.59375
1995-03-08,8.59375
1995-03-09,8.671875
1995-03-10,8.4375
1995-03-13,8.59375
1995-03-14,8.4375
1995-03-15,8.4375
1995-03-16,8.4375
1995-03-17,8.4375
1995-03-20,8.4375
1995-03-21,8.28125
1995-03-22,8.28125
1995-03-23,8.28125
1995-03-24,8.125
1995-03-27,8.125
1995-03-28,8.28125
1995-03-29,8.125
1995-03-30,7.96875
1995-03-31,7.96875
1995-04-03,8.125
1995-04-04,8.4375
1995-04-05,8.90625
1995-04-06,8.75
1995-04-07,8.90625
1995-04-10,8.59375
1995-04-11,8.59375
1995-04-12,8.59375
1995-04-13,8.75
1995-04-17,8.59375
1995-04-18,8.4375
1995-04-19,8.75
1995-04-20,8.75
1995-04-21,8.4375
1995-04-24,8.4375
1995-04-25,8.4375
1995-04-26,8.75
1995-04-27,8.90625
1995-04-28,8.75
1995-05-01,9.0625
1995-05-02,8.90625
1995-05-03,9.0625
1995-05-04,8.90625
1995-05-05,8.984375
1995-05-08,8.90625
1995-05-09,8.90625
1995-05-10,8.90625
1995-05-11,8.90625
1995-05-12,8.90625
1995-05-15,8.90625
1995-05-16,8.90625
1995-05-17,9.0625
1995-05-18,9.0625
1995-05-19,9.0625
1995-05-22,9.0625
1995-05-23,9.0625
1995-05-24,9.21875
1995-05-25,9.0625
1995-05-26,9.375
1995-05-30,9.375
1995-05-31,9.6875
1995-06-01,10.15625
1995-06-02,9.84375
1995-06-05,10.0
1995-06-06,10.0
1995-06-07,9.84375
1995-06-08,9.6875
1995-06-09,9.6875
1995-06-12,9.53125
1995-06-13,9.6875
1995-06-14,9.84375
1995-06-15,9.6875
1995-06-16,9.53125
1995-06-19,9.84375
1995-06-20,9.6875
1995-06-21,9.84375
1995-06-22,9.6875
1995-06-23,9.6875
1995-06-26,9.375
1995-06-27,9.6875
1995-06-28,9.6875
1995-06-29,9.6875
1995-06-30,9.375
1995-07-03,9.375
1995-07-05,9.6875
1995-07-06,10.0
1995-07-07,10.15625
1995-07-10,10.0
1995-07-11,10.15625
1995-07-12,10.15625
1995-07-13,10.3125
1995-07-14,10.46875
1995-07-17,10.3125
1995-07-18,10.3125
1995-07-19,10.78125
1995-07-20,10.9375
1995-07-21,11.25
1995-07-24,11.09375
1995-07-25,10.78125
1995-07-26,10.78125
1995-07-27,10.625
1995-07-28,10.625
1995-07-31,10.78125
1995-08-01,10.625
1995-08-02,10.625
1995-08-03,10.625
1995-08-04,10.78125
1995-08-07,10.78125
1995-08-08,10.78125
1995-08-09,10.625
1995-08-10,10.625
1995-08-11,10.78125
1995-08-14,10.78125
1995-08-15,10.78125
1995-08-16,11.25
1995-08-17,11.09375
1995-08-18,11.25
1995-08-21,10.9375
1995-08-22,11.09375
1995-08-23,10.9375
1995-08-24,11.25
1995-08-25,11.5625
1995-08-28,11.5625
1995-08-29,11.5625
1995-08-30,12.34375
1995-08-31,13.125
1995-09-01,12.96875
1995-09-05,12.96875
1995-09-06,12.8125
1995-09-07,12.96875
1995-09-08,12.65625
1995-09-11,12.8125
1995-09-12,12.5
1995-09-13,12.34375
1995-09-14,12.96875
1995-09-15,12.96875
1995-09-18,12.96875
1995-09-19,12.65625
1995-09-20,12.5
1995-09-21,12.1875
1995-09-22,12.34375
1995-09-25,12.34375
1995-09-26,12.1875
1995-09-27,12.1875
1995-09-28,11.71875
1995-09-29,12.03125
1995-10-02,11.71875
1995-10-03,12.1875
1995-10-04,12.03125
1995-10-05,11.875
1995-10-06,12.03125
1995-10-09,11.71875
1995-10-10,11.5625
1995-10-11,11.875
1995-10-12,12.1875
1995-10-13,12.1875
1995-10-16,12.5
1995-10-17,12.1875
1995-10-18,12.1875
1995-10-19,12.5
1995-10-20,12.34375
1995-10-23,12.5
1995-10-24,12.34375
1995-10-25,12.03125
1995-10-26,11.875
1995-10-27,11.71875
1995-10-30,11.875
1995-10-31,12.03125
1995-11-01,11.875
1995-11-02,11.875
1995-11-03,12.1875
1995-11-06,11.875
1995-11-07,12.1875
1995-11-08,12.1875
1995-11-09,12.5
1995-11-10,12.65625
1995-11-13,12.4375
1995-11-14,12.4375
1995-11-15,12.4375
1995-11-16,12.4375
1995-11-17,12.25
1995-11-20,12.1875
1995-11-21,12.3125
1995-11-22,12.25
1995-11-24,12.25
1995-11-27,12.125
1995-11-28,12.125
1995-11-29,12.0625
1995-11-30,12.125
1995-12-01,11.9375
1995-12-04,11.9375
1995-12-05,11.9375
1995-12-06,11.8125
1995-12-07,11.75
1995-12-08,11.375
1995-12-11,11.4375
1995-12-12,11.5
1995-12-13,11.5625
1995-12-14,11.6875
1995-12-15,11.75
1995-12-18,12.0
1995-12-19,12.0
1995-12-20,12.0
1995-12-21,12.0
1995-12-22,12.125
1995-12-26,12.125
1995-12-27,12.375
1995-12-28,12.5625
1995-12-29,12.6875
1996-01-02,12.5625
1996-01-03,12.4375
1996-01-04,11.9375
1996-01-05,12.125
1996-01-08,12.375
1996-01-09,12.25
1996-01-10,12.1875
1996-01-11,12.53125
1996-01-12,12.4375
1996-01-15,12.4375
1996-01-16,12.5625
1996-01-17,12.3125
1996-01-18,12.125
1996-01-19,12.25
1996-01-22,12.0625
1996-01-23,12.0625
1996-01-24,12.3125
1996-01-25,12.375
1996-01-26,12.375
1996-01-29,12.4375
1996-01-30,12.5
1996-01-31,13.0
1996-02-01,13.25
1996-02-02,13.375
1996-02-05,13.625
1996-02-06,13.5
1996-02-07,13.375
1996-02-08,13.4375
1996-02-09,13.1875
1996-02-12,13.125
1996-02-13,13.25
1996-02-14,13.4375
1996-02-15,13.4375
1996-02-16,13.3125
1996-02-20,13.6875
1996-02-21,14.0625
1996-02-22,14.1875
1996-02-23,14.1875
1996-02-26,14.1875
1996-02-27,14.125
1996-02-28,13.9375
1996-02-29,13.75
1996-03-01,13.75
1996-03-04,13.9375
1996-03-05,14.4375
1996-03-06,14.625
1996-03-07,14.5
1996-03-08,14.3125
1996-03-11,14.25
1996-03-12,14.0625
1996-03-13,14.125
1996-03-14,14.375
1996-03-15,14.3125
1996-03-18,14.5
1996-03-19,14.5625
1996-03-20,14.625
1996-03-21,15.25
1996-03-22,15.25
1996-03-25,15.28125
1996-03-26,15.125
1996-03-27,15.28125
1996-03-28,15.25
1996-03-29,15.3125
1996-04-01,15.5
1996-04-02,15.75
1996-04-03,15.75
1996-04-04,15.625
1996-04-08,15.5
1996-04-09,15.5
1996-04-10,15.4375
1996-04-11,15.25
1996-04-12,15.375
1996-04-15,15.25
1996-04-16,15.3125
1996-04-17,15.3125
1996-04-18,15.625
1996-04-19,16.1875
1996-04-22,16.0625
1996-04-23,16.1875
1996-04-24,16.1875
1996-04-25,16.0
1996-04-26,15.75
1996-04-29,15.625
1996-04-30,15.5
1996-05-01,15.375
1996-05-02,15.375
1996-05-03,15.5625
1996-05-06,15.4375
1996-05-07,15.5625
1996-05-08,15.5
1996-05-09,15.5
1996-05-10,15.375
1996-05-13,15.25
1996-05-14,15.3125
1996-05-15,15.25
1996-05-16,15.1875
1996-05-17,15.4375
1996-05-20,15.421875
1996-05-21,15.1875
1996-05-22,15.125
1996-05-23,15.25
1996-05-24,15.1875
1996-05-28,15.0
1996-05-29,15.3125
1996-05-30,15.375
1996-05-31,15.375
1996-06-03,15.8125
1996-06-04,16.0
1996-06-05,15.9375
1996-06-06,15.5625
1996-06-07,15.3125
1996-06-10,15.375
1996-06-11,15.25
1996-06-12,15.25
1996-06-13,15.25
1996-06-14,15.0
1996-06-17,15.125
1996-06-18,15.4375
1996-06-19,15.8125
1996-06-20,15.9375
1996-06-21,16.25
1996-06-24,16.5625
1996-06-25,16.5625
1996-06-26,16.625
1996-06-27,16.6875
1996-06-28,16.75
1996-07-01,17.0625
1996-07-02,17.0
1996-07-03,17.25
1996-07-05,17.25
1996-07-08,17.125
1996-07-09,17.25
1996-07-10,17.625
1996-07-11,17.25
1996-07-12,17.25
1996-07-15,17.1875
1996-07-16,16.5
1996-07-17,16.4375
1996-07-18,16.25
1996-07-19,16.25
1996-07-22,16.25
1996-07-23,16.125
1996-07-24,15.8125
1996-07-25,16.1875
1996-07-26,16.0
1996-07-29,15.9375
1996-07-30,16.25
1996-07-31,16.25
1996-08-01,16.40625
1996-08-02,16.5
1996-08-05,16.75
1996-08-06,16.5
1996-08-07,16.6875
1996-08-08,16.5
1996-08-09,16.75
1996-08-12,17.1875
1996-08-13,17.5
1996-08-14,17.5
1996-08-15,17.375
1996-08-16,17.375
1996-08-19,17.5
1996-08-20,17.625
1996-08-21,17.75
1996-08-22,18.25
1996-08-23,18.375
1996-08-26,18.375
1996-08-27,18.5
1996-08-28,18.5
1996-08-29,18.3125
1996-08-30,18.1875
1996-09-03,18.375
1996-09-04,19.25
1996-09-05,19.25
1996-09-06,19.1875
1996-09-09,19.0625
1996-09-10,18.75
1996-09-11,17.875
1996-09-12,17.9375
1996-09-13,18.125
1996-09-16,18.25
1996-09-17,18.25
1996-09-18,18.4375
1996-09-19,18.25
1996-09-20,18.375
1996-09-23,18.0625
1996-09-24,18.0
1996-09-25,17.9375
1996-09-26,18.125
1996-09-27,18.1875
1996-09-30,18.3125
1996-10-01,18.71875
1996-10-02,18.75
1996-10-03,19.0
1996-10-04,18.875
1996-10-07,18.875
1996-10-08,18.9375
1996-10-09,18.75
1996-10-10,18.8125
1996-10-11,18.8125
1996-10-14,18.75
1996-10-15,19.3125
1996-10-16,19.25
1996-10-17,19.0
1996-10-18,19.125
1996-10-21,18.9375
1996-10-22,19.0
1996-10-23,18.4375
1996-10-24,18.25
1996-10-25,18.3125
1996-10-28,18.375
1996-10-29,18.4375
1996-10-30,18.625
1996-10-31,18.4375
1996-11-01,18.625
1996-11-04,18.625
1996-11-05,18.5
1996-11-06,18.5625
1996-11-07,18.375
1996-11-08,18.375
1996-11-11,18.5625
1996-11-12,18.5625
1996-11-13,18.5625
1996-11-14,18.5625
1996-11-15,18.75
1996-11-18,18.5625
1996-11-19,18.6875
1996-11-20,18.625
1996-11-21,18.625
1996-11-22,18.625
1996-11-25,18.75
1996-11-26,18.5
1996-11-27,18.375
1996-11-29,18.3125
1996-12-02,18.3125
1996-12-03,18.25
1996-12-04,17.875
1996-12-05,17.9375
1996-12-06,17.5
1996-12-09,17.6875
1996-12-10,17.8125
1996-12-11,17.75
1996-12-12,18.5
1996-12-13,18.875
1996-12-16,18.75
1996-12-17,18.625
1996-12-18,18.875
1996-12-19,19.4375
1996-12-20,19.875
1996-12-23,20.0625
1996-12-24,20.125
1996-12-26,20.0625
1996-12-27,20.875
1996-12-30,21.125
1996-12-31,21.46875
1997-01-02,21.375
1997-01-03,21.3125
1997-01-06,20.8125
1997-01-07,20.5625
1997-01-08,20.375
1997-01-09,20.25
1997-01-10,20.0
1997-01-13,19.875
1997-01-14,20.0
1997-01-15,20.25
1997-01-16,20.1875
1997-01-17,20.125
1997-01-20,20.5625
1997-01-21,20.5625
1997-01-22,20.375
1997-01-23,19.875
1997-01-24,19.875
1997-01-27,19.9375
1997-01-28,20.0625
1997-01-29,20.0625
1997-01-30,19.8125
1997-01-31,19.5625
1997-02-03,19.625
1997-02-04,19.875
1997-02-05,20.0
1997-02-06,20.125
1997-02-07,20.0
1997-02-10,20.1875
1997-02-11,20.0
1997-02-12,20.0625
1997-02-13,20.0
1997-02-14,20.6875
1997-02-18,21.5
1997-02-19,20.21875
1997-02-20,20.4375
1997-02-21,20.375
1997-02-24,21.125
1997-02-25,21.9375
1997-02-26,21.375
1997-02-27,21.0625
1997-02-28,21.5
1997-03-03,21.5
1997-03-04,21.1875
1997-03-05,21.0
1997-03-06,20.875
1997-03-07,21.1875
1997-03-10,21.0625
1997-03-11,21.0625
1997-03-12,20.875
1997-03-13,21.9375
1997-03-14,22.0
1997-03-17,21.4375
1997-03-18,21.0625
1997-03-19,21.0625
1997-03-20,20.1875
1997-03-21,20.25
1997-03-24,20.5625
1997-03-25,20.4375
1997-03-26,20.375
1997-03-27,20.5
1997-03-31,20.375
1997-04-01,20.125
1997-04-02,20.125
1997-04-03,20.0
1997-04-04,20.0
1997-04-07,20.375
1997-04-08,20.109375
1997-04-09,20.75
1997-04-10,20.5
1997-04-11,20.375
1997-04-14,20.125
1997-04-15,20.375
1997-04-16,20.3125
1997-04-17,20.25
1997-04-18,20.1875
1997-04-21,20.3125
1997-04-22,20.6875
1997-04-23,20.1875
1997-04-24,20.25
1997-04-25,20.4375
1997-04-28,20.5
1997-04-29,20.75
1997-04-30,20.4375
1997-05-01,20.5
1997-05-02,20.1875
1997-05-05,20.375
1997-05-06,20.625
1997-05-07,20.5
1997-05-08,20.5625
1997-05-09,20.25
1997-05-12,20.4375
1997-05-13,20.5
1997-05-14,20.8125
1997-05-15,20.8125
1997-05-16,20.375
1997-05-19,20.375
1997-05-20,20.125
1997-05-21,20.25
1997-05-22,20.0625
1997-05-23,19.75
1997-05-27,19.8125
1997-05-28,19.8125
1997-05-29,19.5625
1997-05-30,19.6875
1997-06-02,19.8125
1997-06-03,20.0625
1997-06-04,20.3125
1997-06-05,20.375
1997-06-06,20.75
1997-06-09,20.75
1997-06-10,20.625
1997-06-11,20.5625
1997-06-12,21.5
1997-06-13,21.625
1997-06-16,21.625
1997-06-17,21.875
1997-06-18,21.5625
1997-06-19,21.5625
1997-06-20,21.375
1997-06-23,21.125
1997-06-24,21.125
1997-06-25,20.375
1997-06-26,20.6875
1997-06-27,20.5625
1997-06-30,20.375
1997-07-01,20.25
1997-07-02,19.875
1997-07-03,20.625
1997-07-07,20.5625
1997-07-08,20.5
1997-07-09,20.421875
1997-07-10,20.1875
1997-07-11,20.28125
1997-07-14,20.53125
1997-07-15,20.4375
1997-07-16,20.5
1997-07-17,20.0
