,BLUE
2021-01-29,44.54999923706055
2021-02-01,45.7400016784668
2021-02-02,46.40999984741211
2021-02-03,46.45000076293945
2021-02-04,47.279998779296875
2021-02-05,47.70000076293945
2021-02-08,47.88999938964844
2021-02-09,46.540000915527344
2021-02-10,46.52000045776367
2021-02-11,45.77000045776367
2021-02-12,45.7599983215332
2021-02-16,28.440000534057617
2021-02-17,28.020000457763672
2021-02-18,26.950000762939453
2021-02-19,26.68000030517578
2021-02-22,26.06999969482422
2021-02-23,25.6200008392334
2021-02-24,25.920000076293945
2021-02-25,28.1200008392334
2021-02-26,31.100000381469727
2021-03-01,30.079999923706055
2021-03-02,30.799999237060547
2021-03-03,29.34000015258789
2021-03-04,27.940000534057617
2021-03-05,28.68000030517578
2021-03-08,28.25
2021-03-09,30.040000915527344
2021-03-10,32.47999954223633
2021-03-11,32.06999969482422
2021-03-12,32.43000030517578
2021-03-15,33.25
2021-03-16,32.38999938964844
2021-03-17,31.0
2021-03-18,30.290000915527344
2021-03-19,31.579999923706055
2021-03-22,31.06999969482422
2021-03-23,29.299999237060547
2021-03-24,28.280000686645508
2021-03-25,29.610000610351562
2021-03-26,29.979999542236328
2021-03-29,30.940000534057617
2021-03-30,28.6200008392334
2021-03-31,30.149999618530273
2021-04-01,30.040000915527344
2021-04-05,31.100000381469727
2021-04-06,30.15999984741211
2021-04-07,30.020000457763672
2021-04-08,28.8700008392334
2021-04-09,28.15999984741211
2021-04-12,27.979999542236328
2021-04-13,28.329999923706055
2021-04-14,29.540000915527344
2021-04-15,29.719999313354492
2021-04-16,28.280000686645508
2021-04-19,27.979999542236328
2021-04-20,27.860000610351562
2021-04-21,28.1200008392334
2021-04-22,28.780000686645508
2021-04-23,28.649999618530273
2021-04-26,29.479999542236328
2021-04-27,29.90999984741211
2021-04-28,30.389999389648438
2021-04-29,30.229999542236328
2021-04-30,30.0
2021-05-03,29.600000381469727
2021-05-04,29.899999618530273
2021-05-05,29.209999084472656
2021-05-06,29.670000076293945
2021-05-07,30.479999542236328
2021-05-10,28.399999618530273
2021-05-11,29.5
2021-05-12,29.850000381469727
2021-05-13,29.309999465942383
2021-05-14,30.31999969482422
