,FEMS
2019-08-30,34.290000915527344
2019-09-03,34.529998779296875
2019-09-04,35.04999923706055
2019-09-05,35.290000915527344
2019-09-06,35.290000915527344
2019-09-09,35.209999084472656
2019-09-10,35.15999984741211
2019-09-11,35.400001525878906
2019-09-12,35.849998474121094
2019-09-13,36.0
2019-09-16,35.599998474121094
2019-09-17,35.68000030517578
2019-09-18,35.68000030517578
2019-09-19,35.470001220703125
2019-09-20,35.400001525878906
2019-09-23,35.439998626708984
2019-09-24,35.15999984741211
2019-09-25,34.400001525878906
2019-09-26,34.349998474121094
2019-09-27,34.040000915527344
2019-09-30,34.06999969482422
2019-10-01,33.93000030517578
2019-10-02,33.959999084472656
2019-10-03,34.43000030517578
2019-10-04,34.66999816894531
2019-10-07,34.36000061035156
2019-10-08,34.27000045776367
2019-10-09,34.279998779296875
2019-10-10,34.54999923706055
2019-10-11,34.90999984741211
2019-10-14,34.45000076293945
2019-10-15,34.88999938964844
2019-10-16,34.66999816894531
2019-10-17,35.029998779296875
2019-10-18,35.18000030517578
2019-10-21,35.43000030517578
2019-10-22,35.619998931884766
2019-10-23,35.81999969482422
2019-10-24,35.81999969482422
2019-10-25,35.88999938964844
2019-10-28,36.029998779296875
2019-10-29,35.720001220703125
2019-10-30,35.959999084472656
2019-10-31,35.540000915527344
2019-11-01,36.119998931884766
2019-11-04,36.41999816894531
2019-11-05,36.380001068115234
2019-11-06,36.31999969482422
2019-11-07,36.560001373291016
2019-11-08,36.22999954223633
2019-11-11,36.099998474121094
2019-11-12,35.900001525878906
2019-11-13,35.81999969482422
2019-11-14,35.91999816894531
2019-11-15,36.060001373291016
2019-11-18,36.22999954223633
2019-11-19,36.40999984741211
2019-11-20,36.2400016784668
2019-11-21,36.290000915527344
2019-11-22,36.38999938964844
2019-11-25,36.5099983215332
2019-11-26,36.540000915527344
2019-11-27,36.56999969482422
2019-11-29,36.119998931884766
2019-12-02,36.209999084472656
2019-12-03,36.2599983215332
2019-12-04,36.529998779296875
2019-12-05,36.720001220703125
2019-12-06,37.099998474121094
2019-12-09,37.11000061035156
2019-12-10,37.09000015258789
2019-12-11,37.59000015258789
2019-12-12,38.11000061035156
2019-12-13,37.279998779296875
2019-12-16,37.93000030517578
2019-12-17,37.959999084472656
2019-12-18,37.81999969482422
2019-12-19,37.9900016784668
2019-12-20,37.93000030517578
2019-12-23,38.0
2019-12-24,38.15999984741211
2019-12-26,38.619998931884766
2019-12-27,39.0099983215332
2019-12-30,39.189998626708984
2019-12-31,39.52000045776367
2020-01-02,40.279998779296875
2020-01-03,39.560001373291016
2020-01-06,39.16999816894531
2020-01-07,39.150001525878906
2020-01-08,39.13999938964844
2020-01-09,39.380001068115234
2020-01-10,39.59000015258789
2020-01-13,40.18000030517578
2020-01-14,40.310001373291016
2020-01-15,39.959999084472656
2020-01-16,40.119998931884766
2020-01-17,40.36000061035156
2020-01-21,39.61000061035156
2020-01-22,39.810001373291016
2020-01-23,39.75
2020-01-24,39.400001525878906
2020-01-27,38.0
2020-01-28,38.33000183105469
2020-01-29,38.279998779296875
2020-01-30,37.369998931884766
2020-01-31,36.7599983215332
2020-02-03,37.04999923706055
2020-02-04,38.02000045776367
2020-02-05,38.029998779296875
2020-02-06,38.08000183105469
2020-02-07,37.119998931884766
2020-02-10,36.93000030517578
2020-02-11,37.540000915527344
2020-02-12,37.959999084472656
2020-02-13,37.880001068115234
2020-02-14,37.83000183105469
2020-02-18,37.939998626708984
2020-02-19,38.209999084472656
2020-02-20,37.4900016784668
2020-02-21,37.75
2020-02-24,36.45000076293945
2020-02-25,35.709999084472656
2020-02-26,36.0
2020-02-27,34.56999969482422
2020-02-28,34.349998474121094
2020-03-02,35.25
2020-03-03,35.22999954223633
2020-03-04,35.72999954223633
2020-03-05,34.5099983215332
2020-03-06,33.91999816894531
2020-03-09,31.299999237060547
2020-03-10,32.380001068115234
2020-03-11,30.860000610351562
2020-03-12,26.84000015258789
2020-03-13,28.350000381469727
2020-03-16,24.5
2020-03-17,25.1200008392334
2020-03-18,22.709999084472656
2020-03-19,22.780000686645508
2020-03-20,22.90999984741211
2020-03-23,22.610000610351562
2020-03-24,24.1200008392334
2020-03-25,25.3799991607666
2020-03-26,26.1200008392334
2020-03-27,24.790000915527344
2020-03-30,25.0
2020-03-31,24.989999771118164
2020-04-01,24.200000762939453
2020-04-02,24.850000381469727
2020-04-03,24.31999969482422
2020-04-06,25.56999969482422
2020-04-07,25.8799991607666
2020-04-08,26.479999542236328
2020-04-09,26.59000015258789
2020-04-13,26.8700008392334
2020-04-14,27.56999969482422
2020-04-15,26.940000534057617
2020-04-16,26.829999923706055
2020-04-17,27.290000915527344
2020-04-20,27.100000381469727
2020-04-21,26.489999771118164
2020-04-22,26.860000610351562
2020-04-23,26.950000762939453
2020-04-24,26.81999969482422
2020-04-27,27.469999313354492
2020-04-28,27.479999542236328
2020-04-29,28.350000381469727
2020-04-30,27.649999618530273
2020-05-01,26.75
2020-05-04,27.3700008392334
2020-05-05,27.40999984741211
2020-05-06,27.110000610351562
2020-05-07,27.440000534057617
2020-05-08,27.8700008392334
2020-05-11,27.739999771118164
2020-05-12,27.920000076293945
2020-05-13,27.829999923706055
2020-05-14,28.0
2020-05-15,27.829999923706055
2020-05-18,28.8799991607666
2020-05-19,28.75
2020-05-20,29.030000686645508
2020-05-21,29.110000610351562
2020-05-22,28.920000076293945
2020-05-26,29.670000076293945
2020-05-27,29.969999313354492
2020-05-28,29.6299991607666
2020-05-29,29.940000534057617
2020-06-01,30.809999465942383
2020-06-02,31.709999084472656
2020-06-03,32.599998474121094
2020-06-04,32.0099983215332
2020-06-05,33.18000030517578
2020-06-08,33.83000183105469
2020-06-09,33.4900016784668
2020-06-10,33.5
2020-06-11,31.780000686645508
2020-06-12,32.54999923706055
2020-06-15,32.2400016784668
2020-06-16,32.470001220703125
2020-06-17,32.630001068115234
2020-06-18,32.70000076293945
2020-06-19,32.84000015258789
2020-06-22,33.29999923706055
2020-06-23,33.220001220703125
2020-06-24,32.560001373291016
2020-06-25,32.47999954223633
2020-06-26,32.209999084472656
2020-06-29,32.459999084472656
2020-06-30,32.56999969482422
2020-07-01,32.959999084472656
2020-07-02,33.779998779296875
2020-07-06,35.099998474121094
2020-07-07,34.81999969482422
2020-07-08,35.310001373291016
2020-07-09,35.2400016784668
2020-07-10,35.029998779296875
2020-07-13,35.5099983215332
2020-07-14,35.560001373291016
2020-07-15,35.59000015258789
2020-07-16,35.16999816894531
2020-07-17,35.5099983215332
2020-07-20,36.13999938964844
2020-07-21,36.060001373291016
2020-07-22,35.84000015258789
2020-07-23,35.630001068115234
2020-07-24,35.5
2020-07-27,35.61000061035156
2020-07-28,35.04999923706055
2020-07-29,35.36000061035156
2020-07-30,34.869998931884766
2020-07-31,34.709999084472656
2020-08-03,34.91999816894531
2020-08-04,35.52000045776367
2020-08-05,35.91999816894531
2020-08-06,35.41999816894531
2020-08-07,35.119998931884766
2020-08-10,35.189998626708984
2020-08-11,35.56999969482422
2020-08-12,35.31999969482422
2020-08-13,35.130001068115234
2020-08-14,35.31999969482422
2020-08-17,35.31999969482422
2020-08-18,35.599998474121094
2020-08-19,35.619998931884766
2020-08-20,35.43000030517578
2020-08-21,35.529998779296875
2020-08-24,35.81999969482422
2020-08-25,35.70000076293945
2020-08-26,35.7400016784668
2020-08-27,35.369998931884766
2020-08-28,36.0
2020-08-31,35.349998474121094
2020-09-01,35.56999969482422
2020-09-02,35.349998474121094
2020-09-03,34.79999923706055
2020-09-04,34.84000015258789
2020-09-08,34.40999984741211
2020-09-09,34.79999923706055
2020-09-10,34.08000183105469
2020-09-11,34.33000183105469
2020-09-14,34.9900016784668
2020-09-15,35.04999923706055
2020-09-16,35.33000183105469
2020-09-17,35.22999954223633
2020-09-18,35.04999923706055
2020-09-21,34.279998779296875
2020-09-22,34.029998779296875
2020-09-23,33.40999984741211
2020-09-24,33.130001068115234
2020-09-25,32.900001525878906
2020-09-28,33.380001068115234
2020-09-29,33.36000061035156
2020-09-30,33.58000183105469
2020-10-01,33.970001220703125
2020-10-02,33.77000045776367
2020-10-05,34.189998626708984
2020-10-06,34.18000030517578
2020-10-07,34.33000183105469
2020-10-08,34.4900016784668
2020-10-09,34.81999969482422
2020-10-12,34.720001220703125
2020-10-13,34.380001068115234
2020-10-14,34.54999923706055
2020-10-15,34.130001068115234
2020-10-16,34.130001068115234
2020-10-19,34.08000183105469
2020-10-20,34.459999084472656
2020-10-21,34.5
2020-10-22,34.439998626708984
2020-10-23,34.439998626708984
2020-10-26,33.970001220703125
2020-10-27,33.7599983215332
2020-10-28,32.810001373291016
2020-10-29,32.95000076293945
2020-10-30,32.470001220703125
2020-11-02,32.619998931884766
2020-11-03,33.2400016784668
2020-11-04,33.790000915527344
2020-11-05,34.560001373291016
2020-11-06,34.95000076293945
2020-11-09,35.83000183105469
2020-11-10,35.380001068115234
2020-11-11,35.849998474121094
2020-11-12,35.470001220703125
2020-11-13,35.959999084472656
2020-11-16,36.400001525878906
2020-11-17,36.43000030517578
2020-11-18,36.560001373291016
2020-11-19,36.900001525878906
2020-11-20,37.0099983215332
2020-11-23,37.099998474121094
2020-11-24,37.560001373291016
2020-11-25,37.59000015258789
2020-11-27,38.099998474121094
2020-11-30,37.84000015258789
2020-12-01,38.43000030517578
2020-12-02,38.560001373291016
2020-12-03,38.90999984741211
2020-12-04,39.13999938964844
2020-12-07,39.27000045776367
2020-12-08,39.5
2020-12-09,39.0
2020-12-10,39.52000045776367
2020-12-11,39.31999969482422
2020-12-14,39.459999084472656
2020-12-15,39.75
2020-12-16,40.209999084472656
2020-12-17,40.43000030517578
2020-12-18,40.459999084472656
2020-12-21,39.959999084472656
2020-12-22,39.189998626708984
2020-12-23,39.900001525878906
2020-12-24,39.900001525878906
2020-12-28,40.459999084472656
2020-12-29,40.849998474121094
2020-12-30,41.150001525878906
2020-12-31,41.09000015258789
2021-01-04,41.16999816894531
2021-01-05,41.63999938964844
2021-01-06,41.599998474121094
2021-01-07,42.130001068115234
2021-01-08,42.43000030517578
2021-01-11,41.95000076293945
2021-01-12,42.20000076293945
2021-01-13,42.470001220703125
2021-01-14,42.869998931884766
2021-01-15,42.150001525878906
2021-01-19,42.63999938964844
2021-01-20,43.0099983215332
2021-01-21,42.86000061035156
2021-01-22,42.58000183105469
2021-01-25,42.40999984741211
2021-01-26,42.4900016784668
2021-01-27,41.5
2021-01-28,41.560001373291016
2021-01-29,40.95000076293945
2021-02-01,41.61000061035156
2021-02-02,42.40999984741211
2021-02-03,42.720001220703125
2021-02-04,42.900001525878906
2021-02-05,43.189998626708984
2021-02-08,43.59000015258789
2021-02-09,43.869998931884766
2021-02-10,43.7599983215332
2021-02-11,44.099998474121094
2021-02-12,44.15999984741211
2021-02-16,44.5
2021-02-17,45.02000045776367
2021-02-18,44.630001068115234
2021-02-19,44.95000076293945
2021-02-22,44.59000015258789
2021-02-23,44.7400016784668
2021-02-24,44.209999084472656
2021-02-25,43.72999954223633
2021-02-26,43.31999969482422
2021-03-01,44.41999816894531
2021-03-02,44.04999923706055
2021-03-03,44.13999938964844
2021-03-04,43.58000183105469
2021-03-05,43.709999084472656
2021-03-08,42.369998931884766
2021-03-09,42.849998474121094
2021-03-10,43.20000076293945
2021-03-11,44.2599983215332
2021-03-12,44.0
2021-03-15,44.220001220703125
2021-03-16,44.560001373291016
2021-03-17,44.81999969482422
2021-03-18,44.5
2021-03-19,44.72999954223633
2021-03-22,44.06999969482422
2021-03-23,43.2599983215332
2021-03-24,42.91999816894531
2021-03-25,42.369998931884766
2021-03-26,43.09000015258789
2021-03-29,43.13999938964844
2021-03-30,43.2599983215332
2021-03-31,43.52000045776367
2021-04-01,43.849998474121094
2021-04-05,44.08000183105469
2021-04-06,44.189998626708984
2021-04-07,44.119998931884766
2021-04-08,44.5
2021-04-09,44.04999923706055
2021-04-12,43.70000076293945
2021-04-13,43.790000915527344
2021-04-14,43.93000030517578
2021-04-15,44.31999969482422
2021-04-16,44.529998779296875
2021-04-19,44.86000061035156
2021-04-20,44.75
2021-04-21,44.97999954223633
2021-04-22,44.869998931884766
2021-04-23,45.18000030517578
2021-04-26,45.29999923706055
2021-04-27,45.40999984741211
2021-04-28,45.869998931884766
2021-04-29,46.220001220703125
2021-04-30,45.61000061035156
2021-05-03,45.439998626708984
2021-05-04,44.7400016784668
2021-05-05,45.22999954223633
2021-05-06,45.40999984741211
2021-05-07,46.220001220703125
2021-05-10,46.0099983215332
2021-05-11,45.11000061035156
2021-05-12,43.70000076293945
2021-05-13,43.599998474121094
2021-05-14,43.599998474121094
