,CLDX
1991-05-14,1215.0
1991-05-15,1057.5
1991-05-16,1080.0
1991-05-17,1080.0
1991-05-20,1057.5
1991-05-21,1057.5
1991-05-22,1035.0
1991-05-23,1057.5
1991-05-24,1080.0
1991-05-28,1080.0
1991-05-29,1102.5
1991-05-30,1080.0
1991-05-31,1057.5
1991-06-03,1057.5
1991-06-04,1057.5
1991-06-05,1012.5
1991-06-06,1035.0
1991-06-07,1035.0
1991-06-10,1012.5
1991-06-11,1080.0
1991-06-12,1035.0
1991-06-13,1012.5
1991-06-14,1035.0
1991-06-17,1012.5
1991-06-18,967.5
1991-06-19,1012.5
1991-06-20,990.0
1991-06-21,900.0
1991-06-24,877.5
1991-06-25,900.0
1991-06-26,900.0
1991-06-27,945.0
1991-06-28,922.5
1991-07-01,922.5
1991-07-02,990.0
1991-07-03,967.5
1991-07-05,967.5
1991-07-08,945.0
1991-07-09,1057.5
1991-07-10,1215.0
1991-07-11,1147.5
1991-07-12,1147.5
1991-07-15,1170.0
1991-07-16,1125.0
1991-07-17,1125.0
1991-07-18,1170.0
1991-07-19,1147.5
1991-07-22,1192.5
1991-07-23,1147.5
1991-07-24,1125.0
1991-07-25,1147.5
1991-07-26,1170.0
1991-07-29,1170.0
1991-07-30,1102.5
1991-07-31,1237.5
1991-08-01,1237.5
1991-08-02,1192.5
1991-08-05,1102.5
1991-08-06,1102.5
1991-08-07,1102.5
1991-08-08,1125.0
1991-08-09,1102.5
1991-08-12,1125.0
1991-08-13,1147.5
1991-08-14,1170.0
1991-08-15,1147.5
1991-08-16,1170.0
1991-08-19,1102.5
1991-08-20,1080.0
1991-08-21,1080.0
1991-08-22,1035.0
1991-08-23,1080.0
1991-08-26,1057.5
1991-08-27,1057.5
1991-08-28,1102.5
1991-08-29,1125.0
1991-08-30,1125.0
1991-09-03,1080.0
1991-09-04,1035.0
1991-09-05,1125.0
1991-09-06,1170.0
1991-09-09,1170.0
1991-09-10,1192.5
1991-09-11,1125.0
1991-09-12,1125.0
1991-09-13,1080.0
1991-09-16,1125.0
1991-09-17,1282.5
1991-09-18,1327.5
1991-09-19,1372.5
1991-09-20,1417.5
1991-09-23,1350.0
1991-09-24,1327.5
1991-09-25,1350.0
1991-09-26,1350.0
1991-09-27,1507.5
1991-09-30,1485.0
1991-10-01,1485.0
1991-10-02,1462.5
1991-10-03,1530.0
1991-10-04,1485.0
1991-10-07,1485.0
1991-10-08,1462.5
1991-10-09,1462.5
1991-10-10,1395.0
1991-10-11,1395.0
1991-10-14,1372.5
1991-10-15,1440.0
1991-10-16,1552.5
1991-10-17,1665.0
1991-10-18,1800.0
1991-10-21,1800.0
1991-10-22,1867.5
1991-10-23,2115.0
1991-10-24,1800.0
1991-10-25,1732.5
1991-10-28,1822.5
1991-10-29,1777.5
1991-10-30,1890.0
1991-10-31,1957.5
1991-11-01,2182.5
1991-11-04,2092.5
1991-11-05,2092.5
1991-11-06,2205.0
1991-11-07,2452.5
1991-11-08,2407.5
1991-11-11,2452.5
1991-11-12,2475.0
1991-11-13,2407.5
1991-11-14,2160.0
1991-11-15,1957.5
1991-11-18,2047.5
1991-11-19,1935.0
1991-11-20,1980.0
1991-11-21,2092.5
1991-11-22,2002.5
1991-11-25,1912.5
1991-11-26,1822.5
1991-11-27,1822.5
1991-11-29,1867.5
1991-12-02,1935.0
1991-12-03,1935.0
1991-12-04,2025.0
1991-12-05,2047.5
1991-12-06,2070.0
1991-12-09,2047.5
1991-12-10,1980.0
1991-12-11,1957.5
1991-12-12,1890.0
1991-12-13,1912.5
1991-12-16,1957.5
1991-12-17,1890.0
1991-12-18,1845.0
1991-12-19,1800.0
1991-12-20,1777.5
1991-12-23,1777.5
1991-12-24,1732.5
1991-12-26,1777.5
1991-12-27,1867.5
1991-12-30,2002.5
1991-12-31,1980.0
1992-01-02,2227.5
1992-01-03,2115.0
1992-01-06,2160.0
1992-01-07,2160.0
1992-01-08,2182.5
1992-01-09,2317.5
1992-01-10,2272.5
1992-01-13,2182.5
1992-01-14,2340.0
1992-01-15,2475.0
1992-01-16,2407.5
1992-01-17,2295.0
1992-01-20,2317.5
1992-01-21,2272.5
1992-01-22,2520.0
1992-01-23,2520.0
1992-01-24,2452.5
1992-01-27,2430.0
1992-01-28,2317.5
1992-01-29,2317.5
1992-01-30,2385.0
1992-01-31,2340.0
1992-02-03,2272.5
1992-02-04,2205.0
1992-02-05,2250.0
1992-02-06,2227.5
1992-02-07,2227.5
1992-02-10,2047.5
1992-02-11,1980.0
1992-02-12,1935.0
1992-02-13,1935.0
1992-02-14,1867.5
1992-02-18,1800.0
1992-02-19,1755.0
1992-02-20,1890.0
1992-02-21,1890.0
1992-02-24,1732.5
1992-02-25,1732.5
1992-02-26,1822.5
1992-02-27,1755.0
1992-02-28,1732.5
1992-03-02,1845.0
1992-03-03,1935.0
1992-03-04,1980.0
1992-03-05,1957.5
1992-03-06,1800.0
1992-03-09,1732.5
1992-03-10,1777.5
1992-03-11,1755.0
1992-03-12,1777.5
1992-03-13,1777.5
1992-03-16,1710.0
1992-03-17,1755.0
1992-03-18,1732.5
1992-03-19,1710.0
1992-03-20,1597.5
1992-03-23,1597.5
1992-03-24,1530.0
1992-03-25,1575.0
1992-03-26,1665.0
1992-03-27,1665.0
1992-03-30,1642.5
1992-03-31,1575.0
1992-04-01,1620.0
1992-04-02,1462.5
1992-04-03,1507.5
1992-04-06,1440.0
1992-04-07,1305.0
1992-04-08,1260.0
1992-04-09,1327.5
1992-04-10,1282.5
1992-04-13,1282.5
1992-04-14,1305.0
1992-04-15,1350.0
1992-04-16,1305.0
1992-04-20,1260.0
1992-04-21,1147.5
1992-04-22,1147.5
1992-04-23,1170.0
1992-04-24,1170.0
1992-04-27,1102.5
1992-04-28,1080.0
1992-04-29,1170.0
1992-04-30,1237.5
1992-05-01,1260.0
1992-05-04,1282.5
1992-05-05,1282.5
1992-05-06,1327.5
1992-05-07,1350.0
1992-05-08,1395.0
1992-05-11,1350.0
1992-05-12,1260.0
1992-05-13,1282.5
1992-05-14,1260.0
1992-05-15,1147.5
1992-05-18,1147.5
1992-05-19,1170.0
1992-05-20,1147.5
1992-05-21,1147.5
1992-05-22,1170.0
1992-05-26,1170.0
1992-05-27,1260.0
1992-05-28,1395.0
1992-05-29,1327.5
1992-06-01,1372.5
1992-06-02,1417.5
1992-06-03,1395.0
1992-06-04,1440.0
1992-06-05,1440.0
1992-06-08,1417.5
1992-06-09,1372.5
1992-06-10,1417.5
1992-06-11,1260.0
1992-06-12,1192.5
1992-06-15,1237.5
1992-06-16,1260.0
1992-06-17,1215.0
1992-06-18,1215.0
1992-06-19,1215.0
1992-06-22,1170.0
1992-06-23,1147.5
1992-06-24,1170.0
1992-06-25,1080.0
1992-06-26,1170.0
1992-06-29,1147.5
1992-06-30,1215.0
1992-07-01,1170.0
1992-07-02,1215.0
1992-07-06,1192.5
1992-07-07,1260.0
1992-07-08,1260.0
1992-07-09,1350.0
1992-07-10,1395.0
1992-07-13,1395.0
1992-07-14,1462.5
1992-07-15,1552.5
1992-07-16,1552.5
1992-07-17,1552.5
1992-07-20,1575.0
1992-07-21,1575.0
1992-07-22,1597.5
1992-07-23,1620.0
1992-07-24,1575.0
1992-07-27,1620.0
1992-07-28,1530.0
1992-07-29,1417.5
1992-07-30,1507.5
1992-07-31,1395.0
1992-08-03,1372.5
1992-08-04,1440.0
1992-08-05,1440.0
1992-08-06,1417.5
1992-08-07,1395.0
1992-08-10,1440.0
1992-08-11,1462.5
1992-08-12,1462.5
1992-08-13,1440.0
1992-08-14,1417.5
1992-08-17,1372.5
1992-08-18,1350.0
1992-08-19,1350.0
1992-08-20,1305.0
1992-08-21,1305.0
1992-08-24,1237.5
1992-08-25,1170.0
1992-08-26,1192.5
1992-08-27,1215.0
1992-08-28,1237.5
1992-08-31,1215.0
1992-09-01,1260.0
1992-09-02,1237.5
1992-09-03,1260.0
1992-09-04,1237.5
1992-09-08,1215.0
1992-09-09,1170.0
1992-09-10,1237.5
1992-09-11,1282.5
1992-09-14,1237.5
1992-09-15,1215.0
1992-09-16,1237.5
1992-09-17,1215.0
1992-09-18,1282.5
1992-09-21,1237.5
1992-09-22,1282.5
1992-09-23,1260.0
1992-09-24,1237.5
1992-09-25,1215.0
1992-09-28,1170.0
1992-09-29,1192.5
1992-09-30,1147.5
1992-10-01,1125.0
1992-10-02,1102.5
1992-10-05,1125.0
1992-10-06,1147.5
1992-10-07,1102.5
1992-10-08,1080.0
1992-10-09,1080.0
1992-10-12,1170.0
1992-10-13,1125.0
1992-10-14,1057.5
1992-10-15,1080.0
1992-10-16,1102.5
1992-10-19,1102.5
1992-10-20,1080.0
1992-10-21,1215.0
1992-10-22,1192.5
1992-10-23,1192.5
1992-10-26,1170.0
1992-10-27,1147.5
1992-10-28,1192.5
1992-10-29,1125.0
1992-10-30,1170.0
1992-11-02,1170.0
1992-11-03,1237.5
1992-11-04,1215.0
1992-11-05,1215.0
1992-11-06,1237.5
1992-11-09,1350.0
1992-11-10,1305.0
1992-11-11,1305.0
1992-11-12,1305.0
1992-11-13,1350.0
1992-11-16,1417.5
1992-11-17,1440.0
1992-11-18,1417.5
1992-11-19,1350.0
1992-11-20,1327.5
1992-11-23,1282.5
1992-11-24,1327.5
1992-11-25,1350.0
1992-11-27,1350.0
1992-11-30,1350.0
1992-12-01,1305.0
1992-12-02,1282.5
1992-12-03,1215.0
1992-12-04,1215.0
1992-12-07,1305.0
1992-12-08,1305.0
1992-12-09,1282.5
1992-12-10,1305.0
1992-12-11,1282.5
1992-12-14,1327.5
1992-12-15,1350.0
1992-12-16,1282.5
1992-12-17,1260.0
1992-12-18,1215.0
1992-12-21,1260.0
1992-12-22,1260.0
1992-12-23,1237.5
1992-12-24,1260.0
1992-12-28,1282.5
1992-12-29,1282.5
1992-12-30,1305.0
1992-12-31,1327.5
1993-01-04,1305.0
1993-01-05,1327.5
1993-01-06,1282.5
1993-01-07,1260.0
1993-01-08,1327.5
1993-01-11,1395.0
1993-01-12,1417.5
1993-01-13,1440.0
1993-01-14,1327.5
1993-01-15,1282.5
1993-01-18,1192.5
1993-01-19,1147.5
1993-01-20,1147.5
1993-01-21,1125.0
1993-01-22,1125.0
1993-01-25,1125.0
1993-01-26,1215.0
1993-01-27,1192.5
1993-01-28,1170.0
1993-01-29,1147.5
1993-02-01,1170.0
1993-02-02,1147.5
1993-02-03,1170.0
1993-02-04,1170.0
1993-02-05,1125.0
1993-02-08,1102.5
1993-02-09,1147.5
1993-02-10,1125.0
1993-02-11,1102.5
1993-02-12,1125.0
1993-02-16,1080.0
1993-02-17,1125.0
1993-02-18,1080.0
1993-02-19,1035.0
1993-02-22,990.0
1993-02-23,855.0
1993-02-24,922.5
1993-02-25,922.5
1993-02-26,990.0
1993-03-01,1057.5
1993-03-02,1057.5
1993-03-03,1080.0
1993-03-04,1125.0
1993-03-05,1125.0
1993-03-08,1125.0
1993-03-09,1102.5
1993-03-10,1102.5
1993-03-11,1102.5
1993-03-12,1147.5
1993-03-15,1102.5
1993-03-16,1125.0
1993-03-17,1080.0
1993-03-18,1102.5
1993-03-19,1147.5
1993-03-22,1102.5
1993-03-23,1125.0
1993-03-24,1102.5
1993-03-25,1102.5
1993-03-26,1102.5
1993-03-29,1102.5
1993-03-30,1080.0
1993-03-31,1102.5
1993-04-01,1057.5
1993-04-02,1012.5
1993-04-05,1057.5
1993-04-06,945.0
1993-04-07,945.0
1993-04-08,922.5
1993-04-12,922.5
1993-04-13,922.5
1993-04-14,922.5
1993-04-15,922.5
1993-04-16,922.5
1993-04-19,900.0
1993-04-20,900.0
1993-04-21,945.0
1993-04-22,967.5
1993-04-23,945.0
1993-04-26,877.5
1993-04-27,922.5
1993-04-28,922.5
1993-04-29,900.0
1993-04-30,911.25
1993-05-03,922.5
1993-05-04,1057.5
1993-05-05,1102.5
1993-05-06,1125.0
1993-05-07,1068.75
1993-05-10,1080.0
1993-05-11,1102.5
1993-05-12,1057.5
1993-05-13,1057.5
1993-05-14,1080.0
1993-05-17,1080.0
1993-05-18,1102.5
1993-05-19,1080.0
1993-05-20,1057.5
1993-05-21,1170.0
1993-05-24,1215.0
1993-05-25,1192.5
1993-05-26,1215.0
1993-05-27,1215.0
1993-05-28,1170.0
1993-06-01,1147.5
1993-06-02,1170.0
1993-06-03,1305.0
1993-06-04,1293.75
1993-06-07,1282.5
1993-06-08,1372.5
1993-06-09,1372.5
1993-06-10,1350.0
1993-06-11,1350.0
1993-06-14,1327.5
1993-06-15,1282.5
1993-06-16,1237.5
1993-06-17,1237.5
1993-06-18,1215.0
1993-06-21,1147.5
1993-06-22,1102.5
1993-06-23,1170.0
1993-06-24,1170.0
1993-06-25,1170.0
1993-06-28,1147.5
1993-06-29,1125.0
1993-06-30,1170.0
1993-07-01,1170.0
1993-07-02,1192.5
1993-07-06,1260.0
1993-07-07,1215.0
1993-07-08,1293.75
1993-07-09,1305.0
1993-07-12,1293.75
1993-07-13,1417.5
1993-07-14,1395.0
1993-07-15,1350.0
1993-07-16,1350.0
1993-07-19,1305.0
1993-07-20,1215.0
1993-07-21,1192.5
1993-07-22,1260.0
1993-07-23,1282.5
1993-07-26,1282.5
1993-07-27,1327.5
1993-07-28,1395.0
1993-07-29,1372.5
1993-07-30,1327.5
1993-08-02,1361.25
1993-08-03,1372.5
1993-08-04,1305.0
1993-08-05,1282.5
1993-08-06,1305.0
1993-08-09,1260.0
1993-08-10,1237.5
1993-08-11,1260.0
1993-08-12,1237.5
1993-08-13,1215.0
1993-08-16,1215.0
1993-08-17,1215.0
1993-08-18,1215.0
1993-08-19,1260.0
1993-08-20,1215.0
1993-08-23,1260.0
1993-08-24,1215.0
1993-08-25,1215.0
1993-08-26,1192.5
1993-08-27,1237.5
1993-08-30,1181.25
1993-08-31,1237.5
1993-09-01,1305.0
1993-09-02,1395.0
1993-09-03,1372.5
1993-09-07,1417.5
1993-09-08,1350.0
1993-09-09,1350.0
1993-09-10,1350.0
1993-09-13,1350.0
1993-09-14,1282.5
1993-09-15,1305.0
1993-09-16,1327.5
1993-09-17,1305.0
1993-09-20,1350.0
1993-09-21,1192.5
1993-09-22,1170.0
1993-09-23,1215.0
1993-09-24,1215.0
1993-09-27,1260.0
1993-09-28,1170.0
1993-09-29,1215.0
1993-09-30,1147.5
1993-10-01,1170.0
1993-10-04,1192.5
1993-10-05,1170.0
1993-10-06,1192.5
1993-10-07,1192.5
1993-10-08,1237.5
1993-10-11,1305.0
1993-10-12,1305.0
1993-10-13,1282.5
1993-10-14,1462.5
1993-10-15,1417.5
1993-10-18,1395.0
1993-10-19,1372.5
1993-10-20,1372.5
1993-10-21,1350.0
1993-10-22,1316.25
1993-10-25,1372.5
1993-10-26,1305.0
1993-10-27,1327.5
1993-10-28,1361.25
1993-10-29,1350.0
1993-11-01,1338.75
1993-11-02,1350.0
1993-11-03,1305.0
1993-11-04,1305.0
1993-11-05,1327.5
1993-11-08,1350.0
1993-11-09,1260.0
1993-11-10,1395.0
1993-11-11,1417.5
1993-11-12,1372.5
1993-11-15,1372.5
1993-11-16,1305.0
1993-11-17,1305.0
1993-11-18,1282.5
1993-11-19,1327.5
1993-11-22,1305.0
1993-11-23,1327.5
1993-11-24,1350.0
1993-11-26,1350.0
1993-11-29,1372.5
1993-11-30,1350.0
1993-12-01,1350.0
1993-12-02,1327.5
1993-12-03,1350.0
1993-12-06,1350.0
1993-12-07,1350.0
1993-12-08,1395.0
1993-12-09,1350.0
1993-12-10,1305.0
1993-12-13,1305.0
1993-12-14,1350.0
1993-12-15,1327.5
1993-12-16,1327.5
1993-12-17,1350.0
1993-12-20,1350.0
1993-12-21,1282.5
1993-12-22,1327.5
1993-12-23,1350.0
1993-12-27,1350.0
1993-12-28,1305.0
1993-12-29,1350.0
1993-12-30,1395.0
1993-12-31,1395.0
1994-01-03,1530.0
1994-01-04,1485.0
1994-01-05,1440.0
1994-01-06,1372.5
1994-01-07,1350.0
1994-01-10,1327.5
1994-01-11,1271.25
1994-01-12,1305.0
1994-01-13,1215.0
1994-01-14,1237.5
1994-01-17,1237.5
1994-01-18,1282.5
1994-01-19,1327.5
1994-01-20,1282.5
1994-01-21,1305.0
1994-01-24,1282.5
1994-01-25,1237.5
1994-01-26,1260.0
1994-01-27,1237.5
1994-01-28,1215.0
1994-01-31,1192.5
1994-02-01,1215.0
1994-02-02,1215.0
1994-02-03,1170.0
1994-02-04,1136.25
1994-02-07,1136.25
1994-02-08,1125.0
1994-02-09,1125.0
1994-02-10,1147.5
1994-02-11,1125.0
1994-02-14,1125.0
1994-02-15,1102.5
1994-02-16,1102.5
1994-02-17,1080.0
1994-02-18,1035.0
1994-02-22,1057.5
1994-02-23,1057.5
1994-02-24,945.0
1994-02-25,990.0
1994-02-28,967.5
1994-03-01,855.0
1994-03-02,832.5
1994-03-03,855.0
1994-03-04,832.5
1994-03-07,855.0
1994-03-08,765.0
1994-03-09,810.0
1994-03-10,832.5
1994-03-11,832.5
1994-03-14,877.5
1994-03-15,855.0
1994-03-16,900.0
1994-03-17,900.0
1994-03-18,855.0
1994-03-21,877.5
1994-03-22,877.5
1994-03-23,877.5
1994-03-24,832.5
1994-03-25,798.75
1994-03-28,810.0
1994-03-29,765.0
1994-03-30,742.5
1994-03-31,742.5
1994-04-04,697.5
1994-04-05,787.5
1994-04-06,787.5
1994-04-07,742.5
1994-04-08,765.0
1994-04-11,765.0
1994-04-12,742.5
1994-04-13,697.5
1994-04-14,765.0
1994-04-15,742.5
1994-04-18,720.0
1994-04-19,731.25
1994-04-20,720.0
1994-04-21,720.0
1994-04-22,742.5
1994-04-25,720.0
1994-04-26,742.5
1994-04-28,720.0
1994-04-29,742.5
1994-05-02,765.0
1994-05-03,765.0
1994-05-04,742.5
1994-05-05,810.0
1994-05-06,810.0
1994-05-09,787.5
1994-05-10,787.5
1994-05-11,787.5
1994-05-12,765.0
1994-05-13,810.0
1994-05-16,742.5
1994-05-17,787.5
1994-05-18,765.0
1994-05-19,720.0
1994-05-20,765.0
1994-05-23,765.0
1994-05-24,765.0
1994-05-25,720.0
1994-05-26,720.0
1994-05-27,720.0
1994-05-31,697.5
1994-06-01,742.5
1994-06-02,720.0
1994-06-03,675.0
1994-06-06,697.5
1994-06-07,675.0
1994-06-08,675.0
1994-06-09,742.5
1994-06-10,742.5
1994-06-13,675.0
1994-06-14,697.5
1994-06-15,675.0
1994-06-16,697.5
1994-06-17,697.5
1994-06-20,720.0
1994-06-21,675.0
1994-06-22,652.5
1994-06-23,630.0
1994-06-24,607.5
1994-06-27,630.0
1994-06-28,652.5
1994-06-29,630.0
1994-06-30,675.0
1994-07-01,697.5
1994-07-05,607.5
1994-07-06,607.5
1994-07-07,630.0
1994-07-08,652.5
1994-07-11,607.5
1994-07-12,652.5
1994-07-13,663.75
1994-07-14,697.5
1994-07-15,675.0
1994-07-18,675.0
1994-07-19,652.5
1994-07-20,652.5
1994-07-21,630.0
1994-07-22,630.0
1994-07-25,607.5
1994-07-26,630.0
1994-07-27,540.0
1994-07-28,540.0
1994-07-29,540.0
1994-08-01,562.5
1994-08-02,562.5
1994-08-03,562.5
1994-08-04,585.0
1994-08-05,562.5
1994-08-08,585.0
1994-08-09,630.0
1994-08-10,618.75
1994-08-11,630.0
1994-08-12,618.75
1994-08-15,618.75
1994-08-16,630.0
1994-08-17,630.0
1994-08-18,641.25
1994-08-19,641.25
1994-08-22,641.25
1994-08-23,652.5
1994-08-24,641.25
1994-08-25,652.5
1994-08-26,641.25
1994-08-29,630.0
1994-08-30,632.8125
1994-08-31,630.0
1994-09-01,630.0
1994-09-02,630.0
1994-09-06,652.5
1994-09-07,652.5
1994-09-08,652.5
1994-09-09,618.75
1994-09-12,585.0
1994-09-13,630.0
1994-09-14,607.5
1994-09-15,607.5
1994-09-16,562.5
1994-09-19,607.5
1994-09-20,562.5
1994-09-21,562.5
1994-09-22,540.0
1994-09-23,540.0
1994-09-26,540.0
1994-09-27,540.0
1994-09-28,540.0
1994-09-29,528.75
1994-09-30,540.0
1994-10-03,540.0
1994-10-04,517.5
1994-10-05,562.5
1994-10-06,528.75
1994-10-07,517.5
1994-10-10,517.5
1994-10-11,517.5
1994-10-12,517.5
1994-10-13,517.5
1994-10-14,540.0
1994-10-17,562.5
1994-10-18,517.5
1994-10-19,540.0
1994-10-20,495.0
1994-10-21,495.0
1994-10-24,450.0
1994-10-25,472.5
1994-10-26,461.25
1994-10-27,461.25
1994-10-28,585.0
1994-10-31,540.0
1994-11-01,540.0
1994-11-02,517.5
1994-11-03,540.0
1994-11-04,517.5
1994-11-07,495.0
1994-11-08,495.0
1994-11-09,495.0
1994-11-10,495.0
1994-11-11,450.0
1994-11-14,450.0
1994-11-15,472.5
1994-11-16,472.5
1994-11-17,472.5
1994-11-18,405.0
1994-11-21,472.5
1994-11-22,427.5
1994-11-23,427.5
1994-11-25,472.5
1994-11-28,450.0
1994-11-29,427.5
1994-11-30,472.5
1994-12-01,450.0
1994-12-02,427.5
1994-12-05,438.75
1994-12-06,382.5
1994-12-07,450.0
1994-12-08,495.0
1994-12-09,495.0
1994-12-12,472.5
1994-12-13,450.0
1994-12-14,495.0
1994-12-15,450.0
1994-12-16,495.0
1994-12-19,472.5
1994-12-20,416.25
1994-12-21,495.0
1994-12-22,472.5
1994-12-23,472.5
1994-12-27,472.5
1994-12-28,450.0
1994-12-29,427.5
1994-12-30,450.0
1995-01-03,450.0
1995-01-04,427.5
1995-01-05,427.5
1995-01-06,472.5
1995-01-09,495.0
1995-01-10,450.0
1995-01-11,472.5
1995-01-12,472.5
1995-01-13,495.0
1995-01-16,495.0
1995-01-17,540.0
1995-01-18,540.0
1995-01-19,562.5
1995-01-20,528.75
1995-01-23,528.75
1995-01-24,562.5
1995-01-25,540.0
1995-01-26,562.5
1995-01-27,630.0
1995-01-30,630.0
1995-01-31,630.0
1995-02-01,585.0
1995-02-02,585.0
1995-02-03,562.5
1995-02-06,562.5
1995-02-07,562.5
1995-02-08,562.5
1995-02-09,517.5
1995-02-10,517.5
1995-02-13,540.0
1995-02-14,495.0
1995-02-15,495.0
1995-02-16,495.0
1995-02-17,540.0
1995-02-21,551.25
1995-02-22,562.5
1995-02-23,562.5
1995-02-24,585.0
1995-02-27,562.5
1995-02-28,540.0
1995-03-01,540.0
1995-03-02,540.0
1995-03-03,540.0
1995-03-06,540.0
1995-03-07,540.0
1995-03-08,540.0
1995-03-09,540.0
1995-03-10,540.0
1995-03-13,540.0
1995-03-14,540.0
1995-03-15,517.5
1995-03-16,551.25
1995-03-17,540.0
1995-03-20,517.5
1995-03-21,517.5
1995-03-22,495.0
1995-03-23,495.0
1995-03-24,517.5
1995-03-27,517.5
1995-03-28,495.0
1995-03-29,517.5
1995-03-30,495.0
1995-03-31,506.25
1995-04-03,517.5
1995-04-04,495.0
1995-04-05,472.5
1995-04-06,495.0
1995-04-07,573.75
1995-04-10,585.0
1995-04-11,585.0
1995-04-12,607.5
1995-04-13,562.5
1995-04-17,624.375
1995-04-18,652.5
1995-04-19,630.0
1995-04-20,630.0
1995-04-21,630.0
1995-04-24,607.5
1995-04-25,607.5
1995-04-26,618.75
1995-04-27,742.5
1995-04-28,742.5
1995-05-01,779.0625
1995-05-02,787.5
1995-05-03,787.5
1995-05-04,720.0
1995-05-05,742.5
1995-05-08,708.75
1995-05-09,697.5
1995-05-10,720.0
1995-05-11,720.0
1995-05-12,759.375
1995-05-15,742.5
1995-05-16,720.0
1995-05-17,742.5
1995-05-18,753.75
1995-05-19,765.0
1995-05-22,720.0
1995-05-23,731.25
1995-05-24,720.0
1995-05-25,765.0
1995-05-26,765.0
1995-05-30,697.5
1995-05-31,742.5
1995-06-01,708.75
1995-06-02,652.5
1995-06-05,697.5
1995-06-06,652.5
1995-06-07,675.0
1995-06-08,697.5
1995-06-09,697.5
1995-06-12,675.0
1995-06-13,630.0
1995-06-14,641.25
1995-06-15,652.5
1995-06-16,652.5
1995-06-19,675.0
1995-06-20,697.5
1995-06-21,652.5
1995-06-22,697.5
1995-06-23,630.0
1995-06-26,630.0
1995-06-27,607.5
1995-06-28,562.5
1995-06-29,607.5
1995-06-30,607.5
1995-07-03,573.75
1995-07-05,562.5
1995-07-06,517.5
1995-07-07,545.625
1995-07-10,562.5
1995-07-11,652.5
1995-07-12,742.5
1995-07-13,708.75
1995-07-14,810.0
1995-07-17,720.0
1995-07-18,720.0
1995-07-19,675.0
1995-07-20,720.0
1995-07-21,675.0
1995-07-24,742.5
1995-07-25,787.5
1995-07-26,787.5
1995-07-27,810.0
1995-07-28,765.0
1995-07-31,776.25
1995-08-01,742.5
1995-08-02,742.5
1995-08-03,787.5
1995-08-04,787.5
1995-08-07,787.5
1995-08-08,888.75
1995-08-09,945.0
1995-08-10,922.5
1995-08-11,877.5
1995-08-14,900.0
1995-08-15,877.5
1995-08-16,900.0
1995-08-17,900.0
1995-08-18,967.5
1995-08-21,945.0
1995-08-22,900.0
1995-08-23,922.5
1995-08-24,877.5
1995-08-25,900.0
1995-08-28,877.5
1995-08-29,832.5
1995-08-30,877.5
1995-08-31,877.5
1995-09-01,900.0
1995-09-05,855.0
1995-09-06,900.0
1995-09-07,922.5
1995-09-08,967.5
1995-09-11,956.25
1995-09-12,945.0
1995-09-13,900.0
1995-09-14,922.5
1995-09-15,855.0
1995-09-18,877.5
1995-09-19,855.0
1995-09-20,855.0
1995-09-21,832.5
1995-09-22,810.0
1995-09-25,810.0
1995-09-26,810.0
1995-09-27,832.5
1995-09-28,810.0
1995-09-29,810.0
1995-10-02,787.5
1995-10-03,765.0
1995-10-04,787.5
1995-10-05,765.0
1995-10-06,742.5
1995-10-09,742.5
1995-10-10,697.5
1995-10-11,742.5
1995-10-12,697.5
1995-10-13,618.75
1995-10-16,618.75
1995-10-17,652.5
1995-10-18,630.0
1995-10-19,618.75
1995-10-20,652.5
1995-10-23,630.0
1995-10-24,652.5
1995-10-25,641.25
1995-10-26,607.5
1995-10-27,618.75
1995-10-30,630.0
1995-10-31,630.0
1995-11-01,585.0
1995-11-02,562.5
1995-11-03,562.5
1995-11-06,607.5
1995-11-07,562.5
1995-11-08,540.0
1995-11-09,517.5
1995-11-10,562.5
1995-11-13,517.5
1995-11-14,585.0
1995-11-15,562.5
1995-11-16,585.0
1995-11-17,585.0
1995-11-20,540.0
1995-11-21,551.25
1995-11-22,585.0
1995-11-24,562.5
1995-11-27,585.0
1995-11-28,607.5
1995-11-29,618.75
1995-11-30,607.5
1995-12-01,607.5
1995-12-04,540.0
1995-12-05,562.5
1995-12-06,517.5
1995-12-07,528.75
1995-12-08,495.0
1995-12-11,495.0
1995-12-12,472.5
1995-12-13,517.5
1995-12-14,472.5
1995-12-15,483.75
1995-12-18,472.5
1995-12-19,472.5
1995-12-20,450.0
1995-12-21,495.0
1995-12-22,585.0
1995-12-26,562.5
1995-12-27,540.0
1995-12-28,551.25
1995-12-29,562.5
1996-01-02,585.0
1996-01-03,540.0
1996-01-04,562.5
1996-01-05,585.0
1996-01-08,585.0
1996-01-09,573.75
1996-01-10,562.5
1996-01-11,517.5
1996-01-12,585.0
1996-01-15,540.0
1996-01-16,562.5
1996-01-17,585.0
1996-01-18,607.5
1996-01-19,607.5
1996-01-22,562.5
1996-01-23,540.0
1996-01-24,585.0
1996-01-25,568.125
1996-01-26,540.0
1996-01-29,562.5
1996-01-30,562.5
1996-01-31,562.5
1996-02-01,562.5
1996-02-02,585.0
1996-02-05,562.5
1996-02-06,585.0
1996-02-07,540.0
1996-02-08,551.25
1996-02-09,573.75
1996-02-12,562.5
1996-02-13,545.625
1996-02-14,551.25
1996-02-15,551.25
1996-02-16,528.75
1996-02-20,540.0
1996-02-21,528.75
1996-02-22,562.5
1996-02-23,540.0
1996-02-26,540.0
