,SYNT
2009-06-24,14.220000267028809
2009-06-25,14.630000114440918
2009-06-26,15.050000190734863
2009-06-29,15.630000114440918
2009-06-30,15.720000267028809
2009-07-01,16.264999389648438
2009-07-02,15.9399995803833
2009-07-06,15.755000114440918
2009-07-07,15.720000267028809
2009-07-08,15.524999618530273
2009-07-09,15.359999656677246
2009-07-10,15.800000190734863
2009-07-13,15.930000305175781
2009-07-14,16.5049991607666
2009-07-15,17.125
2009-07-16,17.440000534057617
2009-07-17,17.549999237060547
2009-07-20,18.010000228881836
2009-07-21,17.700000762939453
2009-07-22,17.5
2009-07-23,18.469999313354492
2009-07-24,18.44499969482422
2009-07-27,18.299999237060547
2009-07-28,18.5
2009-07-29,20.3700008392334
2009-07-30,20.170000076293945
2009-07-31,19.790000915527344
2009-08-03,19.34000015258789
2009-08-04,19.635000228881836
2009-08-05,19.149999618530273
2009-08-06,18.989999771118164
2009-08-07,19.399999618530273
2009-08-10,19.524999618530273
2009-08-11,19.094999313354492
2009-08-12,19.475000381469727
2009-08-13,19.665000915527344
2009-08-14,19.170000076293945
2009-08-17,18.75
2009-08-18,18.969999313354492
2009-08-19,19.399999618530273
2009-08-20,19.135000228881836
2009-08-21,19.4950008392334
2009-08-24,19.940000534057617
2009-08-25,20.290000915527344
2009-08-26,20.3700008392334
2009-08-27,20.274999618530273
2009-08-28,20.190000534057617
2009-08-31,20.03499984741211
2009-09-01,19.979999542236328
2009-09-02,20.110000610351562
2009-09-03,20.229999542236328
2009-09-04,20.625
2009-09-08,21.030000686645508
2009-09-09,22.040000915527344
2009-09-10,22.084999084472656
2009-09-11,22.34000015258789
2009-09-14,22.520000457763672
2009-09-15,22.604999542236328
2009-09-16,22.860000610351562
2009-09-17,22.844999313354492
2009-09-18,22.684999465942383
2009-09-21,23.06999969482422
2009-09-22,24.30500030517578
2009-09-23,23.834999084472656
2009-09-24,23.219999313354492
2009-09-25,23.46500015258789
2009-09-28,24.565000534057617
2009-09-29,24.43000030517578
2009-09-30,23.864999771118164
2009-10-01,23.114999771118164
2009-10-02,22.71500015258789
2009-10-05,22.780000686645508
2009-10-06,23.145000457763672
2009-10-07,22.790000915527344
2009-10-08,22.594999313354492
2009-10-09,22.795000076293945
2009-10-12,22.844999313354492
2009-10-13,22.665000915527344
2009-10-14,22.899999618530273
2009-10-15,22.725000381469727
2009-10-16,22.645000457763672
2009-10-19,22.524999618530273
2009-10-20,22.264999389648438
2009-10-21,21.959999084472656
2009-10-22,21.905000686645508
2009-10-23,21.68000030517578
2009-10-26,21.270000457763672
2009-10-27,21.174999237060547
2009-10-28,20.80500030517578
2009-10-29,20.815000534057617
2009-10-30,17.915000915527344
2009-11-02,18.575000762939453
2009-11-03,18.684999465942383
2009-11-04,18.375
2009-11-05,19.0
2009-11-06,19.110000610351562
2009-11-09,19.68000030517578
2009-11-10,19.815000534057617
2009-11-11,19.844999313354492
2009-11-12,19.649999618530273
2009-11-13,20.014999389648438
2009-11-16,20.475000381469727
2009-11-17,20.530000686645508
2009-11-18,20.530000686645508
2009-11-19,20.020000457763672
2009-11-20,19.815000534057617
2009-11-23,19.954999923706055
2009-11-24,19.684999465942383
2009-11-25,19.645000457763672
2009-11-27,19.18000030517578
2009-11-30,18.915000915527344
2009-12-01,19.104999542236328
2009-12-02,19.1299991607666
2009-12-03,18.639999389648438
2009-12-04,19.350000381469727
2009-12-07,19.21500015258789
2009-12-08,19.104999542236328
2009-12-09,18.8700008392334
2009-12-10,19.209999084472656
2009-12-11,19.110000610351562
2009-12-14,19.110000610351562
2009-12-15,19.209999084472656
2009-12-16,19.34000015258789
2009-12-17,18.975000381469727
2009-12-18,18.709999084472656
2009-12-21,18.940000534057617
2009-12-22,19.03499984741211
2009-12-23,19.190000534057617
2009-12-24,19.19499969482422
2009-12-28,19.155000686645508
2009-12-29,19.170000076293945
2009-12-30,19.229999542236328
2009-12-31,19.014999389648438
2010-01-04,19.354999542236328
2010-01-05,19.024999618530273
2010-01-06,18.78499984741211
2010-01-07,18.7450008392334
2010-01-08,18.690000534057617
2010-01-11,18.44499969482422
2010-01-12,18.5049991607666
2010-01-13,18.584999084472656
2010-01-14,18.395000457763672
2010-01-15,17.53499984741211
2010-01-19,17.739999771118164
2010-01-20,17.40999984741211
2010-01-21,17.049999237060547
2010-01-22,16.774999618530273
2010-01-25,16.75
2010-01-26,16.540000915527344
2010-01-27,16.94499969482422
2010-01-28,16.584999084472656
2010-01-29,16.809999465942383
2010-02-01,16.8700008392334
2010-02-02,16.860000610351562
2010-02-03,17.024999618530273
2010-02-04,15.975000381469727
2010-02-05,16.03499984741211
2010-02-08,15.930000305175781
2010-02-09,16.229999542236328
2010-02-10,16.274999618530273
2010-02-11,16.125
2010-02-12,16.065000534057617
2010-02-16,16.594999313354492
2010-02-17,16.78499984741211
2010-02-18,16.969999313354492
2010-02-19,16.975000381469727
2010-02-22,16.690000534057617
2010-02-23,16.65999984741211
2010-02-24,16.90999984741211
2010-02-25,16.940000534057617
2010-02-26,16.950000762939453
2010-03-01,17.479999542236328
2010-03-02,17.594999313354492
2010-03-03,17.770000457763672
2010-03-04,17.770000457763672
2010-03-05,18.2450008392334
2010-03-08,18.450000762939453
2010-03-09,18.4950008392334
2010-03-10,18.600000381469727
2010-03-11,18.635000228881836
2010-03-12,18.655000686645508
2010-03-15,18.600000381469727
2010-03-16,18.774999618530273
2010-03-17,19.18000030517578
2010-03-18,19.350000381469727
2010-03-19,19.020000457763672
2010-03-22,19.295000076293945
2010-03-23,19.395000457763672
2010-03-24,19.040000915527344
2010-03-25,19.350000381469727
2010-03-26,19.364999771118164
2010-03-29,19.424999237060547
2010-03-30,19.6299991607666
2010-03-31,19.227500915527344
2010-04-01,19.219999313354492
2010-04-05,20.155000686645508
2010-04-06,20.09000015258789
2010-04-07,19.69499969482422
2010-04-08,19.709999084472656
2010-04-09,20.0
2010-04-12,19.895000457763672
2010-04-13,20.2549991607666
2010-04-14,20.625
2010-04-15,20.924999237060547
2010-04-16,20.520000457763672
2010-04-19,20.344999313354492
2010-04-20,20.700000762939453
2010-04-21,20.514999389648438
2010-04-22,19.489999771118164
2010-04-23,18.924999237060547
2010-04-26,18.690000534057617
2010-04-27,18.440000534057617
2010-04-28,18.385000228881836
2010-04-29,18.5
2010-04-30,18.059999465942383
2010-05-03,18.459999084472656
2010-05-04,18.075000762939453
2010-05-05,17.9950008392334
2010-05-06,17.3799991607666
2010-05-07,16.989999771118164
2010-05-10,17.610000610351562
2010-05-11,17.469999313354492
2010-05-12,17.719999313354492
2010-05-13,17.545000076293945
2010-05-14,17.264999389648438
2010-05-17,17.2450008392334
2010-05-18,17.135000228881836
2010-05-19,17.280000686645508
2010-05-20,16.625
2010-05-21,16.594999313354492
2010-05-24,16.290000915527344
2010-05-25,16.2549991607666
2010-05-26,16.270000457763672
2010-05-27,16.725000381469727
2010-05-28,16.719999313354492
2010-06-01,16.15999984741211
2010-06-02,16.94499969482422
2010-06-03,17.375
2010-06-04,16.700000762939453
2010-06-07,16.4950008392334
2010-06-08,16.56999969482422
2010-06-09,16.549999237060547
2010-06-10,17.094999313354492
2010-06-11,17.540000915527344
2010-06-14,17.375
2010-06-15,17.864999771118164
2010-06-16,18.225000381469727
2010-06-17,18.125
2010-06-18,17.59000015258789
2010-06-21,17.375
2010-06-22,17.079999923706055
2010-06-23,16.850000381469727
2010-06-24,16.5
2010-06-25,16.56999969482422
2010-06-28,17.114999771118164
2010-06-29,16.975000381469727
2010-06-30,16.975000381469727
2010-07-01,16.985000610351562
2010-07-02,17.040000915527344
2010-07-06,17.28499984741211
2010-07-07,17.540000915527344
2010-07-08,17.760000228881836
2010-07-09,17.84000015258789
2010-07-12,18.239999771118164
2010-07-13,18.674999237060547
2010-07-14,18.610000610351562
2010-07-15,18.440000534057617
2010-07-16,17.864999771118164
2010-07-19,18.454999923706055
2010-07-20,18.489999771118164
2010-07-21,18.579999923706055
2010-07-22,20.81999969482422
2010-07-23,21.354999542236328
2010-07-26,21.625
2010-07-27,21.145000457763672
2010-07-28,20.854999542236328
2010-07-29,20.71500015258789
2010-07-30,20.6299991607666
2010-08-02,20.940000534057617
2010-08-03,21.2549991607666
2010-08-04,21.28499984741211
2010-08-05,20.770000457763672
2010-08-06,20.604999542236328
2010-08-09,21.09000015258789
2010-08-10,20.719999313354492
2010-08-11,20.295000076293945
2010-08-12,19.957500457763672
2010-08-13,19.6299991607666
2010-08-16,19.75
2010-08-17,20.309999465942383
2010-08-18,20.34000015258789
2010-08-19,19.940000534057617
2010-08-20,19.975000381469727
2010-08-23,19.420000076293945
2010-08-24,19.225000381469727
2010-08-25,19.31999969482422
2010-08-26,19.375
2010-08-27,19.700000762939453
2010-08-30,19.264999389648438
2010-08-31,19.247499465942383
2010-09-01,19.875
2010-09-02,20.30500030517578
2010-09-03,20.725000381469727
2010-09-07,20.774999618530273
2010-09-08,20.979999542236328
2010-09-09,21.354999542236328
2010-09-10,21.790000915527344
2010-09-13,22.200000762939453
2010-09-14,22.309999465942383
2010-09-15,22.34000015258789
2010-09-16,21.790000915527344
2010-09-17,21.649999618530273
2010-09-20,21.7450008392334
2010-09-21,21.829999923706055
2010-09-22,21.43000030517578
2010-09-23,21.375
2010-09-24,21.790000915527344
2010-09-27,22.094999313354492
2010-09-28,21.834999084472656
2010-09-29,22.139999389648438
2010-09-30,22.25
2010-10-01,22.549999237060547
2010-10-04,22.360000610351562
2010-10-05,22.959999084472656
2010-10-06,23.280000686645508
2010-10-07,23.05500030517578
2010-10-08,23.610000610351562
2010-10-11,23.795000076293945
2010-10-12,23.854999542236328
2010-10-13,24.514999389648438
2010-10-14,24.540000915527344
2010-10-15,24.5
2010-10-18,24.424999237060547
2010-10-19,23.895000457763672
2010-10-20,24.155000686645508
2010-10-21,24.2549991607666
2010-10-22,24.625
2010-10-25,24.625
2010-10-26,24.43000030517578
2010-10-27,24.149999618530273
2010-10-28,24.489999771118164
2010-10-29,24.43000030517578
2010-11-01,24.450000762939453
2010-11-02,25.325000762939453
2010-11-03,25.3700008392334
2010-11-04,25.854999542236328
2010-11-05,25.815000534057617
2010-11-08,25.915000915527344
2010-11-09,26.075000762939453
2010-11-10,26.549999237060547
2010-11-11,25.479999542236328
2010-11-12,24.915000915527344
2010-11-15,24.844999313354492
2010-11-16,24.354999542236328
2010-11-17,23.674999237060547
2010-11-18,23.684999465942383
2010-11-19,23.649999618530273
2010-11-22,23.665000915527344
2010-11-23,23.69499969482422
2010-11-24,23.899999618530273
2010-11-26,24.06999969482422
2010-11-29,23.924999237060547
2010-11-30,23.8700008392334
2010-12-01,23.850000381469727
2010-12-02,24.059999465942383
2010-12-03,24.139999389648438
2010-12-06,24.014999389648438
2010-12-07,24.325000762939453
2010-12-08,24.334999084472656
2010-12-09,24.274999618530273
2010-12-10,24.325000762939453
2010-12-13,24.010000228881836
2010-12-14,24.360000610351562
2010-12-15,24.079999923706055
2010-12-16,24.225000381469727
2010-12-17,24.184999465942383
2010-12-20,24.170000076293945
2010-12-21,24.264999389648438
2010-12-22,24.165000915527344
2010-12-23,24.014999389648438
2010-12-27,24.03499984741211
2010-12-28,23.8799991607666
2010-12-29,23.864999771118164
2010-12-30,23.864999771118164
2010-12-31,23.899999618530273
2011-01-03,24.899999618530273
2011-01-04,24.649999618530273
2011-01-05,25.170000076293945
2011-01-06,25.2549991607666
2011-01-07,27.075000762939453
2011-01-10,27.045000076293945
2011-01-11,27.530000686645508
2011-01-12,27.440000534057617
2011-01-13,27.690000534057617
2011-01-14,28.0049991607666
2011-01-18,28.325000762939453
2011-01-19,28.174999237060547
2011-01-20,27.719999313354492
2011-01-21,27.579999923706055
2011-01-24,27.7450008392334
2011-01-25,27.549999237060547
2011-01-26,28.110000610351562
2011-01-27,27.649999618530273
2011-01-28,27.125
2011-01-31,27.885000228881836
2011-02-01,28.825000762939453
2011-02-02,28.954999923706055
2011-02-03,29.0
2011-02-04,29.05500030517578
2011-02-07,29.28499984741211
2011-02-08,29.799999237060547
2011-02-09,28.704999923706055
2011-02-10,28.739999771118164
2011-02-11,28.844999313354492
2011-02-14,28.959999084472656
2011-02-15,28.440000534057617
2011-02-16,28.2549991607666
2011-02-17,27.104999542236328
2011-02-18,27.075000762939453
2011-02-22,26.30500030517578
2011-02-23,25.760000228881836
2011-02-24,26.15999984741211
2011-02-25,26.375
2011-02-28,26.325000762939453
2011-03-01,25.485000610351562
2011-03-02,25.440000534057617
2011-03-03,25.709999084472656
2011-03-04,26.065000534057617
2011-03-07,25.725000381469727
2011-03-08,26.0049991607666
2011-03-09,26.045000076293945
2011-03-10,25.59000015258789
2011-03-11,25.59000015258789
2011-03-14,25.739999771118164
2011-03-15,24.985000610351562
2011-03-16,24.299999237060547
2011-03-17,24.247499465942383
2011-03-18,24.71500015258789
2011-03-21,25.065000534057617
2011-03-22,25.014999389648438
2011-03-23,25.59000015258789
2011-03-24,26.21500015258789
2011-03-25,26.385000228881836
2011-03-28,26.139999389648438
2011-03-29,26.270000457763672
2011-03-30,26.21500015258789
2011-03-31,26.114999771118164
2011-04-01,26.31999969482422
2011-04-04,26.155000686645508
2011-04-05,26.454999923706055
2011-04-06,26.84000015258789
2011-04-07,27.700000762939453
2011-04-08,27.594999313354492
2011-04-11,28.149999618530273
2011-04-12,27.405000686645508
2011-04-13,27.079999923706055
2011-04-14,27.0
2011-04-15,27.225000381469727
2011-04-18,27.190000534057617
2011-04-19,27.264999389648438
2011-04-20,27.81999969482422
2011-04-21,26.100000381469727
2011-04-25,26.260000228881836
2011-04-26,26.815000534057617
2011-04-27,26.934999465942383
2011-04-28,26.97249984741211
2011-04-29,27.34000015258789
2011-05-02,27.299999237060547
2011-05-03,26.80500030517578
2011-05-04,26.520000457763672
2011-05-05,26.729999542236328
2011-05-06,26.46500015258789
2011-05-09,26.84000015258789
2011-05-10,27.334999084472656
2011-05-11,26.96500015258789
2011-05-12,27.65999984741211
2011-05-13,27.645000457763672
2011-05-16,27.530000686645508
2011-05-17,27.239999771118164
2011-05-18,27.40999984741211
2011-05-19,27.43000030517578
2011-05-20,27.020000457763672
2011-05-23,26.434999465942383
2011-05-24,26.229999542236328
2011-05-25,26.3799991607666
2011-05-26,26.334999084472656
2011-05-27,26.684999465942383
2011-05-31,26.934999465942383
2011-06-01,26.03499984741211
2011-06-02,26.200000762939453
2011-06-03,25.924999237060547
2011-06-06,26.010000228881836
2011-06-07,25.96500015258789
2011-06-08,25.80500030517578
2011-06-09,25.860000610351562
2011-06-10,25.43000030517578
2011-06-13,25.0
2011-06-14,25.920000076293945
2011-06-15,25.8700008392334
2011-06-16,25.81999969482422
2011-06-17,25.655000686645508
2011-06-20,26.229999542236328
2011-06-21,27.434999465942383
2011-06-22,27.895000457763672
2011-06-23,27.55500030517578
2011-06-24,27.80500030517578
2011-06-27,28.344999313354492
2011-06-28,28.735000610351562
2011-06-29,29.045000076293945
2011-06-30,29.559999465942383
2011-07-01,30.084999084472656
2011-07-05,30.59000015258789
2011-07-06,30.540000915527344
2011-07-07,30.5
2011-07-08,30.43000030517578
2011-07-11,29.655000686645508
2011-07-12,29.094999313354492
2011-07-13,29.25
2011-07-14,29.079999923706055
2011-07-15,29.079999923706055
2011-07-18,28.985000610351562
2011-07-19,29.889999389648438
2011-07-20,29.829999923706055
2011-07-21,28.30500030517578
2011-07-22,28.860000610351562
2011-07-25,28.7549991607666
2011-07-26,28.690000534057617
2011-07-27,27.71500015258789
2011-07-28,27.5049991607666
2011-07-29,27.485000610351562
2011-08-01,27.280000686645508
2011-08-02,25.78499984741211
2011-08-03,26.530000686645508
2011-08-04,25.7450008392334
2011-08-05,25.614999771118164
2011-08-08,24.274999618530273
2011-08-09,24.774999618530273
2011-08-10,23.854999542236328
2011-08-11,24.510000228881836
2011-08-12,24.799999237060547
2011-08-15,24.5049991607666
2011-08-16,24.184999465942383
2011-08-17,23.75
2011-08-18,21.84000015258789
2011-08-19,21.395000457763672
2011-08-22,21.614999771118164
2011-08-23,22.649999618530273
2011-08-24,22.3799991607666
2011-08-25,21.700000762939453
2011-08-26,22.260000228881836
2011-08-29,23.235000610351562
2011-08-30,23.360000610351562
2011-08-31,22.8799991607666
2011-09-01,22.440000534057617
2011-09-02,21.454999923706055
2011-09-06,21.450000762939453
2011-09-07,22.34000015258789
2011-09-08,21.8700008392334
2011-09-09,19.514999389648438
2011-09-12,19.4950008392334
2011-09-13,19.5049991607666
2011-09-14,19.834999084472656
2011-09-15,19.81999969482422
2011-09-16,20.1200008392334
2011-09-19,20.540000915527344
2011-09-20,20.959999084472656
2011-09-21,20.514999389648438
2011-09-22,20.645000457763672
2011-09-23,22.225000381469727
2011-09-26,22.274999618530273
2011-09-27,22.729999542236328
2011-09-28,21.93000030517578
2011-09-29,22.170000076293945
2011-09-30,21.594999313354492
2011-10-03,21.489999771118164
2011-10-04,21.979999542236328
2011-10-05,22.110000610351562
2011-10-06,22.96500015258789
2011-10-07,22.55500030517578
2011-10-10,23.405000686645508
2011-10-11,22.90999984741211
2011-10-12,24.260000228881836
2011-10-13,24.344999313354492
2011-10-14,24.700000762939453
2011-10-17,23.80500030517578
2011-10-18,24.165000915527344
2011-10-19,23.65999984741211
2011-10-20,23.364999771118164
2011-10-21,23.5
2011-10-24,24.55500030517578
2011-10-25,23.6200008392334
2011-10-26,23.780000686645508
2011-10-27,25.59000015258789
2011-10-28,24.690000534057617
2011-10-31,24.450000762939453
2011-11-01,23.4950008392334
2011-11-02,23.94499969482422
2011-11-03,24.9950008392334
2011-11-04,24.860000610351562
2011-11-07,24.25
2011-11-08,24.329999923706055
2011-11-09,23.174999237060547
2011-11-10,23.575000762939453
2011-11-11,24.03499984741211
2011-11-14,23.44499969482422
2011-11-15,23.774999618530273
2011-11-16,23.420000076293945
2011-11-17,23.110000610351562
2011-11-18,22.834999084472656
2011-11-21,22.065000534057617
2011-11-22,22.1200008392334
2011-11-23,21.6200008392334
2011-11-25,21.375
2011-11-28,22.844999313354492
2011-11-29,22.639999389648438
2011-11-30,23.920000076293945
2011-12-01,23.850000381469727
2011-12-02,23.799999237060547
2011-12-05,24.21500015258789
2011-12-06,24.280000686645508
2011-12-07,24.44499969482422
2011-12-08,23.540000915527344
2011-12-09,24.485000610351562
2011-12-12,23.80500030517578
2011-12-13,23.100000381469727
2011-12-14,22.934999465942383
2011-12-15,22.6299991607666
2011-12-16,22.469999313354492
2011-12-19,22.524999618530273
2011-12-20,23.454999923706055
2011-12-21,23.114999771118164
2011-12-22,23.229999542236328
2011-12-23,23.40999984741211
2011-12-27,23.65999984741211
2011-12-28,23.329999923706055
2011-12-29,23.5
2011-12-30,23.385000228881836
2012-01-03,23.954999923706055
2012-01-04,23.225000381469727
2012-01-05,23.395000457763672
2012-01-06,22.915000915527344
2012-01-09,22.825000762939453
2012-01-10,22.969999313354492
2012-01-11,22.75
2012-01-12,22.774999618530273
2012-01-13,22.7549991607666
2012-01-17,22.940000534057617
2012-01-18,23.100000381469727
2012-01-19,23.875
2012-01-20,23.94499969482422
2012-01-23,23.774999618530273
2012-01-24,23.635000228881836
2012-01-25,23.15999984741211
2012-01-26,22.989999771118164
2012-01-27,23.450000762939453
2012-01-30,23.329999923706055
2012-01-31,23.459999084472656
2012-02-01,23.790000915527344
2012-02-02,23.614999771118164
2012-02-03,23.950000762939453
2012-02-06,23.905000686645508
2012-02-07,23.94499969482422
2012-02-08,23.65999984741211
2012-02-09,23.2450008392334
2012-02-10,22.774999618530273
2012-02-13,22.989999771118164
2012-02-14,22.959999084472656
2012-02-15,22.719999313354492
2012-02-16,27.622499465942383
2012-02-17,27.309999465942383
2012-02-21,27.325000762939453
2012-02-22,27.415000915527344
2012-02-23,26.770000457763672
2012-02-24,26.344999313354492
2012-02-27,25.7549991607666
2012-02-28,25.829999923706055
2012-02-29,25.600000381469727
2012-03-01,25.885000228881836
2012-03-02,25.155000686645508
2012-03-05,25.645000457763672
2012-03-06,25.649999618530273
2012-03-07,25.924999237060547
2012-03-08,26.469999313354492
2012-03-09,26.674999237060547
2012-03-12,26.78499984741211
2012-03-13,27.850000381469727
2012-03-14,27.065000534057617
2012-03-15,27.309999465942383
2012-03-16,27.25
2012-03-19,27.165000915527344
2012-03-20,26.65999984741211
2012-03-21,26.969999313354492
2012-03-22,26.934999465942383
2012-03-23,27.1200008392334
2012-03-26,27.6299991607666
2012-03-27,27.485000610351562
2012-03-28,27.579999923706055
2012-03-29,27.729999542236328
2012-03-30,28.0
2012-04-02,28.350000381469727
2012-04-03,28.375
2012-04-04,27.8700008392334
2012-04-05,28.520000457763672
2012-04-09,27.584999084472656
2012-04-10,26.524999618530273
2012-04-11,27.28499984741211
2012-04-12,27.454999923706055
2012-04-13,26.700000762939453
2012-04-16,26.604999542236328
2012-04-17,26.600000381469727
2012-04-18,26.920000076293945
2012-04-19,30.604999542236328
2012-04-20,30.440000534057617
2012-04-23,29.959999084472656
2012-04-24,30.0
2012-04-25,30.114999771118164
2012-04-26,30.28499984741211
2012-04-27,30.295000076293945
2012-04-30,29.94499969482422
2012-05-01,30.229999542236328
2012-05-02,30.03499984741211
2012-05-03,29.46500015258789
2012-05-04,29.059999465942383
2012-05-07,28.360000610351562
2012-05-08,28.4950008392334
2012-05-09,28.795000076293945
2012-05-10,29.110000610351562
2012-05-11,29.235000610351562
2012-05-14,29.110000610351562
2012-05-15,29.280000686645508
2012-05-16,29.094999313354492
2012-05-17,28.690000534057617
2012-05-18,28.075000762939453
2012-05-21,28.915000915527344
2012-05-22,28.559999465942383
2012-05-23,28.145000457763672
2012-05-24,28.139999389648438
2012-05-25,28.100000381469727
2012-05-29,28.125
2012-05-30,27.915000915527344
2012-05-31,27.950000762939453
2012-06-01,27.575000762939453
2012-06-04,27.655000686645508
2012-06-05,27.450000762939453
2012-06-06,28.510000228881836
2012-06-07,28.854999542236328
2012-06-08,28.829999923706055
2012-06-11,28.200000762939453
2012-06-12,27.78499984741211
2012-06-13,27.594999313354492
2012-06-14,28.010000228881836
2012-06-15,28.940000534057617
2012-06-18,28.80500030517578
2012-06-19,29.530000686645508
2012-06-20,28.959999084472656
2012-06-21,28.174999237060547
2012-06-22,28.184999465942383
2012-06-25,27.875
2012-06-26,28.639999389648438
2012-06-27,28.84000015258789
2012-06-28,28.920000076293945
2012-06-29,30.350000381469727
2012-07-02,30.325000762939453
2012-07-03,30.954999923706055
2012-07-05,30.860000610351562
2012-07-06,30.274999618530273
2012-07-09,30.165000915527344
2012-07-10,29.375
2012-07-11,29.489999771118164
2012-07-12,29.270000457763672
2012-07-13,29.440000534057617
2012-07-16,29.5
2012-07-17,29.450000762939453
2012-07-18,29.290000915527344
2012-07-19,29.770000457763672
2012-07-20,29.6299991607666
2012-07-23,29.21500015258789
2012-07-24,28.625
2012-07-25,28.81999969482422
2012-07-26,28.934999465942383
2012-07-27,29.7450008392334
2012-07-30,29.614999771118164
2012-07-31,29.065000534057617
2012-08-01,28.469999313354492
2012-08-02,28.75
2012-08-03,30.03499984741211
2012-08-06,29.670000076293945
2012-08-07,29.934999465942383
2012-08-08,30.135000228881836
2012-08-09,30.424999237060547
2012-08-10,29.959999084472656
2012-08-13,28.700000762939453
2012-08-14,28.65999984741211
2012-08-15,28.915000915527344
2012-08-16,28.950000762939453
2012-08-17,28.969999313354492
2012-08-20,28.5049991607666
2012-08-21,28.899999618530273
2012-08-22,28.825000762939453
2012-08-23,29.1200008392334
2012-08-24,29.530000686645508
2012-08-27,30.184999465942383
2012-08-28,29.454999923706055
2012-08-29,29.684999465942383
2012-08-30,29.204999923706055
2012-08-31,29.149999618530273
2012-09-04,29.5
2012-09-05,29.375
2012-09-06,30.100000381469727
2012-09-07,29.709999084472656
2012-09-10,29.55500030517578
2012-09-11,29.96500015258789
2012-09-12,30.43000030517578
2012-09-13,30.575000762939453
2012-09-14,31.125
2012-09-17,30.8799991607666
2012-09-18,31.30500030517578
2012-09-19,31.024999618530273
2012-09-20,31.0049991607666
2012-09-21,31.600000381469727
2012-09-24,31.1200008392334
2012-09-25,30.834999084472656
2012-09-26,31.049999237060547
2012-09-27,31.225000381469727
2012-09-28,31.204999923706055
2012-10-01,32.06999969482422
2012-10-02,32.27000045776367
2012-10-03,32.084999084472656
2012-10-04,31.540000915527344
2012-10-05,31.360000610351562
2012-10-08,31.149999618530273
2012-10-09,30.725000381469727
2012-10-10,30.7450008392334
2012-10-11,31.0
2012-10-12,30.959999084472656
2012-10-15,30.875
2012-10-16,30.84000015258789
2012-10-17,30.6299991607666
2012-10-18,30.434999465942383
2012-10-19,30.780000686645508
2012-10-22,31.045000076293945
2012-10-23,30.774999618530273
2012-10-24,30.46500015258789
2012-10-25,30.485000610351562
2012-10-26,30.299999237060547
2012-10-31,29.80500030517578
2012-11-01,30.639999389648438
2012-11-02,30.434999465942383
2012-11-05,30.614999771118164
2012-11-06,31.399999618530273
2012-11-07,31.2549991607666
2012-11-08,30.6299991607666
2012-11-09,30.405000686645508
2012-11-12,30.545000076293945
2012-11-13,30.165000915527344
2012-11-14,29.18000030517578
2012-11-15,29.28499984741211
2012-11-16,29.514999389648438
2012-11-19,30.139999389648438
2012-11-20,30.239999771118164
2012-11-21,30.700000762939453
2012-11-23,30.969999313354492
2012-11-26,30.610000610351562
2012-11-27,30.170000076293945
2012-11-28,30.424999237060547
2012-11-29,30.59000015258789
2012-11-30,30.079999923706055
2012-12-03,30.104999542236328
2012-12-04,29.002500534057617
2012-12-05,28.219999313354492
2012-12-06,27.92919921875
2012-12-07,28.08609962463379
2012-12-10,27.954999923706055
2012-12-11,28.934999465942383
2012-12-12,29.0
2012-12-13,28.94499969482422
2012-12-14,26.860000610351562
2012-12-17,27.25
2012-12-18,27.344999313354492
2012-12-19,27.28499984741211
2012-12-20,27.34000015258789
2012-12-21,27.135000228881836
2012-12-24,26.934999465942383
2012-12-26,26.582500457763672
2012-12-27,26.485000610351562
2012-12-28,26.405000686645508
2012-12-31,26.814149856567383
2013-01-02,27.295000076293945
2013-01-03,27.655000686645508
2013-01-04,27.829999923706055
2013-01-07,25.989999771118164
2013-01-08,26.81999969482422
2013-01-09,27.209999084472656
2013-01-10,27.450000762939453
2013-01-11,28.045000076293945
2013-01-14,27.899999618530273
2013-01-15,27.795000076293945
2013-01-16,27.790000915527344
2013-01-17,28.014999389648438
2013-01-18,27.9950008392334
2013-01-22,28.15999984741211
2013-01-23,28.010000228881836
2013-01-24,28.030000686645508
2013-01-25,28.059999465942383
2013-01-28,28.125
2013-01-29,28.5049991607666
2013-01-30,28.684999465942383
2013-01-31,29.145000457763672
2013-02-01,29.204999923706055
2013-02-04,28.579999923706055
2013-02-05,28.985000610351562
2013-02-06,28.952499389648438
2013-02-07,28.690000534057617
2013-02-08,29.209999084472656
2013-02-11,28.725000381469727
2013-02-12,28.760000228881836
2013-02-13,28.770000457763672
2013-02-14,29.125
2013-02-15,29.6299991607666
2013-02-19,30.079999923706055
2013-02-20,29.860000610351562
2013-02-21,29.405000686645508
2013-02-22,29.520000457763672
2013-02-25,29.440000534057617
2013-02-26,29.59000015258789
2013-02-27,29.915000915527344
2013-02-28,30.079999923706055
2013-03-01,30.3700008392334
2013-03-04,30.485000610351562
2013-03-05,31.2450008392334
2013-03-06,31.530000686645508
2013-03-07,31.649999618530273
2013-03-08,31.905000686645508
2013-03-11,31.895000457763672
2013-03-12,31.825000762939453
2013-03-13,31.709999084472656
2013-03-14,31.979999542236328
2013-03-15,32.32500076293945
2013-03-18,31.875
2013-03-19,31.915000915527344
2013-03-20,33.435001373291016
2013-03-21,33.03499984741211
2013-03-22,32.994998931884766
2013-03-25,33.25
2013-03-26,33.650001525878906
2013-03-27,33.39500045776367
2013-03-28,33.7599983215332
2013-04-01,33.31999969482422
2013-04-02,33.505001068115234
