,NWG
2015-04-22,10.529999732971191
2015-04-23,10.630000114440918
2015-04-24,10.739999771118164
2015-04-27,10.770000457763672
2015-04-28,11.0
2015-04-29,10.859999656677246
2015-04-30,10.34000015258789
2015-05-01,10.380000114440918
2015-05-04,10.430000305175781
2015-05-05,10.210000038146973
2015-05-06,10.170000076293945
2015-05-07,10.199999809265137
2015-05-08,10.949999809265137
2015-05-11,11.140000343322754
2015-05-12,11.050000190734863
2015-05-13,11.140000343322754
2015-05-14,11.220000267028809
2015-05-15,11.130000114440918
2015-05-18,11.050000190734863
2015-05-19,10.84000015258789
2015-05-20,11.050000190734863
2015-05-21,11.15999984741211
2015-05-22,10.979999542236328
2015-05-26,10.649999618530273
2015-05-27,10.699999809265137
2015-05-28,10.760000228881836
2015-05-29,10.640000343322754
2015-06-01,10.430000305175781
2015-06-02,10.640000343322754
2015-06-03,10.729999542236328
2015-06-04,10.789999961853027
2015-06-05,10.9399995803833
2015-06-08,10.779999732971191
2015-06-09,10.8100004196167
2015-06-10,11.020000457763672
2015-06-11,11.25
2015-06-12,11.140000343322754
2015-06-15,10.960000038146973
2015-06-16,10.989999771118164
2015-06-17,10.989999771118164
2015-06-18,11.020000457763672
2015-06-19,11.0600004196167
2015-06-22,11.180000305175781
2015-06-23,11.329999923706055
2015-06-24,11.34000015258789
2015-06-25,11.520000457763672
2015-06-26,11.510000228881836
2015-06-29,11.109999656677246
2015-06-30,11.069999694824219
2015-07-01,11.270000457763672
2015-07-02,11.369999885559082
2015-07-06,10.75
2015-07-07,10.609999656677246
2015-07-08,10.319999694824219
2015-07-09,10.470000267028809
2015-07-10,10.729999542236328
2015-07-13,10.899999618530273
2015-07-14,10.970000267028809
2015-07-15,11.09000015258789
2015-07-16,11.25
2015-07-17,11.239999771118164
2015-07-20,11.199999809265137
2015-07-21,11.199999809265137
2015-07-22,11.25
2015-07-23,10.920000076293945
2015-07-24,10.880000114440918
2015-07-27,10.739999771118164
2015-07-28,10.979999542236328
2015-07-29,11.020000457763672
2015-07-30,10.649999618530273
2015-07-31,10.65999984741211
2015-08-03,10.489999771118164
2015-08-04,10.569999694824219
2015-08-05,10.770000457763672
2015-08-06,10.8100004196167
2015-08-07,10.6899995803833
2015-08-10,10.739999771118164
2015-08-11,10.710000038146973
2015-08-12,10.670000076293945
2015-08-13,10.520000457763672
2015-08-14,10.699999809265137
2015-08-17,10.600000381469727
2015-08-18,10.619999885559082
2015-08-19,10.399999618530273
2015-08-20,10.279999732971191
2015-08-21,9.960000038146973
2015-08-24,9.619999885559082
2015-08-25,9.710000038146973
2015-08-26,10.170000076293945
2015-08-27,10.300000190734863
2015-08-28,10.300000190734863
2015-08-31,10.270000457763672
2015-09-01,9.880000114440918
2015-09-02,10.069999694824219
2015-09-03,10.119999885559082
2015-09-04,9.770000457763672
2015-09-08,10.140000343322754
2015-09-09,10.010000228881836
2015-09-10,10.170000076293945
2015-09-11,10.1899995803833
2015-09-14,10.039999961853027
2015-09-15,10.149999618530273
2015-09-16,10.1899995803833
2015-09-17,10.079999923706055
2015-09-18,9.850000381469727
2015-09-21,9.859999656677246
2015-09-22,9.59000015258789
2015-09-23,9.520000457763672
2015-09-24,9.5600004196167
2015-09-25,9.630000114440918
2015-09-28,9.300000190734863
2015-09-29,9.359999656677246
2015-09-30,9.539999961853027
2015-10-01,9.670000076293945
2015-10-02,9.800000190734863
2015-10-05,9.979999542236328
2015-10-06,10.050000190734863
2015-10-07,10.1899995803833
2015-10-08,10.220000267028809
2015-10-09,10.210000038146973
2015-10-12,10.039999961853027
2015-10-13,9.75
2015-10-14,9.890000343322754
2015-10-15,10.170000076293945
2015-10-16,10.09000015258789
2015-10-19,9.970000267028809
2015-10-20,9.949999809265137
2015-10-21,9.850000381469727
2015-10-22,9.9399995803833
2015-10-23,10.130000114440918
2015-10-26,10.039999961853027
2015-10-27,9.949999809265137
2015-10-28,9.989999771118164
2015-10-29,9.75
2015-10-30,9.680000305175781
2015-11-02,9.979999542236328
2015-11-03,9.920000076293945
2015-11-04,9.979999542236328
2015-11-05,9.470000267028809
2015-11-06,9.640000343322754
2015-11-09,9.640000343322754
2015-11-10,9.430000305175781
2015-11-11,9.470000267028809
2015-11-12,9.34000015258789
2015-11-13,9.3100004196167
2015-11-16,9.460000038146973
2015-11-17,9.380000114440918
2015-11-18,9.609999656677246
2015-11-19,9.59000015258789
2015-11-20,9.34000015258789
2015-11-23,9.119999885559082
2015-11-24,9.109999656677246
2015-11-25,9.0600004196167
2015-11-27,9.1899995803833
2015-11-30,9.109999656677246
2015-12-01,9.430000305175781
2015-12-02,9.170000076293945
2015-12-03,9.140000343322754
2015-12-04,9.229999542236328
2015-12-07,9.020000457763672
2015-12-08,8.699999809265137
2015-12-09,8.720000267028809
2015-12-10,8.800000190734863
2015-12-11,8.630000114440918
2015-12-14,8.600000381469727
2015-12-15,8.680000305175781
2015-12-16,8.8100004196167
2015-12-17,8.779999732971191
2015-12-18,8.680000305175781
2015-12-21,8.779999732971191
2015-12-22,8.84000015258789
2015-12-23,9.09000015258789
2015-12-24,9.109999656677246
2015-12-28,9.079999923706055
2015-12-29,9.1899995803833
2015-12-30,8.9399995803833
2015-12-31,8.869999885559082
2016-01-04,8.710000038146973
2016-01-05,8.729999542236328
2016-01-06,8.529999732971191
2016-01-07,8.300000190734863
2016-01-08,8.15999984741211
2016-01-11,8.1899995803833
2016-01-12,8.199999809265137
2016-01-13,7.940000057220459
2016-01-14,8.039999961853027
2016-01-15,7.53000020980835
2016-01-19,7.489999771118164
2016-01-20,7.28000020980835
2016-01-21,7.460000038146973
2016-01-22,7.550000190734863
2016-01-25,7.239999771118164
2016-01-26,7.559999942779541
2016-01-27,7.199999809265137
2016-01-28,7.230000019073486
2016-01-29,7.369999885559082
2016-02-01,7.25
2016-02-02,6.880000114440918
2016-02-03,6.909999847412109
2016-02-04,7.110000133514404
2016-02-05,7.0
2016-02-08,6.659999847412109
2016-02-09,6.550000190734863
2016-02-10,6.690000057220459
2016-02-11,6.46999979019165
2016-02-12,6.960000038146973
2016-02-16,7.139999866485596
2016-02-17,7.329999923706055
2016-02-18,7.179999828338623
2016-02-19,7.039999961853027
2016-02-22,6.940000057220459
2016-02-23,6.639999866485596
2016-02-24,6.599999904632568
2016-02-25,6.860000133514404
2016-02-26,6.300000190734863
2016-02-29,6.199999809265137
2016-03-01,6.260000228881836
2016-03-02,6.429999828338623
2016-03-03,6.599999904632568
2016-03-04,6.579999923706055
2016-03-07,6.630000114440918
2016-03-08,6.559999942779541
2016-03-09,6.590000152587891
2016-03-10,6.400000095367432
2016-03-11,6.699999809265137
2016-03-14,6.650000095367432
2016-03-15,6.670000076293945
2016-03-16,6.699999809265137
2016-03-17,6.710000038146973
2016-03-18,6.849999904632568
2016-03-21,6.800000190734863
2016-03-22,6.630000114440918
2016-03-23,6.429999828338623
2016-03-24,6.369999885559082
2016-03-28,6.400000095367432
2016-03-29,6.409999847412109
2016-03-30,6.429999828338623
2016-03-31,6.380000114440918
2016-04-01,6.25
2016-04-04,6.170000076293945
2016-04-05,5.960000038146973
2016-04-06,5.940000057220459
2016-04-07,5.800000190734863
2016-04-08,5.96999979019165
2016-04-11,6.110000133514404
2016-04-12,6.25
2016-04-13,6.579999923706055
2016-04-14,6.590000152587891
2016-04-15,6.670000076293945
2016-04-18,6.78000020980835
2016-04-19,7.039999961853027
2016-04-20,7.230000019073486
2016-04-21,7.289999961853027
2016-04-22,7.300000190734863
2016-04-25,7.230000019073486
2016-04-26,7.400000095367432
2016-04-27,7.380000114440918
2016-04-28,7.099999904632568
2016-04-29,6.769999980926514
2016-05-02,6.849999904632568
2016-05-03,6.519999980926514
2016-05-04,6.400000095367432
2016-05-05,6.21999979019165
2016-05-06,6.230000019073486
2016-05-09,6.170000076293945
2016-05-10,6.28000020980835
2016-05-11,6.190000057220459
2016-05-12,6.130000114440918
2016-05-13,6.059999942779541
2016-05-16,6.159999847412109
2016-05-17,6.190000057220459
2016-05-18,6.590000152587891
2016-05-19,6.71999979019165
2016-05-20,6.75
2016-05-23,6.809999942779541
2016-05-24,7.210000038146973
2016-05-25,7.559999942779541
2016-05-26,7.289999961853027
2016-05-27,7.360000133514404
2016-05-31,7.150000095367432
2016-06-01,6.980000019073486
2016-06-02,7.019999980926514
2016-06-03,6.960000038146973
2016-06-06,6.730000019073486
2016-06-07,6.679999828338623
2016-06-08,6.570000171661377
2016-06-09,6.489999771118164
2016-06-10,6.059999942779541
2016-06-13,6.150000095367432
2016-06-14,6.050000190734863
2016-06-15,6.159999847412109
2016-06-16,6.170000076293945
2016-06-17,6.480000019073486
2016-06-20,6.940000057220459
2016-06-21,7.119999885559082
2016-06-22,7.289999961853027
2016-06-23,7.489999771118164
2016-06-24,5.429999828338623
2016-06-27,4.690000057220459
2016-06-28,4.840000152587891
2016-06-29,4.920000076293945
2016-06-30,4.699999809265137
2016-07-01,4.610000133514404
2016-07-05,4.269999980926514
2016-07-06,4.039999961853027
2016-07-07,4.159999847412109
2016-07-08,4.400000095367432
2016-07-11,4.71999979019165
2016-07-12,4.869999885559082
2016-07-13,4.71999979019165
2016-07-14,4.920000076293945
2016-07-15,4.920000076293945
2016-07-18,5.050000190734863
2016-07-19,4.980000019073486
2016-07-20,5.139999866485596
2016-07-21,5.059999942779541
2016-07-22,4.980000019073486
2016-07-25,4.980000019073486
2016-07-26,4.920000076293945
2016-07-27,5.019999980926514
2016-07-28,4.960000038146973
2016-07-29,5.099999904632568
2016-08-01,4.940000057220459
2016-08-02,4.949999809265137
2016-08-03,5.110000133514404
2016-08-04,5.059999942779541
2016-08-05,4.760000228881836
2016-08-08,4.820000171661377
2016-08-09,5.03000020980835
2016-08-10,5.070000171661377
2016-08-11,5.059999942779541
2016-08-12,5.090000152587891
2016-08-15,5.0
2016-08-16,5.0
2016-08-17,5.019999980926514
2016-08-18,4.949999809265137
2016-08-19,4.920000076293945
2016-08-22,4.980000019073486
2016-08-23,5.190000057220459
2016-08-24,5.210000038146973
2016-08-25,5.159999847412109
2016-08-26,5.170000076293945
2016-08-29,5.210000038146973
2016-08-30,5.239999771118164
2016-08-31,5.329999923706055
2016-09-01,5.360000133514404
2016-09-02,5.460000038146973
2016-09-06,5.269999980926514
2016-09-07,5.260000228881836
2016-09-08,5.369999885559082
2016-09-09,5.420000076293945
2016-09-12,5.369999885559082
2016-09-13,5.230000019073486
2016-09-14,5.21999979019165
2016-09-15,5.159999847412109
2016-09-16,4.860000133514404
2016-09-19,4.840000152587891
2016-09-20,4.78000020980835
2016-09-21,4.820000171661377
2016-09-22,4.869999885559082
2016-09-23,4.75
2016-09-26,4.610000133514404
2016-09-27,4.599999904632568
2016-09-28,4.679999828338623
2016-09-29,4.5
2016-09-30,4.659999847412109
2016-10-03,4.610000133514404
2016-10-04,4.639999866485596
2016-10-05,4.71999979019165
2016-10-06,4.71999979019165
2016-10-07,4.570000171661377
2016-10-10,4.46999979019165
2016-10-11,4.46999979019165
2016-10-12,4.369999885559082
2016-10-13,4.25
2016-10-14,4.269999980926514
2016-10-17,4.199999809265137
2016-10-18,4.400000095367432
2016-10-19,4.480000019073486
2016-10-20,4.599999904632568
2016-10-21,4.679999828338623
2016-10-24,4.610000133514404
2016-10-25,4.699999809265137
2016-10-26,4.710000038146973
2016-10-27,4.829999923706055
2016-10-28,4.75
2016-10-31,4.630000114440918
2016-11-01,4.599999904632568
2016-11-02,4.519999980926514
2016-11-03,4.829999923706055
2016-11-04,4.599999904632568
2016-11-07,4.670000076293945
2016-11-08,4.679999828338623
2016-11-09,4.829999923706055
2016-11-10,5.159999847412109
2016-11-11,5.110000133514404
2016-11-14,5.260000228881836
2016-11-15,5.329999923706055
2016-11-16,5.170000076293945
2016-11-17,5.139999866485596
2016-11-18,5.039999961853027
2016-11-21,5.090000152587891
2016-11-22,5.190000057220459
2016-11-23,5.099999904632568
2016-11-25,5.039999961853027
2016-11-28,4.820000171661377
2016-11-29,4.909999847412109
2016-11-30,4.849999904632568
2016-12-01,5.03000020980835
2016-12-02,4.909999847412109
2016-12-05,5.03000020980835
2016-12-06,5.400000095367432
2016-12-07,5.519999980926514
2016-12-08,5.599999904632568
2016-12-09,5.489999771118164
2016-12-12,5.420000076293945
2016-12-13,5.610000133514404
2016-12-14,5.460000038146973
2016-12-15,5.659999847412109
2016-12-16,5.650000095367432
2016-12-19,5.53000020980835
2016-12-20,5.610000133514404
2016-12-21,5.630000114440918
2016-12-22,5.619999885559082
2016-12-23,5.679999828338623
2016-12-27,5.670000076293945
2016-12-28,5.460000038146973
2016-12-29,5.46999979019165
2016-12-30,5.53000020980835
2017-01-03,5.670000076293945
2017-01-04,5.829999923706055
2017-01-05,5.78000020980835
2017-01-06,5.71999979019165
2017-01-09,5.539999961853027
2017-01-10,5.53000020980835
2017-01-11,5.510000228881836
2017-01-12,5.409999847412109
2017-01-13,5.409999847412109
2017-01-17,5.5
2017-01-18,5.429999828338623
2017-01-19,5.440000057220459
2017-01-20,5.480000019073486
2017-01-23,5.46999979019165
2017-01-24,5.539999961853027
2017-01-25,5.809999942779541
2017-01-26,5.900000095367432
2017-01-27,5.820000171661377
2017-01-30,5.679999828338623
2017-01-31,5.619999885559082
2017-02-01,5.730000019073486
2017-02-02,5.650000095367432
2017-02-03,5.809999942779541
2017-02-06,5.630000114440918
2017-02-07,5.739999771118164
2017-02-08,5.75
2017-02-09,5.889999866485596
2017-02-10,5.760000228881836
2017-02-13,5.909999847412109
2017-02-14,6.050000190734863
2017-02-15,6.159999847412109
2017-02-16,6.110000133514404
2017-02-17,6.059999942779541
2017-02-21,6.289999961853027
2017-02-22,6.269999980926514
2017-02-23,6.260000228881836
2017-02-24,5.909999847412109
2017-02-27,5.849999904632568
2017-02-28,5.880000114440918
2017-03-01,6.010000228881836
2017-03-02,5.980000019073486
2017-03-03,6.070000171661377
2017-03-06,5.909999847412109
2017-03-07,5.849999904632568
2017-03-08,5.860000133514404
2017-03-09,5.929999828338623
2017-03-10,6.010000228881836
2017-03-13,5.940000057220459
2017-03-14,5.769999980926514
2017-03-15,5.789999961853027
2017-03-16,5.960000038146973
2017-03-17,6.039999961853027
2017-03-20,5.920000076293945
2017-03-21,5.900000095367432
2017-03-22,5.880000114440918
2017-03-23,6.019999980926514
2017-03-24,5.96999979019165
2017-03-27,6.039999961853027
2017-03-28,6.059999942779541
2017-03-29,6.0
2017-03-30,6.070000171661377
2017-03-31,6.070000171661377
2017-04-03,6.019999980926514
2017-04-04,5.900000095367432
2017-04-05,5.929999828338623
2017-04-06,5.929999828338623
2017-04-07,5.920000076293945
2017-04-10,5.940000057220459
2017-04-11,5.909999847412109
2017-04-12,5.789999961853027
2017-04-13,5.659999847412109
2017-04-17,5.789999961853027
2017-04-18,5.78000020980835
2017-04-19,6.0
2017-04-20,6.150000095367432
2017-04-21,6.159999847412109
2017-04-24,6.409999847412109
2017-04-25,6.519999980926514
2017-04-26,6.489999771118164
2017-04-27,6.539999961853027
2017-04-28,6.840000152587891
2017-05-01,6.900000095367432
2017-05-02,6.880000114440918
2017-05-03,6.889999866485596
2017-05-04,6.940000057220459
2017-05-05,7.050000190734863
2017-05-08,6.920000076293945
2017-05-09,6.820000171661377
2017-05-10,6.849999904632568
2017-05-11,6.75
2017-05-12,6.71999979019165
2017-05-15,6.789999961853027
2017-05-16,6.860000133514404
2017-05-17,6.679999828338623
2017-05-18,6.860000133514404
2017-05-19,6.900000095367432
2017-05-22,6.860000133514404
2017-05-23,6.929999828338623
2017-05-24,6.960000038146973
2017-05-25,6.880000114440918
2017-05-26,6.71999979019165
2017-05-30,6.71999979019165
2017-05-31,6.730000019073486
2017-06-01,6.699999809265137
2017-06-02,6.699999809265137
2017-06-05,6.71999979019165
2017-06-06,6.510000228881836
2017-06-07,6.639999866485596
2017-06-08,6.659999847412109
2017-06-09,6.409999847412109
2017-06-12,6.369999885559082
2017-06-13,6.460000038146973
2017-06-14,6.440000057220459
2017-06-15,6.449999809265137
2017-06-16,6.420000076293945
2017-06-19,6.420000076293945
2017-06-20,6.300000190734863
2017-06-21,6.28000020980835
2017-06-22,6.300000190734863
2017-06-23,6.269999980926514
2017-06-26,6.389999866485596
2017-06-27,6.489999771118164
2017-06-28,6.579999923706055
2017-06-29,6.619999885559082
2017-06-30,6.53000020980835
2017-07-03,6.639999866485596
2017-07-05,6.679999828338623
2017-07-06,6.769999980926514
2017-07-07,6.75
2017-07-10,6.699999809265137
2017-07-11,6.679999828338623
2017-07-12,6.579999923706055
2017-07-13,6.730000019073486
2017-07-14,6.679999828338623
2017-07-17,6.650000095367432
2017-07-18,6.619999885559082
2017-07-19,6.590000152587891
2017-07-20,6.559999942779541
2017-07-21,6.489999771118164
2017-07-24,6.510000228881836
2017-07-25,6.630000114440918
2017-07-26,6.699999809265137
2017-07-27,6.630000114440918
2017-07-28,6.590000152587891
2017-07-31,6.639999866485596
2017-08-01,6.730000019073486
2017-08-02,6.730000019073486
2017-08-03,6.789999961853027
2017-08-04,6.849999904632568
2017-08-07,6.889999866485596
2017-08-08,6.880000114440918
2017-08-09,6.820000171661377
2017-08-10,6.699999809265137
2017-08-11,6.739999771118164
2017-08-14,6.769999980926514
2017-08-15,6.809999942779541
2017-08-16,6.820000171661377
2017-08-17,6.650000095367432
2017-08-18,6.690000057220459
2017-08-21,6.639999866485596
2017-08-22,6.590000152587891
2017-08-23,6.639999866485596
2017-08-24,6.610000133514404
2017-08-25,6.659999847412109
2017-08-28,6.659999847412109
2017-08-29,6.570000171661377
2017-08-30,6.5
2017-08-31,6.579999923706055
2017-09-01,6.619999885559082
2017-09-05,6.489999771118164
2017-09-06,6.440000057220459
2017-09-07,6.369999885559082
2017-09-08,6.5
2017-09-11,6.5
2017-09-12,6.699999809265137
2017-09-13,6.670000076293945
2017-09-14,6.820000171661377
2017-09-15,6.900000095367432
2017-09-18,6.889999866485596
2017-09-19,6.980000019073486
2017-09-20,7.010000228881836
2017-09-21,7.139999866485596
2017-09-22,7.159999847412109
2017-09-25,7.070000171661377
2017-09-26,7.099999904632568
2017-09-27,7.360000133514404
2017-09-28,7.25
2017-09-29,7.28000020980835
2017-10-02,7.190000057220459
2017-10-03,7.25
2017-10-04,7.25
2017-10-05,7.269999980926514
2017-10-06,7.199999809265137
2017-10-09,7.199999809265137
2017-10-10,7.429999828338623
2017-10-11,7.349999904632568
2017-10-12,7.309999942779541
2017-10-13,7.380000114440918
2017-10-16,7.349999904632568
2017-10-17,7.28000020980835
2017-10-18,7.429999828338623
2017-10-19,7.449999809265137
2017-10-20,7.5
2017-10-23,7.409999847412109
2017-10-24,7.460000038146973
2017-10-25,7.489999771118164
2017-10-26,7.409999847412109
2017-10-27,7.53000020980835
2017-10-30,7.579999923706055
2017-10-31,7.590000152587891
2017-11-01,7.610000133514404
2017-11-02,7.46999979019165
2017-11-03,7.369999885559082
2017-11-06,7.380000114440918
2017-11-07,7.300000190734863
2017-11-08,7.309999942779541
2017-11-09,7.28000020980835
2017-11-10,7.320000171661377
2017-11-13,7.289999961853027
2017-11-14,7.309999942779541
2017-11-15,7.320000171661377
2017-11-16,7.300000190734863
2017-11-17,7.349999904632568
2017-11-20,7.360000133514404
2017-11-21,7.340000152587891
2017-11-22,7.300000190734863
2017-11-24,7.349999904632568
2017-11-27,7.260000228881836
2017-11-28,7.369999885559082
2017-11-29,7.590000152587891
2017-11-30,7.539999961853027
2017-12-01,7.429999828338623
2017-12-04,7.480000019073486
2017-12-05,7.440000057220459
2017-12-06,7.420000076293945
2017-12-07,7.489999771118164
2017-12-08,7.639999866485596
2017-12-11,7.610000133514404
2017-12-12,7.590000152587891
2017-12-13,7.599999904632568
2017-12-14,7.570000171661377
2017-12-15,7.480000019073486
2017-12-18,7.539999961853027
2017-12-19,7.53000020980835
2017-12-20,7.480000019073486
2017-12-21,7.519999980926514
2017-12-22,7.5
2017-12-26,7.519999980926514
2017-12-27,7.53000020980835
2017-12-28,7.570000171661377
2017-12-29,7.639999866485596
2018-01-02,7.670000076293945
2018-01-03,7.590000152587891
2018-01-04,7.690000057220459
2018-01-05,7.630000114440918
2018-01-08,7.679999828338623
2018-01-09,7.730000019073486
2018-01-10,8.029999732971191
2018-01-11,8.180000305175781
2018-01-12,8.4399995803833
2018-01-16,8.300000190734863
2018-01-17,8.329999923706055
2018-01-18,8.399999618530273
2018-01-19,8.399999618530273
2018-01-22,8.479999542236328
2018-01-23,8.460000038146973
2018-01-24,8.600000381469727
2018-01-25,8.630000114440918
2018-01-26,8.699999809265137
2018-01-29,8.569999694824219
2018-01-30,8.390000343322754
2018-01-31,8.329999923706055
2018-02-01,8.390000343322754
2018-02-02,8.170000076293945
2018-02-05,7.800000190734863
2018-02-06,7.920000076293945
2018-02-07,7.880000114440918
2018-02-08,7.900000095367432
2018-02-09,7.769999980926514
2018-02-12,7.820000171661377
2018-02-13,7.829999923706055
2018-02-14,7.929999828338623
2018-02-15,7.920000076293945
2018-02-16,7.869999885559082
2018-02-20,7.820000171661377
2018-02-21,7.840000152587891
2018-02-22,7.940000057220459
2018-02-23,7.639999866485596
2018-02-26,7.659999847412109
2018-02-27,7.619999885559082
2018-02-28,7.449999809265137
2018-03-01,7.389999866485596
2018-03-02,7.340000152587891
2018-03-05,7.409999847412109
2018-03-06,7.400000095367432
2018-03-07,7.389999866485596
2018-03-08,7.420000076293945
2018-03-09,7.380000114440918
2018-03-12,7.409999847412109
2018-03-13,7.329999923706055
2018-03-14,7.389999866485596
2018-03-15,7.289999961853027
2018-03-16,7.369999885559082
2018-03-19,7.369999885559082
2018-03-20,7.480000019073486
2018-03-21,7.480000019073486
2018-03-22,7.309999942779541
2018-03-23,7.210000038146973
2018-03-26,7.519999980926514
2018-03-27,7.300000190734863
2018-03-28,7.360000133514404
2018-03-29,7.400000095367432
2018-04-02,7.320000171661377
2018-04-03,7.389999866485596
2018-04-04,7.429999828338623
2018-04-05,7.460000038146973
2018-04-06,7.409999847412109
2018-04-09,7.449999809265137
2018-04-10,7.570000171661377
2018-04-11,7.570000171661377
2018-04-12,7.659999847412109
2018-04-13,7.639999866485596
2018-04-16,7.659999847412109
2018-04-17,7.78000020980835
2018-04-18,7.78000020980835
2018-04-19,7.800000190734863
2018-04-20,7.800000190734863
2018-04-23,7.800000190734863
2018-04-24,7.75
2018-04-25,7.71999979019165
2018-04-26,7.699999809265137
2018-04-27,7.519999980926514
2018-04-30,7.480000019073486
2018-05-01,7.429999828338623
2018-05-02,7.460000038146973
2018-05-03,7.409999847412109
2018-05-04,7.46999979019165
2018-05-07,7.5
2018-05-08,7.46999979019165
2018-05-09,7.610000133514404
2018-05-10,7.909999847412109
2018-05-11,8.0600004196167
2018-05-14,8.050000190734863
2018-05-15,8.0
2018-05-16,7.96999979019165
2018-05-17,8.0600004196167
2018-05-18,7.920000076293945
2018-05-21,7.949999809265137
2018-05-22,8.039999961853027
2018-05-23,7.929999828338623
2018-05-24,7.869999885559082
2018-05-25,7.78000020980835
2018-05-29,7.409999847412109
2018-05-30,7.409999847412109
2018-05-31,7.380000114440918
2018-06-01,7.5
2018-06-04,7.400000095367432
2018-06-05,7.210000038146973
2018-06-06,7.349999904632568
2018-06-07,7.300000190734863
2018-06-08,7.300000190734863
2018-06-11,7.329999923706055
2018-06-12,7.179999828338623
2018-06-13,7.130000114440918
2018-06-14,7.050000190734863
2018-06-15,6.880000114440918
2018-06-18,6.849999904632568
2018-06-19,6.900000095367432
2018-06-20,6.909999847412109
2018-06-21,6.920000076293945
2018-06-22,7.010000228881836
2018-06-25,6.920000076293945
2018-06-26,6.929999828338623
2018-06-27,6.730000019073486
2018-06-28,6.78000020980835
2018-06-29,6.800000190734863
2018-07-02,6.71999979019165
2018-07-03,6.639999866485596
2018-07-05,6.71999979019165
2018-07-06,6.710000038146973
2018-07-09,6.789999961853027
2018-07-10,6.610000133514404
2018-07-11,6.550000190734863
2018-07-12,6.599999904632568
2018-07-13,6.599999904632568
2018-07-16,6.570000171661377
2018-07-17,6.5
2018-07-18,6.489999771118164
2018-07-19,6.429999828338623
2018-07-20,6.449999809265137
2018-07-23,6.489999771118164
2018-07-24,6.659999847412109
2018-07-25,6.630000114440918
2018-07-26,6.579999923706055
2018-07-27,6.619999885559082
2018-07-30,6.75
2018-07-31,6.78000020980835
2018-08-01,6.739999771118164
2018-08-02,6.630000114440918
2018-08-03,6.829999923706055
2018-08-06,6.619999885559082
2018-08-07,6.599999904632568
2018-08-08,6.610000133514404
2018-08-09,6.550000190734863
2018-08-10,6.389999866485596
2018-08-13,6.300000190734863
2018-08-14,6.269999980926514
2018-08-15,6.170000076293945
2018-08-16,6.210000038146973
2018-08-17,6.239999771118164
2018-08-20,6.349999904632568
2018-08-21,6.449999809265137
2018-08-22,6.46999979019165
2018-08-23,6.309999942779541
2018-08-24,6.360000133514404
2018-08-27,6.449999809265137
2018-08-28,6.409999847412109
2018-08-29,6.480000019073486
2018-08-30,6.409999847412109
2018-08-31,6.360000133514404
2018-09-04,6.429999828338623
2018-09-05,6.559999942779541
2018-09-06,6.510000228881836
2018-09-07,6.409999847412109
2018-09-10,6.559999942779541
2018-09-11,6.489999771118164
2018-09-12,6.46999979019165
2018-09-13,6.579999923706055
2018-09-14,6.510000228881836
2018-09-17,6.650000095367432
2018-09-18,6.690000057220459
2018-09-19,6.860000133514404
2018-09-20,7.119999885559082
2018-09-21,6.96999979019165
2018-09-24,6.889999866485596
2018-09-25,6.849999904632568
2018-09-26,6.789999961853027
2018-09-27,6.760000228881836
2018-09-28,6.53000020980835
2018-10-01,6.53000020980835
2018-10-02,6.489999771118164
2018-10-03,6.550000190734863
2018-10-04,6.590000152587891
2018-10-05,6.610000133514404
2018-10-08,6.559999942779541
2018-10-09,6.539999961853027
2018-10-10,6.579999923706055
2018-10-11,6.5
2018-10-12,6.519999980926514
2018-10-15,6.5
2018-10-16,6.5
2018-10-17,6.429999828338623
2018-10-18,6.239999771118164
2018-10-19,6.25
2018-10-22,6.159999847412109
2018-10-23,6.170000076293945
2018-10-24,5.960000038146973
2018-10-25,6.110000133514404
2018-10-26,5.860000133514404
2018-10-29,5.909999847412109
2018-10-30,6.039999961853027
2018-10-31,6.099999904632568
2018-11-01,6.380000114440918
2018-11-02,6.460000038146973
2018-11-05,6.440000057220459
2018-11-06,6.53000020980835
2018-11-07,6.670000076293945
2018-11-08,6.699999809265137
2018-11-09,6.659999847412109
2018-11-12,6.380000114440918
2018-11-13,6.539999961853027
2018-11-14,6.510000228881836
2018-11-15,5.929999828338623
2018-11-16,5.659999847412109
2018-11-19,5.659999847412109
2018-11-20,5.440000057220459
2018-11-21,5.550000190734863
2018-11-23,5.690000057220459
2018-11-26,5.860000133514404
2018-11-27,5.739999771118164
2018-11-28,5.78000020980835
2018-11-29,5.730000019073486
2018-11-30,5.610000133514404
2018-12-03,5.710000038146973
2018-12-04,5.440000057220459
2018-12-06,5.510000228881836
2018-12-07,5.380000114440918
2018-12-10,5.119999885559082
2018-12-11,5.010000228881836
2018-12-12,5.289999961853027
2018-12-13,5.320000171661377
2018-12-14,5.320000171661377
2018-12-17,5.210000038146973
2018-12-18,5.269999980926514
2018-12-19,5.230000019073486
2018-12-20,5.260000228881836
2018-12-21,5.179999828338623
2018-12-24,5.179999828338623
2018-12-26,5.260000228881836
2018-12-27,5.289999961853027
2018-12-28,5.440000057220459
2018-12-31,5.590000152587891
2019-01-02,5.510000228881836
2019-01-03,5.409999847412109
2019-01-04,5.679999828338623
2019-01-07,5.760000228881836
2019-01-08,5.820000171661377
2019-01-09,5.75
2019-01-10,5.800000190734863
2019-01-11,5.929999828338623
2019-01-14,6.090000152587891
2019-01-15,6.03000020980835
2019-01-16,6.110000133514404
2019-01-17,6.269999980926514
2019-01-18,6.449999809265137
