,EYPT
2017-04-06,17.200000762939453
2017-04-07,16.600000381469727
2017-04-10,17.700000762939453
2017-04-11,17.100000381469727
2017-04-12,16.799999237060547
2017-04-13,16.899999618530273
2017-04-17,17.100000381469727
2017-04-18,17.399999618530273
2017-04-19,17.399999618530273
2017-04-20,17.700000762939453
2017-04-21,17.700000762939453
2017-04-24,17.700000762939453
2017-04-25,17.299999237060547
2017-04-26,17.399999618530273
2017-04-27,17.200000762939453
2017-04-28,17.200000762939453
2017-05-01,17.0
2017-05-02,17.100000381469727
2017-05-03,16.899999618530273
2017-05-04,16.799999237060547
2017-05-05,19.700000762939453
2017-05-08,19.399999618530273
2017-05-09,19.899999618530273
2017-05-10,20.399999618530273
2017-05-11,20.200000762939453
2017-05-12,20.799999237060547
2017-05-15,20.799999237060547
2017-05-16,20.399999618530273
2017-05-17,20.799999237060547
2017-05-18,21.299999237060547
2017-05-19,22.399999618530273
2017-05-22,22.100000381469727
2017-05-23,21.600000381469727
2017-05-24,21.399999618530273
2017-05-25,21.299999237060547
2017-05-26,22.200000762939453
2017-05-30,23.200000762939453
2017-05-31,22.700000762939453
2017-06-01,22.700000762939453
2017-06-02,22.5
2017-06-05,22.0
2017-06-06,21.399999618530273
2017-06-07,21.5
2017-06-08,21.399999618530273
2017-06-09,20.899999618530273
2017-06-12,20.799999237060547
2017-06-13,17.5
2017-06-14,17.5
2017-06-15,17.299999237060547
2017-06-16,18.5
2017-06-19,18.399999618530273
2017-06-20,18.299999237060547
2017-06-21,18.5
2017-06-22,18.200000762939453
2017-06-23,19.100000381469727
2017-06-26,18.299999237060547
2017-06-27,17.700000762939453
2017-06-28,17.700000762939453
2017-06-29,17.0
2017-06-30,17.100000381469727
2017-07-03,17.600000381469727
2017-07-05,17.100000381469727
2017-07-06,17.100000381469727
2017-07-07,17.600000381469727
2017-07-10,16.600000381469727
2017-07-11,13.800000190734863
2017-07-12,14.100000381469727
2017-07-13,13.899999618530273
2017-07-14,15.100000381469727
2017-07-17,14.399999618530273
2017-07-18,14.100000381469727
2017-07-19,13.800000190734863
2017-07-20,13.899999618530273
2017-07-21,13.699999809265137
2017-07-24,13.5
2017-07-25,13.199999809265137
2017-07-26,12.800000190734863
2017-07-27,12.300000190734863
2017-07-28,12.0
2017-07-31,12.300000190734863
2017-08-01,11.699999809265137
2017-08-02,11.5
2017-08-03,11.600000381469727
2017-08-04,12.0
2017-08-07,11.600000381469727
2017-08-08,12.100000381469727
2017-08-09,11.800000190734863
2017-08-10,11.199999809265137
2017-08-11,11.100000381469727
2017-08-14,11.100000381469727
2017-08-15,10.800000190734863
2017-08-16,10.800000190734863
2017-08-17,10.600000381469727
2017-08-18,10.699999809265137
2017-08-21,11.399999618530273
2017-08-22,11.199999809265137
2017-08-23,11.699999809265137
2017-08-24,11.699999809265137
2017-08-25,12.399999618530273
2017-08-28,12.100000381469727
2017-08-29,11.699999809265137
2017-08-30,12.100000381469727
2017-08-31,12.100000381469727
2017-09-01,12.699999809265137
2017-09-05,12.399999618530273
2017-09-06,12.699999809265137
2017-09-07,13.0
2017-09-08,12.800000190734863
2017-09-11,13.699999809265137
2017-09-12,13.0
2017-09-13,12.600000381469727
2017-09-14,12.199999809265137
2017-09-15,12.100000381469727
2017-09-18,12.800000190734863
2017-09-19,12.5
2017-09-20,12.5
2017-09-21,12.199999809265137
2017-09-22,12.5
2017-09-25,12.5
2017-09-26,12.399999618530273
2017-09-27,12.0
2017-09-28,12.0
2017-09-29,12.0
2017-10-02,12.0
2017-10-03,12.0
2017-10-04,11.899999618530273
2017-10-05,12.600000381469727
2017-10-06,12.300000190734863
2017-10-09,12.199999809265137
2017-10-10,12.399999618530273
2017-10-11,12.399999618530273
2017-10-12,12.199999809265137
2017-10-13,12.300000190734863
2017-10-16,12.100000381469727
2017-10-17,12.0
2017-10-18,12.0
2017-10-19,12.0
2017-10-20,12.0
2017-10-23,12.0
2017-10-24,12.0
2017-10-25,12.0
2017-10-26,11.899999618530273
2017-10-27,11.899999618530273
2017-10-30,11.600000381469727
2017-10-31,11.699999809265137
2017-11-01,11.800000190734863
2017-11-02,11.899999618530273
2017-11-03,12.300000190734863
2017-11-06,12.600000381469727
2017-11-07,11.600000381469727
2017-11-08,12.300000190734863
2017-11-09,13.399999618530273
2017-11-10,13.800000190734863
2017-11-13,12.800000190734863
2017-11-14,12.199999809265137
2017-11-15,12.100000381469727
2017-11-16,12.199999809265137
2017-11-17,12.600000381469727
2017-11-20,12.699999809265137
2017-11-21,13.100000381469727
2017-11-22,13.300000190734863
2017-11-24,13.300000190734863
2017-11-27,12.699999809265137
2017-11-28,12.600000381469727
2017-11-29,12.5
2017-11-30,12.600000381469727
2017-12-01,12.800000190734863
2017-12-04,13.100000381469727
2017-12-05,12.699999809265137
2017-12-06,12.399999618530273
2017-12-07,12.699999809265137
2017-12-08,12.300000190734863
2017-12-11,11.800000190734863
2017-12-12,11.899999618530273
2017-12-13,11.5
2017-12-14,10.600000381469727
2017-12-15,11.300000190734863
2017-12-18,10.800000190734863
2017-12-19,10.600000381469727
2017-12-20,10.5
2017-12-21,10.5
2017-12-22,10.5
2017-12-26,10.300000190734863
2017-12-27,10.699999809265137
2017-12-28,10.5
2017-12-29,10.800000190734863
2018-01-02,11.100000381469727
2018-01-03,11.199999809265137
2018-01-04,11.300000190734863
2018-01-05,11.199999809265137
2018-01-08,11.0
2018-01-09,11.0
2018-01-10,10.600000381469727
2018-01-11,11.100000381469727
2018-01-12,11.399999618530273
2018-01-16,11.0
2018-01-17,10.800000190734863
2018-01-18,10.899999618530273
2018-01-19,11.100000381469727
2018-01-22,11.0
2018-01-23,10.899999618530273
2018-01-24,11.199999809265137
2018-01-25,13.100000381469727
2018-01-26,12.699999809265137
2018-01-29,12.399999618530273
2018-01-30,12.0
2018-01-31,11.399999618530273
2018-02-01,11.100000381469727
2018-02-02,11.0
2018-02-05,10.5
2018-02-06,11.0
2018-02-07,10.600000381469727
2018-02-08,10.699999809265137
2018-02-09,10.399999618530273
2018-02-12,10.399999618530273
2018-02-13,10.600000381469727
2018-02-14,10.699999809265137
2018-02-15,10.899999618530273
2018-02-16,11.0
2018-02-20,10.899999618530273
2018-02-21,10.899999618530273
2018-02-22,10.899999618530273
2018-02-23,10.899999618530273
2018-02-26,10.699999809265137
2018-02-27,10.899999618530273
2018-02-28,10.5
2018-03-01,10.600000381469727
2018-03-02,10.899999618530273
2018-03-05,11.100000381469727
2018-03-06,11.699999809265137
2018-03-07,12.100000381469727
2018-03-08,12.300000190734863
2018-03-09,12.399999618530273
2018-03-12,12.0
2018-03-13,12.0
2018-03-14,11.899999618530273
2018-03-15,12.300000190734863
2018-03-16,12.300000190734863
2018-03-19,11.600000381469727
2018-03-20,11.600000381469727
2018-03-21,12.0
2018-03-22,12.5
2018-03-23,11.899999618530273
2018-03-26,11.5
2018-03-27,11.100000381469727
2018-03-28,10.699999809265137
2018-03-29,12.199999809265137
2018-04-02,11.5
2018-04-03,11.399999618530273
2018-04-04,11.899999618530273
2018-04-05,11.800000190734863
2018-04-06,11.699999809265137
2018-04-09,11.600000381469727
2018-04-10,11.399999618530273
2018-04-11,12.600000381469727
2018-04-12,14.600000381469727
2018-04-13,14.399999618530273
2018-04-16,13.5
2018-04-17,14.399999618530273
2018-04-18,15.199999809265137
2018-04-19,17.5
2018-04-20,17.299999237060547
2018-04-23,16.5
2018-04-24,19.899999618530273
2018-04-25,23.700000762939453
2018-04-26,24.700000762939453
2018-04-27,22.899999618530273
2018-04-30,24.600000381469727
2018-05-01,26.899999618530273
2018-05-02,27.0
2018-05-03,26.100000381469727
2018-05-04,24.399999618530273
2018-05-07,23.899999618530273
2018-05-08,23.299999237060547
2018-05-09,25.5
2018-05-10,20.0
2018-05-11,20.100000381469727
2018-05-14,19.5
2018-05-15,20.299999237060547
2018-05-16,20.5
2018-05-17,21.799999237060547
2018-05-18,21.100000381469727
2018-05-21,20.200000762939453
2018-05-22,19.799999237060547
2018-05-23,19.5
2018-05-24,20.700000762939453
2018-05-25,20.100000381469727
2018-05-29,21.600000381469727
2018-05-30,21.799999237060547
2018-05-31,21.700000762939453
2018-06-01,22.799999237060547
2018-06-04,22.5
2018-06-05,23.0
2018-06-06,23.700000762939453
2018-06-07,22.799999237060547
2018-06-08,22.200000762939453
2018-06-11,22.100000381469727
2018-06-12,20.899999618530273
2018-06-13,20.5
2018-06-14,20.399999618530273
2018-06-15,20.399999618530273
2018-06-18,20.100000381469727
2018-06-19,20.200000762939453
2018-06-20,19.899999618530273
2018-06-21,19.5
2018-06-22,20.0
2018-06-25,19.299999237060547
2018-06-26,18.700000762939453
2018-06-27,18.600000381469727
2018-06-28,18.5
2018-06-29,20.799999237060547
2018-07-02,20.899999618530273
2018-07-03,21.100000381469727
2018-07-05,21.600000381469727
2018-07-06,21.799999237060547
2018-07-09,22.700000762939453
2018-07-10,22.600000381469727
2018-07-11,22.200000762939453
2018-07-12,22.0
2018-07-13,21.5
2018-07-16,21.100000381469727
2018-07-17,21.200000762939453
2018-07-18,21.200000762939453
2018-07-19,24.799999237060547
2018-07-20,24.399999618530273
2018-07-23,23.200000762939453
2018-07-24,22.600000381469727
2018-07-25,24.399999618530273
2018-07-26,23.600000381469727
2018-07-27,23.0
2018-07-30,22.600000381469727
2018-07-31,22.700000762939453
2018-08-01,22.200000762939453
2018-08-02,22.100000381469727
2018-08-03,21.299999237060547
2018-08-06,21.100000381469727
2018-08-07,21.399999618530273
2018-08-08,21.5
2018-08-09,21.5
2018-08-10,22.0
2018-08-13,21.399999618530273
2018-08-14,21.0
2018-08-15,20.5
2018-08-16,20.600000381469727
2018-08-17,19.899999618530273
2018-08-20,19.5
2018-08-21,20.299999237060547
2018-08-22,20.5
2018-08-23,20.200000762939453
2018-08-24,20.700000762939453
2018-08-27,20.799999237060547
2018-08-28,20.899999618530273
2018-08-29,21.200000762939453
2018-08-30,21.799999237060547
2018-08-31,21.899999618530273
2018-09-04,22.100000381469727
2018-09-05,21.200000762939453
2018-09-06,23.200000762939453
2018-09-07,22.200000762939453
2018-09-10,22.200000762939453
2018-09-11,22.899999618530273
2018-09-12,22.799999237060547
2018-09-13,22.100000381469727
2018-09-14,22.0
2018-09-17,23.399999618530273
2018-09-18,24.0
2018-09-19,25.0
2018-09-20,25.0
2018-09-21,26.0
2018-09-24,26.899999618530273
2018-09-25,31.200000762939453
2018-09-26,33.5
2018-09-27,37.599998474121094
2018-09-28,35.70000076293945
2018-10-01,35.29999923706055
2018-10-02,35.099998474121094
2018-10-03,37.70000076293945
2018-10-04,37.0
2018-10-05,33.70000076293945
2018-10-08,32.79999923706055
2018-10-09,33.599998474121094
2018-10-10,32.20000076293945
2018-10-11,30.600000381469727
2018-10-12,32.29999923706055
2018-10-15,34.5
2018-10-16,31.799999237060547
2018-10-17,29.899999618530273
2018-10-18,29.5
2018-10-19,26.5
2018-10-22,24.399999618530273
2018-10-23,23.899999618530273
2018-10-24,22.299999237060547
2018-10-25,22.700000762939453
2018-10-26,22.200000762939453
2018-10-29,20.0
2018-10-30,21.399999618530273
2018-10-31,21.399999618530273
2018-11-01,23.600000381469727
2018-11-02,24.700000762939453
2018-11-05,23.100000381469727
2018-11-06,23.200000762939453
2018-11-07,23.5
2018-11-08,23.600000381469727
2018-11-09,23.0
2018-11-12,21.5
2018-11-13,20.299999237060547
2018-11-14,20.5
2018-11-15,20.799999237060547
2018-11-16,21.700000762939453
2018-11-19,21.200000762939453
2018-11-20,20.700000762939453
2018-11-21,22.100000381469727
2018-11-23,22.299999237060547
2018-11-26,20.700000762939453
2018-11-27,20.600000381469727
2018-11-28,20.600000381469727
2018-11-29,22.600000381469727
2018-11-30,23.600000381469727
2018-12-03,23.0
2018-12-04,22.200000762939453
2018-12-06,21.799999237060547
2018-12-07,22.0
2018-12-10,22.5
2018-12-11,21.899999618530273
2018-12-12,23.299999237060547
2018-12-13,23.200000762939453
2018-12-14,22.600000381469727
2018-12-17,23.100000381469727
2018-12-18,22.200000762939453
2018-12-19,21.0
2018-12-20,18.600000381469727
2018-12-21,16.5
2018-12-24,15.0
2018-12-26,17.299999237060547
2018-12-27,17.5
2018-12-28,17.799999237060547
2018-12-31,18.899999618530273
2019-01-02,19.5
2019-01-03,19.100000381469727
2019-01-04,22.600000381469727
2019-01-07,22.899999618530273
2019-01-08,22.100000381469727
2019-01-09,23.0
2019-01-10,22.200000762939453
2019-01-11,22.299999237060547
2019-01-14,22.0
2019-01-15,23.600000381469727
2019-01-16,23.200000762939453
2019-01-17,24.0
2019-01-18,22.600000381469727
2019-01-22,22.700000762939453
2019-01-23,22.799999237060547
2019-01-24,23.299999237060547
2019-01-25,24.200000762939453
2019-01-28,22.799999237060547
2019-01-29,22.0
2019-01-30,21.200000762939453
2019-01-31,21.899999618530273
2019-02-01,22.600000381469727
2019-02-04,22.899999618530273
2019-02-05,23.299999237060547
2019-02-06,23.600000381469727
2019-02-07,23.200000762939453
2019-02-08,23.899999618530273
2019-02-11,25.399999618530273
2019-02-12,25.899999618530273
2019-02-13,27.0
2019-02-14,27.200000762939453
2019-02-15,26.0
2019-02-19,26.700000762939453
2019-02-20,26.600000381469727
2019-02-21,26.5
2019-02-22,27.200000762939453
2019-02-25,27.100000381469727
2019-02-26,25.5
2019-02-27,26.100000381469727
2019-02-28,26.0
2019-03-01,26.299999237060547
2019-03-04,26.5
2019-03-05,26.0
2019-03-06,24.5
2019-03-07,23.399999618530273
2019-03-08,23.299999237060547
2019-03-11,25.100000381469727
2019-03-12,25.5
2019-03-13,25.899999618530273
2019-03-14,24.600000381469727
2019-03-15,24.700000762939453
2019-03-18,24.399999618530273
2019-03-19,24.700000762939453
2019-03-20,24.299999237060547
2019-03-21,23.5
2019-03-22,21.899999618530273
2019-03-25,22.0
2019-03-26,22.600000381469727
2019-03-27,22.100000381469727
2019-03-28,17.700000762939453
2019-03-29,17.899999618530273
2019-04-01,17.600000381469727
2019-04-02,18.799999237060547
2019-04-03,19.100000381469727
2019-04-04,18.399999618530273
2019-04-05,18.200000762939453
2019-04-08,17.799999237060547
2019-04-09,17.799999237060547
2019-04-10,18.5
2019-04-11,18.0
2019-04-12,17.799999237060547
2019-04-15,16.700000762939453
2019-04-16,16.399999618530273
2019-04-17,15.800000190734863
2019-04-18,14.600000381469727
2019-04-22,17.200000762939453
2019-04-23,17.0
2019-04-24,17.0
2019-04-25,17.5
2019-04-26,17.700000762939453
2019-04-29,18.100000381469727
2019-04-30,17.100000381469727
2019-05-01,16.700000762939453
2019-05-02,16.299999237060547
2019-05-03,16.799999237060547
2019-05-06,17.0
2019-05-07,16.600000381469727
2019-05-08,16.200000762939453
2019-05-09,16.200000762939453
2019-05-10,17.399999618530273
2019-05-13,17.200000762939453
2019-05-14,17.899999618530273
2019-05-15,18.299999237060547
2019-05-16,18.100000381469727
2019-05-17,18.5
2019-05-20,17.700000762939453
2019-05-21,17.799999237060547
2019-05-22,16.899999618530273
2019-05-23,16.299999237060547
2019-05-24,16.399999618530273
2019-05-28,16.0
2019-05-29,15.899999618530273
2019-05-30,16.200000762939453
2019-05-31,15.699999809265137
2019-06-03,15.699999809265137
2019-06-04,16.100000381469727
2019-06-05,15.399999618530273
2019-06-06,15.399999618530273
2019-06-07,14.600000381469727
2019-06-10,14.699999809265137
2019-06-11,16.299999237060547
2019-06-12,17.0
2019-06-13,16.600000381469727
2019-06-14,15.300000190734863
2019-06-17,15.699999809265137
2019-06-18,16.5
2019-06-19,17.700000762939453
2019-06-20,17.399999618530273
2019-06-21,16.5
2019-06-24,15.399999618530273
2019-06-25,15.800000190734863
2019-06-26,15.300000190734863
2019-06-27,16.5
2019-06-28,16.399999618530273
2019-07-01,17.100000381469727
2019-07-02,16.299999237060547
2019-07-03,16.299999237060547
2019-07-05,16.299999237060547
2019-07-08,16.299999237060547
2019-07-09,15.899999618530273
2019-07-10,15.699999809265137
2019-07-11,15.800000190734863
2019-07-12,15.199999809265137
2019-07-15,15.100000381469727
2019-07-16,14.800000190734863
2019-07-17,14.899999618530273
2019-07-18,14.699999809265137
2019-07-19,14.699999809265137
2019-07-22,14.600000381469727
2019-07-23,14.399999618530273
2019-07-24,14.600000381469727
2019-07-25,14.300000190734863
2019-07-26,14.5
2019-07-29,14.199999809265137
2019-07-30,14.199999809265137
2019-07-31,13.899999618530273
2019-08-01,13.199999809265137
2019-08-02,12.899999618530273
2019-08-05,12.399999618530273
2019-08-06,12.600000381469727
2019-08-07,14.399999618530273
2019-08-08,14.100000381469727
2019-08-09,13.0
2019-08-12,13.0
2019-08-13,14.600000381469727
2019-08-14,13.699999809265137
2019-08-15,13.800000190734863
2019-08-16,14.600000381469727
2019-08-19,14.699999809265137
2019-08-20,14.399999618530273
2019-08-21,14.399999618530273
2019-08-22,15.100000381469727
2019-08-23,14.399999618530273
2019-08-26,14.300000190734863
2019-08-27,14.100000381469727
2019-08-28,14.399999618530273
2019-08-29,14.800000190734863
2019-08-30,15.0
2019-09-03,14.5
2019-09-04,14.399999618530273
2019-09-05,14.5
2019-09-06,15.199999809265137
2019-09-09,15.5
2019-09-10,15.800000190734863
2019-09-11,16.0
2019-09-12,18.0
2019-09-13,18.700000762939453
2019-09-16,19.0
2019-09-17,18.299999237060547
2019-09-18,18.5
2019-09-19,18.5
2019-09-20,19.600000381469727
2019-09-23,20.600000381469727
2019-09-24,19.200000762939453
2019-09-25,19.299999237060547
2019-09-26,18.0
2019-09-27,18.0
2019-09-30,18.100000381469727
2019-10-01,17.200000762939453
2019-10-02,16.799999237060547
2019-10-03,17.600000381469727
2019-10-04,20.700000762939453
2019-10-07,21.700000762939453
2019-10-08,20.399999618530273
2019-10-09,20.200000762939453
2019-10-10,20.299999237060547
2019-10-11,21.100000381469727
2019-10-14,21.600000381469727
2019-10-15,22.5
2019-10-16,24.399999618530273
2019-10-17,25.5
2019-10-18,25.399999618530273
2019-10-21,26.799999237060547
2019-10-22,24.0
2019-10-23,23.0
2019-10-24,22.299999237060547
2019-10-25,22.0
2019-10-28,22.700000762939453
2019-10-29,21.600000381469727
2019-10-30,22.600000381469727
2019-10-31,22.600000381469727
2019-11-01,23.700000762939453
2019-11-04,23.5
2019-11-05,23.299999237060547
2019-11-06,23.100000381469727
2019-11-07,16.600000381469727
2019-11-08,14.5
2019-11-11,12.800000190734863
2019-11-12,13.5
2019-11-13,14.699999809265137
2019-11-14,14.199999809265137
2019-11-15,13.800000190734863
2019-11-18,14.5
2019-11-19,13.899999618530273
2019-11-20,14.199999809265137
2019-11-21,14.800000190734863
2019-11-22,14.199999809265137
2019-11-25,14.800000190734863
2019-11-26,14.0
2019-11-27,14.600000381469727
2019-11-29,15.399999618530273
2019-12-02,14.899999618530273
2019-12-03,14.699999809265137
2019-12-04,15.399999618530273
2019-12-05,14.699999809265137
2019-12-06,15.0
2019-12-09,14.800000190734863
2019-12-10,15.199999809265137
2019-12-11,15.0
2019-12-12,15.100000381469727
2019-12-13,15.0
2019-12-16,14.699999809265137
2019-12-17,14.800000190734863
2019-12-18,14.800000190734863
2019-12-19,14.5
2019-12-20,14.699999809265137
2019-12-23,14.899999618530273
2019-12-24,15.199999809265137
2019-12-26,14.800000190734863
2019-12-27,15.0
2019-12-30,15.199999809265137
2019-12-31,15.5
2020-01-02,15.300000190734863
2020-01-03,14.699999809265137
2020-01-06,14.699999809265137
2020-01-07,14.600000381469727
2020-01-08,14.399999618530273
2020-01-09,15.0
2020-01-10,15.399999618530273
2020-01-13,15.5
2020-01-14,15.600000381469727
2020-01-15,16.299999237060547
2020-01-16,17.100000381469727
2020-01-17,17.0
2020-01-21,16.399999618530273
2020-01-22,16.100000381469727
2020-01-23,19.899999618530273
2020-01-24,19.299999237060547
2020-01-27,19.5
2020-01-28,20.5
2020-01-29,19.399999618530273
2020-01-30,18.799999237060547
2020-01-31,18.700000762939453
2020-02-03,19.100000381469727
2020-02-04,19.399999618530273
2020-02-05,19.100000381469727
2020-02-06,19.5
2020-02-07,18.600000381469727
2020-02-10,19.100000381469727
2020-02-11,19.200000762939453
2020-02-12,19.399999618530273
2020-02-13,18.600000381469727
2020-02-14,17.799999237060547
2020-02-18,18.299999237060547
2020-02-19,19.100000381469727
2020-02-20,19.5
2020-02-21,14.5
2020-02-24,14.199999809265137
2020-02-25,13.600000381469727
2020-02-26,13.5
2020-02-27,12.899999618530273
2020-02-28,12.899999618530273
2020-03-02,13.600000381469727
2020-03-03,13.800000190734863
2020-03-04,14.399999618530273
2020-03-05,13.100000381469727
2020-03-06,12.800000190734863
2020-03-09,10.699999809265137
2020-03-10,10.5
2020-03-11,10.5
2020-03-12,9.5
2020-03-13,10.699999809265137
2020-03-16,9.300000190734863
2020-03-17,10.899999618530273
2020-03-18,8.800000190734863
2020-03-19,10.0
2020-03-20,9.199999809265137
2020-03-23,9.199999809265137
2020-03-24,10.0
2020-03-25,9.899999618530273
2020-03-26,10.800000190734863
2020-03-27,9.5
2020-03-30,10.100000381469727
2020-03-31,10.199999809265137
2020-04-01,8.600000381469727
2020-04-02,7.900000095367432
2020-04-03,7.599999904632568
2020-04-06,7.900000095367432
2020-04-07,7.599999904632568
2020-04-08,8.399999618530273
2020-04-09,8.100000381469727
2020-04-13,8.699999809265137
2020-04-14,9.800000190734863
2020-04-15,9.0
2020-04-16,9.0
2020-04-17,9.300000190734863
2020-04-20,9.100000381469727
2020-04-21,8.699999809265137
2020-04-22,8.699999809265137
2020-04-23,8.699999809265137
2020-04-24,8.600000381469727
2020-04-27,9.300000190734863
2020-04-28,9.399999618530273
2020-04-29,10.300000190734863
2020-04-30,9.699999809265137
2020-05-01,9.399999618530273
2020-05-04,9.199999809265137
2020-05-05,9.0
2020-05-06,8.699999809265137
2020-05-07,8.699999809265137
2020-05-08,8.699999809265137
2020-05-11,8.800000190734863
2020-05-12,8.699999809265137
2020-05-13,8.199999809265137
2020-05-14,8.199999809265137
2020-05-15,8.0
2020-05-18,8.600000381469727
2020-05-19,8.0
2020-05-20,8.800000190734863
2020-05-21,8.699999809265137
2020-05-22,8.800000190734863
2020-05-26,8.800000190734863
2020-05-27,8.800000190734863
2020-05-28,8.5
2020-05-29,8.600000381469727
2020-06-01,8.399999618530273
2020-06-02,8.399999618530273
2020-06-03,8.300000190734863
2020-06-04,8.100000381469727
2020-06-05,8.199999809265137
2020-06-08,9.600000381469727
2020-06-09,9.399999618530273
2020-06-10,8.899999618530273
2020-06-11,8.199999809265137
2020-06-12,8.300000190734863
2020-06-15,8.399999618530273
2020-06-16,8.199999809265137
2020-06-17,8.800000190734863
2020-06-18,8.300000190734863
2020-06-19,8.899999618530273
2020-06-22,8.800000190734863
2020-06-23,8.399999618530273
2020-06-24,7.900000095367432
2020-06-25,7.599999904632568
2020-06-26,7.900000095367432
2020-06-29,7.599999904632568
2020-06-30,7.599999904632568
2020-07-01,7.199999809265137
2020-07-02,7.300000190734863
2020-07-06,7.199999809265137
2020-07-07,7.300000190734863
2020-07-08,7.199999809265137
2020-07-09,7.099999904632568
2020-07-10,7.5
2020-07-13,7.199999809265137
2020-07-14,7.199999809265137
2020-07-15,7.099999904632568
2020-07-16,7.099999904632568
2020-07-17,7.300000190734863
2020-07-20,7.400000095367432
2020-07-21,7.599999904632568
2020-07-22,7.5
2020-07-23,7.400000095367432
2020-07-24,7.300000190734863
2020-07-27,7.199999809265137
2020-07-28,7.400000095367432
2020-07-29,7.300000190734863
2020-07-30,7.300000190734863
2020-07-31,7.099999904632568
2020-08-03,7.099999904632568
2020-08-04,7.300000190734863
2020-08-05,6.900000095367432
2020-08-06,6.699999809265137
2020-08-07,7.0
2020-08-10,6.800000190734863
2020-08-11,6.599999904632568
2020-08-12,5.900000095367432
2020-08-13,6.0
2020-08-14,6.099999904632568
2020-08-17,5.800000190734863
2020-08-18,5.400000095367432
2020-08-19,5.199999809265137
2020-08-20,5.699999809265137
2020-08-21,6.699999809265137
2020-08-24,6.099999904632568
2020-08-25,5.400000095367432
2020-08-26,5.599999904632568
2020-08-27,5.800000190734863
2020-08-28,5.599999904632568
2020-08-31,5.400000095367432
2020-09-01,5.099999904632568
2020-09-02,5.0
2020-09-03,4.900000095367432
2020-09-04,4.900000095367432
2020-09-08,4.800000190734863
2020-09-09,5.199999809265137
2020-09-10,5.099999904632568
2020-09-11,5.0
2020-09-14,5.300000190734863
2020-09-15,5.400000095367432
2020-09-16,5.400000095367432
2020-09-17,6.0
2020-09-18,5.900000095367432
2020-09-21,5.800000190734863
2020-09-22,5.699999809265137
2020-09-23,5.400000095367432
2020-09-24,5.300000190734863
2020-09-25,5.599999904632568
2020-09-28,5.300000190734863
2020-09-29,5.400000095367432
2020-09-30,5.199999809265137
2020-10-01,5.199999809265137
2020-10-02,5.099999904632568
2020-10-05,5.099999904632568
2020-10-06,5.0
2020-10-07,5.099999904632568
2020-10-08,5.300000190734863
2020-10-09,5.400000095367432
2020-10-12,5.099999904632568
2020-10-13,5.099999904632568
2020-10-14,5.0
2020-10-15,5.0
2020-10-16,4.800000190734863
2020-10-19,4.900000095367432
2020-10-20,4.800000190734863
2020-10-21,4.699999809265137
2020-10-22,4.699999809265137
2020-10-23,4.599999904632568
2020-10-26,4.099999904632568
2020-10-27,4.0
2020-10-28,3.799999952316284
2020-10-29,3.9000000953674316
2020-10-30,3.700000047683716
2020-11-02,3.9000000953674316
2020-11-03,3.799999952316284
2020-11-04,4.0
2020-11-05,3.9000000953674316
2020-11-06,3.700000047683716
2020-11-09,4.199999809265137
2020-11-10,4.400000095367432
2020-11-11,4.199999809265137
2020-11-12,4.199999809265137
2020-11-13,4.5
2020-11-16,4.199999809265137
2020-11-17,4.300000190734863
2020-11-18,4.199999809265137
2020-11-19,4.199999809265137
2020-11-20,4.300000190734863
2020-11-23,4.300000190734863
2020-11-24,4.300000190734863
2020-11-25,4.800000190734863
2020-11-27,5.400000095367432
2020-11-30,5.5
2020-12-01,5.300000190734863
2020-12-02,5.300000190734863
2020-12-03,5.099999904632568
2020-12-04,5.199999809265137
2020-12-07,4.900000095367432
2020-12-08,4.400000095367432
2020-12-09,4.489999771118164
2020-12-10,4.380000114440918
2020-12-11,4.269999980926514
2020-12-14,4.53000020980835
2020-12-15,4.800000190734863
2020-12-16,4.420000076293945
2020-12-17,4.5
2020-12-18,4.639999866485596
2020-12-21,4.659999847412109
2020-12-22,4.559999942779541
2020-12-23,4.75
2020-12-24,4.989999771118164
2020-12-28,5.800000190734863
2020-12-29,5.409999847412109
2020-12-30,5.900000095367432
2020-12-31,6.579999923706055
2021-01-04,9.010000228881836
2021-01-05,8.960000038146973
2021-01-06,8.890000343322754
2021-01-07,10.350000381469727
2021-01-08,10.350000381469727
2021-01-11,11.0
2021-01-12,10.510000228881836
2021-01-13,10.319999694824219
2021-01-14,10.949999809265137
2021-01-15,10.920000076293945
2021-01-19,10.800000190734863
2021-01-20,10.109999656677246
2021-01-21,9.890000343322754
2021-01-22,9.899999618530273
2021-01-25,10.960000038146973
2021-01-26,10.229999542236328
2021-01-27,9.8100004196167
2021-01-28,10.960000038146973
2021-01-29,11.199999809265137
2021-02-01,11.479999542236328
2021-02-02,13.180000305175781
2021-02-03,13.579999923706055
2021-02-04,13.90999984741211
2021-02-05,13.979999542236328
2021-02-08,14.40999984741211
2021-02-09,13.130000114440918
2021-02-10,13.079999923706055
2021-02-11,13.539999961853027
2021-02-12,13.350000381469727
2021-02-16,14.600000381469727
2021-02-17,14.920000076293945
2021-02-18,13.529999732971191
2021-02-19,13.270000457763672
2021-02-22,11.859999656677246
2021-02-23,11.729999542236328
2021-02-24,11.289999961853027
2021-02-25,11.029999732971191
2021-02-26,10.8100004196167
2021-03-01,12.25
2021-03-02,12.029999732971191
2021-03-03,11.600000381469727
2021-03-04,9.600000381469727
2021-03-05,9.4399995803833
