,BCOR
2014-08-15,15.539999961853027
2014-08-18,15.65999984741211
2014-08-19,15.59000015258789
2014-08-20,15.520000457763672
2014-08-21,15.770000457763672
2014-08-22,16.09000015258789
2014-08-25,15.779999732971191
2014-08-26,15.880000114440918
2014-08-27,15.579999923706055
2014-08-28,15.539999961853027
2014-08-29,15.579999923706055
2014-09-02,15.800000190734863
2014-09-03,15.649999618530273
2014-09-04,15.720000267028809
2014-09-05,15.75
2014-09-08,15.789999961853027
2014-09-09,15.649999618530273
2014-09-10,15.670000076293945
2014-09-11,16.149999618530273
2014-09-12,16.350000381469727
2014-09-15,16.149999618530273
2014-09-16,16.299999237060547
2014-09-17,16.190000534057617
2014-09-18,16.329999923706055
2014-09-19,16.229999542236328
2014-09-22,15.989999771118164
2014-09-23,15.770000457763672
2014-09-24,16.0
2014-09-25,15.680000305175781
2014-09-26,15.539999961853027
2014-09-29,15.550000190734863
2014-09-30,15.239999771118164
2014-10-01,15.170000076293945
2014-10-02,15.34000015258789
2014-10-03,15.260000228881836
2014-10-06,15.34000015258789
2014-10-07,15.1899995803833
2014-10-08,15.350000381469727
2014-10-09,15.109999656677246
2014-10-10,14.770000457763672
2014-10-13,14.720000267028809
2014-10-14,14.899999618530273
2014-10-15,15.180000305175781
2014-10-16,15.079999923706055
2014-10-17,15.130000114440918
2014-10-20,15.180000305175781
2014-10-21,15.369999885559082
2014-10-22,15.600000381469727
2014-10-23,15.8100004196167
2014-10-24,15.720000267028809
2014-10-27,15.789999961853027
2014-10-28,16.84000015258789
2014-10-29,16.610000610351562
2014-10-30,16.979999542236328
2014-10-31,16.950000762939453
2014-11-03,17.040000915527344
2014-11-04,16.959999084472656
2014-11-05,16.860000610351562
2014-11-06,15.0
2014-11-07,14.789999961853027
2014-11-10,14.699999809265137
2014-11-11,14.520000457763672
2014-11-12,14.59000015258789
2014-11-13,14.470000267028809
2014-11-14,14.59000015258789
2014-11-17,14.229999542236328
2014-11-18,14.0
2014-11-19,13.609999656677246
2014-11-20,13.960000038146973
2014-11-21,14.239999771118164
2014-11-24,14.399999618530273
2014-11-25,14.449999809265137
2014-11-26,14.569999694824219
2014-11-28,14.210000038146973
2014-12-01,14.119999885559082
2014-12-02,14.199999809265137
2014-12-03,14.100000381469727
2014-12-04,14.039999961853027
2014-12-05,14.010000228881836
2014-12-08,13.5600004196167
2014-12-09,13.600000381469727
2014-12-10,13.4399995803833
2014-12-11,13.220000267028809
2014-12-12,13.15999984741211
2014-12-15,13.119999885559082
2014-12-16,13.119999885559082
2014-12-17,13.300000190734863
2014-12-18,13.649999618530273
2014-12-19,14.5
2014-12-22,14.109999656677246
2014-12-23,13.930000305175781
2014-12-24,13.899999618530273
2014-12-26,14.029999732971191
2014-12-29,13.8100004196167
2014-12-30,13.84000015258789
2014-12-31,13.850000381469727
2015-01-02,13.510000228881836
2015-01-05,13.329999923706055
2015-01-06,13.399999618530273
2015-01-07,13.420000076293945
2015-01-08,13.770000457763672
2015-01-09,13.5600004196167
2015-01-12,13.149999618530273
2015-01-13,13.119999885559082
2015-01-14,12.970000267028809
2015-01-15,12.880000114440918
2015-01-16,13.239999771118164
2015-01-20,13.199999809265137
2015-01-21,13.729999542236328
2015-01-22,14.010000228881836
2015-01-23,13.949999809265137
2015-01-26,13.960000038146973
2015-01-27,13.869999885559082
2015-01-28,13.729999542236328
2015-01-29,13.75
2015-01-30,13.520000457763672
2015-02-02,13.600000381469727
2015-02-03,13.899999618530273
2015-02-04,13.720000267028809
2015-02-05,13.850000381469727
2015-02-06,13.899999618530273
2015-02-09,13.949999809265137
2015-02-10,14.079999923706055
2015-02-11,14.289999961853027
2015-02-12,14.649999618530273
2015-02-13,14.199999809265137
2015-02-17,13.239999771118164
2015-02-18,13.34000015258789
2015-02-19,13.399999618530273
2015-02-20,13.329999923706055
2015-02-23,13.65999984741211
2015-02-24,14.0600004196167
2015-02-25,14.270000457763672
2015-02-26,14.670000076293945
2015-02-27,14.819999694824219
2015-03-02,15.039999961853027
2015-03-03,14.460000038146973
2015-03-04,14.729999542236328
2015-03-05,14.640000343322754
2015-03-06,14.390000343322754
2015-03-09,14.40999984741211
2015-03-10,14.149999618530273
2015-03-11,14.25
2015-03-12,14.609999656677246
2015-03-13,14.399999618530273
2015-03-16,14.25
2015-03-17,14.359999656677246
2015-03-18,14.420000076293945
2015-03-19,14.369999885559082
2015-03-20,14.329999923706055
2015-03-23,14.470000267028809
2015-03-24,14.5
2015-03-25,14.279999732971191
2015-03-26,14.1899995803833
2015-03-27,14.0
2015-03-30,13.800000190734863
2015-03-31,13.65999984741211
2015-04-01,13.920000076293945
2015-04-02,13.960000038146973
2015-04-06,13.760000228881836
2015-04-07,13.699999809265137
2015-04-08,13.649999618530273
2015-04-09,13.880000114440918
2015-04-10,13.920000076293945
2015-04-13,13.729999542236328
2015-04-14,13.760000228881836
2015-04-15,13.8100004196167
2015-04-16,13.819999694824219
2015-04-17,13.75
2015-04-20,13.850000381469727
2015-04-21,13.819999694824219
2015-04-22,13.880000114440918
2015-04-23,13.899999618530273
2015-04-24,13.9399995803833
2015-04-27,13.960000038146973
2015-04-28,14.069999694824219
2015-04-29,13.800000190734863
2015-04-30,13.670000076293945
2015-05-01,15.550000190734863
2015-05-04,15.760000228881836
2015-05-05,16.06999969482422
2015-05-06,16.0
2015-05-07,16.299999237060547
2015-05-08,16.219999313354492
2015-05-11,16.270000457763672
2015-05-12,16.200000762939453
2015-05-13,16.149999618530273
2015-05-14,16.280000686645508
2015-05-15,16.200000762939453
2015-05-18,16.260000228881836
2015-05-19,16.010000228881836
2015-05-20,16.020000457763672
2015-05-21,16.149999618530273
2015-05-22,16.100000381469727
2015-05-26,16.0
2015-05-27,16.1200008392334
2015-05-28,16.010000228881836
2015-05-29,15.859999656677246
2015-06-01,16.040000915527344
2015-06-02,16.0
2015-06-03,16.459999084472656
2015-06-04,16.260000228881836
2015-06-05,16.399999618530273
2015-06-08,16.229999542236328
2015-06-09,16.25
2015-06-10,16.3799991607666
2015-06-11,16.3799991607666
2015-06-12,16.350000381469727
2015-06-15,16.399999618530273
2015-06-16,16.3700008392334
2015-06-17,16.31999969482422
2015-06-18,16.3700008392334
2015-06-19,15.979999542236328
2015-06-22,16.270000457763672
2015-06-23,16.290000915527344
2015-06-24,16.389999389648438
2015-06-25,16.350000381469727
2015-06-26,16.600000381469727
2015-06-29,16.1299991607666
2015-06-30,16.149999618530273
2015-07-01,15.859999656677246
2015-07-02,15.84000015258789
2015-07-06,15.609999656677246
2015-07-07,15.449999809265137
2015-07-08,15.380000114440918
2015-07-09,15.510000228881836
2015-07-10,15.739999771118164
2015-07-13,15.989999771118164
2015-07-14,16.18000030517578
2015-07-15,16.200000762939453
2015-07-16,15.789999961853027
2015-07-17,15.779999732971191
2015-07-20,15.949999809265137
2015-07-21,15.8100004196167
2015-07-22,15.789999961853027
2015-07-23,15.609999656677246
2015-07-24,15.430000305175781
2015-07-27,15.199999809265137
2015-07-28,15.460000038146973
2015-07-29,15.600000381469727
2015-07-30,15.479999542236328
2015-07-31,14.170000076293945
2015-08-03,14.199999809265137
2015-08-04,14.119999885559082
2015-08-05,14.010000228881836
2015-08-06,13.699999809265137
2015-08-07,13.670000076293945
2015-08-10,13.880000114440918
2015-08-11,13.800000190734863
2015-08-12,13.609999656677246
2015-08-13,13.569999694824219
2015-08-14,13.829999923706055
2015-08-17,13.770000457763672
2015-08-18,13.729999542236328
2015-08-19,13.550000190734863
2015-08-20,13.399999618530273
2015-08-21,13.399999618530273
2015-08-24,13.140000343322754
2015-08-25,13.199999809265137
2015-08-26,13.420000076293945
2015-08-27,13.65999984741211
2015-08-28,13.8100004196167
2015-08-31,13.960000038146973
2015-09-01,13.4399995803833
2015-09-02,13.390000343322754
2015-09-03,13.569999694824219
2015-09-04,13.260000228881836
2015-09-08,13.289999961853027
2015-09-09,13.289999961853027
2015-09-10,13.149999618530273
2015-09-11,13.479999542236328
2015-09-14,13.979999542236328
2015-09-15,14.050000190734863
2015-09-16,14.079999923706055
2015-09-17,14.010000228881836
2015-09-18,13.989999771118164
2015-09-21,13.9399995803833
2015-09-22,13.729999542236328
2015-09-23,13.550000190734863
2015-09-24,13.510000228881836
2015-09-25,13.819999694824219
2015-09-28,13.479999542236328
2015-09-29,13.460000038146973
2015-09-30,13.770000457763672
2015-10-01,13.369999885559082
2015-10-02,13.640000343322754
2015-10-05,14.0
2015-10-06,14.140000343322754
2015-10-07,14.4399995803833
2015-10-08,14.470000267028809
2015-10-09,14.319999694824219
2015-10-12,14.670000076293945
2015-10-13,14.8100004196167
2015-10-14,12.579999923706055
2015-10-15,13.0
2015-10-16,11.800000190734863
2015-10-19,11.729999542236328
2015-10-20,11.5600004196167
2015-10-21,11.140000343322754
2015-10-22,11.369999885559082
2015-10-23,11.640000343322754
2015-10-26,11.279999732971191
2015-10-27,11.079999923706055
2015-10-28,11.479999542236328
2015-10-29,11.100000381469727
2015-10-30,9.800000190734863
2015-11-02,9.859999656677246
2015-11-03,10.239999771118164
2015-11-04,9.84000015258789
2015-11-05,9.619999885559082
2015-11-06,10.119999885559082
2015-11-09,10.199999809265137
2015-11-10,10.25
2015-11-11,10.350000381469727
2015-11-12,10.199999809265137
2015-11-13,10.279999732971191
2015-11-16,10.430000305175781
2015-11-17,10.460000038146973
2015-11-18,10.539999961853027
2015-11-19,10.350000381469727
2015-11-20,10.109999656677246
2015-11-23,10.039999961853027
2015-11-24,10.180000305175781
2015-11-25,10.470000267028809
2015-11-27,10.289999961853027
2015-11-30,10.630000114440918
2015-12-01,10.579999923706055
2015-12-02,10.460000038146973
2015-12-03,10.3100004196167
2015-12-04,10.359999656677246
2015-12-07,10.069999694824219
2015-12-08,10.079999923706055
2015-12-09,9.829999923706055
2015-12-10,10.010000228881836
2015-12-11,9.550000190734863
2015-12-14,10.420000076293945
2015-12-15,10.359999656677246
2015-12-16,10.619999885559082
2015-12-17,10.670000076293945
2015-12-18,10.170000076293945
2015-12-21,10.09000015258789
2015-12-22,10.239999771118164
2015-12-23,10.15999984741211
2015-12-24,10.399999618530273
2015-12-28,10.140000343322754
2015-12-29,10.079999923706055
2015-12-30,10.020000457763672
2015-12-31,9.800000190734863
2016-01-04,9.8100004196167
2016-01-05,9.649999618530273
2016-01-06,9.979999542236328
2016-01-07,9.359999656677246
2016-01-08,8.680000305175781
2016-01-11,9.010000228881836
2016-01-12,8.819999694824219
2016-01-13,8.430000305175781
2016-01-14,8.550000190734863
2016-01-15,8.25
2016-01-19,8.170000076293945
2016-01-20,8.210000038146973
2016-01-21,8.3100004196167
2016-01-22,8.630000114440918
2016-01-25,8.350000381469727
2016-01-26,8.470000267028809
2016-01-27,8.34000015258789
2016-01-28,8.449999809265137
2016-01-29,8.630000114440918
2016-02-01,8.710000038146973
2016-02-02,8.369999885559082
2016-02-03,8.5
2016-02-04,8.550000190734863
2016-02-05,8.079999923706055
2016-02-08,7.579999923706055
2016-02-09,7.550000190734863
2016-02-10,7.510000228881836
2016-02-11,7.619999885559082
2016-02-12,7.039999961853027
2016-02-16,6.610000133514404
2016-02-17,6.269999980926514
2016-02-18,6.369999885559082
2016-02-19,6.260000228881836
2016-02-22,6.320000171661377
2016-02-23,6.019999980926514
2016-02-24,6.03000020980835
2016-02-25,6.210000038146973
2016-02-26,6.210000038146973
2016-02-29,6.150000095367432
2016-03-01,6.179999828338623
2016-03-02,6.260000228881836
2016-03-03,6.28000020980835
2016-03-04,6.059999942779541
2016-03-07,6.130000114440918
2016-03-08,5.710000038146973
2016-03-09,5.78000020980835
2016-03-10,5.510000228881836
2016-03-11,5.599999904632568
2016-03-14,5.739999771118164
2016-03-15,5.429999828338623
2016-03-16,5.28000020980835
2016-03-17,5.25
2016-03-18,5.389999866485596
2016-03-21,5.409999847412109
2016-03-22,5.190000057220459
2016-03-23,4.949999809265137
2016-03-24,4.880000114440918
2016-03-28,4.760000228881836
2016-03-29,4.909999847412109
2016-03-30,4.949999809265137
2016-03-31,5.159999847412109
2016-04-01,4.960000038146973
2016-04-04,4.980000019073486
2016-04-05,4.889999866485596
2016-04-06,5.210000038146973
2016-04-07,5.159999847412109
2016-04-08,5.199999809265137
2016-04-11,5.110000133514404
2016-04-12,5.090000152587891
2016-04-13,5.340000152587891
2016-04-14,5.400000095367432
2016-04-15,5.380000114440918
2016-04-18,5.539999961853027
2016-04-19,5.690000057220459
2016-04-20,5.809999942779541
2016-04-21,5.900000095367432
2016-04-22,5.960000038146973
2016-04-25,5.949999809265137
2016-04-26,6.0
2016-04-27,6.130000114440918
2016-04-28,7.599999904632568
2016-04-29,8.010000228881836
2016-05-02,8.460000038146973
2016-05-03,8.619999885559082
2016-05-04,8.739999771118164
2016-05-05,8.640000343322754
2016-05-06,8.710000038146973
2016-05-09,8.649999618530273
2016-05-10,8.739999771118164
2016-05-11,8.630000114440918
2016-05-12,8.479999542236328
2016-05-13,8.520000457763672
2016-05-16,8.6899995803833
2016-05-17,8.619999885559082
2016-05-18,8.550000190734863
2016-05-19,8.300000190734863
2016-05-20,8.460000038146973
2016-05-23,8.640000343322754
2016-05-24,8.960000038146973
2016-05-25,8.789999961853027
2016-05-26,8.710000038146973
2016-05-27,8.970000267028809
2016-05-31,8.979999542236328
2016-06-01,8.960000038146973
2016-06-02,8.960000038146973
2016-06-03,8.84000015258789
2016-06-06,8.920000076293945
2016-06-07,8.949999809265137
2016-06-08,9.039999961853027
2016-06-09,8.970000267028809
2016-06-10,8.75
2016-06-13,8.449999809265137
2016-06-14,8.609999656677246
2016-06-15,8.6899995803833
2016-06-16,8.75
2016-06-17,8.960000038146973
2016-06-20,9.079999923706055
2016-06-21,9.0600004196167
2016-06-22,9.300000190734863
2016-06-23,9.949999809265137
2016-06-24,10.010000228881836
2016-06-27,9.380000114440918
2016-06-28,9.90999984741211
2016-06-29,10.300000190734863
2016-06-30,10.359999656677246
2016-07-01,10.699999809265137
2016-07-05,11.050000190734863
2016-07-06,11.300000190734863
2016-07-07,11.069999694824219
2016-07-08,11.489999771118164
2016-07-11,11.680000305175781
2016-07-12,11.9399995803833
2016-07-13,12.09000015258789
2016-07-14,12.289999961853027
2016-07-15,12.170000076293945
2016-07-18,12.319999694824219
2016-07-19,12.390000343322754
2016-07-20,12.649999618530273
2016-07-21,12.489999771118164
2016-07-22,12.59000015258789
2016-07-25,12.579999923706055
2016-07-26,12.90999984741211
2016-07-27,12.989999771118164
2016-07-28,10.390000343322754
2016-07-29,10.210000038146973
2016-08-01,10.069999694824219
2016-08-02,10.130000114440918
2016-08-03,10.199999809265137
2016-08-04,10.1899995803833
2016-08-05,10.609999656677246
2016-08-08,10.90999984741211
2016-08-09,10.970000267028809
2016-08-10,11.140000343322754
2016-08-11,11.229999542236328
2016-08-12,11.229999542236328
2016-08-15,11.300000190734863
2016-08-16,11.199999809265137
2016-08-17,10.979999542236328
2016-08-18,10.859999656677246
2016-08-19,10.800000190734863
2016-08-22,10.710000038146973
2016-08-23,10.970000267028809
2016-08-24,10.819999694824219
2016-08-25,10.649999618530273
2016-08-26,10.699999809265137
2016-08-29,10.5600004196167
2016-08-30,10.5
2016-08-31,10.350000381469727
2016-09-01,10.460000038146973
2016-09-02,10.720000267028809
2016-09-06,10.699999809265137
2016-09-07,10.5600004196167
2016-09-08,10.720000267028809
2016-09-09,10.6899995803833
2016-09-12,10.600000381469727
2016-09-13,10.680000305175781
2016-09-14,10.649999618530273
2016-09-15,10.760000228881836
2016-09-16,10.5
2016-09-19,10.600000381469727
2016-09-20,10.600000381469727
2016-09-21,10.920000076293945
2016-09-22,11.020000457763672
2016-09-23,10.899999618530273
2016-09-26,10.850000381469727
2016-09-27,11.010000228881836
2016-09-28,11.239999771118164
2016-09-29,11.210000038146973
2016-09-30,11.199999809265137
2016-10-03,11.260000228881836
2016-10-04,11.369999885559082
2016-10-05,11.510000228881836
2016-10-06,11.449999809265137
2016-10-07,11.279999732971191
2016-10-10,11.489999771118164
2016-10-11,11.369999885559082
2016-10-12,11.399999618530273
2016-10-13,11.510000228881836
2016-10-14,11.5
2016-10-17,11.5
2016-10-18,11.449999809265137
2016-10-19,11.649999618530273
2016-10-20,11.600000381469727
2016-10-21,11.649999618530273
2016-10-24,11.850000381469727
2016-10-25,11.850000381469727
2016-10-26,11.399999618530273
2016-10-27,12.5
2016-10-28,13.050000190734863
2016-10-31,13.300000190734863
2016-11-01,13.199999809265137
2016-11-02,12.699999809265137
2016-11-03,12.800000190734863
2016-11-04,13.100000381469727
2016-11-07,13.350000381469727
2016-11-08,13.399999618530273
2016-11-09,13.050000190734863
2016-11-10,13.100000381469727
2016-11-11,13.550000190734863
2016-11-14,13.5
2016-11-15,13.800000190734863
2016-11-16,14.050000190734863
2016-11-17,14.25
2016-11-18,14.449999809265137
2016-11-21,14.300000190734863
2016-11-22,14.149999618530273
2016-11-23,14.25
2016-11-25,14.399999618530273
2016-11-28,14.449999809265137
2016-11-29,14.449999809265137
2016-11-30,14.149999618530273
2016-12-01,13.649999618530273
2016-12-02,13.899999618530273
2016-12-05,14.350000381469727
2016-12-06,14.550000190734863
2016-12-07,14.699999809265137
2016-12-08,15.449999809265137
2016-12-09,15.350000381469727
2016-12-12,14.800000190734863
2016-12-13,14.949999809265137
2016-12-14,15.100000381469727
2016-12-15,15.350000381469727
2016-12-16,15.350000381469727
2016-12-19,15.399999618530273
2016-12-20,15.800000190734863
2016-12-21,15.75
2016-12-22,15.399999618530273
2016-12-23,15.399999618530273
2016-12-27,15.199999809265137
2016-12-28,15.100000381469727
2016-12-29,15.149999618530273
2016-12-30,14.75
2017-01-03,14.75
2017-01-04,15.050000190734863
2017-01-05,14.75
2017-01-06,14.699999809265137
2017-01-09,14.550000190734863
2017-01-10,14.899999618530273
2017-01-11,14.800000190734863
2017-01-12,14.75
2017-01-13,14.899999618530273
2017-01-17,14.600000381469727
2017-01-18,14.649999618530273
2017-01-19,14.699999809265137
2017-01-20,14.699999809265137
2017-01-23,14.949999809265137
2017-01-24,15.350000381469727
2017-01-25,15.399999618530273
2017-01-26,15.25
2017-01-27,15.350000381469727
2017-01-30,15.050000190734863
2017-01-31,15.100000381469727
2017-02-01,14.800000190734863
2017-02-02,15.0
2017-02-03,15.350000381469727
2017-02-06,15.100000381469727
2017-02-07,15.100000381469727
2017-02-08,14.699999809265137
2017-02-09,14.800000190734863
2017-02-10,14.850000381469727
2017-02-13,14.899999618530273
2017-02-14,14.800000190734863
2017-02-15,14.449999809265137
2017-02-16,15.300000190734863
2017-02-17,15.899999618530273
2017-02-21,15.800000190734863
2017-02-22,15.800000190734863
2017-02-23,15.800000190734863
2017-02-24,15.600000381469727
2017-02-27,15.649999618530273
2017-02-28,15.600000381469727
2017-03-01,16.549999237060547
2017-03-02,16.299999237060547
2017-03-03,16.149999618530273
2017-03-06,16.149999618530273
2017-03-07,16.200000762939453
2017-03-08,16.100000381469727
2017-03-09,16.100000381469727
2017-03-10,16.299999237060547
2017-03-13,16.399999618530273
2017-03-14,16.0
2017-03-15,16.049999237060547
2017-03-16,16.149999618530273
2017-03-17,16.149999618530273
2017-03-20,16.5
2017-03-21,16.5
2017-03-22,16.899999618530273
2017-03-23,17.75
2017-03-24,17.5
2017-03-27,17.649999618530273
2017-03-28,17.5
2017-03-29,17.75
2017-03-30,17.549999237060547
2017-03-31,17.299999237060547
2017-04-03,17.5
2017-04-04,17.299999237060547
2017-04-05,17.399999618530273
2017-04-06,17.350000381469727
2017-04-07,17.25
2017-04-10,17.0
2017-04-11,17.100000381469727
2017-04-12,16.950000762939453
2017-04-13,17.0
2017-04-17,17.0
2017-04-18,16.950000762939453
2017-04-19,17.200000762939453
2017-04-20,17.200000762939453
2017-04-21,17.399999618530273
2017-04-24,17.75
2017-04-25,17.950000762939453
2017-04-26,18.100000381469727
2017-04-27,18.399999618530273
2017-04-28,18.450000762939453
2017-05-01,18.799999237060547
2017-05-02,18.799999237060547
2017-05-03,18.899999618530273
2017-05-04,19.399999618530273
2017-05-05,20.299999237060547
2017-05-08,20.75
2017-05-09,20.549999237060547
2017-05-10,21.25
2017-05-11,21.5
2017-05-12,21.149999618530273
2017-05-15,21.0
2017-05-16,21.299999237060547
2017-05-17,20.700000762939453
2017-05-18,21.0
2017-05-19,20.549999237060547
2017-05-22,20.850000381469727
2017-05-23,21.0
2017-05-24,20.850000381469727
2017-05-25,21.149999618530273
2017-05-26,21.200000762939453
2017-05-30,20.5
2017-05-31,20.5
2017-06-01,20.649999618530273
2017-06-02,20.600000381469727
2017-06-05,20.600000381469727
2017-06-06,20.350000381469727
2017-06-07,20.399999618530273
2017-06-08,20.850000381469727
2017-06-09,20.350000381469727
2017-06-12,20.450000762939453
2017-06-13,20.649999618530273
2017-06-14,21.0
2017-06-15,21.100000381469727
2017-06-16,21.149999618530273
2017-06-19,21.700000762939453
2017-06-20,21.75
2017-06-21,21.600000381469727
2017-06-22,21.350000381469727
2017-06-23,21.700000762939453
2017-06-26,21.700000762939453
2017-06-27,21.350000381469727
2017-06-28,21.700000762939453
2017-06-29,21.5
2017-06-30,21.200000762939453
2017-07-03,20.399999618530273
2017-07-05,20.350000381469727
2017-07-06,20.200000762939453
2017-07-07,19.899999618530273
2017-07-10,20.0
2017-07-11,20.200000762939453
2017-07-12,20.149999618530273
2017-07-13,20.049999237060547
2017-07-14,20.25
2017-07-17,20.100000381469727
2017-07-18,20.299999237060547
2017-07-19,21.100000381469727
2017-07-20,20.649999618530273
2017-07-21,20.700000762939453
2017-07-24,20.899999618530273
2017-07-25,21.149999618530273
2017-07-26,21.049999237060547
2017-07-27,23.75
2017-07-28,22.899999618530273
2017-07-31,22.399999618530273
2017-08-01,22.799999237060547
2017-08-02,22.5
2017-08-03,22.5
2017-08-04,22.5
2017-08-07,22.899999618530273
2017-08-08,22.899999618530273
2017-08-09,23.5
2017-08-10,22.700000762939453
2017-08-11,23.100000381469727
2017-08-14,23.450000762939453
2017-08-15,23.25
2017-08-16,23.350000381469727
2017-08-17,22.799999237060547
2017-08-18,22.75
2017-08-21,22.649999618530273
2017-08-22,22.93000030517578
2017-08-23,23.25
2017-08-24,23.399999618530273
2017-08-25,23.399999618530273
2017-08-28,23.200000762939453
2017-08-29,23.149999618530273
2017-08-30,22.75
2017-08-31,22.799999237060547
2017-09-01,23.049999237060547
2017-09-05,22.850000381469727
2017-09-06,23.0
2017-09-07,23.049999237060547
2017-09-08,23.100000381469727
2017-09-11,23.200000762939453
2017-09-12,23.399999618530273
2017-09-13,23.350000381469727
2017-09-14,23.399999618530273
2017-09-15,23.399999618530273
2017-09-18,24.149999618530273
2017-09-19,24.450000762939453
2017-09-20,24.399999618530273
2017-09-21,24.899999618530273
2017-09-22,24.950000762939453
2017-09-25,25.299999237060547
2017-09-26,25.100000381469727
2017-09-27,25.549999237060547
2017-09-28,25.399999618530273
2017-09-29,25.299999237060547
2017-10-02,25.649999618530273
2017-10-03,25.899999618530273
2017-10-04,25.700000762939453
2017-10-05,25.100000381469727
2017-10-06,24.950000762939453
2017-10-09,25.700000762939453
2017-10-10,25.350000381469727
2017-10-11,25.450000762939453
2017-10-12,25.100000381469727
2017-10-13,25.200000762939453
2017-10-16,24.799999237060547
2017-10-17,24.75
2017-10-18,25.299999237060547
2017-10-19,24.950000762939453
2017-10-20,25.049999237060547
2017-10-23,25.100000381469727
2017-10-24,25.299999237060547
2017-10-25,24.899999618530273
2017-10-26,24.350000381469727
2017-10-27,23.829999923706055
2017-10-30,21.850000381469727
2017-10-31,21.700000762939453
2017-11-01,21.049999237060547
2017-11-02,21.25
2017-11-03,20.950000762939453
2017-11-06,20.799999237060547
2017-11-07,20.649999618530273
2017-11-08,20.700000762939453
2017-11-09,19.850000381469727
2017-11-10,20.049999237060547
2017-11-13,19.299999237060547
2017-11-14,19.549999237060547
2017-11-15,19.200000762939453
2017-11-16,20.299999237060547
2017-11-17,19.950000762939453
2017-11-20,20.350000381469727
2017-11-21,20.450000762939453
2017-11-22,19.899999618530273
2017-11-24,20.0
2017-11-27,20.100000381469727
2017-11-28,20.950000762939453
2017-11-29,20.600000381469727
2017-11-30,20.549999237060547
2017-12-01,20.350000381469727
2017-12-04,19.950000762939453
2017-12-05,19.799999237060547
2017-12-06,20.25
2017-12-07,20.25
2017-12-08,20.200000762939453
2017-12-11,21.549999237060547
2017-12-12,21.25
2017-12-13,21.700000762939453
2017-12-14,22.200000762939453
2017-12-15,22.549999237060547
2017-12-18,22.700000762939453
2017-12-19,22.899999618530273
2017-12-20,22.549999237060547
2017-12-21,22.299999237060547
2017-12-22,22.5
2017-12-26,22.25
2017-12-27,22.25
2017-12-28,22.149999618530273
2017-12-29,22.100000381469727
2018-01-02,22.75
2018-01-03,22.75
2018-01-04,22.649999618530273
2018-01-05,22.700000762939453
2018-01-08,22.649999618530273
2018-01-09,22.75
2018-01-10,22.700000762939453
2018-01-11,23.100000381469727
2018-01-12,23.25
2018-01-16,23.049999237060547
2018-01-17,24.100000381469727
2018-01-18,23.700000762939453
2018-01-19,24.049999237060547
2018-01-22,23.799999237060547
2018-01-23,23.700000762939453
2018-01-24,23.700000762939453
2018-01-25,24.0
2018-01-26,24.049999237060547
2018-01-29,23.850000381469727
2018-01-30,24.0
2018-01-31,24.399999618530273
2018-02-01,24.200000762939453
2018-02-02,23.799999237060547
2018-02-05,23.200000762939453
2018-02-06,23.0
2018-02-07,23.100000381469727
2018-02-08,22.350000381469727
2018-02-09,22.299999237060547
2018-02-12,22.649999618530273
2018-02-13,23.5
2018-02-14,23.5
2018-02-15,24.549999237060547
2018-02-16,24.100000381469727
2018-02-20,24.0
2018-02-21,24.5
2018-02-22,24.5
2018-02-23,24.649999618530273
2018-02-26,24.950000762939453
2018-02-27,24.5
2018-02-28,23.299999237060547
2018-03-01,22.899999618530273
2018-03-02,23.0
2018-03-05,23.350000381469727
2018-03-06,23.549999237060547
2018-03-07,23.950000762939453
2018-03-08,24.43000030517578
2018-03-09,24.850000381469727
2018-03-12,25.0
2018-03-13,24.75
2018-03-14,24.700000762939453
2018-03-15,24.649999618530273
2018-03-16,24.600000381469727
2018-03-19,24.100000381469727
2018-03-20,24.200000762939453
2018-03-21,24.649999618530273
2018-03-22,24.549999237060547
2018-03-23,23.549999237060547
2018-03-26,24.350000381469727
2018-03-27,24.049999237060547
2018-03-28,24.100000381469727
2018-03-29,24.600000381469727
2018-04-02,24.5
2018-04-03,24.399999618530273
2018-04-04,24.350000381469727
2018-04-05,24.600000381469727
2018-04-06,24.25
2018-04-09,24.149999618530273
2018-04-10,24.25
2018-04-11,24.25
2018-04-12,24.75
2018-04-13,24.649999618530273
2018-04-16,25.149999618530273
2018-04-17,26.25
2018-04-18,26.799999237060547
2018-04-19,27.049999237060547
2018-04-20,26.75
2018-04-23,26.200000762939453
2018-04-24,26.200000762939453
2018-04-25,26.200000762939453
2018-04-26,26.299999237060547
2018-04-27,25.950000762939453
2018-04-30,26.0
2018-05-01,26.100000381469727
2018-05-02,26.049999237060547
2018-05-03,25.700000762939453
2018-05-04,25.75
2018-05-07,26.049999237060547
2018-05-08,25.299999237060547
2018-05-09,31.100000381469727
2018-05-10,32.900001525878906
2018-05-11,33.45000076293945
2018-05-14,33.599998474121094
2018-05-15,33.29999923706055
2018-05-16,35.099998474121094
2018-05-17,35.70000076293945
2018-05-18,36.75
2018-05-21,37.150001525878906
2018-05-22,36.75
2018-05-23,37.54999923706055
2018-05-24,37.650001525878906
2018-05-25,38.150001525878906
2018-05-29,38.650001525878906
2018-05-30,38.5
2018-05-31,37.95000076293945
2018-06-01,38.5
2018-06-04,38.849998474121094
2018-06-05,39.650001525878906
2018-06-06,39.900001525878906
2018-06-07,39.54999923706055
2018-06-08,39.29999923706055
2018-06-11,36.45000076293945
2018-06-12,37.150001525878906
