,EZJ
2018-07-16,39.279998779296875
2018-07-17,39.72999954223633
2018-07-18,39.790000915527344
2018-07-19,39.59000015258789
2018-07-20,40.11000061035156
2018-07-23,40.15999984741211
2018-07-24,40.81999969482422
2018-07-25,41.0
2018-07-26,41.43000030517578
2018-07-27,41.709999084472656
2018-07-30,41.709999084472656
2018-07-31,40.459999084472656
2018-08-01,40.459999084472656
2018-08-02,40.459999084472656
2018-08-03,39.869998931884766
2018-08-06,39.63999938964844
2018-08-07,39.63999938964844
2018-08-08,39.63999938964844
2018-08-09,40.29999923706055
2018-08-10,40.29999923706055
2018-08-13,38.150001525878906
2018-08-14,38.75
2018-08-15,37.86000061035156
2018-08-16,38.08000183105469
2018-08-17,38.08000183105469
2018-08-20,38.59000015258789
2018-08-21,38.849998474121094
2018-08-22,39.119998931884766
2018-08-23,38.56999969482422
2018-08-24,39.25
2018-08-27,39.970001220703125
2018-08-28,39.970001220703125
2018-08-29,40.43000030517578
2018-08-30,39.40999984741211
2018-08-31,39.779998779296875
2018-09-04,38.77000045776367
2018-09-05,38.11000061035156
2018-09-06,37.849998474121094
2018-09-07,37.77000045776367
2018-09-10,37.93000030517578
2018-09-11,37.93000030517578
2018-09-12,38.0099983215332
2018-09-13,38.95000076293945
2018-09-14,39.56999969482422
2018-09-17,40.130001068115234
2018-09-18,41.40999984741211
2018-09-19,42.04999923706055
2018-09-20,42.11000061035156
2018-09-21,42.36000061035156
2018-09-24,41.939998626708984
2018-09-25,42.540000915527344
2018-09-26,43.189998626708984
2018-09-27,42.650001525878906
2018-09-28,42.650001525878906
2018-10-01,42.650001525878906
2018-10-02,42.900001525878906
2018-10-03,42.18000030517578
2018-10-04,40.599998474121094
2018-10-05,40.91999816894531
2018-10-08,41.22999954223633
2018-10-09,39.869998931884766
2018-10-10,39.869998931884766
2018-10-11,38.09000015258789
2018-10-12,37.540000915527344
2018-10-15,36.939998626708984
2018-10-16,38.56999969482422
2018-10-17,38.56999969482422
2018-10-18,38.56999969482422
2018-10-19,37.15999984741211
2018-10-22,37.15999984741211
2018-10-23,36.0
2018-10-24,36.0
2018-10-25,34.88999938964844
2018-10-26,33.47999954223633
2018-10-29,33.97999954223633
2018-10-30,34.15999984741211
2018-10-31,35.0
2018-11-01,34.869998931884766
2018-11-02,35.25
2018-11-05,34.93000030517578
2018-11-06,34.93000030517578
2018-11-07,35.56999969482422
2018-11-08,36.0
2018-11-09,36.0
2018-11-12,34.720001220703125
2018-11-13,34.060001373291016
2018-11-14,34.36000061035156
2018-11-15,34.650001525878906
2018-11-16,34.4900016784668
2018-11-19,34.099998474121094
2018-11-20,33.439998626708984
2018-11-21,34.380001068115234
2018-11-23,33.880001068115234
2018-11-26,33.880001068115234
2018-11-27,33.880001068115234
2018-11-28,35.790000915527344
2018-11-29,35.52000045776367
2018-11-30,35.52000045776367
2018-12-03,35.52000045776367
2018-12-04,33.79999923706055
2018-12-06,32.95000076293945
2018-12-07,33.45000076293945
2018-12-10,33.45000076293945
2018-12-11,32.47999954223633
2018-12-12,32.47999954223633
2018-12-13,32.47999954223633
2018-12-14,32.290000915527344
2018-12-17,31.729999542236328
2018-12-18,31.729999542236328
2018-12-19,31.079999923706055
2018-12-20,30.649999618530273
2018-12-21,28.739999771118164
2018-12-24,28.1299991607666
2018-12-26,28.100000381469727
2018-12-27,28.530000686645508
2018-12-28,28.639999389648438
2018-12-31,28.6299991607666
2019-01-02,28.90999984741211
2019-01-03,28.670000076293945
2019-01-04,30.489999771118164
2019-01-07,30.790000915527344
2019-01-08,31.049999237060547
2019-01-09,31.239999771118164
2019-01-10,31.540000915527344
2019-01-11,30.889999389648438
2019-01-14,30.65999984741211
2019-01-15,31.3700008392334
2019-01-16,31.649999618530273
2019-01-17,31.489999771118164
2019-01-18,32.47999954223633
2019-01-22,32.47999954223633
2019-01-23,32.47999954223633
2019-01-24,32.47999954223633
2019-01-25,32.18000030517578
2019-01-28,31.549999237060547
2019-01-29,31.799999237060547
2019-01-30,32.38999938964844
2019-01-31,32.41999816894531
2019-02-01,32.06999969482422
2019-02-04,32.33000183105469
2019-02-05,32.599998474121094
2019-02-06,32.060001373291016
2019-02-07,31.239999771118164
2019-02-08,30.559999465942383
2019-02-11,30.639999389648438
2019-02-12,31.639999389648438
2019-02-13,32.029998779296875
2019-02-14,31.84000015258789
2019-02-15,32.66999816894531
2019-02-19,32.81999969482422
2019-02-20,32.88999938964844
2019-02-21,32.65999984741211
2019-02-22,32.88999938964844
2019-02-25,33.220001220703125
2019-02-26,33.45000076293945
2019-02-27,33.16999816894531
2019-02-28,32.439998626708984
2019-03-01,32.61000061035156
2019-03-04,32.41999816894531
2019-03-05,32.459999084472656
2019-03-06,32.11000061035156
2019-03-07,31.309999465942383
2019-03-08,31.06999969482422
2019-03-11,31.84000015258789
2019-03-12,31.84000015258789
2019-03-13,32.22999954223633
2019-03-14,31.5
2019-03-15,32.18000030517578
2019-03-18,32.400001525878906
2019-03-19,32.380001068115234
2019-03-20,32.40999984741211
2019-03-21,32.66999816894531
2019-03-22,32.130001068115234
2019-03-25,31.959999084472656
2019-03-26,32.77000045776367
2019-03-27,32.529998779296875
2019-03-28,32.59000015258789
2019-03-29,32.599998474121094
2019-04-01,33.40999984741211
2019-04-02,32.939998626708984
2019-04-03,33.279998779296875
2019-04-04,33.189998626708984
2019-04-05,33.27000045776367
2019-04-08,33.08000183105469
2019-04-09,32.81999969482422
2019-04-10,32.7599983215332
2019-04-11,32.5099983215332
2019-04-12,32.869998931884766
2019-04-15,32.91999816894531
2019-04-16,33.22999954223633
2019-04-17,33.2400016784668
2019-04-18,33.279998779296875
2019-04-22,32.93000030517578
2019-04-23,33.15999984741211
2019-04-24,32.59000015258789
2019-04-25,32.720001220703125
2019-04-26,33.2400016784668
2019-04-29,33.470001220703125
2019-04-30,33.33000183105469
2019-05-01,33.060001373291016
2019-05-02,32.9900016784668
2019-05-03,33.91999816894531
2019-05-06,33.20000076293945
2019-05-07,32.029998779296875
2019-05-08,31.6299991607666
2019-05-09,31.200000762939453
2019-05-10,31.520000457763672
2019-05-13,30.190000534057617
2019-05-14,31.059999465942383
2019-05-15,31.079999923706055
2019-05-16,31.3799991607666
2019-05-17,31.200000762939453
2019-05-20,30.75
2019-05-21,30.979999542236328
2019-05-22,30.75
2019-05-23,30.219999313354492
2019-05-24,31.030000686645508
2019-05-28,30.700000762939453
2019-05-29,30.309999465942383
2019-05-30,30.6200008392334
2019-05-31,30.020000457763672
2019-06-03,30.200000762939453
2019-06-04,30.93000030517578
2019-06-05,30.920000076293945
2019-06-06,31.110000610351562
2019-06-07,31.780000686645508
2019-06-10,32.11000061035156
2019-06-11,32.310001373291016
2019-06-12,31.709999084472656
2019-06-13,31.479999542236328
2019-06-14,31.309999465942383
2019-06-17,31.649999618530273
2019-06-18,31.84000015258789
2019-06-19,32.43000030517578
2019-06-20,33.029998779296875
2019-06-21,32.459999084472656
2019-06-24,32.43000030517578
2019-06-25,32.189998626708984
2019-06-26,32.040000915527344
2019-06-27,32.34000015258789
2019-06-28,32.56999969482422
2019-07-01,33.470001220703125
2019-07-02,33.650001525878906
2019-07-03,33.849998474121094
2019-07-05,33.5099983215332
2019-07-08,33.150001525878906
2019-07-09,32.66999816894531
2019-07-10,32.959999084472656
2019-07-11,33.060001373291016
2019-07-12,33.119998931884766
2019-07-15,33.11000061035156
2019-07-16,32.650001525878906
2019-07-17,32.61000061035156
2019-07-18,32.349998474121094
2019-07-19,32.59000015258789
2019-07-22,32.63999938964844
2019-07-23,33.16999816894531
2019-07-24,33.27000045776367
2019-07-25,32.529998779296875
2019-07-26,32.689998626708984
2019-07-29,32.58000183105469
2019-07-30,32.13999938964844
2019-07-31,32.060001373291016
2019-08-01,32.060001373291016
2019-08-02,31.75
2019-08-05,30.229999542236328
2019-08-06,30.920000076293945
2019-08-07,31.420000076293945
2019-08-08,31.790000915527344
2019-08-09,31.190000534057617
2019-08-12,30.84000015258789
2019-08-13,31.15999984741211
2019-08-14,29.760000228881836
2019-08-15,30.329999923706055
2019-08-16,30.93000030517578
2019-08-19,30.93000030517578
2019-08-20,30.760000228881836
2019-08-21,30.979999542236328
2019-08-22,30.889999389648438
2019-08-23,30.15999984741211
2019-08-26,31.0
2019-08-27,30.860000610351562
2019-08-28,30.829999923706055
2019-08-29,31.190000534057617
2019-08-30,31.440000534057617
2019-09-03,31.440000534057617
2019-09-04,31.81999969482422
2019-09-05,32.25
2019-09-06,32.439998626708984
2019-09-09,32.849998474121094
2019-09-10,32.970001220703125
2019-09-11,33.630001068115234
2019-09-12,34.11000061035156
2019-09-13,34.90999984741211
2019-09-16,34.5099983215332
2019-09-17,34.7400016784668
2019-09-18,34.61000061035156
2019-09-19,35.08000183105469
2019-09-20,35.0
2019-09-23,34.849998474121094
2019-09-24,35.040000915527344
2019-09-25,35.18000030517578
2019-09-26,35.36000061035156
2019-09-27,34.380001068115234
2019-09-30,34.56999969482422
2019-10-01,34.29999923706055
2019-10-02,33.459999084472656
2019-10-03,33.7599983215332
2019-10-04,34.61000061035156
2019-10-07,34.25
2019-10-08,33.7599983215332
2019-10-09,34.22999954223633
2019-10-10,34.16999816894531
2019-10-11,35.11000061035156
2019-10-14,34.790000915527344
2019-10-15,35.7400016784668
2019-10-16,35.630001068115234
2019-10-17,35.36000061035156
2019-10-18,35.349998474121094
2019-10-21,35.83000183105469
2019-10-22,35.900001525878906
2019-10-23,36.119998931884766
2019-10-24,36.22999954223633
2019-10-25,36.209999084472656
2019-10-28,36.369998931884766
2019-10-29,36.65999984741211
2019-10-30,36.86000061035156
2019-10-31,36.810001373291016
2019-11-01,37.599998474121094
2019-11-04,38.09000015258789
2019-11-05,38.15999984741211
2019-11-06,38.060001373291016
2019-11-07,38.4900016784668
2019-11-08,38.43000030517578
2019-11-11,38.209999084472656
2019-11-12,38.36000061035156
2019-11-13,38.09000015258789
2019-11-14,37.7599983215332
2019-11-15,38.13999938964844
2019-11-18,38.22999954223633
2019-11-19,38.02000045776367
2019-11-20,37.83000183105469
2019-11-21,37.81999969482422
2019-11-22,37.88999938964844
2019-11-25,38.400001525878906
2019-11-26,38.310001373291016
2019-11-27,38.369998931884766
2019-11-29,37.66999816894531
2019-12-02,37.540000915527344
2019-12-03,37.83000183105469
2019-12-04,38.61000061035156
2019-12-05,38.380001068115234
2019-12-06,39.2599983215332
2019-12-09,38.81999969482422
2019-12-10,38.72999954223633
2019-12-11,38.880001068115234
2019-12-12,39.09000015258789
2019-12-13,39.27000045776367
2019-12-16,39.599998474121094
2019-12-17,39.540000915527344
2019-12-18,39.08000183105469
2019-12-19,39.040000915527344
2019-12-20,39.0
2019-12-23,38.86000061035156
2019-12-24,38.56999969482422
2019-12-26,38.779998779296875
2019-12-27,38.65999984741211
2019-12-30,37.95000076293945
2019-12-31,38.18000030517578
2020-01-02,38.939998626708984
2020-01-03,38.150001525878906
2020-01-06,38.369998931884766
2020-01-07,38.5
2020-01-08,38.54999923706055
2020-01-09,38.97999954223633
2020-01-10,38.459999084472656
2020-01-13,38.869998931884766
2020-01-14,38.939998626708984
2020-01-15,38.599998474121094
2020-01-16,38.709999084472656
2020-01-17,38.7400016784668
2020-01-21,38.36000061035156
2020-01-22,38.650001525878906
2020-01-23,38.790000915527344
2020-01-24,38.5
2020-01-27,37.060001373291016
2020-01-28,37.63999938964844
2020-01-29,37.45000076293945
2020-01-30,37.279998779296875
2020-01-31,36.06999969482422
2020-02-03,36.66999816894531
2020-02-04,37.77000045776367
2020-02-05,38.470001220703125
2020-02-06,39.02000045776367
2020-02-07,38.279998779296875
2020-02-10,38.16999816894531
2020-02-11,38.529998779296875
2020-02-12,38.209999084472656
2020-02-13,37.5
2020-02-14,36.91999816894531
2020-02-18,35.77000045776367
2020-02-19,35.75
2020-02-20,35.150001525878906
2020-02-21,34.599998474121094
2020-02-24,32.34000015258789
2020-02-25,32.11000061035156
2020-02-26,32.54999923706055
2020-02-27,30.34000015258789
2020-02-28,30.0
2020-03-02,30.889999389648438
2020-03-03,30.149999618530273
2020-03-04,31.399999618530273
2020-03-05,30.299999237060547
2020-03-06,29.709999084472656
2020-03-09,26.84000015258789
2020-03-10,28.239999771118164
2020-03-11,26.440000534057617
2020-03-12,20.809999465942383
2020-03-13,22.3700008392334
2020-03-16,20.190000534057617
2020-03-17,21.309999465942383
2020-03-18,20.68000030517578
2020-03-19,21.270000457763672
2020-03-20,21.239999771118164
2020-03-23,20.950000762939453
2020-03-24,23.709999084472656
2020-03-25,24.549999237060547
2020-03-26,26.200000762939453
2020-03-27,26.1299991607666
2020-03-30,26.81999969482422
2020-03-31,25.219999313354492
2020-04-01,22.93000030517578
2020-04-02,23.5
2020-04-03,22.5
2020-04-06,24.920000076293945
2020-04-07,25.670000076293945
2020-04-08,25.510000228881836
2020-04-09,25.510000228881836
2020-04-13,26.110000610351562
2020-04-14,26.850000381469727
2020-04-15,26.850000381469727
2020-04-16,26.309999465942383
2020-04-17,26.0
2020-04-20,25.799999237060547
2020-04-21,25.290000915527344
2020-04-22,26.15999984741211
2020-04-23,26.290000915527344
2020-04-24,26.290000915527344
2020-04-27,26.649999618530273
2020-04-28,28.100000381469727
2020-04-29,29.110000610351562
2020-04-30,27.43000030517578
2020-05-01,26.489999771118164
2020-05-04,26.219999313354492
2020-05-05,26.75
2020-05-06,26.389999389648438
2020-05-07,26.389999389648438
2020-05-08,28.020000457763672
2020-05-11,28.600000381469727
2020-05-12,27.920000076293945
2020-05-13,28.1299991607666
2020-05-14,27.299999237060547
2020-05-15,27.40999984741211
2020-05-18,28.739999771118164
2020-05-19,28.1200008392334
2020-05-20,28.950000762939453
2020-05-21,28.280000686645508
2020-05-22,28.34000015258789
2020-05-26,30.270000457763672
2020-05-27,31.06999969482422
2020-05-28,31.989999771118164
2020-05-29,31.329999923706055
2020-06-01,32.27000045776367
2020-06-02,32.58000183105469
2020-06-03,33.25
2020-06-04,32.22999954223633
2020-06-05,33.40999984741211
2020-06-08,34.290000915527344
2020-06-09,33.88999938964844
2020-06-10,34.0
2020-06-11,31.420000076293945
2020-06-12,32.20000076293945
2020-06-15,31.34000015258789
2020-06-16,32.68000030517578
2020-06-17,33.15999984741211
2020-06-18,32.939998626708984
2020-06-19,32.56999969482422
2020-06-22,32.959999084472656
2020-06-23,33.31999969482422
2020-06-24,31.940000534057617
2020-06-25,32.5
2020-06-26,32.0099983215332
2020-06-29,31.889999389648438
2020-06-30,31.459999084472656
2020-07-01,31.25
2020-07-02,31.6299991607666
2020-07-06,32.40999984741211
2020-07-07,31.90999984741211
2020-07-08,31.690000534057617
2020-07-09,31.440000534057617
2020-07-10,32.2400016784668
2020-07-13,32.029998779296875
2020-07-14,32.40999984741211
2020-07-15,33.06999969482422
2020-07-16,32.63999938964844
2020-07-17,32.54999923706055
2020-07-20,32.66999816894531
2020-07-21,32.689998626708984
2020-07-22,32.58000183105469
2020-07-23,32.15999984741211
2020-07-24,32.380001068115234
2020-07-27,33.369998931884766
2020-07-28,33.13999938964844
2020-07-29,33.16999816894531
2020-07-30,32.13999938964844
2020-07-31,30.40999984741211
2020-08-03,31.649999618530273
2020-08-04,32.38999938964844
2020-08-05,32.380001068115234
2020-08-06,32.31999969482422
2020-08-07,32.130001068115234
2020-08-10,32.59000015258789
2020-08-11,33.040000915527344
2020-08-12,34.459999084472656
2020-08-13,34.290000915527344
2020-08-14,34.310001373291016
2020-08-17,34.59000015258789
2020-08-18,34.869998931884766
2020-08-19,34.5
2020-08-20,34.25
2020-08-21,34.060001373291016
2020-08-24,34.77000045776367
2020-08-25,34.779998779296875
2020-08-26,34.90999984741211
2020-08-27,34.27000045776367
2020-08-28,34.56999969482422
2020-08-31,34.54999923706055
2020-09-01,34.66999816894531
2020-09-02,35.369998931884766
2020-09-03,34.130001068115234
2020-09-04,34.540000915527344
2020-09-08,34.029998779296875
2020-09-09,34.209999084472656
2020-09-10,34.310001373291016
2020-09-11,35.16999816894531
2020-09-14,35.689998626708984
2020-09-15,35.88999938964844
2020-09-16,36.15999984741211
2020-09-17,36.209999084472656
2020-09-18,35.95000076293945
2020-09-21,34.900001525878906
2020-09-22,35.11000061035156
2020-09-23,35.54999923706055
2020-09-24,35.27000045776367
2020-09-25,35.27000045776367
2020-09-28,36.2400016784668
2020-09-29,36.209999084472656
2020-09-30,35.7599983215332
2020-10-01,35.720001220703125
2020-10-02,35.290000915527344
2020-10-05,35.86000061035156
2020-10-06,35.7599983215332
2020-10-07,36.119998931884766
2020-10-08,36.09000015258789
2020-10-09,36.119998931884766
2020-10-12,36.36000061035156
2020-10-13,36.09000015258789
2020-10-14,36.2400016784668
2020-10-15,35.59000015258789
2020-10-16,35.540000915527344
2020-10-19,35.54999923706055
2020-10-20,35.529998779296875
2020-10-21,36.13999938964844
2020-10-22,35.90999984741211
2020-10-23,35.939998626708984
2020-10-26,35.22999954223633
2020-10-27,35.349998474121094
2020-10-28,34.540000915527344
2020-10-29,35.08000183105469
2020-10-30,34.59000015258789
2020-11-02,35.369998931884766
2020-11-03,36.81999969482422
2020-11-04,36.709999084472656
2020-11-05,38.439998626708984
2020-11-06,38.59000015258789
2020-11-09,40.869998931884766
2020-11-10,40.5
2020-11-11,40.97999954223633
2020-11-12,39.7400016784668
2020-11-13,40.810001373291016
2020-11-16,42.08000183105469
2020-11-17,41.779998779296875
2020-11-18,41.279998779296875
2020-11-19,41.939998626708984
2020-11-20,42.650001525878906
2020-11-23,42.72999954223633
2020-11-24,43.9900016784668
2020-11-25,43.380001068115234
2020-11-27,44.56999969482422
2020-11-30,42.290000915527344
2020-12-01,43.88999938964844
2020-12-02,43.7400016784668
2020-12-03,43.97999954223633
2020-12-04,44.20000076293945
2020-12-07,43.0
2020-12-08,43.189998626708984
2020-12-09,43.810001373291016
2020-12-10,43.97999954223633
2020-12-11,44.119998931884766
2020-12-14,44.43000030517578
2020-12-15,45.099998474121094
2020-12-16,45.029998779296875
2020-12-17,45.529998779296875
2020-12-18,45.369998931884766
2020-12-21,44.36000061035156
2020-12-22,44.310001373291016
2020-12-23,44.66999816894531
2020-12-24,44.33000183105469
2020-12-28,45.16999816894531
2020-12-29,46.29999923706055
2020-12-30,46.33000183105469
2020-12-31,46.65999984741211
2021-01-04,45.52000045776367
2021-01-05,46.369998931884766
2021-01-06,47.470001220703125
2021-01-07,47.369998931884766
2021-01-08,49.060001373291016
2021-01-11,48.11000061035156
2021-01-12,48.56999969482422
2021-01-13,48.90999984741211
2021-01-14,49.83000183105469
2021-01-15,48.15999984741211
2021-01-19,48.720001220703125
2021-01-20,49.20000076293945
2021-01-21,48.84000015258789
2021-01-22,48.90999984741211
2021-01-25,49.16999816894531
2021-01-26,49.15999984741211
2021-01-27,47.029998779296875
2021-01-28,47.720001220703125
2021-01-29,45.650001525878906
2021-02-01,46.65999984741211
2021-02-02,47.38999938964844
2021-02-03,47.880001068115234
2021-02-04,48.029998779296875
2021-02-05,48.7599983215332
2021-02-08,50.45000076293945
2021-02-09,51.040000915527344
2021-02-10,50.79999923706055
2021-02-11,51.310001373291016
2021-02-12,51.970001220703125
2021-02-16,52.459999084472656
2021-02-17,52.279998779296875
2021-02-18,51.08000183105469
2021-02-19,51.65999984741211
2021-02-22,51.47999954223633
2021-02-23,51.25
2021-02-24,50.40999984741211
2021-02-25,48.68000030517578
2021-02-26,47.29999923706055
2021-03-01,48.7400016784668
2021-03-02,47.7599983215332
2021-03-03,47.400001525878906
2021-03-04,46.220001220703125
2021-03-05,47.040000915527344
2021-03-08,46.0
2021-03-09,47.02000045776367
2021-03-10,47.40999984741211
2021-03-11,46.849998474121094
2021-03-12,48.09000015258789
2021-03-15,48.63999938964844
2021-03-16,48.97999954223633
2021-03-17,49.54999923706055
2021-03-18,49.9900016784668
2021-03-19,50.61000061035156
2021-03-22,49.810001373291016
2021-03-23,48.369998931884766
2021-03-24,47.38999938964844
2021-03-25,48.380001068115234
2021-03-26,49.65999984741211
2021-03-29,49.08000183105469
2021-03-30,48.40999984741211
2021-03-31,47.54999923706055
2021-04-01,48.45000076293945
2021-04-05,49.470001220703125
2021-04-06,48.0099983215332
2021-04-07,48.29999923706055
2021-04-08,48.41999816894531
2021-04-09,49.060001373291016
2021-04-12,48.45000076293945
2021-04-13,49.11000061035156
2021-04-14,48.66999816894531
2021-04-15,49.209999084472656
2021-04-16,49.380001068115234
2021-04-19,48.47999954223633
2021-04-20,46.400001525878906
2021-04-21,47.099998474121094
2021-04-22,47.45000076293945
2021-04-23,48.36000061035156
2021-04-26,47.70000076293945
2021-04-27,46.61000061035156
2021-04-28,46.5099983215332
2021-04-29,46.599998474121094
2021-04-30,45.650001525878906
2021-05-03,46.83000183105469
2021-05-04,45.7400016784668
2021-05-05,46.81999969482422
2021-05-06,47.470001220703125
2021-05-07,47.970001220703125
2021-05-10,47.790000915527344
2021-05-11,46.16999816894531
2021-05-12,42.970001220703125
2021-05-13,43.720001220703125
2021-05-14,45.15999984741211
