,EXPE
2013-01-28,66.66000366210938
2013-01-29,66.56999969482422
2013-01-30,65.66000366210938
2013-01-31,65.25
2013-02-01,67.2699966430664
2013-02-04,65.16000366210938
2013-02-05,67.5
2013-02-06,65.69999694824219
2013-02-07,65.4000015258789
2013-02-08,65.6500015258789
2013-02-11,64.80000305175781
2013-02-12,65.55000305175781
2013-02-13,65.47000122070312
2013-02-14,65.16999816894531
2013-02-15,64.58000183105469
2013-02-19,64.41999816894531
2013-02-20,63.11000061035156
2013-02-21,63.7599983215332
2013-02-22,64.48999786376953
2013-02-25,62.13999938964844
2013-02-26,62.81999969482422
2013-02-27,64.18000030517578
2013-02-28,63.900001525878906
2013-03-01,63.7400016784668
2013-03-04,64.41999816894531
2013-03-05,65.91000366210938
2013-03-06,64.94999694824219
2013-03-07,64.31999969482422
2013-03-08,64.72000122070312
2013-03-11,64.9800033569336
2013-03-12,64.97000122070312
2013-03-13,65.75
2013-03-14,66.3499984741211
2013-03-15,66.22000122070312
2013-03-18,64.44000244140625
2013-03-19,62.650001525878906
2013-03-20,63.279998779296875
2013-03-21,61.93000030517578
2013-03-22,62.939998626708984
2013-03-25,62.380001068115234
2013-03-26,62.09000015258789
2013-03-27,60.900001525878906
2013-03-28,60.02000045776367
2013-04-01,60.5
2013-04-02,61.869998931884766
2013-04-03,60.79999923706055
2013-04-04,61.18000030517578
2013-04-05,61.619998931884766
2013-04-08,62.31999969482422
2013-04-09,62.43000030517578
2013-04-10,64.3499984741211
2013-04-11,65.01000213623047
2013-04-12,64.43000030517578
2013-04-15,61.459999084472656
2013-04-16,63.130001068115234
2013-04-17,61.77000045776367
2013-04-18,60.5
2013-04-19,61.66999816894531
2013-04-22,63.34000015258789
2013-04-23,64.19999694824219
2013-04-24,64.18000030517578
2013-04-25,64.97000122070312
2013-04-26,58.560001373291016
2013-04-29,56.060001373291016
2013-04-30,55.84000015258789
2013-05-01,55.099998474121094
2013-05-02,56.77000045776367
2013-05-03,59.0
2013-05-06,58.290000915527344
2013-05-07,57.06999969482422
2013-05-08,57.18000030517578
2013-05-09,55.970001220703125
2013-05-10,58.869998931884766
2013-05-13,59.43000030517578
2013-05-14,60.7599983215332
2013-05-15,60.72999954223633
2013-05-16,57.900001525878906
2013-05-17,58.099998474121094
2013-05-20,58.0
2013-05-21,58.0099983215332
2013-05-22,57.68000030517578
2013-05-23,58.209999084472656
2013-05-24,59.040000915527344
2013-05-28,58.970001220703125
2013-05-29,57.459999084472656
2013-05-30,57.4900016784668
2013-05-31,57.5099983215332
2013-06-03,57.5099983215332
2013-06-04,56.130001068115234
2013-06-05,54.959999084472656
2013-06-06,55.599998474121094
2013-06-07,55.84000015258789
2013-06-10,56.7400016784668
2013-06-11,55.84000015258789
2013-06-12,56.369998931884766
2013-06-13,58.150001525878906
2013-06-14,58.0099983215332
2013-06-17,59.130001068115234
2013-06-18,60.63999938964844
2013-06-19,60.4900016784668
2013-06-20,59.70000076293945
2013-06-21,58.83000183105469
2013-06-24,56.9900016784668
2013-06-25,57.119998931884766
2013-06-26,57.90999984741211
2013-06-27,59.91999816894531
2013-06-28,60.150001525878906
2013-07-01,62.11000061035156
2013-07-02,61.689998626708984
2013-07-03,61.68000030517578
2013-07-05,62.880001068115234
2013-07-08,62.400001525878906
2013-07-09,63.02000045776367
2013-07-10,63.220001220703125
2013-07-11,63.08000183105469
2013-07-12,63.75
2013-07-15,64.33999633789062
2013-07-16,64.5
2013-07-17,65.0999984741211
2013-07-18,65.5199966430664
2013-07-19,64.43000030517578
2013-07-22,63.95000076293945
2013-07-23,63.779998779296875
2013-07-24,63.779998779296875
2013-07-25,65.0
2013-07-26,47.20000076293945
2013-07-29,46.029998779296875
2013-07-30,47.4900016784668
2013-07-31,47.130001068115234
2013-08-01,47.20000076293945
2013-08-02,48.16999816894531
2013-08-05,49.689998626708984
2013-08-06,50.970001220703125
2013-08-07,50.79999923706055
2013-08-08,50.900001525878906
2013-08-09,50.68000030517578
2013-08-12,49.66999816894531
2013-08-13,49.380001068115234
2013-08-14,48.790000915527344
2013-08-15,47.77000045776367
2013-08-16,47.38999938964844
2013-08-19,46.84000015258789
2013-08-20,47.599998474121094
2013-08-21,45.70000076293945
2013-08-22,46.470001220703125
2013-08-23,48.84000015258789
2013-08-26,47.20000076293945
2013-08-27,46.959999084472656
2013-08-28,47.0
2013-08-29,47.09000015258789
2013-08-30,46.7599983215332
2013-09-03,47.27000045776367
2013-09-04,48.90999984741211
2013-09-05,48.18000030517578
2013-09-06,49.68000030517578
2013-09-09,50.63999938964844
2013-09-10,51.84000015258789
2013-09-11,52.09000015258789
2013-09-12,51.18000030517578
2013-09-13,51.189998626708984
2013-09-16,52.41999816894531
2013-09-17,52.2599983215332
2013-09-18,53.470001220703125
2013-09-19,53.119998931884766
2013-09-20,52.81999969482422
2013-09-23,51.86000061035156
2013-09-24,52.189998626708984
2013-09-25,51.59000015258789
2013-09-26,52.02000045776367
2013-09-27,52.209999084472656
2013-09-30,51.810001373291016
2013-10-01,52.86000061035156
2013-10-02,53.459999084472656
2013-10-03,52.150001525878906
2013-10-04,51.66999816894531
2013-10-07,51.77000045776367
2013-10-08,50.630001068115234
2013-10-09,49.9900016784668
2013-10-10,51.38999938964844
2013-10-11,51.72999954223633
2013-10-14,48.5099983215332
2013-10-15,47.88999938964844
2013-10-16,47.900001525878906
2013-10-17,48.209999084472656
2013-10-18,48.43000030517578
2013-10-21,48.189998626708984
2013-10-22,48.90999984741211
2013-10-23,49.20000076293945
2013-10-24,50.5
2013-10-25,50.45000076293945
2013-10-28,49.93000030517578
2013-10-29,50.68000030517578
2013-10-30,49.959999084472656
2013-10-31,58.970001220703125
2013-11-01,60.11000061035156
2013-11-04,60.2400016784668
2013-11-05,59.58000183105469
2013-11-06,59.810001373291016
2013-11-07,58.90999984741211
2013-11-08,59.880001068115234
2013-11-11,61.25
2013-11-12,62.02000045776367
2013-11-13,61.720001220703125
2013-11-14,61.040000915527344
2013-11-15,61.189998626708984
2013-11-18,61.04999923706055
2013-11-19,60.70000076293945
2013-11-20,61.11000061035156
2013-11-21,62.59000015258789
2013-11-22,62.04999923706055
2013-11-25,61.38999938964844
2013-11-26,62.33000183105469
2013-11-27,63.29999923706055
2013-11-29,63.689998626708984
2013-12-02,62.61000061035156
2013-12-03,62.560001373291016
2013-12-04,62.84000015258789
2013-12-05,63.58000183105469
2013-12-06,63.47999954223633
2013-12-09,63.5
2013-12-10,63.20000076293945
2013-12-11,62.310001373291016
2013-12-12,62.540000915527344
2013-12-13,62.72999954223633
2013-12-16,65.87999725341797
2013-12-17,66.38999938964844
2013-12-18,67.55000305175781
2013-12-19,66.80000305175781
2013-12-20,67.61000061035156
2013-12-23,68.68000030517578
2013-12-24,68.5
2013-12-26,69.02999877929688
2013-12-27,68.76000213623047
2013-12-30,68.83999633789062
2013-12-31,69.66000366210938
2014-01-02,69.20999908447266
2014-01-03,69.19999694824219
2014-01-06,68.95999908447266
2014-01-07,71.44999694824219
2014-01-08,70.30999755859375
2014-01-09,69.55000305175781
2014-01-10,69.5999984741211
2014-01-13,67.87000274658203
2014-01-14,69.33000183105469
2014-01-15,69.41999816894531
2014-01-16,68.4800033569336
2014-01-17,70.69000244140625
2014-01-21,67.66999816894531
2014-01-22,67.05999755859375
2014-01-23,66.5
2014-01-24,66.30000305175781
2014-01-27,65.45999908447266
2014-01-28,66.94999694824219
2014-01-29,65.47000122070312
2014-01-30,65.5199966430664
2014-01-31,64.9800033569336
2014-02-03,63.27000045776367
2014-02-04,63.970001220703125
2014-02-05,63.93000030517578
2014-02-06,65.13999938964844
2014-02-07,74.44999694824219
2014-02-10,74.31999969482422
2014-02-11,74.79000091552734
2014-02-12,75.86000061035156
2014-02-13,76.69000244140625
2014-02-14,77.12999725341797
2014-02-18,78.0199966430664
2014-02-19,79.62000274658203
2014-02-20,79.70999908447266
2014-02-21,79.98999786376953
2014-02-24,79.26000213623047
2014-02-25,79.44000244140625
2014-02-26,78.5199966430664
2014-02-27,78.62000274658203
2014-02-28,78.52999877929688
2014-03-03,76.69999694824219
2014-03-04,77.04000091552734
2014-03-05,75.7300033569336
2014-03-06,74.70999908447266
2014-03-07,75.19000244140625
2014-03-10,75.2300033569336
2014-03-11,74.73999786376953
2014-03-12,76.51000213623047
2014-03-13,75.47000122070312
2014-03-14,75.7699966430664
2014-03-17,76.76000213623047
2014-03-18,76.93000030517578
2014-03-19,75.29000091552734
2014-03-20,75.20999908447266
2014-03-21,74.19999694824219
2014-03-24,72.29000091552734
2014-03-25,72.06999969482422
2014-03-26,71.16000366210938
2014-03-27,71.83000183105469
2014-03-28,72.20999908447266
2014-03-31,72.5
2014-04-01,75.9000015258789
2014-04-02,76.01000213623047
2014-04-03,73.43000030517578
2014-04-04,70.05000305175781
2014-04-07,68.55000305175781
2014-04-08,70.0199966430664
2014-04-09,71.80999755859375
2014-04-10,68.5999984741211
2014-04-11,68.79000091552734
2014-04-14,70.20999908447266
2014-04-15,70.91999816894531
2014-04-16,72.44000244140625
2014-04-17,72.45999908447266
2014-04-21,72.20999908447266
2014-04-22,73.54000091552734
2014-04-23,72.4800033569336
2014-04-24,72.0999984741211
2014-04-25,69.41000366210938
2014-04-28,68.56999969482422
2014-04-29,70.58999633789062
2014-04-30,70.98999786376953
2014-05-01,73.87000274658203
2014-05-02,71.1500015258789
2014-05-05,71.7699966430664
2014-05-06,70.51000213623047
2014-05-07,69.0
2014-05-08,68.44000244140625
2014-05-09,68.6500015258789
2014-05-12,70.80000305175781
2014-05-13,71.11000061035156
2014-05-14,70.55999755859375
2014-05-15,69.77999877929688
2014-05-16,69.94000244140625
2014-05-19,70.66000366210938
2014-05-20,70.18000030517578
2014-05-21,70.83999633789062
2014-05-22,71.0199966430664
2014-05-23,71.38999938964844
2014-05-27,73.55999755859375
2014-05-28,73.12999725341797
2014-05-29,73.56999969482422
2014-05-30,73.30000305175781
2014-06-02,74.22000122070312
2014-06-03,73.20999908447266
2014-06-04,73.2699966430664
2014-06-05,74.0
2014-06-06,75.08999633789062
2014-06-09,74.55000305175781
2014-06-10,75.08999633789062
2014-06-11,75.9800033569336
2014-06-12,73.9800033569336
2014-06-13,74.26000213623047
2014-06-16,74.58000183105469
2014-06-17,77.62000274658203
2014-06-18,80.3499984741211
2014-06-19,77.87999725341797
2014-06-20,78.31999969482422
2014-06-23,77.83000183105469
2014-06-24,76.26000213623047
2014-06-25,77.30999755859375
2014-06-26,77.01000213623047
2014-06-27,78.94999694824219
2014-06-30,78.76000213623047
2014-07-01,80.77999877929688
2014-07-02,80.26000213623047
2014-07-03,82.20999908447266
2014-07-07,80.8499984741211
2014-07-08,78.80999755859375
2014-07-09,80.16999816894531
2014-07-10,79.33000183105469
2014-07-11,79.7300033569336
2014-07-14,80.12999725341797
2014-07-15,80.5999984741211
2014-07-16,79.37999725341797
2014-07-17,77.4000015258789
2014-07-18,78.79000091552734
2014-07-21,78.63999938964844
2014-07-22,80.25
2014-07-23,80.87999725341797
2014-07-24,79.9000015258789
2014-07-25,79.66999816894531
2014-07-28,80.19999694824219
2014-07-29,80.68000030517578
2014-07-30,81.68000030517578
2014-07-31,79.41999816894531
2014-08-01,84.45999908447266
2014-08-04,85.04000091552734
2014-08-05,84.3499984741211
2014-08-06,83.8499984741211
2014-08-07,83.5199966430664
2014-08-08,82.55000305175781
2014-08-11,83.94000244140625
2014-08-12,84.45999908447266
2014-08-13,85.0199966430664
2014-08-14,84.93000030517578
2014-08-15,85.37000274658203
2014-08-18,86.04000091552734
2014-08-19,86.33999633789062
2014-08-20,86.1500015258789
2014-08-21,86.98999786376953
2014-08-22,87.23999786376953
2014-08-25,87.80000305175781
2014-08-26,87.43000030517578
2014-08-27,86.5
2014-08-28,86.4000015258789
2014-08-29,85.9000015258789
2014-09-02,88.29000091552734
2014-09-03,88.4000015258789
2014-09-04,87.94000244140625
2014-09-05,87.86000061035156
2014-09-08,87.76000213623047
2014-09-09,85.93000030517578
2014-09-10,87.04000091552734
2014-09-11,87.16999816894531
2014-09-12,86.55000305175781
2014-09-15,85.16000366210938
2014-09-16,86.20999908447266
2014-09-17,85.3499984741211
2014-09-18,85.91000366210938
2014-09-19,85.16000366210938
2014-09-22,83.51000213623047
2014-09-23,83.93000030517578
2014-09-24,85.94000244140625
2014-09-25,84.68000030517578
2014-09-26,85.9000015258789
2014-09-29,86.58000183105469
2014-09-30,87.62000274658203
2014-10-01,84.77999877929688
2014-10-02,83.37000274658203
2014-10-03,85.47000122070312
2014-10-06,86.56999969482422
2014-10-07,84.7300033569336
2014-10-08,85.37999725341797
2014-10-09,83.83000183105469
2014-10-10,81.0
2014-10-13,76.33999633789062
2014-10-14,74.75
2014-10-15,74.0999984741211
2014-10-16,75.08000183105469
2014-10-17,74.56999969482422
2014-10-20,77.25
2014-10-21,80.30999755859375
2014-10-22,79.01000213623047
2014-10-23,79.83999633789062
2014-10-24,81.52999877929688
2014-10-27,80.37999725341797
2014-10-28,80.5999984741211
2014-10-29,79.54000091552734
2014-10-30,80.7300033569336
2014-10-31,84.97000122070312
2014-11-03,85.93000030517578
2014-11-04,83.88999938964844
2014-11-05,83.05000305175781
2014-11-06,84.05999755859375
2014-11-07,85.12000274658203
2014-11-10,86.0
2014-11-11,86.45999908447266
2014-11-12,87.11000061035156
2014-11-13,86.48999786376953
2014-11-14,87.94000244140625
2014-11-17,86.94000244140625
2014-11-18,88.37000274658203
2014-11-19,87.04000091552734
2014-11-20,86.08000183105469
2014-11-21,84.69000244140625
2014-11-24,85.66000366210938
2014-11-25,85.80999755859375
2014-11-26,85.58999633789062
2014-11-28,87.11000061035156
2014-12-01,86.48999786376953
2014-12-02,87.5199966430664
2014-12-03,88.58999633789062
2014-12-04,89.55000305175781
2014-12-05,91.3499984741211
2014-12-08,90.30999755859375
2014-12-09,90.69999694824219
2014-12-10,87.77999877929688
2014-12-11,87.31999969482422
2014-12-12,87.52999877929688
2014-12-15,87.33000183105469
2014-12-16,86.04000091552734
2014-12-17,86.86000061035156
2014-12-18,87.79000091552734
2014-12-19,88.05999755859375
2014-12-22,89.33000183105469
2014-12-23,88.91999816894531
2014-12-24,89.01000213623047
2014-12-26,89.30999755859375
2014-12-29,88.19999694824219
2014-12-30,85.97000122070312
2014-12-31,85.36000061035156
2015-01-02,85.76000213623047
2015-01-05,84.19999694824219
2015-01-06,84.16999816894531
2015-01-07,84.16999816894531
2015-01-08,87.88999938964844
2015-01-09,87.55000305175781
2015-01-12,85.16999816894531
2015-01-13,85.0199966430664
2015-01-14,85.38999938964844
2015-01-15,82.52999877929688
2015-01-16,83.4800033569336
2015-01-20,83.94000244140625
2015-01-21,84.08000183105469
2015-01-22,85.70999908447266
2015-01-23,87.44000244140625
2015-01-26,87.29000091552734
2015-01-27,86.68000030517578
2015-01-28,85.87000274658203
2015-01-29,86.56999969482422
2015-01-30,85.93000030517578
2015-02-02,86.22000122070312
2015-02-03,87.81999969482422
2015-02-04,87.87000274658203
2015-02-05,88.0
2015-02-06,77.87000274658203
2015-02-09,78.19999694824219
2015-02-10,78.19000244140625
2015-02-11,78.22000122070312
2015-02-12,89.56999969482422
2015-02-13,89.48999786376953
2015-02-17,88.69000244140625
2015-02-18,89.16000366210938
2015-02-19,91.30000305175781
2015-02-20,92.30000305175781
2015-02-23,94.75
2015-02-24,94.18000030517578
2015-02-25,94.61000061035156
2015-02-26,93.25
2015-02-27,91.75
2015-03-02,92.18000030517578
2015-03-03,91.0199966430664
2015-03-04,89.87000274658203
2015-03-05,91.37999725341797
2015-03-06,90.25
2015-03-09,90.55000305175781
2015-03-10,89.3499984741211
2015-03-11,88.94999694824219
2015-03-12,91.38999938964844
2015-03-13,91.3499984741211
2015-03-16,92.97000122070312
2015-03-17,92.33000183105469
2015-03-18,94.04000091552734
2015-03-19,94.68000030517578
2015-03-20,95.91000366210938
2015-03-23,95.4000015258789
2015-03-24,95.47000122070312
2015-03-25,93.94999694824219
2015-03-26,92.76000213623047
2015-03-27,93.68000030517578
2015-03-30,94.19000244140625
2015-03-31,94.12999725341797
2015-04-01,94.16999816894531
2015-04-02,97.9800033569336
2015-04-06,98.58000183105469
2015-04-07,98.47000122070312
2015-04-08,98.6500015258789
2015-04-09,97.81999969482422
2015-04-10,99.19999694824219
2015-04-13,98.76000213623047
2015-04-14,98.08999633789062
2015-04-15,97.95999908447266
2015-04-16,97.16999816894531
2015-04-17,96.0999984741211
2015-04-20,97.4000015258789
2015-04-21,98.30999755859375
2015-04-22,99.47000122070312
2015-04-23,98.91999816894531
2015-04-24,98.9000015258789
2015-04-27,98.81999969482422
2015-04-28,97.80000305175781
2015-04-29,96.26000213623047
2015-04-30,94.2300033569336
2015-05-01,101.69000244140625
2015-05-04,100.9000015258789
2015-05-05,98.7699966430664
2015-05-06,99.0999984741211
2015-05-07,100.97000122070312
2015-05-08,102.76000213623047
2015-05-11,103.80999755859375
2015-05-12,103.22000122070312
2015-05-13,101.98999786376953
2015-05-14,104.13999938964844
2015-05-15,103.41000366210938
2015-05-18,103.44999694824219
2015-05-19,103.72000122070312
2015-05-20,105.5
2015-05-21,105.88999938964844
2015-05-22,113.0
2015-05-26,110.63999938964844
2015-05-27,110.93000030517578
2015-05-28,109.23999786376953
2015-05-29,107.26000213623047
2015-06-01,107.44999694824219
2015-06-02,107.62999725341797
2015-06-03,106.61000061035156
2015-06-04,105.63999938964844
2015-06-05,106.4000015258789
2015-06-08,104.79000091552734
2015-06-09,105.0199966430664
2015-06-10,108.16999816894531
2015-06-11,107.87000274658203
2015-06-12,107.69000244140625
2015-06-15,107.22000122070312
2015-06-16,107.94999694824219
2015-06-17,107.88999938964844
2015-06-18,109.68000030517578
2015-06-19,108.68000030517578
2015-06-22,109.5
2015-06-23,109.83000183105469
2015-06-24,108.9800033569336
2015-06-25,109.2699966430664
2015-06-26,110.70999908447266
2015-06-29,106.94999694824219
2015-06-30,109.3499984741211
2015-07-01,107.19000244140625
2015-07-02,107.06999969482422
2015-07-06,106.51000213623047
2015-07-07,107.05999755859375
2015-07-08,104.87000274658203
2015-07-09,104.55000305175781
2015-07-10,107.97000122070312
2015-07-13,111.12000274658203
2015-07-14,107.26000213623047
2015-07-15,107.44999694824219
2015-07-16,110.05000305175781
2015-07-17,110.79000091552734
2015-07-20,109.55999755859375
2015-07-21,110.08999633789062
2015-07-22,110.66000366210938
2015-07-23,109.5199966430664
2015-07-24,105.69999694824219
2015-07-27,104.91999816894531
2015-07-28,107.16999816894531
2015-07-29,106.87000274658203
2015-07-30,107.61000061035156
2015-07-31,121.44000244140625
2015-08-03,122.58999633789062
2015-08-04,124.55999755859375
2015-08-05,126.79000091552734
2015-08-06,121.5999984741211
2015-08-07,121.04000091552734
2015-08-10,121.48999786376953
2015-08-11,121.12999725341797
2015-08-12,120.77999877929688
2015-08-13,120.66000366210938
2015-08-14,121.6500015258789
2015-08-17,123.01000213623047
2015-08-18,123.31999969482422
2015-08-19,123.13999938964844
2015-08-20,118.69999694824219
2015-08-21,114.51000213623047
2015-08-24,108.33999633789062
2015-08-25,108.41999816894531
2015-08-26,115.23999786376953
2015-08-27,117.44999694824219
2015-08-28,116.51000213623047
2015-08-31,114.98999786376953
2015-09-01,110.37000274658203
2015-09-02,113.37999725341797
2015-09-03,112.88999938964844
2015-09-04,111.2300033569336
2015-09-08,114.45999908447266
2015-09-09,113.3499984741211
2015-09-10,115.94000244140625
2015-09-11,116.61000061035156
2015-09-14,115.75
2015-09-15,118.83000183105469
2015-09-16,124.68000030517578
2015-09-17,128.8300018310547
2015-09-18,126.48999786376953
2015-09-21,126.33000183105469
2015-09-22,124.87999725341797
2015-09-23,122.13999938964844
2015-09-24,120.5
2015-09-25,120.05000305175781
2015-09-28,116.72000122070312
2015-09-29,114.01000213623047
2015-09-30,117.68000030517578
2015-10-01,119.91999816894531
2015-10-02,122.62000274658203
2015-10-05,123.94999694824219
2015-10-06,122.22000122070312
2015-10-07,122.93000030517578
2015-10-08,122.87999725341797
2015-10-09,125.33999633789062
2015-10-12,127.0199966430664
2015-10-13,128.10000610351562
2015-10-14,121.8499984741211
2015-10-15,125.18000030517578
2015-10-16,127.37999725341797
2015-10-19,130.4499969482422
2015-10-20,129.0399932861328
2015-10-21,129.13999938964844
2015-10-22,127.58000183105469
2015-10-23,125.41000366210938
2015-10-26,128.38999938964844
2015-10-27,127.11000061035156
2015-10-28,125.80000305175781
2015-10-29,127.05999755859375
2015-10-30,136.3000030517578
2015-11-02,135.41000366210938
2015-11-03,136.38999938964844
2015-11-04,134.1699981689453
2015-11-05,137.30999755859375
2015-11-06,133.32000732421875
2015-11-09,129.47999572753906
2015-11-10,129.00999450683594
2015-11-11,128.74000549316406
2015-11-12,127.94000244140625
2015-11-13,125.19999694824219
2015-11-16,122.52999877929688
2015-11-17,120.88999938964844
2015-11-18,125.30000305175781
2015-11-19,128.08999633789062
2015-11-20,126.25
2015-11-23,124.91999816894531
2015-11-24,121.2699966430664
2015-11-25,123.62000274658203
2015-11-27,123.62999725341797
2015-11-30,123.11000061035156
2015-12-01,125.04000091552734
2015-12-02,123.11000061035156
2015-12-03,122.2699966430664
2015-12-04,125.91999816894531
2015-12-07,125.04000091552734
2015-12-08,125.62999725341797
2015-12-09,125.0199966430664
2015-12-10,125.61000061035156
2015-12-11,123.20999908447266
2015-12-14,124.30000305175781
2015-12-15,130.24000549316406
2015-12-16,131.16000366210938
2015-12-17,128.6699981689453
2015-12-18,125.36000061035156
2015-12-21,125.58000183105469
2015-12-22,127.5199966430664
2015-12-23,126.27999877929688
2015-12-24,126.47000122070312
2015-12-28,126.0999984741211
2015-12-29,127.69999694824219
2015-12-30,126.2699966430664
2015-12-31,124.30000305175781
2016-01-04,120.80000305175781
2016-01-05,119.93000030517578
2016-01-06,119.04000091552734
2016-01-07,114.80999755859375
2016-01-08,111.41000366210938
2016-01-11,111.19999694824219
2016-01-12,111.9000015258789
2016-01-13,106.37000274658203
2016-01-14,107.66999816894531
2016-01-15,102.76000213623047
2016-01-19,105.31999969482422
2016-01-20,106.27999877929688
2016-01-21,106.4000015258789
2016-01-22,107.12000274658203
2016-01-25,105.20999908447266
2016-01-26,104.93000030517578
2016-01-27,99.52999877929688
2016-01-28,98.69000244140625
2016-01-29,101.04000091552734
2016-02-01,102.1500015258789
2016-02-02,98.70999908447266
2016-02-03,96.30000305175781
2016-02-04,99.9000015258789
2016-02-05,93.54000091552734
2016-02-08,91.52999877929688
2016-02-09,92.63999938964844
2016-02-10,94.3499984741211
2016-02-11,103.37000274658203
2016-02-12,102.25
2016-02-16,105.44000244140625
2016-02-17,110.87999725341797
2016-02-18,107.47000122070312
2016-02-19,108.66999816894531
2016-02-22,106.95999908447266
2016-02-23,104.16000366210938
2016-02-24,104.4000015258789
2016-02-25,105.12999725341797
2016-02-26,105.44999694824219
2016-02-29,104.11000061035156
2016-03-01,108.19000244140625
2016-03-02,106.7300033569336
2016-03-03,108.51000213623047
2016-03-04,108.52999877929688
2016-03-07,105.38999938964844
2016-03-08,104.86000061035156
2016-03-09,105.69000244140625
2016-03-10,109.37999725341797
2016-03-11,114.93000030517578
2016-03-14,116.38999938964844
2016-03-15,116.2699966430664
2016-03-16,114.30000305175781
2016-03-17,111.4800033569336
2016-03-18,110.19000244140625
2016-03-21,110.87999725341797
2016-03-22,108.91999816894531
2016-03-23,108.98999786376953
2016-03-24,107.69000244140625
2016-03-28,106.5999984741211
2016-03-29,107.23999786376953
2016-03-30,107.80000305175781
2016-03-31,107.81999969482422
2016-04-01,108.19999694824219
2016-04-04,105.13999938964844
2016-04-05,104.05000305175781
2016-04-06,105.73999786376953
2016-04-07,103.56999969482422
2016-04-08,102.97000122070312
2016-04-11,101.95999908447266
2016-04-12,104.56999969482422
2016-04-13,106.91999816894531
2016-04-14,108.81999969482422
2016-04-15,109.16000366210938
2016-04-18,111.02999877929688
2016-04-19,107.55999755859375
2016-04-20,108.29000091552734
2016-04-21,108.33999633789062
2016-04-22,107.51000213623047
2016-04-25,106.43000030517578
2016-04-26,106.63999938964844
2016-04-27,107.7699966430664
2016-04-28,106.98999786376953
2016-04-29,115.7699966430664
2016-05-02,116.5199966430664
2016-05-03,115.97000122070312
2016-05-04,114.11000061035156
2016-05-05,112.55000305175781
2016-05-06,113.16000366210938
2016-05-09,112.5999984741211
2016-05-10,115.0199966430664
2016-05-11,112.6500015258789
2016-05-12,112.94000244140625
2016-05-13,111.91999816894531
2016-05-16,111.91999816894531
2016-05-17,111.62000274658203
2016-05-18,110.7699966430664
2016-05-19,108.55999755859375
2016-05-20,110.48999786376953
2016-05-23,110.19999694824219
2016-05-24,113.16999816894531
2016-05-25,113.01000213623047
2016-05-26,111.81999969482422
2016-05-27,112.29000091552734
2016-05-31,111.23999786376953
2016-06-01,110.5999984741211
2016-06-02,111.0999984741211
2016-06-03,109.98999786376953
2016-06-06,109.76000213623047
2016-06-07,110.66000366210938
2016-06-08,110.02999877929688
2016-06-09,109.11000061035156
2016-06-10,106.80000305175781
2016-06-13,104.33000183105469
2016-06-14,105.0
2016-06-15,104.33999633789062
2016-06-16,104.3499984741211
2016-06-17,104.13999938964844
2016-06-20,107.19000244140625
2016-06-21,107.37000274658203
2016-06-22,107.9800033569336
2016-06-23,109.9000015258789
2016-06-24,101.76000213623047
2016-06-27,98.44000244140625
2016-06-28,101.19000244140625
2016-06-29,104.18000030517578
2016-06-30,106.30000305175781
2016-07-01,107.70999908447266
2016-07-05,105.93000030517578
2016-07-06,106.19999694824219
2016-07-07,107.56999969482422
2016-07-08,109.43000030517578
2016-07-11,111.27999877929688
2016-07-12,113.4000015258789
2016-07-13,114.26000213623047
2016-07-14,115.12999725341797
2016-07-15,114.62000274658203
2016-07-18,115.52999877929688
2016-07-19,116.12999725341797
2016-07-20,117.19000244140625
2016-07-21,116.58000183105469
2016-07-22,117.19999694824219
2016-07-25,117.61000061035156
2016-07-26,117.63999938964844
2016-07-27,117.19999694824219
2016-07-28,119.2699966430664
2016-07-29,116.6500015258789
2016-08-01,117.37000274658203
2016-08-02,113.55000305175781
2016-08-03,112.55999755859375
2016-08-04,113.51000213623047
2016-08-05,113.2300033569336
2016-08-08,114.08999633789062
2016-08-09,113.77999877929688
2016-08-10,114.37999725341797
2016-08-11,114.80000305175781
2016-08-12,116.08000183105469
2016-08-15,116.9000015258789
2016-08-16,116.27999877929688
2016-08-17,115.41999816894531
2016-08-18,115.44000244140625
2016-08-19,115.0
2016-08-22,113.98999786376953
2016-08-23,113.5999984741211
2016-08-24,111.88999938964844
2016-08-25,112.25
2016-08-26,111.36000061035156
2016-08-29,109.80000305175781
2016-08-30,109.08999633789062
2016-08-31,109.12000274658203
2016-09-01,113.12999725341797
2016-09-02,112.05000305175781
2016-09-06,113.91000366210938
2016-09-07,113.6500015258789
2016-09-08,114.06999969482422
2016-09-09,111.0999984741211
2016-09-12,113.56999969482422
2016-09-13,111.55999755859375
2016-09-14,111.30999755859375
2016-09-15,111.9000015258789
2016-09-16,107.83000183105469
2016-09-19,106.12000274658203
2016-09-20,107.6500015258789
2016-09-21,108.0199966430664
2016-09-22,108.79000091552734
2016-09-23,109.91000366210938
2016-09-26,109.08999633789062
2016-09-27,113.0999984741211
2016-09-28,115.98999786376953
2016-09-29,118.4000015258789
2016-09-30,116.72000122070312
2016-10-03,117.0199966430664
2016-10-04,119.12000274658203
2016-10-05,119.13999938964844
2016-10-06,118.52999877929688
2016-10-07,117.7699966430664
2016-10-10,118.7699966430664
2016-10-11,117.72000122070312
2016-10-12,118.79000091552734
2016-10-13,118.69000244140625
2016-10-14,120.80000305175781
2016-10-17,121.77999877929688
2016-10-18,122.83000183105469
2016-10-19,124.69000244140625
2016-10-20,124.66000366210938
2016-10-21,127.58000183105469
